year,fips,percent_high_school_or_above
1995,18151,81.7
1995,18153,77.4
1995,18155,68.6
1995,18157,86.5
1995,18159,80.3
1995,18161,75.6
1995,18163,79.2
1995,18165,76.7
1995,18167,78.5
1995,18169,78.1
1995,18171,78.3
1995,18173,83.2
1995,18175,70.7
1995,18177,74.7
1995,18179,83.2
1995,18181,80
1995,18183,82.6
1995,19000,83.1
1995,19001,82.7
1995,19003,80.8
1995,19005,78.7
1995,19007,76.8
1995,19009,77.1
1995,19011,83
1995,19013,83.4
1995,19015,84.9
1995,19017,83.1
1995,19019,81.5
1995,19021,81.7
1995,19023,77
1995,19025,82.2
1995,19027,79.2
1995,19029,83.3
1995,19031,83.5
1995,19033,84.3
1995,19035,84.4
1995,19037,79.3
1995,19039,81
1995,19041,86.4
1995,19043,78.6
1995,19045,81.5
1995,19047,75.5
1995,19049,86.6
1995,19051,75.4
1995,19053,76.8
1995,19055,81.7
1995,19057,82.3
1995,19059,86.7
1995,19061,81.4
1995,19063,80.2
1995,19065,80.7
1995,19067,82.4
1995,19069,81.7
1995,19071,81.3
1995,19073,83.4
1995,19075,83
1995,19077,81.7
1995,19079,83.4
1995,19081,82.1
1995,19083,82.1
1995,19085,80.6
1995,19087,82.6
1995,19089,76.1
1995,19091,83.2
1995,19093,80.4
1995,19095,81.7
1995,19097,76.8
1995,19099,82.2
1995,19101,85.2
1995,19103,92.2
1995,19105,82
1995,19107,80.4
1995,19109,82.3
1995,19111,80.6
1995,19113,87.8
1995,19115,78
1995,19117,78.1
1995,19119,74.6
1995,19121,84.6
1995,19123,78.7
1995,19125,78.8
1995,19127,82
1995,19129,79.7
1995,19131,80.2
1995,19133,77.3
1995,19135,78.9
1995,19137,80.9
1995,19139,77.7
1995,19141,77.1
1995,19143,76.6
1995,19145,81.8
1995,19147,80.3
1995,19149,82.7
1995,19151,83.3
1995,19153,86.8
1995,19155,80.6
1995,19157,84.2
1995,19159,80.4
1995,19161,80.8
1995,19163,83.8
1995,19165,82.8
1995,19167,76.1
1995,19169,92.2
1995,19171,80
1995,19173,79.2
1995,19175,83.2
1995,19177,78.7
1995,19179,77.8
1995,19181,88.5
1995,19183,79.7
1995,19185,77.8
1995,19187,81.3
1995,19189,82.9
1995,19191,80.2
1995,19193,79.9
1995,19195,82
1995,19197,81
1995,20000,83.7
1995,20001,78.7
1995,20003,76.1
1995,20005,81.1
1995,20007,82.6
1995,20009,80.2
1995,20011,79.1
1995,20013,81.5
1995,20015,84.2
1995,20017,82.5
1995,20019,75.8
1995,20021,75.2
1995,20023,79.8
1995,20025,85.4
1995,20027,82.4
1995,20029,80.8
1995,20031,81.9
1995,20033,84.7
1995,20035,81.2
1995,20037,79.6
1995,20039,82.4
1995,20041,83.1
1995,20043,76.6
1995,20045,90.6
1995,20047,78.8
1995,20049,73.7
1995,20051,83.9
1995,20053,80.7
1995,20055,69.2
1995,20057,73.2
1995,20059,81.2
1995,20061,84.7
1995,20063,81.8
1995,20065,80.6
1995,20067,73.3
1995,20069,71.5
1995,20071,83.1
1995,20073,78
1995,20075,75.1
1995,20077,81
1995,20079,83.2
1995,20081,75.4
1995,20083,85.9
1995,20085,84.2
1995,20087,85
1995,20089,84.2
1995,20091,93.9
1995,20093,74.8
1995,20095,81.1
1995,20097,81.6
1995,20099,78.6
1995,20101,84.8
1995,20103,85.5
1995,20105,81.3
1995,20107,77.4
1995,20109,82.5
1995,20111,81.8
1995,20113,82.1
1995,20115,79.1
1995,20117,81.3
1995,20119,79.9
1995,20121,83
1995,20123,85.3
1995,20125,77.1
1995,20127,82.8
1995,20129,78.8
1995,20131,79.7
1995,20133,80.3
1995,20135,81.2
1995,20137,80.8
1995,20139,81.2
1995,20141,80.4
1995,20143,83.6
1995,20145,83.4
1995,20147,79.2
1995,20149,85.5
1995,20151,84.3
1995,20153,82.6
1995,20155,80.1
1995,20157,83.4
1995,20159,82.3
1995,20161,92.8
1995,20163,80.6
1995,20165,77.7
1995,20167,78.8
1995,20169,84.7
1995,20171,80.8
1995,20173,83.8
1995,20175,68
1995,20177,86.2
1995,20179,84.7
1995,20181,80.8
1995,20183,79.3
1995,20185,80.8
1995,20187,77.4
1995,20189,79.4
1995,20191,81.7
1995,20193,89.1
1995,20195,78.6
1995,20197,86.8
1995,20199,80.9
1995,20201,75.4
1995,20203,74.7
1995,20205,77.8
1995,20207,77
1995,20209,72
1995,21000,69.3
1995,21001,53.2
1995,21003,57.8
1995,21005,73.6
1995,21007,70.2
1995,21009,62
1995,21011,52.6
1995,21013,51.7
1995,21015,80.8
1995,21017,69.7
1995,21019,73.4
1995,21021,71
1995,21023,62.8
1995,21025,52.6
1995,21027,62.8
1995,21029,70.3
1995,21031,53.7
1995,21033,67.5
1995,21035,73.5
1995,21037,75.9
1995,21039,67.8
1995,21041,63.8
1995,21043,57.9
1995,21045,50.2
1995,21047,74.7
1995,21049,70
1995,21051,44.1
1995,21053,49
1995,21055,63.3
1995,21057,47.8
1995,21059,76.5
1995,21061,55.2
1995,21063,48.3
1995,21065,52.5
1995,21067,83
1995,21069,60.1
1995,21071,56
1995,21073,77.4
1995,21075,62
1995,21077,63.9
1995,21079,61.9
1995,21081,67
1995,21083,67.7
1995,21085,55.5
1995,21087,55.2
1995,21089,69.9
1995,21091,73.2
1995,21093,78.8
1995,21095,54.1
1995,21097,68.3
1995,21099,51.8
1995,21101,73.4
1995,21103,67.2
1995,21105,60.6
1995,21107,66.9
1995,21109,45.6
1995,21111,77.9
1995,21113,74
1995,21115,59.2
1995,21117,78.2
1995,21119,51.9
1995,21121,50.4
1995,21123,65
1995,21125,58.3
1995,21127,52.3
1995,21129,47.1
1995,21131,46.5
1995,21133,52
1995,21135,51.4
1995,21137,57.5
1995,21139,68.7
1995,21141,63.1
1995,21143,64.5
1995,21145,76.7
1995,21147,46.4
1995,21149,64.7
1995,21151,70
1995,21153,44.2
1995,21155,64.7
1995,21157,72.2
1995,21159,49.2
1995,21161,67
1995,21163,76.1
1995,21165,51.8
1995,21167,69.3
1995,21169,51.6
1995,21171,52.5
1995,21173,63.3
1995,21175,50.2
1995,21177,60.3
1995,21179,73.2
1995,21181,59.1
1995,21183,60
1995,21185,83.3
1995,21187,61.6
1995,21189,42.4
1995,21191,66.4
1995,21193,53
1995,21195,56
1995,21197,53.1
1995,21199,60.9
1995,21201,55.8
1995,21203,51.3
1995,21205,64.4
1995,21207,56
1995,21209,74.8
1995,21211,74.5
1995,21213,66.2
1995,21215,66.4
1995,21217,62.7
1995,21219,57
1995,21221,65.5
1995,21223,66.2
1995,21225,72.5
1995,21227,75.6
1995,21229,63.3
1995,21231,51.2
1995,21233,65.8
1995,21235,57.1
1995,21237,48.2
1995,21239,78
1995,22000,71.6
1995,22001,59.7
1995,22003,60.2
1995,22005,74
1995,22007,54.9
1995,22009,55.1
1995,22011,72.8
1995,22013,67.2
1995,22015,81
1995,22017,76.1
1995,22019,73.7
1995,22021,61.2
1995,22023,64.6
1995,22025,57.6
1995,22027,63.3
1995,22029,60.8
1995,22031,67.2
1995,22033,82.2
1995,22035,53.5
1995,22037,64.4
1995,22039,51.9
1995,22041,57.5
1995,22043,67.9
1995,22045,63.1
1995,22047,62.4
1995,22049,68.8
1995,22051,77.7
1995,22053,64.7
1995,22055,76.6
1995,22057,61.2
1995,22059,64.8
1995,22061,77.4
1995,22063,72
1995,22065,58.3
1995,22067,62.2
1995,22069,68.8
1995,22071,71.4
1995,22073,75.1
1995,22075,63.4
1995,22077,63.8
1995,22079,71.8
1995,22081,62.4
1995,22083,57
1995,22085,66.3
1995,22087,70.2
1995,22089,77
1995,22091,62.5
1995,22093,67.5
1995,22095,74.2
1995,22097,58.6
1995,22099,58.3
1995,22101,62
1995,22103,80.4
1995,22105,66.1
1995,22107,60.7
1995,22109,63.3
1995,22111,68
1995,22113,61.9
1995,22115,78.5
1995,22117,64.8
1995,22119,67.3
1995,22121,69.7
1995,22123,55.8
1995,22125,55.2
1995,22127,61.7
1995,23000,82.1
1995,23001,75.8
1995,23003,73.9
1995,23005,87.6
1995,23007,82.4
1995,23009,85.6
1995,23011,82.1
1995,23013,84.2
1995,23015,84.7
1995,23017,79.7
1995,23019,82.4
1995,23021,77.8
1995,23023,84.6
1995,23025,76.3
1995,23027,81
1995,23029,76.6
1995,23031,83
1995,24000,81.1
1995,24001,75.4
1995,24003,83.8
1995,24005,81.3
1995,24009,83.1
1995,24011,70.9
1995,24013,81.9
1995,24015,76.7
1995,24017,83.4
1995,24019,69.4
1995,24021,83.8
1995,24023,73.8
1995,24025,84.2
1995,24027,92.1
1995,24029,75.1
1995,24031,90.4
1995,24033,84.1
1995,24035,80.5
1995,24037,81.2
1995,24039,65.3
1995,24041,80.4
1995,24043,73.6
1995,24045,76.4
1995,24047,76.2
1995,24510,64.6
1995,25000,82.4
1995,25001,90.1
1995,25003,81.5
1995,25005,69.1
1995,25007,90.4
1995,25009,82.4
1995,25011,85.2
1995,25013,76.4
1995,25015,86.2
1995,25017,86.4
1995,25019,90.5
1995,25021,89.7
1995,25023,85.7
1995,25025,76.8
1995,25027,80.4
1995,26000,80.1
1995,26001,74.2
1995,26003,77.2
1995,26005,78.3
1995,26007,78.3
1995,26009,80.5
1995,26011,71.1
1995,26013,75.6
1995,26015,82.6
1995,26017,78.2
1995,26019,81
1995,26021,78.3
1995,26023,76.9
1995,26025,80
1995,26027,76.3
1995,26029,82.8
1995,26031,77.7
1995,26033,78
1995,26035,71.5
1995,26037,86.4
1995,26039,77
1995,26041,81.5
1995,26043,83.7
1995,26045,87.5
1995,26047,85.2
1995,26049,79.9
1995,26051,71.6
1995,26053,80.9
1995,26055,87.1
1995,26057,80.3
1995,26059,79.2
1995,26061,79.2
1995,26063,73.2
1995,26065,86
1995,26067,80.3
1995,26069,77.1
1995,26071,78.9
1995,26073,82.9
1995,26075,81
1995,26077,86.1
1995,26079,74.8
1995,26081,82.4
1995,26083,74
1995,26085,66.8
1995,26087,81
1995,26089,87.9
1995,26091,79.8
1995,26093,88.5
1995,26095,72.6
1995,26097,77
1995,26099,79.9
1995,26101,77.3
1995,26103,85.2
1995,26105,79.4
1995,26107,80.8
1995,26109,78.9
1995,26111,86.1
1995,26113,74
1995,26115,78.6
1995,26117,77.3
1995,26119,71.2
1995,26121,78.7
1995,26123,74.9
1995,26125,86.9
1995,26127,76.6
1995,26129,69
1995,26131,79.2
1995,26133,76.3
1995,26135,70.2
1995,26137,82.5
1995,26139,83.2
1995,26141,71.3
1995,26143,74.4
1995,26145,78.2
1995,26147,78.8
1995,26149,76.2
1995,26151,75.9
1995,26153,75.5
1995,26155,81.6
1995,26157,77.1
1995,26159,75.3
1995,26161,89.3
1995,26163,73.5
1995,26165,78.3
1995,27000,85.2
1995,27001,75.4
1995,27003,88.8
1995,27005,77.9
1995,27007,79.7
1995,27009,81.1
1995,27011,75.7
1995,27013,85.2
1995,27015,76.7
1995,27017,79.7
1995,27019,88
1995,27021,78.2
1995,27023,77.7
1995,27025,84.4
1995,27027,83.6
1995,27029,70.7
1995,27031,86.8
1995,27033,76.1
1995,27035,81
1995,27037,92
1995,27039,82.7
1995,27041,80.8
1995,27043,79
1995,27045,76
1995,27047,78.3
1995,27049,82.3
1995,27051,77.7
1995,27053,89.4
1995,27055,80.7
1995,27057,81.2
1995,27059,82.4
1995,27061,81.6
1995,27063,79.2
1995,27065,75.2
1995,27067,79.9
1995,27069,75.3
1995,27071,77.4
1995,27073,76.5
1995,27075,83.3
1995,27077,79.9
1995,27079,80.4
1995,27081,73.8
1995,27083,79.2
1995,27085,80.1
1995,27087,69.8
1995,27089,73.8
1995,27091,79.4
1995,27093,77.4
1995,27095,75.7
1995,27097,73.7
1995,27099,79
1995,27101,74.4
1995,27103,85.8
1995,27105,73.1
1995,27107,74.8
1995,27109,89.6
1995,27111,76.5
1995,27113,76.8
1995,27115,74.1
1995,27117,74
1995,27119,77.5
1995,27121,76.9
1995,27123,86.3
1995,27125,71.6
1995,27127,75.8
1995,27129,76.3
1995,27131,82
1995,27133,75.7
1995,27135,77.2
1995,27137,83.8
1995,27139,87.9
1995,27141,87.1
1995,27143,73.7
1995,27145,82.2
1995,27147,83
1995,27149,80.7
1995,27151,74.3
1995,27153,73.8
1995,27155,76.7
1995,27157,81
1995,27159,75
1995,27161,81.2
1995,27163,92
1995,27165,74.1
1995,27167,79.2
1995,27169,80.8
