year,fips,percent_high_school_or_above
2010,05007,84.6
2010,05009,84
2010,05011,73.1
2010,05013,78.6
2010,05015,79.6
2010,05017,70.1
2010,05019,83.3
2010,05021,73.2
2010,05023,80.9
2010,05025,84.4
2010,05027,83.5
2010,05029,81.5
2010,05031,83.5
2010,05033,78.2
2010,05035,76.5
2010,05037,76.9
2010,05039,78.8
2010,05041,74.5
2010,05043,81.1
2010,05045,87.2
2010,05047,82.6
2010,05049,80.2
2010,05051,84.5
2010,05053,83.4
2010,05055,81.3
2010,05057,79.5
2010,05059,80.5
2010,05061,76.5
2010,05063,81
2010,05065,79.5
2010,05067,74.5
2010,05069,81.9
2010,05071,75.6
2010,05073,76.5
2010,05075,74.7
2010,05077,67.6
2010,05079,70.4
2010,05081,81.3
2010,05083,77.4
2010,05085,84.9
2010,05087,74.6
2010,05089,84
2010,05091,82.2
2010,05093,74.7
2010,05095,70.8
2010,05097,80.3
2010,05099,75.7
2010,05101,78.9
2010,05103,82.3
2010,05105,80.8
2010,05107,71.9
2010,05109,77.9
2010,05111,71.8
2010,05113,80.8
2010,05115,81.8
2010,05117,75.9
2010,05119,88.4
2010,05121,79
2010,05123,73.3
2010,05125,88
2010,05127,75
2010,05129,72.5
2010,05131,81.7
2010,05133,69.5
2010,05135,82.1
2010,05137,78.2
2010,05139,81
2010,05141,80.4
2010,05143,81.9
2010,05145,81.6
2010,05147,71.8
2010,05149,70.2
2010,06000,80.4
2010,06001,85.7
2010,06003,91.7
2010,06005,87
2010,06007,85.8
2010,06009,91.8
2010,06011,69.9
2010,06013,88.4
2010,06015,77.6
2010,06017,92.6
2010,06019,72.3
2010,06021,73.5
2010,06023,89.7
2010,06025,63
2010,06027,88.2
2010,06029,71
2010,06031,70.5
2010,06033,86.3
2010,06035,79.8
2010,06037,75.5
2010,06039,67.6
2010,06041,91.9
2010,06043,88.4
2010,06045,83.3
2010,06047,66.4
2010,06049,82.6
2010,06051,86.4
2010,06053,70.3
2010,06055,82.4
2010,06057,94.5
2010,06059,83
2010,06061,93.1
2010,06063,90.5
2010,06065,78.9
2010,06067,85
2010,06069,75.3
2010,06071,77.5
2010,06073,85.1
2010,06075,85.3
2010,06077,76.1
2010,06079,88.6
2010,06081,88.1
2010,06083,80.1
2010,06085,86.2
2010,06087,83.9
2010,06089,87.2
2010,06091,87.9
2010,06093,88.3
2010,06095,86
2010,06097,86.3
2010,06099,75.1
2010,06101,77.7
2010,06103,79.9
2010,06105,89.5
2010,06107,67.2
2010,06109,87.9
2010,06111,82.3
2010,06113,83.7
2010,06115,77.7
2010,08000,89.4
2010,08003,86.7
2010,08005,90.6
2010,08007,91.7
2010,08009,85
2010,08011,78.3
2010,08014,89.52
2010,08015,90.5
2010,08017,84.1
2010,08019,96.2
2010,08021,81.1
2010,08023,75.1
2010,08025,69.7
2010,08027,94
2010,08029,86.4
2010,08031,84.2
2010,08033,87
2010,08035,97.5
2010,08037,87.7
2010,08039,96.4
2010,08041,92.7
2010,08043,83.6
2010,08045,85.3
2010,08047,94.1
2010,08049,94.1
2010,08051,92.8
2010,08053,94.9
2010,08055,82.7
2010,08057,89.7
2010,08061,90.8
2010,08063,83.2
2010,08065,80.7
2010,08067,93.7
2010,08069,93.8
2010,08071,82.9
2010,08073,80.1
2010,08075,87
2010,08077,89.4
2010,08079,97.1
2010,08081,85.9
2010,08083,88.5
2010,08085,84.2
2010,08087,77.5
2010,08089,80.2
2010,08091,96.6
2010,08093,94.7
2010,08095,85.4
2010,08097,95.6
2010,08099,80.1
2010,08101,85.3
2010,08103,92.9
2010,08105,84.6
2010,08107,97.1
2010,08109,76.6
2010,08111,90.7
2010,08113,95.5
2010,08115,84.7
2010,08117,94.6
2010,08119,94.1
2010,08121,86.5
2010,08125,85.8
2010,09000,88.2
2010,09001,88
2010,09003,86.9
2010,09005,90.8
2010,09007,92.6
2010,09009,87.4
2010,09011,89.7
2010,09013,92.1
2010,09015,85
2010,10000,87
2010,10001,84.4
2010,10003,88.6
2010,10005,84.5
2010,11000,86.3
2010,11001,86.3
2010,12000,85
2010,12001,90.1
2010,12003,77.8
2010,12005,86.5
2010,12007,74.4
2010,12009,89.9
2010,12011,86.8
2010,12013,71.6
2010,12015,87.8
2010,12017,84.6
2010,12019,89.6
2010,12021,85
2010,12023,80.6
2010,12027,68.4
2010,12029,74.9
2010,12031,87.1
2010,12033,86.6
2010,12035,89.7
2010,12037,78.4
2010,12039,75.8
2010,12041,80.5
2010,12043,73.6
2010,12045,76.9
2010,12047,73.7
2010,12049,62.7
2010,12051,62.7
2010,12053,85.3
2010,12055,78.9
2010,12057,85.5
2010,12059,71.4
2010,12061,86.4
2010,12063,78.2
2010,12065,80.3
2010,12067,80.6
2010,12069,86.4
2010,12071,86.6
2010,12073,91
2010,12075,80.1
2010,12077,72.5
2010,12079,75.4
2010,12081,86.2
2010,12083,84.2
2010,12085,88.4
2010,12086,76.7
2010,12087,88.9
2010,12089,86.1
2010,12091,90.5
2010,12093,68.6
2010,12095,86.4
2010,12097,83.7
2010,12099,86.8
2010,12101,85.8
2010,12103,87.9
2010,12105,81.4
2010,12107,77
2010,12109,92
2010,12111,82.7
2010,12113,88.9
2010,12115,90.7
2010,12117,90.9
2010,12119,84.8
2010,12121,80
2010,12123,77
2010,12125,75.7
2010,12127,87
2010,12129,85.8
2010,12131,85.3
2010,12133,79
2010,13000,83.5
2010,13001,74.4
2010,13003,64.1
2010,13005,71.5
2010,13007,79.9
2010,13009,80.5
2010,13011,74.3
2010,13013,78.9
2010,13015,78.8
2010,13017,72.5
2010,13019,71.6
2010,13021,81.1
2010,13023,75
2010,13025,76.5
2010,13027,78
2010,13029,87
2010,13031,85.1
2010,13033,75.4
2010,13035,75.7
2010,13037,66
2010,13039,88.8
2010,13043,76.3
2010,13045,78.9
2010,13047,82.1
2010,13049,65.5
2010,13051,87.3
2010,13053,93.2
2010,13055,67.5
2010,13057,88.6
2010,13059,84.5
2010,13061,75.8
2010,13063,81.9
2010,13065,68.3
2010,13067,90.3
2010,13069,72.8
2010,13071,71.1
2010,13073,90.4
2010,13075,71.2
2010,13077,86.7
2010,13079,76.9
2010,13081,75.3
2010,13083,79.1
2010,13085,85
2010,13087,76.5
2010,13089,88
2010,13091,76.8
2010,13093,71.1
2010,13095,79.4
2010,13097,85.8
2010,13099,75.5
2010,13101,62.5
2010,13103,84.7
2010,13105,75
2010,13107,72.4
2010,13109,75
2010,13111,77.6
2010,13113,93.4
2010,13115,76.3
2010,13117,90.2
2010,13119,72.9
2010,13121,89.5
2010,13123,74.6
2010,13125,73.1
2010,13127,85.7
2010,13129,73.5
2010,13131,73.2
2010,13133,73.6
2010,13135,87.1
2010,13137,76.2
2010,13139,77.3
2010,13141,73.7
2010,13143,70.5
2010,13145,88
2010,13147,76.6
2010,13149,69.2
2010,13151,89.2
2010,13153,87.2
2010,13155,75.2
2010,13157,78.4
2010,13159,80.8
2010,13161,75.2
2010,13163,70.8
2010,13165,67.8
2010,13167,69.2
2010,13169,87.8
2010,13171,78.3
2010,13173,73.5
2010,13175,79.1
2010,13177,83.5
2010,13179,89.7
2010,13181,79.2
2010,13183,77.2
2010,13185,83.1
2010,13187,80.6
2010,13189,71.3
2010,13191,76.9
2010,13193,70.7
2010,13195,73.6
2010,13197,74.9
2010,13199,69.7
2010,13201,77.3
2010,13205,67.8
2010,13207,78.6
2010,13209,80.8
2010,13211,79.9
2010,13213,67.7
2010,13215,83.8
2010,13217,82.8
2010,13219,89.7
2010,13221,75.7
2010,13223,87.3
2010,13225,79.6
2010,13227,79.5
2010,13229,76.8
2010,13231,82.6
2010,13233,71.9
2010,13235,75.9
2010,13237,81.1
2010,13239,66.9
2010,13241,82.7
2010,13243,71.2
2010,13245,81.9
2010,13247,84.9
2010,13249,67.7
2010,13251,74.3
2010,13253,79.9
2010,13255,74.3
2010,13257,76.6
2010,13259,70.7
2010,13261,75.5
2010,13263,76.3
2010,13265,59.7
2010,13267,73.4
2010,13269,69.7
2010,13271,72.4
2010,13273,64
2010,13275,81
2010,13277,75.4
2010,13279,80
2010,13281,84.4
2010,13283,73
2010,13285,79.2
2010,13287,69
2010,13289,65
2010,13291,82.7
2010,13293,74.7
2010,13295,76.3
2010,13297,80
2010,13299,79.9
2010,13301,70.5
2010,13303,76.3
2010,13305,78
2010,13307,79.3
2010,13309,74.8
2010,13311,83.5
2010,13313,68
2010,13315,74.3
2010,13317,73.5
2010,13319,79
2010,13321,72.8
2010,15000,89.6
2010,15001,90.3
2010,15003,89.8
2010,15005,73.8
2010,15007,88
2010,15009,88.7
2010,16000,88.2
2010,16001,92.9
2010,16003,85.7
2010,16005,90.5
2010,16007,90.3
2010,16009,86.9
2010,16011,84.3
2010,16013,90.7
2010,16015,87
2010,16017,90.5
2010,16019,91
2010,16021,82.1
2010,16023,90.1
2010,16025,83.5
2010,16027,81.8
2010,16029,89.7
2010,16031,77.3
2010,16033,69.8
2010,16035,84.9
2010,16037,89.7
2010,16039,85
2010,16041,90.7
2010,16043,86.6
2010,16045,83.6
2010,16047,76.2
2010,16049,87.4
2010,16051,87
2010,16053,72
2010,16055,91.4
2010,16057,93.5
2010,16059,89.5
2010,16061,88.4
2010,16063,75.7
2010,16065,94.2
2010,16067,75.6
2010,16069,89.7
2010,16071,92.5
2010,16073,74.6
2010,16075,82.4
2010,16077,81.2
2010,16079,82.8
2010,16081,88.6
2010,16083,83.6
2010,16085,93.1
2010,16087,78.3
2010,17000,86.1
2010,17001,89.3
2010,17003,75
2010,17005,87
2010,17007,85.1
2010,17009,78.4
2010,17011,88.1
2010,17013,85.3
2010,17015,88.6
2010,17017,81.6
2010,17019,92.7
2010,17021,86.5
2010,17023,88.2
2010,17025,85.1
2010,17027,87.1
2010,17029,88.9
2010,17031,83.2
2010,17033,85.7
2010,17035,87.3
2010,17037,90.9
2010,17039,89.2
2010,17041,81.6
2010,17043,91.7
2010,17045,87.9
2010,17047,87.7
2010,17049,89.5
2010,17051,82.3
2010,17053,86.8
2010,17055,84.2
2010,17057,83.5
2010,17059,78.1
2010,17061,85
2010,17063,90.9
2010,17065,81.6
2010,17067,90.1
2010,17069,77.9
2010,17071,86.8
2010,17073,87.4
2010,17075,87
2010,17077,89.5
2010,17079,89.1
2010,17081,84.7
2010,17083,88
2010,17085,89.3
2010,17087,79.3
2010,17089,82.8
2010,17091,85.3
2010,17093,91.9
2010,17095,85.1
2010,17097,88.4
2010,17099,87.5
2010,17101,79.5
2010,17103,85.5
2010,17105,84.3
2010,17107,85.4
2010,17109,91.2
2010,17111,91.7
2010,17113,93.2
2010,17115,86.7
2010,17117,87.7
2010,17119,89.3
2010,17121,84.4
2010,17123,90.2
2010,17125,83.4
2010,17127,83.6
2010,17129,90.5
2010,17131,87.8
2010,17133,91.1
2010,17135,83.5
2010,17137,86.7
2010,17139,83.8
2010,17141,87.5
2010,17143,88.5
2010,17145,82
2010,17147,91.6
2010,17149,84.4
2010,17151,86.2
2010,17153,77.5
2010,17155,87.6
2010,17157,79.1
2010,17159,88.8
2010,17161,86.4
2010,17163,87.6
2010,17165,82.2
2010,17167,91.2
2010,17169,88.1
2010,17171,88
2010,17173,87.7
2010,17175,88.8
2010,17177,88.3
2010,17179,90.4
2010,17181,81.9
2010,17183,85.2
2010,17185,86.8
2010,17187,85.2
2010,17189,86.4
2010,17191,83.3
2010,17193,84.3
2010,17195,85.9
2010,17197,89.9
2010,17199,87.6
2010,17201,84.9
2010,17203,92.5
2010,18000,86.2
2010,18001,83.6
2010,18003,88.6
2010,18005,88.5
2010,18007,88.9
2010,18009,85.9
2010,18011,92.8
2010,18013,88.1
2010,18015,88.5
2010,18017,83.3
2010,18019,85.3
2010,18021,87.1
2010,18023,82.1
2010,18025,80.1
2010,18027,75.1
2010,18029,88.1
2010,18031,84.3
2010,18033,87.7
2010,18035,84.8
2010,18037,85.1
2010,18039,79.5
2010,18041,76.6
2010,18043,87.2
2010,18045,83.4
2010,18047,84
2010,18049,85.3
2010,18051,88.6
2010,18053,83.6
2010,18055,84.3
2010,18057,95.8
2010,18059,91.3
2010,18061,86.8
2010,18063,93
2010,18065,84.1
2010,18067,86.8
2010,18069,87.9
2010,18071,84.5
2010,18073,87
2010,18075,84
2010,18077,83.9
2010,18079,83.4
2010,18081,90.2
2010,18083,84.8
2010,18085,84.2
2010,18087,60.5
2010,18089,86
2010,18091,85.1
2010,18093,81.8
2010,18095,86.2
2010,18097,84
2010,18099,83.9
2010,18101,81.5
2010,18103,82.8
2010,18105,91.2
2010,18107,87.2
2010,18109,85.1
2010,18111,86.1
2010,18113,81.8
2010,18115,82.2
2010,18117,79.2
2010,18119,81.1
2010,18121,80.8
2010,18123,81.4
2010,18125,83.2
2010,18127,91.3
2010,18129,88.9
2010,18131,84.8
2010,18133,85.5
2010,18135,84.8
2010,18137,85.2
2010,18139,84.8
2010,18141,87
2010,18143,75.6
2010,18145,85.3
2010,18147,85.3
2010,18149,78.6
2010,18151,89.7
2010,18153,85.4
2010,18155,76.9
2010,18157,90.3
2010,18159,88.6
2010,18161,85.5
2010,18163,87.5
2010,18165,87.2
2010,18167,85.3
2010,18169,85.7
2010,18171,82.1
2010,18173,91.1
2010,18175,78.4
2010,18177,81.8
2010,18179,89
2010,18181,87.3
2010,18183,90.2
2010,19000,89.9
2010,19001,90.6
2010,19003,89.4
2010,19005,87
2010,19007,86
2010,19009,87.4
2010,19011,91.8
2010,19013,89
2010,19015,91.9
2010,19017,93
2010,19019,90.2
2010,19021,78.9
2010,19023,88.3
2010,19025,90.9
2010,19027,89
2010,19029,91.3
2010,19031,91.9
2010,19033,91.3
2010,19035,91.7
2010,19037,87.9
2010,19039,86.6
2010,19041,92
2010,19043,90.1
2010,19045,89.3
2010,19047,78.4
2010,19049,93
2010,19051,83.1
2010,19053,84
2010,19055,89.6
2010,19057,90
2010,19059,92.8
2010,19061,90
2010,19063,87.2
2010,19065,88.8
2010,19067,90.5
2010,19069,83.2
2010,19071,90.8
2010,19073,87
2010,19075,91.6
2010,19077,90.8
2010,19079,89.7
2010,19081,89.3
2010,19083,90
2010,19085,90.6
2010,19087,90.2
2010,19089,86.3
2010,19091,88
2010,19093,89.1
2010,19095,92.4
2010,19097,87
2010,19099,90.9
2010,19101,92.2
2010,19103,95.2
2010,19105,90.1
2010,19107,88.5
2010,19109,90.3
2010,19111,87.1
2010,19113,93.2
2010,19115,81.5
2010,19117,87.2
2010,19119,86.3
2010,19121,93.3
2010,19123,89.1
2010,19125,90.6
2010,19127,84.3
2010,19129,90.5
2010,19131,89.2
2010,19133,87.4
2010,19135,86.7
2010,19137,86.9
2010,19139,85
2010,19141,88.9
2010,19143,85.2
2010,19145,87.5
2010,19147,87.5
2010,19149,91.3
2010,19151,91.4
2010,19153,90.8
2010,19155,88.5
2010,19157,92.1
2010,19159,88.9
2010,19161,89.2
2010,19163,90.8
2010,19165,90.4
2010,19167,86.2
2010,19169,95.3
2010,19171,88.3
2010,19173,88.1
2010,19175,88.8
2010,19177,87.8
2010,19179,84.3
2010,19181,94.6
2010,19183,88
2010,19185,86.9
2010,19187,87.6
2010,19189,89.8
2010,19191,90.9
2010,19193,84.9
2010,19195,89.7
2010,19197,87.4
2010,20000,89.2
2010,20001,88.7
2010,20003,86.2
2010,20005,88.4
2010,20007,91.4
2010,20009,85.3
2010,20011,87.8
2010,20013,88.7
2010,20015,91.8
2010,20017,89.3
2010,20019,85.4
2010,20021,85.3
2010,20023,87.1
2010,20025,91
2010,20027,91.9
2010,20029,88.3
2010,20031,91.8
2010,20033,88.8
2010,20035,87
2010,20037,88.3
2010,20039,91.1
2010,20041,90.5
2010,20043,87.3
2010,20045,95
2010,20047,82.5
2010,20049,88.6
2010,20051,91.1
2010,20053,89.9
2010,20055,71.4
2010,20057,69.2
2010,20059,90.3
2010,20061,90.8
2010,20063,91.4
2010,20065,90
2010,20067,81
2010,20069,75.3
2010,20071,88.1
2010,20073,89.9
2010,20075,79.4
2010,20077,86.6
2010,20079,89.4
2010,20081,73.3
2010,20083,89.8
2010,20085,92.9
2010,20087,92.4
2010,20089,90.7
2010,20091,95.5
2010,20093,77.5
2010,20095,88.8
2010,20097,91.5
2010,20099,87.4
2010,20101,88
2010,20103,91
2010,20105,90
2010,20107,87.4
2010,20109,89.3
2010,20111,85
2010,20113,87.2
2010,20115,88.8
2010,20117,89.7
2010,20119,85.7
2010,20121,92.2
2010,20123,90.4
2010,20125,86.6
2010,20127,90.5
2010,20129,85.7
2010,20131,90.2
2010,20133,87.6
2010,20135,90.5
2010,20137,88.4
2010,20139,90
2010,20141,88.5
2010,20143,89.4
2010,20145,90.4
2010,20147,89.9
2010,20149,92.8
2010,20151,88.7
2010,20153,90.2
2010,20155,88.1
2010,20157,93.2
2010,20159,89.7
2010,20161,95.2
2010,20163,91
2010,20165,86.7
2010,20167,89.5
2010,20169,88.5
2010,20171,88.2
2010,20173,87.7
2010,20175,64.7
2010,20177,90.1
2010,20179,92.3
2010,20181,86.9
2010,20183,87.8
2010,20185,86.3
2010,20187,73.5
2010,20189,83
2010,20191,90.6
2010,20193,89.8
2010,20195,88.8
2010,20197,94.4
2010,20199,87.8
2010,20201,87.9
2010,20203,81.2
2010,20205,81.7
2010,20207,88.9
2010,20209,78.2
2010,21000,81
2010,21001,70.2
2010,21003,73.1
2010,21005,86
2010,21007,81.5
2010,21009,77
2010,21011,71.3
2010,21013,64.3
2010,21015,90.5
2010,21017,81.9
2010,21019,84.3
2010,21021,84.1
2010,21023,74.8
2010,21025,64.1
2010,21027,76
2010,21029,83.5
2010,21031,70.7
2010,21033,82.1
2010,21035,85.4
2010,21037,86.5
2010,21039,81.5
2010,21041,74.8
2010,21043,73
2010,21045,64.7
2010,21047,83.1
2010,21049,80.5
2010,21051,58.8
2010,21053,62.4
2010,21055,76
2010,21057,70.9
2010,21059,86.8
2010,21061,76.3
2010,21063,70
2010,21065,69.4
2010,21067,88.3
2010,21069,75
2010,21071,68.1
2010,21073,84.9
2010,21075,77.3
2010,21077,72.1
2010,21079,78.6
2010,21081,80.8
2010,21083,80.1
2010,21085,71.4
2010,21087,74.8
2010,21089,79.4
2010,21091,84
2010,21093,86.9
2010,21095,68.2
2010,21097,79.7
2010,21099,67.7
2010,21101,84.1
2010,21103,79.2
2010,21105,76.5
2010,21107,79.1
2010,21109,62.2
2010,21111,87.1
2010,21113,84.2
2010,21115,69.3
2010,21117,86.6
2010,21119,67
2010,21121,63.9
2010,21123,77.5
2010,21125,73
2010,21127,69.8
2010,21129,66.9
2010,21131,58.1
2010,21133,69
2010,21135,65.1
2010,21137,72.6
2010,21139,78.6
2010,21141,75.2
2010,21143,82.7
2010,21145,85.9
2010,21147,68.2
2010,21149,77.8
2010,21151,83.4
2010,21153,63.4
2010,21155,81.4
2010,21157,83.9
2010,21159,65.9
2010,21161,78
2010,21163,84.9
2010,21165,67.5
2010,21167,82.5
2010,21169,68.1
2010,21171,70.5
2010,21173,76.1
2010,21175,68.6
2010,21177,75.9
2010,21179,83
2010,21181,73.7
2010,21183,75.8
2010,21185,90.4
2010,21187,81.4
2010,21189,55.5
2010,21191,79.4
2010,21193,68.8
2010,21195,69.7
2010,21197,70.4
2010,21199,76.3
2010,21201,70.5
2010,21203,68.1
2010,21205,76.2
2010,21207,71.9
2010,21209,86.2
2010,21211,82.9
2010,21213,81.8
2010,21215,85.2
2010,21217,74.4
2010,21219,73.9
2010,21221,80.2
2010,21223,81.4
2010,21225,81.7
2010,21227,84.5
2010,21229,78.8
2010,21231,67.6
2010,21233,75
2010,21235,70.4
2010,21237,58.1
2010,21239,87.5
2010,22000,81
2010,22001,70.3
2010,22003,72.3
2010,22005,86.7
2010,22007,69.4
2010,22009,69.3
2010,22011,82.9
2010,22013,78.8
2010,22015,87.2
2010,22017,84.6
2010,22019,82.3
2010,22021,76.3
2010,22023,79
2010,22025,67.4
2010,22027,74.7
2010,22029,70.3
2010,22031,78
2010,22033,87.1
2010,22035,66.6
2010,22037,78.1
2010,22039,66.4
2010,22041,67.7
2010,22043,76.7
2010,22045,75.2
2010,22047,72.9
2010,22049,80.9
2010,22051,82.7
2010,22053,76.1
2010,22055,84.2
2010,22057,72.7
2010,22059,78.4
2010,22061,84.9
2010,22063,83
2010,22065,75.4
2010,22067,74.3
2010,22069,80
2010,22071,83.1
2010,22073,83.5
2010,22075,80.4
2010,22077,76.9
2010,22079,81.1
2010,22081,73.4
2010,22083,72.5
2010,22085,78.9
2010,22087,78.9
2010,22089,84.9
2010,22091,79.1
2010,22093,81.1
2010,22095,81.7
2010,22097,73.1
2010,22099,73.5
2010,22101,69.6
2010,22103,88
2010,22105,79.1
2010,22107,73.6
2010,22109,72.6
2010,22111,78.6
2010,22113,74.7
2010,22115,84.4
2010,22117,76.7
2010,22119,75.8
2010,22121,81.3
2010,22123,71
2010,22125,68.3
2010,22127,74.5
2010,23000,89.8
2010,23001,86.3
2010,23003,83.5
2010,23005,93.3
2010,23007,88.4
2010,23009,91.3
2010,23011,90.4
2010,23013,90
2010,23015,91.9
2010,23017,87.7
2010,23019,89.5
2010,23021,87.2
2010,23023,91.9
2010,23025,86.2
2010,23027,89.5
2010,23029,85.4
2010,23031,90.5
2010,24000,87.8
2010,24001,85.8
2010,24003,90
2010,24005,88.8
2010,24009,91.6
2010,24011,81.5
2010,24013,89.8
2010,24015,86.4
2010,24017,90.2
2010,24019,81.5
2010,24021,91.1
2010,24023,84.2
2010,24025,90.9
2010,24027,94.7
2010,24029,84.9
2010,24031,91
2010,24033,85.7
2010,24035,89.7
2010,24037,89.4
2010,24039,80.5
2010,24041,88.4
2010,24043,83.6
2010,24045,85
2010,24047,88.1
2010,24510,77.6
2010,25000,88.5
2010,25001,94.6
2010,25003,90.2
2010,25005,79.9
2010,25007,92.5
2010,25009,88.1
2010,25011,90.9
2010,25013,83.1
2010,25015,92
2010,25017,91.5
2010,25019,93
2010,25021,93.3
2010,25023,91.5
2010,25025,82.6
2010,25027,88.2
2010,26000,87.9
2010,26001,85.3
2010,26003,86
2010,26005,88.8
2010,26007,87.6
2010,26009,89.5
2010,26011,80.7
2010,26013,82.4
2010,26015,90.3
2010,26017,87.7
2010,26019,89.8
2010,26021,86.3
2010,26023,85.8
2010,26025,87.4
2010,26027,85.9
2010,26029,91.2
2010,26031,87.9
2010,26033,88.1
2010,26035,82.6
2010,26037,92.6
2010,26039,84
2010,26041,90.8
2010,26043,92.9
2010,26045,92.7
2010,26047,92.4
2010,26049,87.9
2010,26051,84.6
2010,26053,91.2
2010,26055,92.6
2010,26057,87
2010,26059,86.4
2010,26061,89.9
2010,26063,84.5
2010,26065,90.4
2010,26067,86.3
2010,26069,84.4
2010,26071,88.4
2010,26073,89.3
2010,26075,88.5
2010,26077,92
2010,26079,85.5
2010,26081,88.2
2010,26083,90.5
2010,26085,81
2010,26087,89.1
2010,26089,93.5
2010,26091,87.9
2010,26093,93.8
2010,26095,83.2
2010,26097,88.1
2010,26099,87.4
2010,26101,86.6
2010,26103,92
2010,26105,87.6
2010,26107,88.3
2010,26109,88.9
2010,26111,91.2
2010,26113,85.8
2010,26115,87.7
2010,26117,85.4
2010,26119,82.3
2010,26121,87.4
2010,26123,84.7
2010,26125,92.2
2010,26127,82.7
2010,26129,82.2
2010,26131,89.5
2010,26133,86
2010,26135,80.2
2010,26137,89.6
2010,26139,90.2
2010,26141,84.9
2010,26143,84
2010,26145,86.3
2010,26147,87.6
2010,26149,83.4
2010,26151,85.3
2010,26153,87.4
2010,26155,89.1
2010,26157,84.9
2010,26159,84.1
2010,26161,93.6
2010,26163,82.9
2010,26165,87.2
2010,27000,91.3
2010,27001,88.6
2010,27003,92.9
2010,27005,89.4
2010,27007,88.7
2010,27009,89.6
2010,27011,88.5
2010,27013,92.6
2010,27015,88.7
2010,27017,90.5
2010,27019,94.4
2010,27021,89.5
2010,27023,86.2
2010,27025,92.4
2010,27027,92.4
2010,27029,83.9
2010,27031,92.9
2010,27033,84.6
2010,27035,91.2
2010,27037,94.4
2010,27039,90.5
2010,27041,90.8
2010,27043,89.3
2010,27045,86.8
2010,27047,86.7
2010,27049,90.6
2010,27051,88.2
2010,27053,92
2010,27055,90.1
2010,27057,91
2010,27059,91.1
2010,27061,91.9
2010,27063,90
2010,27065,86.2
2010,27067,87.7
2010,27069,88.5
2010,27071,88.7
2010,27073,87.8
2010,27075,92.1
2010,27077,88.4
2010,27079,89.9
2010,27081,89.5
2010,27083,89.2
2010,27085,90
2010,27087,82.7
2010,27089,85.6
2010,27091,88.2
2010,27093,89
2010,27095,87.1
2010,27097,86.6
2010,27099,85.6
2010,27101,88.6
2010,27103,92.7
2010,27105,79.1
2010,27107,86.7
2010,27109,93.8
2010,27111,88.1
2010,27113,87.4
2010,27115,86.1
2010,27117,85
2010,27119,87.4
2010,27121,90
2010,27123,89.5
2010,27125,86.3
2010,27127,86.5
2010,27129,87.3
2010,27131,89.4
2010,27133,88.5
2010,27135,88.5
2010,27137,92
2010,27139,93.9
2010,27141,92.4
2010,27143,86.2
2010,27145,90
2010,27147,90.4
2010,27149,90.8
2010,27151,86.4
2010,27153,84.7
2010,27155,88.8
2010,27157,90.7
2010,27159,87.5
2010,27161,90.9
2010,27163,95.7
2010,27165,81.1
2010,27167,88.6
