year,fips,percent_high_school_or_above
2007,05117,73.6
2007,05119,87.2
2007,05121,76.1
2007,05123,70.8
2007,05125,86.3
2007,05127,72.1
2007,05129,71.1
2007,05131,80.2
2007,05133,68
2007,05135,79.3
2007,05137,75.1
2007,05139,79
2007,05141,77.8
2007,05143,81.2
2007,05145,79
2007,05147,68.4
2007,05149,68.4
2007,06000,79.3
2007,06001,84.7
2007,06003,90.7
2007,06005,86.1
2007,06007,84.7
2007,06009,90
2007,06011,68.1
2007,06013,87.9
2007,06015,75.8
2007,06017,91.6
2007,06019,70.9
2007,06021,72
2007,06023,88.3
2007,06025,61.8
2007,06027,86.4
2007,06029,70.2
2007,06031,70
2007,06033,83.6
2007,06035,79.7
2007,06037,73.8
2007,06039,66.9
2007,06041,91.7
2007,06043,87.4
2007,06045,82.6
2007,06047,65.6
2007,06049,80.9
2007,06051,86.9
2007,06053,69.7
2007,06055,81.8
2007,06057,93.2
2007,06059,82
2007,06061,92.3
2007,06063,89.7
2007,06065,77.7
2007,06067,84.5
2007,06069,75.2
2007,06071,76.5
2007,06073,84.3
2007,06075,84.1
2007,06077,74.6
2007,06079,87.7
2007,06081,87.3
2007,06083,79.8
2007,06085,85.4
2007,06087,83.7
2007,06089,86
2007,06091,87.1
2007,06093,87
2007,06095,85.3
2007,06097,85.9
2007,06099,73.7
2007,06101,76.3
2007,06103,78.6
2007,06105,86.9
2007,06107,65.6
2007,06109,86.8
2007,06111,81.6
2007,06113,82.5
2007,06115,75.9
2007,08000,88.7
2007,08003,85.5
2007,08005,90.6
2007,08007,90.4
2007,08009,83.1
2007,08011,78
2007,08014,88.96000000000001
2007,08015,89.9
2007,08017,84.1
2007,08019,95.4
2007,08021,78.4
2007,08023,73
2007,08025,72
2007,08027,92.9
2007,08029,84.5
2007,08031,82.6
2007,08033,83.7
2007,08035,97.3
2007,08037,87.4
2007,08039,95.2
2007,08041,92.3
2007,08043,82.7
2007,08045,85.3
2007,08047,94.1
2007,08049,93.6
2007,08051,93.2
2007,08053,94.4
2007,08055,81.2
2007,08057,88.7
2007,08061,89.4
2007,08063,81.3
2007,08065,80.3
2007,08067,93
2007,08069,93.3
2007,08071,81.1
2007,08073,80.6
2007,08075,85.6
2007,08077,88.1
2007,08079,95.4
2007,08081,84
2007,08083,86.3
2007,08085,83.2
2007,08087,75.7
2007,08089,78.8
2007,08091,95.6
2007,08093,94.3
2007,08095,84.3
2007,08097,95.8
2007,08099,77.7
2007,08101,84.1
2007,08103,91.5
2007,08105,82.6
2007,08107,96.6
2007,08109,74.6
2007,08111,91.1
2007,08113,94.9
2007,08115,83.1
2007,08117,94.2
2007,08119,94.1
2007,08121,85.1
2007,08125,83.9
2007,09000,86.9
2007,09001,86.9
2007,09003,85.5
2007,09005,89.3
2007,09007,91.4
2007,09009,86.1
2007,09011,88.6
2007,09013,91.2
2007,09015,83.4
2007,10000,85.7
2007,10001,82.9
2007,10003,87.7
2007,10005,82.1
2007,11000,83.7
2007,11001,83.7
2007,12000,83.5
2007,12001,89.5
2007,12003,76
2007,12005,84.9
2007,12007,74.3
2007,12009,88.8
2007,12011,85.4
2007,12013,70.9
2007,12015,86.1
2007,12017,82.7
2007,12019,88.6
2007,12021,84
2007,12023,78.8
2007,12027,66.9
2007,12029,72.2
2007,12031,85.8
2007,12033,85.3
2007,12035,88.6
2007,12037,75.4
2007,12039,74.3
2007,12041,78.1
2007,12043,72.5
2007,12045,75.6
2007,12047,70.5
2007,12049,61.3
2007,12051,60.1
2007,12053,83.3
2007,12055,77.6
2007,12057,84.1
2007,12059,69.5
2007,12061,85
2007,12063,75.5
2007,12065,78.2
2007,12067,76.9
2007,12069,84.4
2007,12071,85.3
2007,12073,90.4
2007,12075,78.2
2007,12077,70.4
2007,12079,73
2007,12081,84.8
2007,12083,82.4
2007,12085,87.5
2007,12086,74.1
2007,12087,87.7
2007,12089,84.6
2007,12091,89.7
2007,12093,67.6
2007,12095,85
2007,12097,82.3
2007,12099,85.8
2007,12101,83.3
2007,12103,86.7
2007,12105,79.4
2007,12107,75
2007,12109,90.6
2007,12111,81.2
2007,12113,87.9
2007,12115,89.6
2007,12117,90.2
2007,12119,82.5
2007,12121,78
2007,12123,74.9
2007,12125,74.7
2007,12127,85.5
2007,12129,83.6
2007,12131,82.5
2007,12133,76.7
2007,13000,82
2007,13001,72.3
2007,13003,61.8
2007,13005,70.4
2007,13007,75.7
2007,13009,78.1
2007,13011,71.6
2007,13013,77.2
2007,13015,76.7
2007,13017,70.5
2007,13019,69.9
2007,13021,79.9
2007,13023,74
2007,13025,75.3
2007,13027,74.9
2007,13029,84.6
2007,13031,82.9
2007,13033,72.3
2007,13035,73.9
2007,13037,65.8
2007,13039,87.1
2007,13043,70.5
2007,13045,76.6
2007,13047,80.3
2007,13049,65.4
2007,13051,85.2
2007,13053,91.9
2007,13055,65.4
2007,13057,87.3
2007,13059,83.5
2007,13061,72.3
2007,13063,81.4
2007,13065,65.5
2007,13067,89.9
2007,13069,70.4
2007,13071,69.2
2007,13073,89.6
2007,13075,69.2
2007,13077,85.2
2007,13079,74
2007,13081,72.5
2007,13083,75.5
2007,13085,83.3
2007,13087,74.5
2007,13089,87.1
2007,13091,73.6
2007,13093,70.3
2007,13095,77.7
2007,13097,84.4
2007,13099,73.4
2007,13101,61.9
2007,13103,83
2007,13105,72.7
2007,13107,69.1
2007,13109,72.2
2007,13111,75.6
2007,13113,93.1
2007,13115,74.9
2007,13117,88.8
2007,13119,71.1
2007,13121,87.9
2007,13123,72
2007,13125,71
2007,13127,84.7
2007,13129,71.2
2007,13131,72.1
2007,13133,72.6
2007,13135,87.2
2007,13137,74.6
2007,13139,75.3
2007,13141,70.2
2007,13143,68.2
2007,13145,85.3
2007,13147,74.9
2007,13149,68.2
2007,13151,87.7
2007,13153,86.3
2007,13155,73
2007,13157,75.3
2007,13159,77.5
2007,13161,71.6
2007,13163,67.1
2007,13165,66.1
2007,13167,67.2
2007,13169,84.8
2007,13171,76.2
2007,13173,71.5
2007,13175,76.5
2007,13177,82.8
2007,13179,88.8
2007,13181,76.7
2007,13183,76.3
2007,13185,81.5
2007,13187,78
2007,13189,69.9
2007,13191,75.2
2007,13193,68.5
2007,13195,72.8
2007,13197,72
2007,13199,68.5
2007,13201,74.8
2007,13205,67.1
2007,13207,78.3
2007,13209,78
2007,13211,78.1
2007,13213,65.7
2007,13215,82.3
2007,13217,80.4
2007,13219,88.8
2007,13221,74.6
2007,13223,85.3
2007,13225,77.7
2007,13227,76.7
2007,13229,74.7
2007,13231,80.4
2007,13233,69.3
2007,13235,75.2
2007,13237,79.4
2007,13239,64.2
2007,13241,80.5
2007,13243,68.6
2007,13245,80.7
2007,13247,84.1
2007,13249,68.4
2007,13251,72.1
2007,13253,76.3
2007,13255,72.4
2007,13257,75
2007,13259,68.4
2007,13261,73.8
2007,13263,72.8
2007,13265,58.7
2007,13267,71.3
2007,13269,67.9
2007,13271,69.8
2007,13273,64.1
2007,13275,78.7
2007,13277,73.2
2007,13279,76.2
2007,13281,81.6
2007,13283,69.6
2007,13285,77.3
2007,13287,68.6
2007,13289,64.5
2007,13291,80.2
2007,13293,72.3
2007,13295,73.4
2007,13297,78.1
2007,13299,77
2007,13301,66.5
2007,13303,73.9
2007,13305,75.6
2007,13307,73.9
2007,13309,72.7
2007,13311,81.3
2007,13313,66.5
2007,13315,72.5
2007,13317,70.9
2007,13319,76.4
2007,13321,71.4
2007,15000,88.1
2007,15001,88.6
2007,15003,88.3
2007,15005,63.5
2007,15007,86.6
2007,15009,87.1
2007,16000,87.1
2007,16001,92.3
2007,16003,84.2
2007,16005,89.6
2007,16007,88.9
2007,16009,84.8
2007,16011,83.2
2007,16013,90.5
2007,16015,86.8
2007,16017,89
2007,16019,90
2007,16021,81.5
2007,16023,87.9
2007,16025,85
2007,16027,80.1
2007,16029,88.8
2007,16031,77.2
2007,16033,68.1
2007,16035,83.5
2007,16037,88.1
2007,16039,85.7
2007,16041,89.9
2007,16043,84.7
2007,16045,82.3
2007,16047,75.1
2007,16049,86
2007,16051,86.2
2007,16053,72.9
2007,16055,90.2
2007,16057,92.7
2007,16059,87.4
2007,16061,87.1
2007,16063,76.2
2007,16065,92.5
2007,16067,75
2007,16069,88.4
2007,16071,90.7
2007,16073,72.5
2007,16075,80
2007,16077,79.2
2007,16079,81.3
2007,16081,88.2
2007,16083,82.9
2007,16085,91.8
2007,16087,77.8
2007,17000,84.7
2007,17001,87.6
2007,17003,72.6
2007,17005,82.7
2007,17007,83.8
2007,17009,73.9
2007,17011,86.9
2007,17013,83.7
2007,17015,87
2007,17017,81.1
2007,17019,92.2
2007,17021,84.9
2007,17023,85.7
2007,17025,82.3
2007,17027,84.2
2007,17029,87.1
2007,17031,81.5
2007,17033,83.8
2007,17035,85.2
2007,17037,89.9
2007,17039,87.5
2007,17041,80.9
2007,17043,91.2
2007,17045,86
2007,17047,86.1
2007,17049,87.7
2007,17051,79.3
2007,17053,86.6
2007,17055,81.9
2007,17057,81.9
2007,17059,76.8
2007,17061,83.2
2007,17063,89.7
2007,17065,79.4
2007,17067,88.8
2007,17069,75
2007,17071,85.5
2007,17073,86.5
2007,17075,85
2007,17077,88.2
2007,17079,87.1
2007,17081,82.4
2007,17083,86.3
2007,17085,87.6
2007,17087,75.6
2007,17089,82
2007,17091,83.6
2007,17093,91.3
2007,17095,84.1
2007,17097,87.9
2007,17099,85.7
2007,17101,80
2007,17103,83.9
2007,17105,82.4
2007,17107,83.9
2007,17109,89.9
2007,17111,90.9
2007,17113,92.4
2007,17115,85.7
2007,17117,86
2007,17119,87.8
2007,17121,82.8
2007,17123,88.6
2007,17125,82.4
2007,17127,81.5
2007,17129,89.8
2007,17131,86.9
2007,17133,89.9
2007,17135,81.6
2007,17137,84.7
2007,17139,82.3
2007,17141,86.2
2007,17143,87.1
2007,17145,79.1
2007,17147,90.7
2007,17149,83
2007,17151,83.1
2007,17153,75.5
2007,17155,86.5
2007,17157,76.8
2007,17159,87.2
2007,17161,85.3
2007,17163,85.6
2007,17165,80.4
2007,17167,90.3
2007,17169,86.8
2007,17171,86.5
2007,17173,86.3
2007,17175,87.2
2007,17177,87
2007,17179,88.8
2007,17181,79.8
2007,17183,83.2
2007,17185,85.4
2007,17187,84.3
2007,17189,84.2
2007,17191,80.9
2007,17193,81.4
2007,17195,84.1
2007,17197,89
2007,17199,85.3
2007,17201,83.9
2007,17203,91.1
2007,18000,85
2007,18001,82.5
2007,18003,87.7
2007,18005,87.1
2007,18007,88.1
2007,18009,84.5
2007,18011,91.5
2007,18013,86.7
2007,18015,86.9
2007,18017,82.9
2007,18019,83.7
2007,18021,85.7
2007,18023,81.5
2007,18025,77.3
2007,18027,74.1
2007,18029,86.3
2007,18031,82.7
2007,18033,86.8
2007,18035,83.8
2007,18037,83.6
2007,18039,78.4
2007,18041,75.7
2007,18043,85.8
2007,18045,82.6
2007,18047,81.6
2007,18049,83.8
2007,18051,86.3
2007,18053,82.3
2007,18055,82.8
2007,18057,95.3
2007,18059,90.3
2007,18061,84.9
2007,18063,91.6
2007,18065,82.7
2007,18067,85.7
2007,18069,87
2007,18071,83.1
2007,18073,85.6
2007,18075,82.4
2007,18077,83
2007,18079,81.2
2007,18081,88.9
2007,18083,83.9
2007,18085,83.4
2007,18087,60.4
2007,18089,84.4
2007,18091,83.7
2007,18093,80.5
2007,18095,84.4
2007,18097,83.3
2007,18099,82.7
2007,18101,79.3
2007,18103,82.5
2007,18105,90.4
2007,18107,86.8
2007,18109,83.8
2007,18111,83.9
2007,18113,80.4
2007,18115,81.1
2007,18117,77.6
2007,18119,79.2
2007,18121,80.7
2007,18123,79.4
2007,18125,80.9
2007,18127,90.4
2007,18129,87.6
2007,18131,83.3
2007,18133,84.2
2007,18135,83.2
2007,18137,83.3
2007,18139,83.2
2007,18141,85.6
2007,18143,74.3
2007,18145,83.6
2007,18147,84.1
2007,18149,76.6
2007,18151,88.1
2007,18153,84
2007,18155,75.3
2007,18157,89.5
2007,18159,87.1
2007,18161,83.8
2007,18163,86.2
2007,18165,85.4
2007,18167,84
2007,18169,84.5
2007,18171,83
2007,18173,89.7
2007,18175,77.4
2007,18177,80.7
2007,18179,88.5
2007,18181,85.7
2007,18183,89
2007,19000,88.8
2007,19001,89.8
2007,19003,87.9
2007,19005,85.3
2007,19007,84.6
2007,19009,85.9
2007,19011,90.6
2007,19013,88.2
2007,19015,91
2007,19017,91.4
2007,19019,88.5
2007,19021,79.6
2007,19023,86.5
2007,19025,89.3
2007,19027,87.4
2007,19029,89.7
2007,19031,90.6
2007,19033,90.1
2007,19035,90.4
2007,19037,86.6
2007,19039,85.9
2007,19041,90.8
2007,19043,87.9
2007,19045,88.2
2007,19047,78.4
2007,19049,91.9
2007,19051,81.8
2007,19053,83.3
2007,19055,88.3
2007,19057,88.7
2007,19059,91.7
2007,19061,88.6
2007,19063,85.7
2007,19065,87.6
2007,19067,89.1
2007,19069,83.4
2007,19071,89.1
2007,19073,86.6
2007,19075,90.1
2007,19077,89.2
2007,19079,89
2007,19081,88.3
2007,19083,88.7
2007,19085,88.9
2007,19087,89
2007,19089,84.2
2007,19091,87.5
2007,19093,87.9
2007,19095,90.8
2007,19097,85.3
2007,19099,89.7
2007,19101,91
2007,19103,94.7
2007,19105,88.7
2007,19107,87.2
2007,19109,88.9
2007,19111,86.1
2007,19113,92.4
2007,19115,81
2007,19117,84.8
2007,19119,84
2007,19121,91.6
2007,19123,87.2
2007,19125,88.6
2007,19127,83.7
2007,19129,88.3
2007,19131,87.8
2007,19133,85.7
2007,19135,85.4
2007,19137,85.4
2007,19139,83.6
2007,19141,86.4
2007,19143,84
2007,19145,86.9
2007,19147,86.4
2007,19149,90.1
2007,19151,90
2007,19153,90
2007,19155,87.1
2007,19157,90.5
2007,19159,87.1
2007,19161,87.7
2007,19163,89.4
2007,19165,89.3
2007,19167,84.5
2007,19169,94.8
2007,19171,87.1
2007,19173,86.7
2007,19175,88.4
2007,19177,86.3
2007,19179,83.5
2007,19181,93.2
2007,19183,86.4
2007,19185,86
2007,19187,86.6
2007,19189,89
2007,19191,88.9
2007,19193,83.8
2007,19195,88.6
2007,19197,86.5
2007,20000,88.2
2007,20001,87
2007,20003,84.9
2007,20005,87.3
2007,20007,89.7
2007,20009,84.4
2007,20011,86.7
2007,20013,87.5
2007,20015,90.4
2007,20017,88.6
2007,20019,84.1
2007,20021,83.8
2007,20023,86.6
2007,20025,89.9
2007,20027,90.4
2007,20029,87.5
2007,20031,90.3
2007,20033,89.5
2007,20035,86.5
2007,20037,87.2
2007,20039,89.7
2007,20041,89.3
2007,20043,85.2
2007,20045,94.2
2007,20047,82.1
2007,20049,86
2007,20051,89.9
2007,20053,88.4
2007,20055,70.2
2007,20057,69.4
2007,20059,88.8
2007,20061,89.4
2007,20063,89.3
2007,20065,88.1
2007,20067,78.2
2007,20069,74.8
2007,20071,86.8
2007,20073,87.2
2007,20075,78.6
2007,20077,85.8
2007,20079,88.2
2007,20081,73.7
2007,20083,88.9
2007,20085,91.3
2007,20087,91.4
2007,20089,89.8
2007,20091,95.3
2007,20093,77
2007,20095,87.6
2007,20097,89.6
2007,20099,86.1
2007,20101,88.1
2007,20103,89.6
2007,20105,88.5
2007,20107,85.4
2007,20109,88.5
2007,20111,84
2007,20113,86.8
2007,20115,87.5
2007,20117,88.3
2007,20119,84.1
2007,20121,90.8
2007,20123,89.7
2007,20125,85
2007,20127,88.8
2007,20129,84.6
2007,20131,88.2
2007,20133,86.4
2007,20135,88.7
2007,20137,87.3
2007,20139,88.6
2007,20141,87.4
2007,20143,88.4
2007,20145,88.7
2007,20147,88.3
2007,20149,91.7
2007,20151,88
2007,20153,88.6
2007,20155,86.5
2007,20157,91.8
2007,20159,87.8
2007,20161,94.8
2007,20163,89.8
2007,20165,85.5
2007,20167,87.6
2007,20169,88.1
2007,20171,87.1
2007,20173,86.9
2007,20175,64.4
2007,20177,89.5
2007,20179,90.9
2007,20181,86.8
2007,20183,86.8
2007,20185,85.3
2007,20187,74.9
2007,20189,82.3
2007,20191,89.3
2007,20193,90.7
2007,20195,87.5
2007,20197,93.1
2007,20199,86.7
2007,20201,85.9
2007,20203,80.2
2007,20205,81.5
2007,20207,87.2
2007,20209,76.9
2007,21000,78.9
2007,21001,67.2
2007,21003,70.5
2007,21005,84.3
2007,21007,79.9
2007,21009,74.8
2007,21011,67.6
2007,21013,62
2007,21015,88.9
2007,21017,79.9
2007,21019,82.4
2007,21021,81.9
2007,21023,73.2
2007,21025,62.1
2007,21027,73.9
2007,21029,81.2
2007,21031,67.7
2007,21033,79.4
2007,21035,83.1
2007,21037,84.8
2007,21039,79.1
2007,21041,72.8
2007,21043,70.4
2007,21045,62.5
2007,21047,81.3
2007,21049,78.9
2007,21051,56
2007,21053,59.7
2007,21055,73.3
2007,21057,66.4
2007,21059,85
2007,21061,71.9
2007,21063,64.8
2007,21065,66.1
2007,21067,87.5
2007,21069,72.4
2007,21071,66.1
2007,21073,83.1
2007,21075,75
2007,21077,70.9
2007,21079,75.8
2007,21081,78.3
2007,21083,78.1
2007,21085,68.8
2007,21087,70.8
2007,21089,78.1
2007,21091,82
2007,21093,85.5
2007,21095,65.3
2007,21097,78
2007,21099,64.8
2007,21101,82.4
2007,21103,77.5
2007,21105,72.9
2007,21107,76.8
2007,21109,59.4
2007,21111,85.5
2007,21113,82.7
2007,21115,67.7
2007,21117,85.2
2007,21119,64.5
2007,21121,61
2007,21123,75.5
2007,21125,70.3
2007,21127,66.3
2007,21129,62.1
2007,21131,56.4
2007,21133,65.9
2007,21135,62.8
2007,21137,70.2
2007,21139,77.3
2007,21141,73.2
2007,21143,78.3
2007,21145,84.2
2007,21147,63.5
2007,21149,75.7
2007,21151,80.9
2007,21153,59.4
2007,21155,78.1
2007,21157,81.8
2007,21159,62.3
2007,21161,76.6
2007,21163,82.8
2007,21165,64.5
2007,21167,80.5
2007,21169,65.1
2007,21171,66.7
2007,21173,74.4
2007,21175,64.9
2007,21177,72.9
2007,21179,81.8
2007,21181,70.5
2007,21183,73.2
2007,21185,89.2
2007,21187,77.4
2007,21189,53.6
2007,21191,77.4
2007,21193,65.7
2007,21195,67.3
2007,21197,66.1
2007,21199,73.1
2007,21201,67.6
2007,21203,65
2007,21205,74.6
2007,21207,68.9
2007,21209,84.5
2007,21211,81.8
2007,21213,79.3
2007,21215,82.3
2007,21217,72.5
2007,21219,70.8
2007,21221,77.8
2007,21223,78.2
2007,21225,80.3
2007,21227,83.2
2007,21229,75.8
2007,21231,64.7
2007,21233,73.8
2007,21235,67.7
2007,21237,56.7
2007,21239,86
2007,22000,79.1
2007,22001,68.6
2007,22003,69.6
2007,22005,84.6
2007,22007,66.4
2007,22009,66.4
2007,22011,80.5
2007,22013,76.7
2007,22015,85.9
2007,22017,82.8
2007,22019,80.7
2007,22021,73
2007,22023,75.7
2007,22025,65.6
2007,22027,72
2007,22029,68.6
2007,22031,75.7
2007,22033,86.1
2007,22035,64
2007,22037,75.9
2007,22039,63.1
2007,22041,65.8
2007,22043,75.6
2007,22045,72.7
2007,22047,70.7
2007,22049,78.7
2007,22051,81.7
2007,22053,74.1
2007,22055,82.9
2007,22057,70.8
2007,22059,75.4
2007,22061,83.5
2007,22063,81.3
2007,22065,71.8
2007,22067,72
2007,22069,77.8
2007,22071,80.6
2007,22073,82
2007,22075,76.9
2007,22077,74.6
2007,22079,79.2
2007,22081,71.6
2007,22083,69.3
2007,22085,76.5
2007,22087,77.2
2007,22089,83.4
2007,22091,75.6
2007,22093,78.9
2007,22095,80.3
2007,22097,69.8
2007,22099,70.3
2007,22101,68.5
2007,22103,86.8
2007,22105,76.8
2007,22107,70.5
2007,22109,70.9
2007,22111,76.5
2007,22113,72
2007,22115,83.1
2007,22117,74.1
2007,22119,74.3
2007,22121,78.9
2007,22123,67.5
2007,22125,63.8
2007,22127,71.8
2007,23000,88.5
2007,23001,84.4
2007,23003,81.5
2007,23005,92.3
2007,23007,87.4
2007,23009,90.3
2007,23011,88.8
2007,23013,89.3
2007,23015,90.7
2007,23017,86.1
2007,23019,88.4
2007,23021,85.1
2007,23023,90.7
2007,23025,84.6
2007,23027,88
2007,23029,83.7
2007,23031,89.3
2007,24000,86.6
2007,24001,84
2007,24003,88.9
2007,24005,87.4
2007,24009,90.2
2007,24011,79.6
2007,24013,88.5
2007,24015,84.8
2007,24017,88.9
2007,24019,79.3
2007,24021,89.9
2007,24023,82.7
2007,24025,89.6
2007,24027,94.2
2007,24029,83.1
2007,24031,90.8
2007,24033,85.5
2007,24035,88.1
2007,24037,88.2
2007,24039,77.2
2007,24041,87.2
2007,24043,81.9
2007,24045,83.7
2007,24047,86.2
2007,24510,74.8
2007,25000,87.4
2007,25001,93.8
2007,25003,88.7
2007,25005,77.9
2007,25007,91.9
2007,25009,87
2007,25011,90
2007,25013,81.9
2007,25015,91.2
2007,25017,90.6
2007,25019,92.6
2007,25021,92.7
2007,25023,90.3
2007,25025,81.3
2007,25027,86.8
2007,26000,86.6
2007,26001,83.6
2007,26003,84.7
2007,26005,86.8
2007,26007,86.3
2007,26009,88
2007,26011,79.5
2007,26013,81.9
2007,26015,89.2
2007,26017,86.1
2007,26019,88.5
2007,26021,85
2007,26023,84.1
2007,26025,86.1
2007,26027,84.3
2007,26029,89.6
2007,26031,86.1
2007,26033,86.4
2007,26035,80.6
2007,26037,91.6
2007,26039,83
2007,26041,89.4
2007,26043,91.7
2007,26045,91.7
2007,26047,91.4
2007,26049,86.5
2007,26051,82.7
2007,26053,89.5
2007,26055,91.6
2007,26057,86
2007,26059,85.4
2007,26061,88.3
2007,26063,82.6
2007,26065,89.7
2007,26067,85.4
2007,26069,82.5
2007,26071,87.3
2007,26073,88.3
2007,26075,87.2
2007,26077,91
2007,26079,83.8
2007,26081,87.1
2007,26083,88.5
2007,26085,78.4
2007,26087,87.7
2007,26089,92.7
2007,26091,86.6
2007,26093,93.1
2007,26095,80.9
2007,26097,86.4
2007,26099,86.1
2007,26101,85
2007,26103,90.9
2007,26105,86.1
2007,26107,86.9
2007,26109,87.3
2007,26111,90.5
2007,26113,83.6
2007,26115,86.3
2007,26117,84.1
2007,26119,80.1
2007,26121,86.1
2007,26123,82.9
2007,26125,91.3
2007,26127,81.8
2007,26129,80
2007,26131,87.8
2007,26133,84.3
2007,26135,78.3
2007,26137,88.4
2007,26139,89.1
2007,26141,82.5
2007,26143,82.6
2007,26145,84.9
2007,26147,86.2
2007,26149,82
2007,26151,83.6
2007,26153,85
2007,26155,87.7
2007,26157,83.8
2007,26159,82.5
2007,26161,93
2007,26163,81.1
2007,26165,85.6
2007,27000,90.3
2007,27001,86.1
2007,27003,92.3
2007,27005,87.4
2007,27007,87.1
2007,27009,88.2
2007,27011,85.6
2007,27013,91.1
2007,27015,86.6
2007,27017,88.6
2007,27019,93.5
2007,27021,87.8
2007,27023,84.8
2007,27025,91.3
2007,27027,90.7
2007,27029,81.6
2007,27031,91.6
2007,27033,83.3
2007,27035,89.7
2007,27037,94
2007,27039,89.4
2007,27041,89.2
2007,27043,87.6
2007,27045,85.3
2007,27047,85.1
2007,27049,89.4
2007,27051,86.8
2007,27053,91.6
2007,27055,88.7
2007,27057,89.5
2007,27059,89.8
2007,27061,90
2007,27063,88.2
2007,27065,84.5
2007,27067,86.4
2007,27069,85.9
2007,27071,86.7
2007,27073,85.7
2007,27075,90.4
2007,27077,87.3
2007,27079,88.3
2007,27081,86.6
2007,27083,87.2
2007,27085,88.4
2007,27087,80.4
2007,27089,83.6
2007,27091,86.9
2007,27093,86.8
2007,27095,85.4
2007,27097,84.5
2007,27099,84.6
2007,27101,85.7
2007,27103,91.9
2007,27105,78.1
2007,27107,84.7
2007,27109,93
2007,27111,86.1
2007,27113,85.6
2007,27115,84
2007,27117,82.8
2007,27119,85.8
2007,27121,87.5
2007,27123,88.9
2007,27125,84
2007,27127,84.6
2007,27129,85.4
2007,27131,88.1
2007,27133,86.4
2007,27135,86.7
2007,27137,90.6
2007,27139,93
2007,27141,91.7
2007,27143,84.1
2007,27145,88.9
2007,27147,89.3
2007,27149,88.9
2007,27151,84.6
2007,27153,83.1
