year,fips,percent_high_school_or_above
2003,06057,91.6
2003,06059,80.6
2003,06061,91.3
2003,06063,88.7
2003,06065,76.2
2003,06067,83.8
2003,06069,75
2003,06071,75.2
2003,06073,83.3
2003,06075,82.4
2003,06077,72.7
2003,06079,86.5
2003,06081,86.1
2003,06083,79.5
2003,06085,84.2
2003,06087,83.4
2003,06089,84.5
2003,06091,86
2003,06093,85.2
2003,06095,84.5
2003,06097,85.3
2003,06099,71.8
2003,06101,74.4
2003,06103,77
2003,06105,83.5
2003,06107,63.4
2003,06109,85.4
2003,06111,80.8
2003,06113,81
2003,06115,73.6
2003,08000,87.7
2003,08003,83.8
2003,08005,90.7
2003,08007,88.6
2003,08009,80.5
2003,08011,77.5
2003,08014,88.16
2003,08015,89.1
2003,08017,84.1
2003,08019,94.2
2003,08021,74.8
2003,08023,70.3
2003,08025,75.2
2003,08027,91.4
2003,08029,82
2003,08031,80.5
2003,08033,79.3
2003,08035,97.1
2003,08037,86.9
2003,08039,93.7
2003,08041,91.7
2003,08043,81.4
2003,08045,85.4
2003,08047,94.1
2003,08049,92.8
2003,08051,93.7
2003,08053,93.6
2003,08055,79.3
2003,08057,87.3
2003,08061,87.6
2003,08063,78.9
2003,08065,79.9
2003,08067,92.1
2003,08069,92.7
2003,08071,78.7
2003,08073,81.3
2003,08075,83.7
2003,08077,86.3
2003,08079,93.2
2003,08081,81.5
2003,08083,83.3
2003,08085,81.8
2003,08087,73.2
2003,08089,77
2003,08091,94.4
2003,08093,93.7
2003,08095,82.7
2003,08097,96.1
2003,08099,74.4
2003,08101,82.5
2003,08103,89.7
2003,08105,80
2003,08107,95.8
2003,08109,72
2003,08111,91.7
2003,08113,94.2
2003,08115,80.9
2003,08117,93.7
2003,08119,94
2003,08121,83.1
2003,08125,81.4
2003,09000,85.3
2003,09001,85.5
2003,09003,83.7
2003,09005,87.4
2003,09007,89.9
2003,09009,84.3
2003,09011,87.1
2003,09013,90.1
2003,09015,81.2
2003,10000,83.9
2003,10001,80.9
2003,10003,86.4
2003,10005,78.9
2003,11000,80.3
2003,11001,80.3
2003,12000,81.4
2003,12001,88.7
2003,12003,73.7
2003,12005,82.7
2003,12007,74.3
2003,12009,87.4
2003,12011,83.4
2003,12013,69.9
2003,12015,83.8
2003,12017,80.2
2003,12019,87.4
2003,12021,82.8
2003,12023,76.5
2003,12027,65
2003,12029,68.6
2003,12031,84
2003,12033,83.5
2003,12035,87
2003,12037,71.3
2003,12039,72.2
2003,12041,74.8
2003,12043,70.9
2003,12045,73.9
2003,12047,66.1
2003,12049,59.4
2003,12051,56.7
2003,12053,80.5
2003,12055,75.8
2003,12057,82.2
2003,12059,67.1
2003,12061,83
2003,12063,71.8
2003,12065,75.3
2003,12067,71.9
2003,12069,81.8
2003,12071,83.6
2003,12073,89.7
2003,12075,75.8
2003,12077,67.7
2003,12079,69.9
2003,12081,82.8
2003,12083,80
2003,12085,86.2
2003,12086,70.5
2003,12087,86.1
2003,12089,82.5
2003,12091,88.7
2003,12093,66.2
2003,12095,83.2
2003,12097,80.5
2003,12099,84.6
2003,12101,80.1
2003,12103,85.2
2003,12105,76.8
2003,12107,72.4
2003,12109,88.6
2003,12111,79.2
2003,12113,86.5
2003,12115,88.2
2003,12117,89.4
2003,12119,79.5
2003,12121,75.2
2003,12123,72.1
2003,12125,73.5
2003,12127,83.5
2003,12129,80.6
2003,12131,78.8
2003,12133,73.5
2003,13000,80.1
2003,13001,69.4
2003,13003,58.6
2003,13005,68.8
2003,13007,70.2
2003,13009,75
2003,13011,68.1
2003,13013,75
2003,13015,73.9
2003,13017,67.8
2003,13019,67.7
2003,13021,78.4
2003,13023,72.7
2003,13025,73.7
2003,13027,70.7
2003,13029,81.4
2003,13031,80.1
2003,13033,68.1
2003,13035,71.6
2003,13037,65.6
2003,13039,84.9
2003,13043,62.7
2003,13045,73.4
2003,13047,77.8
2003,13049,65.2
2003,13051,82.3
2003,13053,90.1
2003,13055,62.5
2003,13057,85.7
2003,13059,82.1
2003,13061,67.7
2003,13063,80.6
2003,13065,61.7
2003,13067,89.3
2003,13069,67.2
2003,13071,66.8
2003,13073,88.6
2003,13075,66.6
2003,13077,83.1
2003,13079,70.2
2003,13081,68.7
2003,13083,70.6
2003,13085,81.1
2003,13087,71.7
2003,13089,86
2003,13091,69.4
2003,13093,69.3
2003,13095,75.4
2003,13097,82.5
2003,13099,70.5
2003,13101,61.1
2003,13103,80.6
2003,13105,69.5
2003,13107,64.7
2003,13109,68.5
2003,13111,72.9
2003,13113,92.7
2003,13115,72.9
2003,13117,87
2003,13119,68.8
2003,13121,85.7
2003,13123,68.6
2003,13125,68.2
2003,13127,83.3
2003,13129,68.2
2003,13131,70.5
2003,13133,71.2
2003,13135,87.2
2003,13137,72.5
2003,13139,72.5
2003,13141,65.6
2003,13143,65.2
2003,13145,81.7
2003,13147,72.7
2003,13149,67
2003,13151,85.7
2003,13153,85.2
2003,13155,70
2003,13157,71.2
2003,13159,73
2003,13161,66.9
2003,13163,62.2
2003,13165,63.7
2003,13167,64.4
2003,13169,80.9
2003,13171,73.4
2003,13173,68.9
2003,13175,72.9
2003,13177,82
2003,13179,87.7
2003,13181,73.5
2003,13183,75.2
2003,13185,79.3
2003,13187,74.6
2003,13189,68.1
2003,13191,72.9
2003,13193,65.5
2003,13195,71.6
2003,13197,68.2
2003,13199,67
2003,13201,71.5
2003,13205,66.1
2003,13207,78
2003,13209,74.2
2003,13211,75.8
2003,13213,63.1
2003,13215,80.4
2003,13217,77.1
2003,13219,87.6
2003,13221,73.2
2003,13223,82.7
2003,13225,75.3
2003,13227,73
2003,13229,71.9
2003,13231,77.5
2003,13233,65.9
2003,13235,74.2
2003,13237,77.2
2003,13239,60.5
2003,13241,77.6
2003,13243,65
2003,13245,79.2
2003,13247,83.1
2003,13249,69.3
2003,13251,69.1
2003,13253,71.5
2003,13255,69.8
2003,13257,72.8
2003,13259,65.4
2003,13261,71.6
2003,13263,68.2
2003,13265,57.3
2003,13267,68.4
2003,13269,65.4
2003,13271,66.2
2003,13273,64.3
2003,13275,75.7
2003,13277,70.2
2003,13279,71.1
2003,13281,77.9
2003,13283,65.2
2003,13285,74.9
2003,13287,68.1
2003,13289,63.7
2003,13291,76.8
2003,13293,69.1
2003,13295,69.6
2003,13297,75.5
2003,13299,73.2
2003,13301,61.1
2003,13303,70.7
2003,13305,72.5
2003,13307,66.7
2003,13309,70
2003,13311,78.3
2003,13313,64.5
2003,13315,70
2003,13317,67.5
2003,13319,73
2003,13321,69.6
2003,15000,86.1
2003,15001,86.3
2003,15003,86.3
2003,15005,49.8
2003,15007,84.7
2003,15009,85
2003,16000,85.7
2003,16001,91.4
2003,16003,82.3
2003,16005,88.4
2003,16007,86.9
2003,16009,81.9
2003,16011,81.7
2003,16013,90.3
2003,16015,86.5
2003,16017,87.1
2003,16019,88.8
2003,16021,80.6
2003,16023,84.9
2003,16025,86.9
2003,16027,77.7
2003,16029,87.5
2003,16031,77
2003,16033,65.7
2003,16035,81.5
2003,16037,86.1
2003,16039,86.5
2003,16041,88.9
2003,16043,82.3
2003,16045,80.7
2003,16047,73.7
2003,16049,84.2
2003,16051,85.2
2003,16053,74.2
2003,16055,88.5
2003,16057,91.7
2003,16059,84.6
2003,16061,85.5
2003,16063,76.9
2003,16065,90.2
2003,16067,74.3
2003,16069,86.8
2003,16071,88.2
2003,16073,69.7
2003,16075,76.9
2003,16077,76.6
2003,16079,79.4
2003,16081,87.7
2003,16083,82
2003,16085,90.2
2003,16087,77.1
2003,17000,82.8
2003,17001,85.4
2003,17003,69.4
2003,17005,77.1
2003,17007,82.1
2003,17009,67.8
2003,17011,85.3
2003,17013,81.5
2003,17015,84.9
2003,17017,80.5
2003,17019,91.5
2003,17021,82.7
2003,17023,82.5
2003,17025,78.7
2003,17027,80.3
2003,17029,84.7
2003,17031,79.3
2003,17033,81.2
2003,17035,82.3
2003,17037,88.5
2003,17039,85.2
2003,17041,80
2003,17043,90.5
2003,17045,83.4
2003,17047,83.9
2003,17049,85.2
2003,17051,75.2
2003,17053,86.2
2003,17055,78.9
2003,17057,79.9
2003,17059,75
2003,17061,80.7
2003,17063,88.1
2003,17065,76.5
2003,17067,87
2003,17069,71
2003,17071,83.7
2003,17073,85.4
2003,17075,82.3
2003,17077,86.5
2003,17079,84.5
2003,17081,79.3
2003,17083,84.1
2003,17085,85.3
2003,17087,70.8
2003,17089,81
2003,17091,81.4
2003,17093,90.5
2003,17095,82.8
2003,17097,87.1
2003,17099,83.2
2003,17101,80.8
2003,17103,81.8
2003,17105,80
2003,17107,81.9
2003,17109,88.2
2003,17111,89.9
2003,17113,91.4
2003,17115,84.3
2003,17117,83.8
2003,17119,85.8
2003,17121,80.7
2003,17123,86.6
2003,17125,81
2003,17127,78.6
2003,17129,89
2003,17131,85.8
2003,17133,88.4
2003,17135,79
2003,17137,81.9
2003,17139,80.3
2003,17141,84.4
2003,17143,85.2
2003,17145,75.2
2003,17147,89.6
2003,17149,81
2003,17151,78.9
2003,17153,72.7
2003,17155,84.9
2003,17157,73.6
2003,17159,85
2003,17161,83.7
2003,17163,82.9
2003,17165,77.9
2003,17167,89
2003,17169,85
2003,17171,84.6
2003,17173,84.3
2003,17175,85
2003,17177,85.4
2003,17179,86.6
2003,17181,76.9
2003,17183,80.6
2003,17185,83.6
2003,17187,83.2
2003,17189,81.3
2003,17191,77.6
2003,17193,77.5
2003,17195,81.6
2003,17197,87.8
2003,17199,82.1
2003,17201,82.5
2003,17203,89.2
2003,18000,83.3
2003,18001,81.1
2003,18003,86.6
2003,18005,85.2
2003,18007,87.1
2003,18009,82.7
2003,18011,89.7
2003,18013,84.9
2003,18015,84.8
2003,18017,82.3
2003,18019,81.5
2003,18021,83.7
2003,18023,80.7
2003,18025,73.5
2003,18027,72.8
2003,18029,83.8
2003,18031,80.7
2003,18033,85.6
2003,18035,82.6
2003,18037,81.7
2003,18039,76.8
2003,18041,74.6
2003,18043,83.8
2003,18045,81.5
2003,18047,78.5
2003,18049,81.7
2003,18051,83.2
2003,18053,80.5
2003,18055,80.7
2003,18057,94.7
2003,18059,88.9
2003,18061,82.3
2003,18063,89.8
2003,18065,80.9
2003,18067,84.3
2003,18069,85.9
2003,18071,81.2
2003,18073,83.8
2003,18075,80.2
2003,18077,81.9
2003,18079,78.4
2003,18081,87.1
2003,18083,82.6
2003,18085,82.4
2003,18087,60.3
2003,18089,82.3
2003,18091,81.9
2003,18093,78.7
2003,18095,81.9
2003,18097,82.3
2003,18099,81
2003,18101,76.4
2003,18103,82.2
2003,18105,89.3
2003,18107,86.2
2003,18109,82
2003,18111,80.9
2003,18113,78.6
2003,18115,79.5
2003,18117,75.4
2003,18119,76.8
2003,18121,80.6
2003,18123,76.8
2003,18125,77.9
2003,18127,89.2
2003,18129,85.8
2003,18131,81.3
2003,18133,82.5
2003,18135,81.2
2003,18137,80.8
2003,18139,81.2
2003,18141,83.8
2003,18143,72.7
2003,18145,81.4
2003,18147,82.4
2003,18149,74
2003,18151,85.9
2003,18153,82.2
2003,18155,73.1
2003,18157,88.5
2003,18159,85.2
2003,18161,81.6
2003,18163,84.4
2003,18165,83
2003,18167,82.3
2003,18169,82.9
2003,18171,84.1
2003,18173,87.7
2003,18175,76.2
2003,18177,79.2
2003,18179,87.8
2003,18181,83.7
2003,18183,87.4
2003,19000,87.2
2003,19001,88.6
2003,19003,86
2003,19005,83.1
2003,19007,82.8
2003,19009,84
2003,19011,89
2003,19013,87.2
2003,19015,89.9
2003,19017,89.3
2003,19019,86.3
2003,19021,80.6
2003,19023,84
2003,19025,87.1
2003,19027,85.3
2003,19029,87.5
2003,19031,89
2003,19033,88.5
2003,19035,88.8
2003,19037,84.8
2003,19039,85.1
2003,19041,89.2
2003,19043,84.9
2003,19045,86.7
2003,19047,78.5
2003,19049,90.5
2003,19051,80.2
2003,19053,82.4
2003,19055,86.5
2003,19057,87.1
2003,19059,90.3
2003,19061,86.6
2003,19063,83.7
2003,19065,86
2003,19067,87.3
2003,19069,83.8
2003,19071,86.7
2003,19073,86
2003,19075,88
2003,19077,87
2003,19079,88
2003,19081,86.9
2003,19083,87
2003,19085,86.7
2003,19087,87.3
2003,19089,81.4
2003,19091,86.8
2003,19093,86.2
2003,19095,88.6
2003,19097,83.1
2003,19099,88
2003,19101,89.3
2003,19103,94.1
2003,19105,86.7
2003,19107,85.4
2003,19109,87
2003,19111,84.7
2003,19113,91.4
2003,19115,80.2
2003,19117,81.5
2003,19119,81
2003,19121,89.3
2003,19123,84.6
2003,19125,86
2003,19127,82.9
2003,19129,85.4
2003,19131,85.8
2003,19133,83.4
2003,19135,83.6
2003,19137,83.3
2003,19139,81.7
2003,19141,83.2
2003,19143,82.3
2003,19145,86.1
2003,19147,84.8
2003,19149,88.6
2003,19151,88
2003,19153,89
2003,19155,85.3
2003,19157,88.3
2003,19159,84.6
2003,19161,85.7
2003,19163,87.6
2003,19165,87.7
2003,19167,82.1
2003,19169,94
2003,19171,85.4
2003,19173,84.7
2003,19175,87.8
2003,19177,84.2
2003,19179,82.3
2003,19181,91.4
2003,19183,84.2
2003,19185,84.8
2003,19187,85.2
2003,19189,88
2003,19191,86.1
2003,19193,82.4
2003,19195,87.1
2003,19197,85.3
2003,20000,87
2003,20001,84.8
2003,20003,83.2
2003,20005,85.8
2003,20007,87.5
2003,20009,83.2
2003,20011,85.3
2003,20013,85.8
2003,20015,88.6
2003,20017,87.8
2003,20019,82.3
2003,20021,81.8
2003,20023,86
2003,20025,88.5
2003,20027,88.5
2003,20029,86.3
2003,20031,88.4
2003,20033,90.5
2003,20035,85.9
2003,20037,85.6
2003,20039,87.8
2003,20041,87.6
2003,20043,82.3
2003,20045,93.2
2003,20047,81.6
2003,20049,82.6
2003,20051,88.4
2003,20053,86.3
2003,20055,68.6
2003,20057,69.7
2003,20059,86.8
2003,20061,87.4
2003,20063,86.6
2003,20065,85.5
2003,20067,74.4
2003,20069,74.1
2003,20071,85
2003,20073,83.6
2003,20075,77.5
2003,20077,84.6
2003,20079,86.5
2003,20081,74.3
2003,20083,87.8
2003,20085,89.3
2003,20087,90
2003,20089,88.5
2003,20091,95.1
2003,20093,76.3
2003,20095,85.9
2003,20097,87.1
2003,20099,84.3
2003,20101,88.3
2003,20103,87.8
2003,20105,86.5
2003,20107,82.8
2003,20109,87.5
2003,20111,82.8
2003,20113,86.3
2003,20115,85.7
2003,20117,86.5
2003,20119,81.9
2003,20121,88.9
2003,20123,88.8
2003,20125,82.8
2003,20127,86.4
2003,20129,83
2003,20131,85.6
2003,20133,84.7
2003,20135,86.2
2003,20137,85.9
2003,20139,86.8
2003,20141,85.9
2003,20143,87.2
2003,20145,86.5
2003,20147,86.1
2003,20149,90.3
2003,20151,87
2003,20153,86.4
2003,20155,84.3
2003,20157,90
2003,20159,85.3
2003,20161,94.2
2003,20163,88.3
2003,20165,84
2003,20167,85
2003,20169,87.5
2003,20171,85.6
2003,20173,85.9
2003,20175,64
2003,20177,88.7
2003,20179,89.1
2003,20181,86.7
2003,20183,85.6
2003,20185,83.9
2003,20187,76.7
2003,20189,81.3
2003,20191,87.6
2003,20193,91.8
2003,20195,85.7
2003,20197,91.3
2003,20199,85.1
2003,20201,83.2
2003,20203,78.8
2003,20205,81.3
2003,20207,85
2003,20209,75.3
2003,21000,76.2
2003,21001,63.1
2003,21003,67.1
2003,21005,82.1
2003,21007,77.9
2003,21009,71.8
2003,21011,62.7
2003,21013,58.9
2003,21015,86.7
2003,21017,77.3
2003,21019,79.9
2003,21021,78.9
2003,21023,71.2
2003,21025,59.5
2003,21027,71
2003,21029,78.2
2003,21031,63.7
2003,21033,75.8
2003,21035,80.1
2003,21037,82.5
2003,21039,75.8
2003,21041,70.1
2003,21043,67
2003,21045,59.6
2003,21047,79
2003,21049,76.7
2003,21051,52.2
2003,21053,56.2
2003,21055,69.7
2003,21057,60.5
2003,21059,82.5
2003,21061,66.1
2003,21063,57.8
2003,21065,61.8
2003,21067,86.5
2003,21069,69
2003,21071,63.3
2003,21073,80.6
2003,21075,71.8
2003,21077,69.2
2003,21079,72.2
2003,21081,74.9
2003,21083,75.4
2003,21085,65.4
2003,21087,65.4
2003,21089,76.4
2003,21091,79.2
2003,21093,83.7
2003,21095,61.5
2003,21097,75.8
2003,21099,61
2003,21101,80
2003,21103,75.1
2003,21105,68
2003,21107,73.6
2003,21109,55.7
2003,21111,83.4
2003,21113,80.6
2003,21115,65.5
2003,21117,83.4
2003,21119,61.2
2003,21121,57
2003,21123,72.9
2003,21125,66.6
2003,21127,61.7
2003,21129,55.7
2003,21131,54.2
2003,21133,61.7
2003,21135,59.7
2003,21137,67
2003,21139,75.6
2003,21141,70.5
2003,21143,72.4
2003,21145,82
2003,21147,57.3
2003,21149,72.9
2003,21151,77.7
2003,21153,54.1
2003,21155,73.8
2003,21157,79
2003,21159,57.6
2003,21161,74.7
2003,21163,80
2003,21165,60.6
2003,21167,77.8
2003,21169,61
2003,21171,61.6
2003,21173,72.2
2003,21175,60.1
2003,21177,68.8
2003,21179,80.2
2003,21181,66.1
2003,21183,69.6
2003,21185,87.7
2003,21187,72
2003,21189,51.1
2003,21191,74.8
2003,21193,61.5
2003,21195,64.2
2003,21197,60.4
2003,21199,68.8
2003,21201,63.8
2003,21203,60.8
2003,21205,72.5
2003,21207,64.8
2003,21209,82.2
2003,21211,80.2
2003,21213,76.1
2003,21215,78.3
2003,21217,69.9
2003,21219,66.6
2003,21221,74.5
2003,21223,73.9
2003,21225,78.3
2003,21227,81.6
2003,21229,71.8
2003,21231,60.7
2003,21233,72.1
2003,21235,64
2003,21237,54.9
2003,21239,84.1
2003,22000,76.7
2003,22001,66.4
2003,22003,65.9
2003,22005,81.7
2003,22007,62.4
2003,22009,62.6
2003,22011,77.4
2003,22013,74
2003,22015,84.3
2003,22017,80.5
2003,22019,78.6
2003,22021,68.7
2003,22023,71.4
2003,22025,63.2
2003,22027,68.4
2003,22029,66.3
2003,22031,72.6
2003,22033,84.9
2003,22035,60.5
2003,22037,72.9
2003,22039,58.8
2003,22041,63.3
2003,22043,74.2
2003,22045,69.4
2003,22047,67.9
2003,22049,75.8
2003,22051,80.3
2003,22053,71.4
2003,22055,81.1
2003,22057,68.2
2003,22059,71.5
2003,22061,81.7
2003,22063,78.9
2003,22065,67
2003,22067,68.9
2003,22069,74.9
2003,22071,77.2
2003,22073,80.1
2003,22075,72.2
2003,22077,71.4
2003,22079,76.6
2003,22081,69.2
2003,22083,65.1
2003,22085,73.2
2003,22087,74.8
2003,22089,81.5
2003,22091,71
2003,22093,76.1
2003,22095,78.3
2003,22097,65.3
2003,22099,66.1
2003,22101,67
2003,22103,85.1
2003,22105,73.8
2003,22107,66.3
2003,22109,68.7
2003,22111,73.8
2003,22113,68.3
2003,22115,81.4
2003,22117,70.7
2003,22119,72.3
2003,22121,75.8
2003,22123,62.9
2003,22125,57.8
2003,22127,68.1
2003,23000,86.7
2003,23001,81.8
2003,23003,78.9
2003,23005,91.1
2003,23007,86.2
2003,23009,88.9
2003,23011,86.8
2003,23013,88.3
2003,23015,89.1
2003,23017,84
2003,23019,86.8
2003,23021,82.4
2003,23023,89.2
2003,23025,82.4
2003,23027,86.1
2003,23029,81.5
2003,23031,87.7
2003,24000,85
2003,24001,81.7
2003,24003,87.5
2003,24005,85.6
2003,24009,88.3
2003,24011,77
2003,24013,86.7
2003,24015,82.8
2003,24017,87.1
2003,24019,76.4
2003,24021,88.3
2003,24023,80.7
2003,24025,88
2003,24027,93.6
2003,24029,80.6
2003,24031,90.5
2003,24033,85.1
2003,24035,85.9
2003,24037,86.5
2003,24039,72.8
2003,24041,85.6
2003,24043,79.5
2003,24045,82
2003,24047,83.6
2003,24510,71.2
2003,25000,85.9
2003,25001,92.6
2003,25003,86.6
2003,25005,75.2
2003,25007,91
2003,25009,85.6
2003,25011,88.9
2003,25013,80.4
2003,25015,90.2
2003,25017,89.4
2003,25019,92
2003,25021,91.9
2003,25023,88.8
2003,25025,79.5
2003,25027,84.9
2003,26000,84.8
2003,26001,81.4
2003,26003,82.9
2003,26005,84.2
2003,26007,84.5
2003,26009,86.1
2003,26011,78
2003,26013,81.1
2003,26015,87.8
2003,26017,84
2003,26019,86.7
2003,26021,83.2
2003,26023,81.7
2003,26025,84.5
2003,26027,82.1
2003,26029,87.6
2003,26031,83.7
2003,26033,84.1
2003,26035,78
2003,26037,90.2
2003,26039,81.8
2003,26041,87.5
2003,26043,90
2003,26045,90.5
2003,26047,90
2003,26049,84.5
2003,26051,80.2
2003,26053,87.2
2003,26055,90.3
2003,26057,84.6
2003,26059,84.1
2003,26061,86.2
2003,26063,80.2
2003,26065,88.8
2003,26067,84.3
2003,26069,79.9
2003,26071,85.9
2003,26073,87.1
2003,26075,85.5
2003,26077,89.8
2003,26079,81.6
2003,26081,85.7
2003,26083,85.7
2003,26085,74.8
2003,26087,85.9
2003,26089,91.5
2003,26091,84.8
2003,26093,92.1
2003,26095,77.8
2003,26097,84.2
2003,26099,84.3
2003,26101,83
2003,26103,89.5
2003,26105,84.2
2003,26107,85.1
2003,26109,85.1
2003,26111,89.7
2003,26113,80.8
2003,26115,84.5
2003,26117,82.5
2003,26119,77.1
2003,26121,84.4
2003,26123,80.5
2003,26125,90.2
2003,26127,80.7
2003,26129,77.2
2003,26131,85.5
2003,26133,82.1
2003,26135,75.7
2003,26137,86.7
2003,26139,87.7
2003,26141,79.4
2003,26143,80.8
2003,26145,83
2003,26147,84.2
2003,26149,80
2003,26151,81.4
2003,26153,81.8
2003,26155,85.8
2003,26157,82.3
2003,26159,80.5
2003,26161,92.1
2003,26163,78.8
2003,26165,83.6
2003,27000,88.9
2003,27001,82.9
2003,27003,91.6
2003,27005,84.8
2003,27007,85
2003,27009,86.3
2003,27011,81.8
2003,27013,89.2
2003,27015,83.8
2003,27017,86.2
2003,27019,92.3
2003,27021,85.6
2003,27023,83
2003,27025,89.8
2003,27027,88.4
2003,27029,78.6
2003,27031,90
2003,27033,81.7
2003,27035,87.8
2003,27037,93.6
2003,27039,87.8
2003,27041,87.2
2003,27043,85.3
2003,27045,83.2
2003,27047,82.9
2003,27049,87.9
2003,27051,84.9
2003,27053,91
2003,27055,86.9
2003,27057,87.6
2003,27059,88
2003,27061,87.5
2003,27063,85.9
2003,27065,82.3
2003,27067,84.8
2003,27069,82.3
2003,27071,83.9
2003,27073,82.9
2003,27075,88.1
2003,27077,85.7
2003,27079,86.2
2003,27081,82.7
2003,27083,84.6
2003,27085,86.3
2003,27087,77.3
2003,27089,81
2003,27091,85.1
2003,27093,83.8
2003,27095,83
2003,27097,81.8
2003,27099,83.3
2003,27101,81.9
2003,27103,90.9
2003,27105,76.8
2003,27107,82
2003,27109,91.9
2003,27111,83.4
2003,27113,83.1
2003,27115,81.1
2003,27117,79.8
2003,27119,83.6
2003,27121,84.3
2003,27123,88.2
2003,27125,81
2003,27127,82.1
2003,27129,82.8
2003,27131,86.5
2003,27133,83.6
2003,27135,84.3
2003,27137,88.6
2003,27139,91.9
2003,27141,90.7
2003,27143,81.3
2003,27145,87.3
2003,27147,87.7
2003,27149,86.3
2003,27151,82.2
2003,27153,80.9
2003,27155,84.2
2003,27157,87.1
2003,27159,81.9
2003,27161,86.6
