year,fips,percent_high_school_or_above
2004,13019,68.3
2004,13021,78.8
2004,13023,73
2004,13025,74.1
2004,13027,71.7
2004,13029,82.2
2004,13031,80.8
2004,13033,69.1
2004,13035,72.2
2004,13037,65.7
2004,13039,85.5
2004,13043,64.6
2004,13045,74.2
2004,13047,78.4
2004,13049,65.2
2004,13051,83
2004,13053,90.5
2004,13055,63.2
2004,13057,86.1
2004,13059,82.4
2004,13061,68.9
2004,13063,80.8
2004,13065,62.6
2004,13067,89.4
2004,13069,68
2004,13071,67.4
2004,13073,88.9
2004,13075,67.3
2004,13077,83.6
2004,13079,71.2
2004,13081,69.6
2004,13083,71.8
2004,13085,81.7
2004,13087,72.4
2004,13089,86.3
2004,13091,70.5
2004,13093,69.6
2004,13095,76
2004,13097,83
2004,13099,71.2
2004,13101,61.3
2004,13103,81.2
2004,13105,70.3
2004,13107,65.8
2004,13109,69.4
2004,13111,73.6
2004,13113,92.8
2004,13115,73.4
2004,13117,87.5
2004,13119,69.4
2004,13121,86.2
2004,13123,69.5
2004,13125,68.9
2004,13127,83.6
2004,13129,69
2004,13131,70.9
2004,13133,71.5
2004,13135,87.2
2004,13137,73
2004,13139,73.2
2004,13141,66.8
2004,13143,66
2004,13145,82.6
2004,13147,73.3
2004,13149,67.3
2004,13151,86.2
2004,13153,85.5
2004,13155,70.7
2004,13157,72.2
2004,13159,74.1
2004,13161,68.1
2004,13163,63.4
2004,13165,64.3
2004,13167,65.1
2004,13169,81.9
2004,13171,74.1
2004,13173,69.6
2004,13175,73.8
2004,13177,82.2
2004,13179,88
2004,13181,74.3
2004,13183,75.5
2004,13185,79.8
2004,13187,75.5
2004,13189,68.6
2004,13191,73.5
2004,13193,66.2
2004,13195,71.9
2004,13197,69.2
2004,13199,67.4
2004,13201,72.3
2004,13205,66.3
2004,13207,78.1
2004,13209,75.1
2004,13211,76.4
2004,13213,63.8
2004,13215,80.9
2004,13217,77.9
2004,13219,87.9
2004,13221,73.6
2004,13223,83.4
2004,13225,75.9
2004,13227,73.9
2004,13229,72.6
2004,13231,78.2
2004,13233,66.8
2004,13235,74.4
2004,13237,77.8
2004,13239,61.4
2004,13241,78.3
2004,13243,65.9
2004,13245,79.6
2004,13247,83.4
2004,13249,69.1
2004,13251,69.8
2004,13253,72.7
2004,13255,70.4
2004,13257,73.3
2004,13259,66.2
2004,13261,72.2
2004,13263,69.4
2004,13265,57.6
2004,13267,69.1
2004,13269,66
2004,13271,67.1
2004,13273,64.3
2004,13275,76.5
2004,13277,70.9
2004,13279,72.4
2004,13281,78.8
2004,13283,66.3
2004,13285,75.5
2004,13287,68.2
2004,13289,63.9
2004,13291,77.6
2004,13293,69.9
2004,13295,70.6
2004,13297,76.1
2004,13299,74.2
2004,13301,62.4
2004,13303,71.5
2004,13305,73.3
2004,13307,68.5
2004,13309,70.7
2004,13311,79
2004,13313,65
2004,13315,70.6
2004,13317,68.4
2004,13319,73.9
2004,13321,70.1
2004,15000,86.6
2004,15001,86.9
2004,15003,86.8
2004,15005,53.2
2004,15007,85.2
2004,15009,85.5
2004,16000,86.1
2004,16001,91.6
2004,16003,82.8
2004,16005,88.7
2004,16007,87.4
2004,16009,82.6
2004,16011,82.1
2004,16013,90.4
2004,16015,86.6
2004,16017,87.6
2004,16019,89.1
2004,16021,80.8
2004,16023,85.6
2004,16025,86.4
2004,16027,78.3
2004,16029,87.8
2004,16031,77
2004,16033,66.3
2004,16035,82
2004,16037,86.6
2004,16039,86.3
2004,16041,89.2
2004,16043,82.9
2004,16045,81.1
2004,16047,74.1
2004,16049,84.7
2004,16051,85.5
2004,16053,73.9
2004,16055,88.9
2004,16057,92
2004,16059,85.3
2004,16061,85.9
2004,16063,76.7
2004,16065,90.8
2004,16067,74.5
2004,16069,87.2
2004,16071,88.8
2004,16073,70.4
2004,16075,77.7
2004,16077,77.3
2004,16079,79.9
2004,16081,87.8
2004,16083,82.2
2004,16085,90.6
2004,16087,77.3
2004,17000,83.3
2004,17001,86
2004,17003,70.2
2004,17005,78.5
2004,17007,82.5
2004,17009,69.3
2004,17011,85.7
2004,17013,82
2004,17015,85.4
2004,17017,80.7
2004,17019,91.7
2004,17021,83.2
2004,17023,83.3
2004,17025,79.6
2004,17027,81.3
2004,17029,85.3
2004,17031,79.9
2004,17033,81.8
2004,17035,83
2004,17037,88.8
2004,17039,85.8
2004,17041,80.2
2004,17043,90.7
2004,17045,84
2004,17047,84.4
2004,17049,85.8
2004,17051,76.2
2004,17053,86.3
2004,17055,79.7
2004,17057,80.4
2004,17059,75.4
2004,17061,81.3
2004,17063,88.5
2004,17065,77.2
2004,17067,87.4
2004,17069,72
2004,17071,84.1
2004,17073,85.7
2004,17075,83
2004,17077,86.9
2004,17079,85.2
2004,17081,80.1
2004,17083,84.7
2004,17085,85.9
2004,17087,72
2004,17089,81.3
2004,17091,82
2004,17093,90.7
2004,17095,83.1
2004,17097,87.3
2004,17099,83.8
2004,17101,80.6
2004,17103,82.3
2004,17105,80.6
2004,17107,82.4
2004,17109,88.6
2004,17111,90.2
2004,17113,91.7
2004,17115,84.6
2004,17117,84.4
2004,17119,86.3
2004,17121,81.2
2004,17123,87.1
2004,17125,81.3
2004,17127,79.3
2004,17129,89.2
2004,17131,86.1
2004,17133,88.8
2004,17135,79.6
2004,17137,82.6
2004,17139,80.8
2004,17141,84.8
2004,17143,85.7
2004,17145,76.2
2004,17147,89.9
2004,17149,81.5
2004,17151,79.9
2004,17153,73.4
2004,17155,85.3
2004,17157,74.4
2004,17159,85.5
2004,17161,84.1
2004,17163,83.6
2004,17165,78.5
2004,17167,89.3
2004,17169,85.4
2004,17171,85.1
2004,17173,84.8
2004,17175,85.5
2004,17177,85.8
2004,17179,87.1
2004,17181,77.6
2004,17183,81.3
2004,17185,84.1
2004,17187,83.5
2004,17189,82
2004,17191,78.4
2004,17193,78.5
2004,17195,82.2
2004,17197,88.1
2004,17199,82.9
2004,17201,82.8
2004,17203,89.7
2004,18000,83.7
2004,18001,81.5
2004,18003,86.9
2004,18005,85.7
2004,18007,87.4
2004,18009,83.2
2004,18011,90.1
2004,18013,85.4
2004,18015,85.3
2004,18017,82.4
2004,18019,82
2004,18021,84.2
2004,18023,80.9
2004,18025,74.4
2004,18027,73.1
2004,18029,84.4
2004,18031,81.2
2004,18033,85.9
2004,18035,82.9
2004,18037,82.2
2004,18039,77.2
2004,18041,74.9
2004,18043,84.3
2004,18045,81.8
2004,18047,79.3
2004,18049,82.2
2004,18051,84
2004,18053,80.9
2004,18055,81.2
2004,18057,94.9
2004,18059,89.2
2004,18061,82.9
2004,18063,90.3
2004,18065,81.4
2004,18067,84.7
2004,18069,86.2
2004,18071,81.7
2004,18073,84.3
2004,18075,80.7
2004,18077,82.2
2004,18079,79.1
2004,18081,87.5
2004,18083,82.9
2004,18085,82.7
2004,18087,60.3
2004,18089,82.8
2004,18091,82.4
2004,18093,79.1
2004,18095,82.5
2004,18097,82.5
2004,18099,81.4
2004,18101,77.1
2004,18103,82.3
2004,18105,89.6
2004,18107,86.3
2004,18109,82.4
2004,18111,81.6
2004,18113,79.1
2004,18115,79.9
2004,18117,75.9
2004,18119,77.4
2004,18121,80.6
2004,18123,77.5
2004,18125,78.7
2004,18127,89.5
2004,18129,86.2
2004,18131,81.8
2004,18133,82.9
2004,18135,81.7
2004,18137,81.4
2004,18139,81.7
2004,18141,84.3
2004,18143,73.1
2004,18145,82
2004,18147,82.8
2004,18149,74.7
2004,18151,86.4
2004,18153,82.7
2004,18155,73.6
2004,18157,88.8
2004,18159,85.7
2004,18161,82.2
2004,18163,84.8
2004,18165,83.6
2004,18167,82.7
2004,18169,83.3
2004,18171,83.8
2004,18173,88.2
2004,18175,76.5
2004,18177,79.6
2004,18179,88
2004,18181,84.2
2004,18183,87.8
2004,19000,87.6
2004,19001,88.9
2004,19003,86.5
2004,19005,83.7
2004,19007,83.3
2004,19009,84.5
2004,19011,89.4
2004,19013,87.5
2004,19015,90.2
2004,19017,89.8
2004,19019,86.9
2004,19021,80.4
2004,19023,84.6
2004,19025,87.6
2004,19027,85.8
2004,19029,88
2004,19031,89.4
2004,19033,88.9
2004,19035,89.2
2004,19037,85.2
2004,19039,85.3
2004,19041,89.6
2004,19043,85.6
2004,19045,87.1
2004,19047,78.5
2004,19049,90.9
2004,19051,80.6
2004,19053,82.6
2004,19055,86.9
2004,19057,87.5
2004,19059,90.7
2004,19061,87.1
2004,19063,84.2
2004,19065,86.4
2004,19067,87.8
2004,19069,83.7
2004,19071,87.3
2004,19073,86.1
2004,19075,88.5
2004,19077,87.5
2004,19079,88.2
2004,19081,87.2
2004,19083,87.4
2004,19085,87.3
2004,19087,87.7
2004,19089,82.1
2004,19091,87
2004,19093,86.6
2004,19095,89.1
2004,19097,83.7
2004,19099,88.4
2004,19101,89.7
2004,19103,94.3
2004,19105,87.2
2004,19107,85.8
2004,19109,87.5
2004,19111,85
2004,19113,91.7
2004,19115,80.4
2004,19117,82.3
2004,19119,81.8
2004,19121,89.9
2004,19123,85.2
2004,19125,86.7
2004,19127,83.1
2004,19129,86.1
2004,19131,86.3
2004,19133,84
2004,19135,84
2004,19137,83.8
2004,19139,82.2
2004,19141,84
2004,19143,82.7
2004,19145,86.3
2004,19147,85.2
2004,19149,89
2004,19151,88.5
2004,19153,89.3
2004,19155,85.8
2004,19157,88.8
2004,19159,85.2
2004,19161,86.2
2004,19163,88.1
2004,19165,88.1
2004,19167,82.7
2004,19169,94.2
2004,19171,85.8
2004,19173,85.2
2004,19175,87.9
2004,19177,84.7
2004,19179,82.6
2004,19181,91.9
2004,19183,84.7
2004,19185,85.1
2004,19187,85.5
2004,19189,88.3
2004,19191,86.8
2004,19193,82.8
2004,19195,87.5
2004,19197,85.6
2004,20000,87.3
2004,20001,85.4
2004,20003,83.6
2004,20005,86.2
2004,20007,88.1
2004,20009,83.5
2004,20011,85.7
2004,20013,86.2
2004,20015,89.1
2004,20017,88
2004,20019,82.7
2004,20021,82.3
2004,20023,86.2
2004,20025,88.9
2004,20027,89
2004,20029,86.6
2004,20031,88.9
2004,20033,90.3
2004,20035,86.1
2004,20037,86
2004,20039,88.3
2004,20041,88
2004,20043,83
2004,20045,93.5
2004,20047,81.7
2004,20049,83.5
2004,20051,88.8
2004,20053,86.8
2004,20055,69
2004,20057,69.6
2004,20059,87.3
2004,20061,87.9
2004,20063,87.3
2004,20065,86.1
2004,20067,75.3
2004,20069,74.3
2004,20071,85.4
2004,20073,84.5
2004,20075,77.8
2004,20077,84.9
2004,20079,86.9
2004,20081,74.2
2004,20083,88.1
2004,20085,89.8
2004,20087,90.3
2004,20089,88.8
2004,20091,95.2
2004,20093,76.5
2004,20095,86.3
2004,20097,87.7
2004,20099,84.7
2004,20101,88.3
2004,20103,88.3
2004,20105,87
2004,20107,83.5
2004,20109,87.8
2004,20111,83.1
2004,20113,86.4
2004,20115,86.1
2004,20117,87
2004,20119,82.4
2004,20121,89.4
2004,20123,89
2004,20125,83.3
2004,20127,87
2004,20129,83.4
2004,20131,86.3
2004,20133,85.1
2004,20135,86.8
2004,20137,86.3
2004,20139,87.3
2004,20141,86.3
2004,20143,87.5
2004,20145,87.1
2004,20147,86.6
2004,20149,90.7
2004,20151,87.2
2004,20153,86.9
2004,20155,84.8
2004,20157,90.5
2004,20159,85.9
2004,20161,94.3
2004,20163,88.7
2004,20165,84.4
2004,20167,85.6
2004,20169,87.6
2004,20171,86
2004,20173,86.2
2004,20175,64.1
2004,20177,88.9
2004,20179,89.6
2004,20181,86.7
2004,20183,85.9
2004,20185,84.2
2004,20187,76.2
2004,20189,81.5
2004,20191,88
2004,20193,91.5
2004,20195,86.1
2004,20197,91.7
2004,20199,85.5
2004,20201,83.9
2004,20203,79.1
2004,20205,81.4
2004,20207,85.6
2004,20209,75.7
2004,21000,76.9
2004,21001,64.1
2004,21003,68
2004,21005,82.7
2004,21007,78.4
2004,21009,72.5
2004,21011,63.9
2004,21013,59.7
2004,21015,87.2
2004,21017,78
2004,21019,80.5
2004,21021,79.6
2004,21023,71.7
2004,21025,60.2
2004,21027,71.7
2004,21029,79
2004,21031,64.7
2004,21033,76.7
2004,21035,80.9
2004,21037,83.1
2004,21039,76.6
2004,21041,70.8
2004,21043,67.9
2004,21045,60.3
2004,21047,79.6
2004,21049,77.2
2004,21051,53.1
2004,21053,57.1
2004,21055,70.6
2004,21057,62
2004,21059,83.1
2004,21061,67.6
2004,21063,59.5
2004,21065,62.9
2004,21067,86.8
2004,21069,69.9
2004,21071,64
2004,21073,81.2
2004,21075,72.6
2004,21077,69.6
2004,21079,73.1
2004,21081,75.7
2004,21083,76.1
2004,21085,66.3
2004,21087,66.7
2004,21089,76.8
2004,21091,79.9
2004,21093,84.2
2004,21095,62.5
2004,21097,76.4
2004,21099,62
2004,21101,80.6
2004,21103,75.7
2004,21105,69.2
2004,21107,74.4
2004,21109,56.6
2004,21111,83.9
2004,21113,81.1
2004,21115,66
2004,21117,83.9
2004,21119,62
2004,21121,58
2004,21123,73.6
2004,21125,67.5
2004,21127,62.9
2004,21129,57.3
2004,21131,54.8
2004,21133,62.7
2004,21135,60.5
2004,21137,67.8
2004,21139,76
2004,21141,71.2
2004,21143,73.9
2004,21145,82.6
2004,21147,58.9
2004,21149,73.6
2004,21151,78.5
2004,21153,55.4
2004,21155,74.9
2004,21157,79.7
2004,21159,58.8
2004,21161,75.2
2004,21163,80.7
2004,21165,61.6
2004,21167,78.5
2004,21169,62
2004,21171,62.9
2004,21173,72.8
2004,21175,61.3
2004,21177,69.8
2004,21179,80.6
2004,21181,67.2
2004,21183,70.5
2004,21185,88.1
2004,21187,73.3
2004,21189,51.7
2004,21191,75.5
2004,21193,62.5
2004,21195,65
2004,21197,61.8
2004,21199,69.9
2004,21201,64.8
2004,21203,61.8
2004,21205,73
2004,21207,65.8
2004,21209,82.8
2004,21211,80.6
2004,21213,76.9
2004,21215,79.3
2004,21217,70.5
2004,21219,67.6
2004,21221,75.3
2004,21223,75
2004,21225,78.8
2004,21227,82
2004,21229,72.8
2004,21231,61.7
2004,21233,72.5
2004,21235,64.9
2004,21237,55.4
2004,21239,84.6
2004,22000,77.3
2004,22001,67
2004,22003,66.8
2004,22005,82.4
2004,22007,63.4
2004,22009,63.6
2004,22011,78.2
2004,22013,74.7
2004,22015,84.7
2004,22017,81.1
2004,22019,79.1
2004,22021,69.8
2004,22023,72.5
2004,22025,63.8
2004,22027,69.3
2004,22029,66.9
2004,22031,73.4
2004,22033,85.2
2004,22035,61.4
2004,22037,73.6
2004,22039,59.9
2004,22041,63.9
2004,22043,74.6
2004,22045,70.2
2004,22047,68.6
2004,22049,76.5
2004,22051,80.6
2004,22053,72.1
2004,22055,81.5
2004,22057,68.8
2004,22059,72.5
2004,22061,82.2
2004,22063,79.5
2004,22065,68.2
2004,22067,69.7
2004,22069,75.6
2004,22071,78
2004,22073,80.6
2004,22075,73.4
2004,22077,72.2
2004,22079,77.2
2004,22081,69.8
2004,22083,66.2
2004,22085,74
2004,22087,75.4
2004,22089,82
2004,22091,72.2
2004,22093,76.8
2004,22095,78.8
2004,22097,66.4
2004,22099,67.2
2004,22101,67.4
2004,22103,85.5
2004,22105,74.6
2004,22107,67.3
2004,22109,69.3
2004,22111,74.5
2004,22113,69.2
2004,22115,81.8
2004,22117,71.6
2004,22119,72.8
2004,22121,76.6
2004,22123,64.1
2004,22125,59.3
2004,22127,69
2004,23000,87.1
2004,23001,82.4
2004,23003,79.6
2004,23005,91.4
2004,23007,86.5
2004,23009,89.2
2004,23011,87.3
2004,23013,88.5
2004,23015,89.5
2004,23017,84.5
2004,23019,87.2
2004,23021,83.1
2004,23023,89.6
2004,23025,82.9
2004,23027,86.6
2004,23029,82.1
2004,23031,88.1
2004,24000,85.4
2004,24001,82.3
2004,24003,87.9
2004,24005,86.1
2004,24009,88.8
2004,24011,77.6
2004,24013,87.1
2004,24015,83.3
2004,24017,87.5
2004,24019,77.1
2004,24021,88.7
2004,24023,81.2
2004,24025,88.4
2004,24027,93.8
2004,24029,81.2
2004,24031,90.6
2004,24033,85.2
2004,24035,86.4
2004,24037,86.9
2004,24039,73.9
2004,24041,86
2004,24043,80.1
2004,24045,82.4
2004,24047,84.2
2004,24510,72.1
2004,25000,86.3
2004,25001,92.9
2004,25003,87.1
2004,25005,75.9
2004,25007,91.2
2004,25009,86
2004,25011,89.2
2004,25013,80.8
2004,25015,90.5
2004,25017,89.7
2004,25019,92.1
2004,25021,92.1
2004,25023,89.2
2004,25025,79.9
2004,25027,85.4
2004,26000,85.2
2004,26001,82
2004,26003,83.3
2004,26005,84.9
2004,26007,84.9
2004,26009,86.6
2004,26011,78.4
2004,26013,81.3
2004,26015,88.2
2004,26017,84.5
2004,26019,87.1
2004,26021,83.6
2004,26023,82.3
2004,26025,84.9
2004,26027,82.6
2004,26029,88.1
2004,26031,84.3
2004,26033,84.7
2004,26035,78.7
2004,26037,90.5
2004,26039,82.1
2004,26041,88
2004,26043,90.4
2004,26045,90.8
2004,26047,90.3
2004,26049,85
2004,26051,80.8
2004,26053,87.8
2004,26055,90.6
2004,26057,84.9
2004,26059,84.4
2004,26061,86.7
2004,26063,80.8
2004,26065,89
2004,26067,84.6
2004,26069,80.5
2004,26071,86.3
2004,26073,87.4
2004,26075,85.9
2004,26077,90.1
2004,26079,82.2
2004,26081,86.1
2004,26083,86.4
2004,26085,75.7
2004,26087,86.4
2004,26089,91.8
2004,26091,85.2
2004,26093,92.3
2004,26095,78.6
2004,26097,84.8
2004,26099,84.7
2004,26101,83.5
2004,26103,89.9
2004,26105,84.7
2004,26107,85.6
2004,26109,85.6
2004,26111,89.9
2004,26113,81.5
2004,26115,85
2004,26117,82.9
2004,26119,77.8
2004,26121,84.8
2004,26123,81.1
2004,26125,90.5
2004,26127,81
2004,26129,77.9
2004,26131,86.1
2004,26133,82.7
2004,26135,76.3
2004,26137,87.1
2004,26139,88.1
2004,26141,80.2
2004,26143,81.3
2004,26145,83.5
2004,26147,84.7
2004,26149,80.5
2004,26151,82
2004,26153,82.6
2004,26155,86.3
2004,26157,82.7
2004,26159,81
2004,26161,92.3
2004,26163,79.4
2004,26165,84.1
2004,27000,89.2
2004,27001,83.7
2004,27003,91.8
2004,27005,85.5
2004,27007,85.5
2004,27009,86.8
2004,27011,82.8
2004,27013,89.7
2004,27015,84.5
2004,27017,86.8
2004,27019,92.6
2004,27021,86.2
2004,27023,83.5
2004,27025,90.2
2004,27027,89
2004,27029,79.4
2004,27031,90.4
2004,27033,82.1
2004,27035,88.3
2004,27037,93.7
2004,27039,88.2
2004,27041,87.7
2004,27043,85.9
2004,27045,83.7
2004,27047,83.4
2004,27049,88.3
2004,27051,85.4
2004,27053,91.1
2004,27055,87.4
2004,27057,88.1
2004,27059,88.4
2004,27061,88.1
2004,27063,86.5
2004,27065,82.9
2004,27067,85.2
2004,27069,83.2
2004,27071,84.6
2004,27073,83.6
2004,27075,88.7
2004,27077,86.1
2004,27079,86.7
2004,27081,83.7
2004,27083,85.3
2004,27085,86.8
2004,27087,78.1
2004,27089,81.7
2004,27091,85.5
2004,27093,84.5
2004,27095,83.6
2004,27097,82.5
2004,27099,83.6
2004,27101,82.9
2004,27103,91.2
2004,27105,77.1
2004,27107,82.7
2004,27109,92.2
2004,27111,84.1
2004,27113,83.7
2004,27115,81.8
2004,27117,80.5
2004,27119,84.1
2004,27121,85.1
2004,27123,88.4
2004,27125,81.8
2004,27127,82.7
2004,27129,83.4
2004,27131,86.9
2004,27133,84.3
2004,27135,84.9
2004,27137,89.1
2004,27139,92.2
2004,27141,90.9
2004,27143,82
2004,27145,87.7
2004,27147,88.1
2004,27149,86.9
2004,27151,82.8
