year,fips,percent_high_school_or_above
2015,06083,80.9
2015,06085,87.5
2015,06087,85.9
2015,06089,89.2
2015,06091,90.1
2015,06093,89.3
2015,06095,87.3
2015,06097,87.6
2015,06099,77.5
2015,06101,78.9
2015,06103,82.8
2015,06105,91.5
2015,06107,69.6
2015,06109,89.5
2015,06111,83.9
2015,06113,85.6
2015,06115,80
2015,08000,90.8
2015,08003,87.1
2015,08005,91.4
2015,08007,93
2015,08009,85.8
2015,08011,82.8
2015,08014,90.64
2015,08015,92.2
2015,08017,88.8
2015,08019,96.9
2015,08021,84.5
2015,08023,79.8
2015,08025,77.1
2015,08027,95.3
2015,08029,88.2
2015,08031,86.7
2015,08033,91.4
2015,08035,97.7
2015,08037,89.2
2015,08039,96.6
2015,08041,93.6
2015,08043,86.3
2015,08045,86.9
2015,08047,94.2
2015,08049,94.6
2015,08051,94.9
2015,08053,95.5
2015,08055,87.4
2015,08057,89.3
2015,08061,93.9
2015,08063,86.5
2015,08065,84.3
2015,08067,94.8
2015,08069,94.9
2015,08071,86.6
2015,08073,84.4
2015,08075,88.8
2015,08077,90.1
2015,08079,97.8
2015,08081,88
2015,08083,89.8
2015,08085,86.5
2015,08087,78.7
2015,08089,84.4
2015,08091,97.6
2015,08093,96.1
2015,08095,86.6
2015,08097,95.9
2015,08099,80.8
2015,08101,87.7
2015,08103,92.7
2015,08105,86.3
2015,08107,96.5
2015,08109,81.1
2015,08111,92.9
2015,08113,96.2
2015,08115,87.1
2015,08117,94
2015,08119,95.3
2015,08121,89.3
2015,08125,86.4
2015,09000,89.6
2015,09001,89.2
2015,09003,88.5
2015,09005,92.4
2015,09007,93.8
2015,09009,88.9
2015,09011,91.3
2015,09013,93.5
2015,09015,87.1
2015,10000,88.8
2015,10001,86.3
2015,10003,90.3
2015,10005,86.9
2015,11000,89.2
2015,11001,89.2
2015,12000,86.8
2015,12001,91.4
2015,12003,81.3
2015,12005,88.8
2015,12007,76.4
2015,12009,91.1
2015,12011,88.2
2015,12013,74.6
2015,12015,89.5
2015,12017,87.1
2015,12019,90.9
2015,12021,86.6
2015,12023,82.9
2015,12027,71.3
2015,12029,77.5
2015,12031,88.7
2015,12033,88.6
2015,12035,90.7
2015,12037,80.2
2015,12039,78.6
2015,12041,83.7
2015,12043,73.1
2015,12045,80.9
2015,12047,75
2015,12049,69
2015,12051,66
2015,12053,87.1
2015,12055,82
2015,12057,87.3
2015,12059,75.7
2015,12061,88.3
2015,12063,80.5
2015,12065,81.7
2015,12067,78
2015,12069,88.4
2015,12071,88
2015,12073,92.2
2015,12075,83.1
2015,12077,76
2015,12079,77.8
2015,12081,87.9
2015,12083,86.2
2015,12085,89.9
2015,12086,79.5
2015,12087,90.5
2015,12089,88.6
2015,12091,91.5
2015,12093,73.8
2015,12095,87.7
2015,12097,85
2015,12099,87.9
2015,12101,88.1
2015,12103,89.8
2015,12105,83.6
2015,12107,79.9
2015,12109,93.5
2015,12111,85
2015,12113,90.3
2015,12115,92
2015,12117,92.6
2015,12119,88.5
2015,12121,81.5
2015,12123,79.2
2015,12125,76.1
2015,12127,89
2015,12129,87.1
2015,12131,87.6
2015,12133,80.8
2015,13000,85.7
2015,13001,76
2015,13003,66.1
2015,13005,76.6
2015,13007,82.1
2015,13009,83.6
2015,13011,75.2
2015,13013,82.6
2015,13015,82.5
2015,13017,77.8
2015,13019,75.5
2015,13021,83.7
2015,13023,81.7
2015,13025,78.5
2015,13027,81.2
2015,13029,90
2015,13031,86.9
2015,13033,78.7
2015,13035,78
2015,13037,70.2
2015,13039,90.4
2015,13043,78.3
2015,13045,82.1
2015,13047,85.5
2015,13049,72
2015,13051,88.9
2015,13053,93.9
2015,13055,70
2015,13057,90.4
2015,13059,86.9
2015,13061,79.6
2015,13063,83.3
2015,13065,70.5
2015,13067,91.4
2015,13069,74.1
2015,13071,73
2015,13073,91.7
2015,13075,75.8
2015,13077,88.6
2015,13079,80.2
2015,13081,79.1
2015,13083,80.8
2015,13085,86.7
2015,13087,79.7
2015,13089,89.2
2015,13091,81.3
2015,13093,75.4
2015,13095,82
2015,13097,86.9
2015,13099,78.3
2015,13101,69
2015,13103,87.1
2015,13105,77.1
2015,13107,76
2015,13109,76.4
2015,13111,82.6
2015,13113,94.4
2015,13115,79.9
2015,13117,91.8
2015,13119,77.1
2015,13121,91.4
2015,13123,79.5
2015,13125,74.8
2015,13127,87.2
2015,13129,75.9
2015,13131,77
2015,13133,79.8
2015,13135,87.5
2015,13137,78.3
2015,13139,78.5
2015,13141,72.8
2015,13143,76.1
2015,13145,91
2015,13147,79.6
2015,13149,75
2015,13151,90.6
2015,13153,89.8
2015,13155,78.3
2015,13157,82
2015,13159,83.3
2015,13161,77.3
2015,13163,74.9
2015,13165,72.7
2015,13167,71.7
2015,13169,90.1
2015,13171,82.6
2015,13173,78.9
2015,13175,82.8
2015,13177,87.5
2015,13179,90.8
2015,13181,82
2015,13183,81.3
2015,13185,85.7
2015,13187,83.5
2015,13189,77.4
2015,13191,81.5
2015,13193,71.9
2015,13195,78.1
2015,13197,77.6
2015,13199,75.2
2015,13201,81.3
2015,13205,73.3
2015,13207,82.3
2015,13209,82.4
2015,13211,84.1
2015,13213,70.1
2015,13215,86
2015,13217,85.2
2015,13219,92.2
2015,13221,79.4
2015,13223,89.1
2015,13225,82.1
2015,13227,83.6
2015,13229,80.4
2015,13231,85
2015,13233,76.3
2015,13235,77.7
2015,13237,84.4
2015,13239,69.2
2015,13241,84.1
2015,13243,72.9
2015,13245,83.8
2015,13247,87
2015,13249,75.6
2015,13251,78.6
2015,13253,82.5
2015,13255,78.5
2015,13257,79.2
2015,13259,72
2015,13261,79.7
2015,13263,79.7
2015,13265,68
2015,13267,75.6
2015,13269,74.4
2015,13271,72.6
2015,13273,69.5
2015,13275,83.7
2015,13277,79.3
2015,13279,82.3
2015,13281,88.1
2015,13283,75.1
2015,13285,82.2
2015,13287,73.6
2015,13289,71.6
2015,13291,86
2015,13293,78.7
2015,13295,79.9
2015,13297,83.6
2015,13299,81.2
2015,13301,73.3
2015,13303,80.2
2015,13305,81.4
2015,13307,80.4
2015,13309,75.2
2015,13311,84.5
2015,13313,69.8
2015,13315,78.7
2015,13317,77.4
2015,13319,82.7
2015,13321,78.4
2015,15000,91.2
2015,15001,91.8
2015,15003,91.2
2015,15005,86.7
2015,15007,90.2
2015,15009,90.6
2015,16000,89.7
2015,16001,94.1
2015,16003,89.1
2015,16005,91.6
2015,16007,92.1
2015,16009,87.9
2015,16011,86.8
2015,16013,89.8
2015,16015,90.2
2015,16017,91.2
2015,16019,91.7
2015,16021,86.7
2015,16023,91.3
2015,16025,82.9
2015,16027,84.1
2015,16029,90.3
2015,16031,80.7
2015,16033,67.6
2015,16035,88.3
2015,16037,89.8
2015,16039,87.4
2015,16041,91.3
2015,16043,87.8
2015,16045,85.5
2015,16047,78.3
2015,16049,89.8
2015,16051,89
2015,16053,74.6
2015,16055,92.8
2015,16057,94.9
2015,16059,91
2015,16061,88.9
2015,16063,77.1
2015,16065,95.1
2015,16067,76.8
2015,16069,91.3
2015,16071,92.1
2015,16073,75.1
2015,16075,84.7
2015,16077,81
2015,16079,84.8
2015,16081,90.7
2015,16083,85.5
2015,16085,92.7
2015,16087,82.5
2015,17000,88
2015,17001,90.9
2015,17003,80.2
2015,17005,89.1
2015,17007,86
2015,17009,81
2015,17011,89.5
2015,17013,89.3
2015,17015,89.5
2015,17017,82.5
2015,17019,93.8
2015,17021,87.6
2015,17023,90.9
2015,17025,86.8
2015,17027,89
2015,17029,90.1
2015,17031,85.5
2015,17033,86.2
2015,17035,89.7
2015,17037,91.6
2015,17039,91.1
2015,17041,82.6
2015,17043,92.5
2015,17045,89.2
2015,17047,90
2015,17049,91.4
2015,17051,84.7
2015,17053,88.8
2015,17055,86.6
2015,17057,86.4
2015,17059,82.2
2015,17061,88.8
2015,17063,92.3
2015,17065,84.2
2015,17067,91.8
2015,17069,82.4
2015,17071,89.3
2015,17073,89.8
2015,17075,87.9
2015,17077,91.1
2015,17079,91
2015,17081,87.1
2015,17083,90.5
2015,17085,91
2015,17087,81.3
2015,17089,84.3
2015,17091,86.9
2015,17093,92.2
2015,17095,86.9
2015,17097,89.6
2015,17099,88.8
2015,17101,81.8
2015,17103,87.6
2015,17105,87.1
2015,17107,87.7
2015,17109,93.2
2015,17111,92.5
2015,17113,94.6
2015,17115,89
2015,17117,89.8
2015,17119,91.1
2015,17121,86.9
2015,17123,91.5
2015,17125,86.2
2015,17127,86.3
2015,17129,92.7
2015,17131,89.9
2015,17133,93.4
2015,17135,85.9
2015,17137,88.5
2015,17139,85.1
2015,17141,89
2015,17143,90.2
2015,17145,83.1
2015,17147,92.7
2015,17149,87
2015,17151,87.9
2015,17153,83.3
2015,17155,90.2
2015,17157,82.1
2015,17159,90.1
2015,17161,87.7
2015,17163,89.8
2015,17165,84.8
2015,17167,91.9
2015,17169,89.7
2015,17171,90.9
2015,17173,90.5
2015,17175,89.4
2015,17177,90.2
2015,17179,91.9
2015,17181,85.5
2015,17183,87.5
2015,17185,89.2
2015,17187,86.6
2015,17189,89.1
2015,17191,85.6
2015,17193,87.8
2015,17195,88.6
2015,17197,90.8
2015,17199,90.2
2015,17201,86.4
2015,17203,93.7
2015,18000,87.8
2015,18001,84.4
2015,18003,89.3
2015,18005,89.4
2015,18007,89.3
2015,18009,88.5
2015,18011,93.9
2015,18013,90.7
2015,18015,88.6
2015,18017,84.3
2015,18019,87.8
2015,18021,89
2015,18023,84.3
2015,18025,81.9
2015,18027,75.7
2015,18029,89.4
2015,18031,87.9
2015,18033,89.3
2015,18035,87.4
2015,18037,87.3
2015,18039,80.4
2015,18041,79.8
2015,18043,89.2
2015,18045,85.9
2015,18047,86.5
2015,18049,86.3
2015,18051,90.7
2015,18053,85.8
2015,18055,86.2
2015,18057,96.5
2015,18059,92.3
2015,18061,88.5
2015,18063,93.8
2015,18065,87
2015,18067,88.7
2015,18069,89.8
2015,18071,86.7
2015,18073,88.3
2015,18075,86.2
2015,18077,86.5
2015,18079,86
2015,18081,91.2
2015,18083,86.5
2015,18085,85.5
2015,18087,60.8
2015,18089,87.7
2015,18091,87.2
2015,18093,85.3
2015,18095,87.8
2015,18097,85.3
2015,18099,84.7
2015,18101,84.5
2015,18103,84.3
2015,18105,92.2
2015,18107,88.7
2015,18109,86.7
2015,18111,86.4
2015,18113,83
2015,18115,84.9
2015,18117,81.4
2015,18119,83.3
2015,18121,82.1
2015,18123,85.8
2015,18125,85.6
2015,18127,92.4
2015,18129,90.8
2015,18131,86.5
2015,18133,87.2
2015,18135,86.8
2015,18137,87.8
2015,18139,86.6
2015,18141,88.5
2015,18143,78.1
2015,18145,86.9
2015,18147,88.1
2015,18149,81.8
2015,18151,90.7
2015,18153,87
2015,18155,80.4
2015,18157,91.2
2015,18159,89.9
2015,18161,86.8
2015,18163,89
2015,18165,89.5
2015,18167,87.4
2015,18169,87.7
2015,18171,86.9
2015,18173,92.7
2015,18175,81.6
2015,18177,84.7
2015,18179,90.5
2015,18181,88.4
2015,18183,91
2015,19000,91.3
2015,19001,92.7
2015,19003,91.4
2015,19005,88
2015,19007,88.3
2015,19009,88.8
2015,19011,93.3
2015,19013,90.4
2015,19015,93.1
2015,19017,94.8
2015,19019,92.2
2015,19021,78.3
2015,19023,90.9
2015,19025,92.6
2015,19027,91.2
2015,19029,90.5
2015,19031,93.7
2015,19033,92.4
2015,19035,92.2
2015,19037,90.7
2015,19039,86.2
2015,19041,93.4
2015,19043,90.6
2015,19045,90
2015,19047,79.9
2015,19049,94.3
2015,19051,82.9
2015,19053,86.7
2015,19055,90.5
2015,19057,91.2
2015,19059,94.4
2015,19061,91.7
2015,19063,89.1
2015,19065,90.3
2015,19067,91.4
2015,19069,86.3
2015,19071,92.6
2015,19073,89.9
2015,19075,93.4
2015,19077,92.4
2015,19079,91.5
2015,19081,91.1
2015,19083,91.4
2015,19085,91.9
2015,19087,91.4
2015,19089,88.9
2015,19091,90.6
2015,19093,90.6
2015,19095,93.6
2015,19097,90
2015,19099,92.4
2015,19101,92.5
2015,19103,95.5
2015,19105,91.9
2015,19107,90.9
2015,19109,92
2015,19111,90
2015,19113,94
2015,19115,82.9
2015,19117,90.2
2015,19119,89.3
2015,19121,94.6
2015,19123,90.6
2015,19125,92.5
2015,19127,84.8
2015,19129,92.3
2015,19131,90.7
2015,19133,90
2015,19135,88.4
2015,19137,89.4
2015,19139,87.1
2015,19141,90.6
2015,19143,86.7
2015,19145,89.9
2015,19147,90
2015,19149,92.5
2015,19151,90.9
2015,19153,91.5
2015,19155,89.3
2015,19157,93.1
2015,19159,91.2
2015,19161,91
2015,19163,92.2
2015,19165,91.2
2015,19167,89
2015,19169,96.1
2015,19171,89.9
2015,19173,89.3
2015,19175,89.7
2015,19177,88.7
2015,19179,86.1
2015,19181,95.5
2015,19183,89.9
2015,19185,88
2015,19187,89.4
2015,19189,91.7
2015,19191,93.6
2015,19193,86.3
2015,19195,91.6
2015,19197,89.9
2015,20000,90.3
2015,20001,90.7
2015,20003,87.9
2015,20005,90.5
2015,20007,92.1
2015,20009,87
2015,20011,89.3
2015,20013,90.7
2015,20015,92.5
2015,20017,91.5
2015,20019,85.7
2015,20021,86.9
2015,20023,90
2015,20025,92.4
2015,20027,93.1
2015,20029,91
2015,20031,92.8
2015,20033,91.9
2015,20035,89
2015,20037,90.7
2015,20039,92.5
2015,20041,91.5
2015,20043,89.8
2015,20045,95.4
2015,20047,84.7
2015,20049,89
2015,20051,92.8
2015,20053,91
2015,20055,71.9
2015,20057,71.3
2015,20059,91.5
2015,20061,92.6
2015,20063,92.8
2015,20065,90.6
2015,20067,81.2
2015,20069,76.8
2015,20071,87.3
2015,20073,91.4
2015,20075,78.5
2015,20077,88.6
2015,20079,90.3
2015,20081,72.8
2015,20083,89.6
2015,20085,94.1
2015,20087,93.3
2015,20089,92.3
2015,20091,95.8
2015,20093,77.8
2015,20095,91
2015,20097,90.7
2015,20099,88.6
2015,20101,91.5
2015,20103,92.1
2015,20105,92.2
2015,20107,89.4
2015,20109,90.2
2015,20111,86.5
2015,20113,89.1
2015,20115,90
2015,20117,90.7
2015,20119,84.3
2015,20121,94
2015,20123,92.2
2015,20125,88.4
2015,20127,91.7
2015,20129,85.3
2015,20131,91.9
2015,20133,89.8
2015,20135,91.6
2015,20137,89.3
2015,20139,90.7
2015,20141,91.4
2015,20143,92
2015,20145,90.9
2015,20147,91.8
2015,20149,93.8
2015,20151,90.1
2015,20153,92.7
2015,20155,89.2
2015,20157,94.7
2015,20159,90.9
2015,20161,95.7
2015,20163,90.2
2015,20165,89.7
2015,20167,91.4
2015,20169,90.2
2015,20171,86.2
2015,20173,88.8
2015,20175,67.1
2015,20177,91.2
2015,20179,94
2015,20181,88.3
2015,20183,91.1
2015,20185,89.4
2015,20187,76.9
2015,20189,81.1
2015,20191,91.8
2015,20193,91.1
2015,20195,91.4
2015,20197,95.5
2015,20199,91.1
2015,20201,90.6
2015,20203,84.7
2015,20205,85.1
2015,20207,90.6
2015,20209,79.4
2015,21000,84.1
2015,21001,76.4
2015,21003,78.2
2015,21005,88.3
2015,21007,84.9
2015,21009,80.4
2015,21011,75.5
2015,21013,69.1
2015,21015,92.2
2015,21017,83.9
2015,21019,86.3
2015,21021,86.6
2015,21023,80.6
2015,21025,70.4
2015,21027,81
2015,21029,86.2
2015,21031,76.1
2015,21033,85
2015,21035,88.2
2015,21037,89.5
2015,21039,83.6
2015,21041,77.9
2015,21043,76.6
2015,21045,69.2
2015,21047,85
2015,21049,83.6
2015,21051,62.8
2015,21053,68.8
2015,21055,80.4
2015,21057,76.7
2015,21059,88.8
2015,21061,78.2
2015,21063,73.5
2015,21065,71.9
2015,21067,90
2015,21069,77.5
2015,21071,72.8
2015,21073,87.6
2015,21075,79.1
2015,21077,77
2015,21079,81.5
2015,21081,83.9
2015,21083,84.3
2015,21085,76.9
2015,21087,76.2
2015,21089,84.3
2015,21091,84.7
2015,21093,89.3
2015,21095,70.9
2015,21097,81.9
2015,21099,72.4
2015,21101,85.7
2015,21103,81.6
2015,21105,80.9
2015,21107,83.5
2015,21109,67.1
2015,21111,89
2015,21113,86.3
2015,21115,75.7
2015,21117,88.8
2015,21119,69.8
2015,21121,70.1
2015,21123,80.6
2015,21125,77.3
2015,21127,72.9
2015,21129,68.7
2015,21131,67.1
2015,21133,73.5
2015,21135,71.1
2015,21137,76.7
2015,21139,82.2
2015,21141,80.8
2015,21143,86.6
2015,21145,89
2015,21147,72.6
2015,21149,83
2015,21151,85.9
2015,21153,67.8
2015,21155,82.8
2015,21157,87.1
2015,21159,70.7
2015,21161,82.2
2015,21163,87.6
2015,21165,71
2015,21167,84.8
2015,21169,73.5
2015,21171,75.2
2015,21173,80.3
2015,21175,73.5
2015,21177,79.4
2015,21179,87.3
2015,21181,77.3
2015,21183,79.1
2015,21185,92.3
2015,21187,82.4
2015,21189,61.9
2015,21191,81.6
2015,21193,74.1
2015,21195,74
2015,21197,76.1
2015,21199,80.1
2015,21201,77.3
2015,21203,74
2015,21205,80.9
2015,21207,76.7
2015,21209,89.4
2015,21211,84.9
2015,21213,84.8
2015,21215,89
2015,21217,80.6
2015,21219,76.6
2015,21221,84.5
2015,21223,83
2015,21225,86.5
2015,21227,86.4
2015,21229,83.3
2015,21231,72
2015,21233,79.7
2015,21235,75.6
2015,21237,62.8
2015,21239,89.3
2015,22000,83.5
2015,22001,75.3
2015,22003,77
2015,22005,88.4
2015,22007,72.8
2015,22009,74.2
2015,22011,85.2
2015,22013,81.5
2015,22015,88.7
2015,22017,85.9
2015,22019,84.8
2015,22021,79
2015,22023,83.9
2015,22025,71.1
2015,22027,77.1
2015,22029,75.2
2015,22031,80.5
2015,22033,88.6
2015,22035,69
2015,22037,79.1
2015,22039,71.6
2015,22041,71.8
2015,22043,80.1
2015,22045,78.6
2015,22047,76.4
2015,22049,82.2
2015,22051,84.5
2015,22053,79.1
2015,22055,86.6
2015,22057,76.3
2015,22059,79.7
2015,22061,86.9
2015,22063,85.2
2015,22065,75.9
2015,22067,77.9
2015,22069,83.9
2015,22071,85.6
2015,22073,85.7
2015,22075,83.1
2015,22077,79.3
2015,22079,83.9
2015,22081,76.3
2015,22083,75.5
2015,22085,82.2
2015,22087,80
2015,22089,87.4
2015,22091,79.8
2015,22093,83.5
2015,22095,83.7
2015,22097,75.3
2015,22099,78.4
2015,22101,75.3
2015,22103,89.3
2015,22105,80.9
2015,22107,76.5
2015,22109,76.4
2015,22111,81.8
2015,22113,77.6
2015,22115,86
2015,22117,78.9
2015,22119,80.4
2015,22121,84.2
2015,22123,76.1
2015,22125,74.3
2015,22127,77.8
2015,23000,91.5
2015,23001,88.9
2015,23003,86.7
2015,23005,94.4
2015,23007,90.9
2015,23009,93
2015,23011,91.9
2015,23013,91.5
2015,23015,93
2015,23017,89.6
2015,23019,91.2
2015,23021,89.5
2015,23023,93.3
2015,23025,88.3
2015,23027,91.2
2015,23029,88.1
2015,23031,92.2
2015,24000,89.3
2015,24001,87.9
2015,24003,91.6
2015,24005,90.3
2015,24009,93.1
2015,24011,83.1
2015,24013,91.5
2015,24015,88.3
2015,24017,91.9
2015,24019,84.3
2015,24021,92
2015,24023,87.1
2015,24025,92.1
2015,24027,95.2
2015,24029,87.2
2015,24031,91.2
2015,24033,86.4
2015,24035,91.6
2015,24037,90.1
2015,24039,82.4
2015,24041,89.9
2015,24043,85.9
2015,24045,86.4
2015,24047,90.3
2015,24510,81.6
2015,25000,89.9
2015,25001,95.3
2015,25003,91.7
2015,25005,83
2015,25007,94
2015,25009,89
2015,25011,92.2
2015,25013,84.5
2015,25015,93.5
2015,25017,92.6
2015,25019,94
2015,25021,93.8
2015,25023,92.3
2015,25025,84.8
2015,25027,89.9
2015,26000,89.7
2015,26001,87.8
2015,26003,89
2015,26005,90.2
2015,26007,90.2
2015,26009,91.3
2015,26011,84.6
2015,26013,85.8
2015,26015,91.8
2015,26017,89.2
2015,26019,91.8
2015,26021,88.4
2015,26023,87.6
2015,26025,89.1
2015,26027,87.3
2015,26029,92.6
2015,26031,89.2
2015,26033,90.3
2015,26035,84.2
2015,26037,93.9
2015,26039,87.1
2015,26041,91.8
2015,26043,93.9
2015,26045,93.7
2015,26047,93.6
2015,26049,89.5
2015,26051,86.3
2015,26053,92.9
2015,26055,94
2015,26057,89.5
2015,26059,88.1
2015,26061,91.5
2015,26063,87.4
2015,26065,91.8
2015,26067,88.7
2015,26069,86.7
2015,26071,90.3
2015,26073,90.9
2015,26075,90.1
2015,26077,93.1
2015,26079,86.9
2015,26081,89.8
2015,26083,93.8
2015,26085,82.4
2015,26087,90.3
2015,26089,94.7
2015,26091,89.6
2015,26093,94.7
2015,26095,86.6
2015,26097,89.5
2015,26099,89.1
2015,26101,88.6
2015,26103,93.7
2015,26105,89.6
2015,26107,89.9
2015,26109,91.3
2015,26111,92.7
2015,26113,88.3
2015,26115,89.6
2015,26117,87.4
2015,26119,85.5
2015,26121,89.4
2015,26123,87.1
2015,26125,93.3
2015,26127,85.2
2015,26129,84.6
2015,26131,91.2
2015,26133,87.6
2015,26135,81.4
2015,26137,91.4
2015,26139,91.8
2015,26141,87.7
2015,26143,86.9
2015,26145,88.4
2015,26147,89.6
2015,26149,85.1
2015,26151,87.5
2015,26153,88.9
2015,26155,90.9
2015,26157,87.4
2015,26159,85.8
2015,26161,94.6
2015,26163,85.1
2015,26165,88.7
2015,27000,92.4
2015,27001,90.6
2015,27003,93.6
2015,27005,91.3
2015,27007,90.6
2015,27009,90.6
2015,27011,90.6
2015,27013,93.8
2015,27015,91
2015,27017,92.5
2015,27019,95.5
2015,27021,91.6
2015,27023,87.8
2015,27025,94
2015,27027,94
2015,27029,85
2015,27031,94.9
2015,27033,87.3
2015,27035,92.9
2015,27037,94.7
2015,27039,92.4
2015,27041,93.2
2015,27043,90.9
2015,27045,89
2015,27047,87.7
2015,27049,91.8
2015,27051,90.6
2015,27053,92.8
2015,27055,92.4
2015,27057,92.5
2015,27059,91.9
2015,27061,93.3
2015,27063,91.8
2015,27065,88.2
2015,27067,89.3
2015,27069,92.7
2015,27071,90.9
2015,27073,90.7
2015,27075,93.5
2015,27077,92.1
2015,27079,92.2
2015,27081,91.4
2015,27083,91.3
2015,27085,91.7
2015,27087,84.7
2015,27089,87.9
2015,27091,90.9
2015,27093,91.4
2015,27095,88.8
2015,27097,89
2015,27099,86.9
2015,27101,89.8
2015,27103,93.4
2015,27105,78.6
2015,27107,89.9
2015,27109,94.3
2015,27111,90.3
2015,27113,90.8
2015,27115,88.8
2015,27117,87.7
2015,27119,90.3
2015,27121,92.1
2015,27123,90.3
2015,27125,90.1
2015,27127,89.5
2015,27129,89
2015,27131,90.6
2015,27133,90.9
2015,27135,90.2
2015,27137,93.4
2015,27139,94.6
2015,27141,93.3
2015,27143,89.3
2015,27145,91.1
2015,27147,91.6
2015,27149,92.9
2015,27151,88.8
2015,27153,86.2
2015,27155,91.5
2015,27157,92.4
2015,27159,89.7
