"","fips","2010","2014","2016","2018","2020"
"2452","47057",0.2383,0.149,0.1764,0.1573,0.0659
"2453","47059",0.5216,0.2073,0.1751,0.3435,0.6537
"2454","47061",0.6091,0.6555,0.6036,0.6832,0.5535
"2455","47063",0.71,0.6791,0.7628,0.3961,0.5344
"2456","47065",0.6336,0.533,0.5177,0.3613,0.5726
"2457","47067",0.3631,0.6138,0.3362,0.4126,0.7015
"2458","47069",0.9121,0.645,0.8067,0.7679,0.7276
"2459","47071",0.5248,0.1675,0.2308,0.5234,0.5124
"2460","47073",0.4834,0.4336,0.5492,0.7469,0.6257
"2461","47075",0.9672,0.5954,0.7456,0.8462,0.9539
"2462","47077",0.6922,0.7488,0.7864,0.2961,0.3049
"2463","47079",0.59,0.3142,0.4046,0.653,0.641
"2464","47081",0.6483,0.1621,0.4626,0.3435,0.2826
"2465","47083",0.4955,0.141,0.233,0.1102,0.5535
"2466","47085",0.519,0.6855,0.4171,0.0853,0.0232
"2467","47087",0.4232,0.5842,0.6893,0.2069,0.0913
"2468","47089",0.5203,0.411,0.2531,0.2537,0.591
"2469","47091",0.3921,0.049,0.2034,0.0306,0.0232
"2470","47093",0.4366,0.3489,0.3585,0.433,0.591
"2471","47095",0.915,0.9841,0.9647,0.9736,0.7015
"2472","47097",0.9653,0.9828,0.9869,0.9819,0.9771
"2473","47099",0.5292,0.391,0.631,0.6972,0.7276
"2474","47101",0.66,0.2012,0.3865,0.7198,0.591
"2475","47103",0.5591,0.6215,0.8055,0.7994,0.5535
"2476","47105",0.1616,0.3591,0.22,0.1162,0.0659
"2477","47107",0.507,0.3585,0.3005,0.433,0.4714
"2478","47109",0.5881,0.3512,0.4658,0.3961,0.2285
"2479","47111",0.6565,0.7663,0.5291,0.83,0.2651
"2480","47113",0.9038,0.8182,0.8462,0.8682,0.9239
"2481","47115",0.5143,0.7319,0.6635,0.6065,0.5124
"2482","47117",0.7721,0.6979,0.7717,0.8975,0.7813
"2483","47119",0.76,0.6902,0.6663,0.6702,0.754
"2484","47121",0.4863,0.5915,0.2557,0.1391,0.0255
"2485","47123",0.5175,0.106,0.1016,0.1812,0.5535
"2486","47125",0.8914,0.9306,0.9112,0.8873,0.9077
"2487","47127",0.153,0.2407,0.171,0.1162,0.1015
"2488","47129",0.5623,0.2633,0.5088,0.6234,0.3485
"2489","47131",0.7068,0.8574,0.7545,0.653,0.7393
"2490","47133",0.4414,0.0853,0.3015,0.2792,0.754
"2491","47135",0.2587,0.2509,0.2089,0.3123,0.1015
"2492","47137",0.1098,0.0602,0.0634,0.0261,0.325
"2493","47139",0.33,0.2053,0.433,0.4126,0.3049
"2494","47141",0.4525,0.4791,0.5626,0.653,0.767
"2495","47143",0.6772,0.5877,0.7014,0.5234,0.767
"2496","47145",0.3265,0.2334,0.0809,0.0544,0.1015
"2497","47147",0.6642,0.5151,0.6004,0.6972,0.5726
"2498","47149",0.7644,0.7676,0.7402,0.7198,0.7922
"2499","47151",0.7708,0.3088,0.6998,0.9137,0.9468
"2500","47153",0.6193,0.8061,0.6383,0.4518,0.6257
"2501","47155",0.5544,0.4021,0.5132,0.49,0.366
"2502","47157",0.9659,0.9557,0.9596,0.9468,0.9583
"2503","47159",0.519,0.0723,0.3021,0.6399,0.8116
"2504","47161",0.4382,0.1719,0.1468,0.3123,0.155
"2505","47163",0.3895,0.4511,0.4301,0.4712,0.5726
"2506","47165",0.5639,0.7055,0.6469,0.5597,0.591
"2507","47167",0.8898,0.8421,0.85,0.8185,0.8211
"2508","47169",0.7005,0.8949,0.1347,0.5412,0.2826
"2509","47171",0.4029,0.3559,0.3833,0.7316,0.4714
"2510","47173",0.5315,0.5138,0.539,0.3613,0.6257
"2511","47175",0.372,0.4565,0.0452,0.0207,0.325
"2512","47177",0.7154,0.8169,0.8048,0.7584,0.7276
"2513","47179",0.3558,0.3636,0.4282,0.49,0.5344
"2514","47181",0.407,0.4075,0.2566,0.3961,0.6537
"2515","47183",0.5315,0.6129,0.5189,0.4712,0.5344
"2516","47185",0.5308,0.2865,0.2515,0.3613,0.591
"2517","47187",0.1158,0.1385,0.1741,0.1812,0.2826
"2518","47189",0.4917,0.5193,0.4187,0.433,0.591
"2519","48001",0.7928,0.7459,0.6017,0.6702,0.8116
"2520","48003",0.7348,0.5113,0.219,0.2216,0.7015
"2521","48005",0.864,0.9214,0.9405,0.922,0.9195
"2522","48007",0.3631,0.2216,0.1207,0.2385,0.4516
"2523","48009",0.1311,0.0646,0.029,0.2305,0.3485
"2524","48011",0.0614,0.0385,0.0446,0.2665,0.3905
"2525","48013",0.8618,0.8204,0.8087,0.8462,0.7393
"2526","48015",0.5054,0.1102,0.5148,0.3435,0.6862
"2527","48017",0.759,0.2006,0.8223,0.8975,0.7813
"2528","48019",0.098,0.1436,0.1146,0.3247,0.155
"2529","48021",0.6858,0.3824,0.3954,0.433,0.4914
"2530","48023",0.2046,0.2566,0.1191,0.0433,0.1015
"2531","48025",0.9201,0.9118,0.9319,0.8628,0.802
"2532","48027",0.8952,0.928,0.9121,0.922,0.9468
"2533","48029",0.8971,0.8898,0.9019,0.8682,0.8676
"2534","48031",0.1409,0.1299,0.0761,0.1936,0.155
"2535","48033",0.0038,0.256,0.0484,0.0433,0.3485
"2536","48035",0.2966,0.1006,0.3107,0.49,0.4714
"2537","48037",0.8879,0.9382,0.8953,0.922,0.9539
"2538","48039",0.7017,0.7211,0.6457,0.5412,0.641
"2539","48041",0.372,0.6224,0.5142,0.6065,0.832
"2540","48043",0.1928,0.0796,0.2416,0.1812,0.1871
"2541","48045",0.097,0.2286,0.1245,0.6832,0.0582
"2542","48047",0.971,0.9984,0.9968,0.9955,0.7922
"2543","48049",0.6374,0.4651,0.3034,0.4518,0.4134
"2544","48051",0.4169,0.2954,0.6313,0.2385,0.0582
"2545","48053",0.3669,0.4416,0.6568,0.5234,0.2651
"2546","48055",0.8618,0.8367,0.795,0.7905,0.7015
"2547","48057",0.7463,0.7816,0.8711,0.8682,0.4316
"2548","48059",0.401,0.1958,0.1404,0.0735,0.1423
"2549","48061",0.9653,0.9755,0.9787,0.9764,0.9876
"2550","48063",0.8119,0.8303,0.6995,0.8383,0.4714
"2551","48065",0.2361,0.226,0.7813,0.5053,0.2651
"2552","48067",0.7221,0.6546,0.4881,0.3961,0.641
"2553","48069",0.6301,0.4425,0.5326,0.6065,0.9325
"2554","48071",0.535,0.2311,0.1366,0.4518,0.4516
"2555","48073",0.7905,0.8163,0.8784,0.7905,0.8479
"2556","48075",0.583,0.9433,0.5696,0.49,0.9854
"2557","48077",0.1664,0.0716,0.2057,0.1102,0.2476
"2558","48079",0.7816,0.2926,0.5912,0.4518,0.155
"2559","48081",0.169,0.5084,0.3926,0.4126,0.5535
"2560","48083",0.4137,0.6552,0.1945,0.2792,0.1423
"2561","48085",0.35,0.4721,0.4263,0.3792,0.6108
"2562","48087",0.6957,0.6689,0.8325,0.8752,0.986
"2563","48089",0.4468,0.2681,0.3206,0.4518,0.3049
"2564","48091",0.2542,0.2588,0.3983,0.2792,0.2285
"2565","48093",0.3179,0.1493,0.5167,0.2537,0.1871
"2566","48095",0.4169,0.3763,0.0729,0.0328,0.155
"2567","48097",0.5763,0.6164,0.4476,0.6065,0.7276
"2568","48099",0.8462,0.759,0.7692,0.7771,0.7922
"2569","48101",0.4863,0.1821,0.1168,0.9319,0.9077
"2570","48103",0.6909,0.9105,0.7501,0.3247,0.0913
"2571","48105",0.5407,0.1127,0.3594,0.9723,0.9583
"2572","48107",0.8478,0.7329,0.8609,0.9405,0.9784
"2573","48109",0.8835,0.0863,0.8246,0.8548,0.9195
"2574","48111",0.6791,0.8727,0.9612,0.5053,0.1235
"2575","48113",0.8892,0.9179,0.9242,0.8918,0.8676
"2576","48115",0.8195,0.7434,0.4842,0.7316,0.8542
"2577","48117",0.9096,0.9335,0.8507,0.9137,0.832
"2578","48119",0.5716,0.2744,0.3738,0.3123,0.2116
"2579","48121",0.4328,0.5871,0.5778,0.49,0.5726
"2580","48123",0.7017,0.7393,0.8004,0.6972,0.2285
"2581","48125",0.1368,0.2967,0.6861,0.3613,0.6728
"2582","48127",0.9583,0.9691,0.9637,0.9497,0.999
"2583","48129",0.3325,0.3028,0.2773,0.2537,0.5344
"2584","48131",0.9159,0.9004,0.9411,0.9873,0.9106
"2585","48133",0.485,0.1232,0.0376,0.0306,0.2651
"2586","48135",0.9124,0.9255,0.8504,0.8873,0.8978
"2587","48137",0.2059,0.2869,0.0271,0.0092,0.9698
"2588","48139",0.7208,0.737,0.6517,0.5775,0.7276
"2589","48141",0.9592,0.9513,0.9427,0.9357,0.9344
"2590","48143",0.2167,0.3387,0.3658,0.2665,0.5535
"2591","48145",0.7975,0.1745,0.5536,0.3613,0.2826
"2592","48147",0.512,0.6036,0.369,0.2216,0.2116
"2593","48149",0.211,0.0528,0.0618,0.1022,0.1738
"2594","48151",0.2692,0.0341,0.042,0.0544,0.366
"2595","48153",0.7301,0.9226,0.8386,0.7316,0.9106
"2596","48155",0.231,0.1796,0.2047,0.0242,0.0255
"2597","48157",0.6699,0.5492,0.5527,0.5053,0.6537
"2598","48159",0.5961,0.0974,0.5129,0.2665,0.155
"2599","48161",0.407,0.6988,0.525,0.433,0.6728
"2600","48163",0.9608,0.8984,0.9663,0.9911,0.9656
"2601","48165",0.3803,0.3795,0.1382,0.5597,0.9036
"2602","48167",0.7463,0.5078,0.6167,0.6065,0.7393
"2603","48169",0.7667,0.5995,0.9398,0.6399,0.0255
"2604","48171",0.0945,0.1356,0.134,0.0939,0.2002
"2605","48173",0.0085,0,0,0.0306,0.9784
"2606","48175",0.3421,0.4588,0.6791,0.2665,0.0582
"2607","48177",0.8561,0.9316,0.9102,0.7198,0.8765
"2608","48179",0.5951,0.4715,0.5648,0.3961,0.2476
"2609","48181",0.6772,0.7342,0.765,0.653,0.7161
"2610","48183",0.8434,0.9261,0.9128,0.8548,0.888
"2611","48185",0.6966,0.8077,0.8017,0.7679,0.8631
"2612","48187",0.7119,0.5546,0.667,0.7905,0.7161
"2613","48189",0.9083,0.9201,0.8889,0.8462,0.9733
"2614","48191",0.4382,0.2378,0.7485,0.8185,0.9656
"2615","48193",0.2205,0.0809,0.2407,0.3123,0.2116
"2616","48195",0.2291,0.2989,0.3489,0.8185,0.4516
"2617","48197",0.7119,0.7526,0.0828,0.1573,0.1235
"2618","48199",0.6215,0.3187,0.1242,0.3435,0.7922
"2619","48201",0.872,0.8777,0.8892,0.8873,0.8765
"2620","48203",0.8195,0.724,0.581,0.6234,0.8826
"2621","48205",0.1063,0.0423,0.0576,0.0611,0.6728
"2622","48207",0.3828,0.5769,0.7533,0.8462,0.8415
"2623","48209",0.3882,0.4225,0.5002,0.3247,0.325
"2624","48211",0.1616,0.4734,0.9554,0.8462,0.5124
"2625","48213",0.5531,0.3798,0.4295,0.3792,0.325
"2626","48215",0.9557,0.9628,0.9748,0.9777,0.9809
"2627","48217",0.5143,0.3846,0.4543,0.4712,0.6108
"2628","48219",0.8036,0.5667,0.54,0.6702,0.754
"2629","48221",0.2275,0.1592,0.0805,0.0939,0.113
"2630","48223",0.526,0.496,0.611,0.5412,0.2285
"2631","48225",0.7221,0.4842,0.5495,0.6832,0.7276
"2632","48227",0.8787,0.7093,0.6835,0.8462,0.8542
"2633","48229",0.7867,0.4992,0.2544,0.4712,0.9583
"2634","48231",0.6244,0.4327,0.4464,0.5234,0.5726
"2635","48233",0.5875,0.921,0.7689,0.8077,0.366
"2636","48235",0.3017,0.0353,0.3438,0.5938,0.754
"2637","48237",0.273,0.0888,0.3359,0.3961,0.6108
"2638","48239",0.5044,0.2171,0.1818,0.0853,0.2826
"2639","48241",0.7358,0.297,0.1955,0.6399,0.8826
"2640","48243",0.0315,0.0073,0.0016,0.0013,0
"2641","48245",0.8854,0.9163,0.8781,0.9096,0.9284
"2642","48247",0.8831,0.6851,0.9201,0.9812,0.9539
"2643","48249",0.9388,0.9341,0.8179,0.9019,0.8943
"2644","48251",0.675,0.6304,0.696,0.6702,0.7276
"2645","48253",0.4503,0.1722,0.7571,0.3247,0.6257
"2646","48255",0.8077,0.8965,0.9682,0.8185,0.8765
"2647","48257",0.7208,0.7396,0.7208,0.6972,0.8415
"2648","48259",0.1234,0.1433,0.3247,0.3961,0.2285
"2649","48261",0.6168,0.0038,0.0369,0.0735,0
"2650","48263",0.3605,0.0684,0.0045,0,0
"2651","48265",0.2727,0.3375,0.5934,0.653,0.5535
"2652","48267",0.1559,0.6097,0.5533,0.6832,0.1015
"2653","48269",0.0642,0,0.0099,0.2385,0.6862
"2654","48271",0.0423,0.0395,0.0067,0.0525,0.155
"2655","48273",0.9223,0.9535,0.9284,0.8975,0.9733
"2656","48275",0.556,0.9344,0.8481,0.6234,0.6728
"2657","48277",0.7998,0.8405,0.9175,0.8628,0.8676
"2658","48279",0.7998,0.8711,0.6762,0.9589,0.9106
"2659","48281",0.4605,0.4731,0.4527,0.6065,0.4714
"2660","48283",0.8994,0.4476,0.4569,0.653,0.8211
"2661","48285",0.2444,0.3906,0.4782,0.653,0.3905
"2662","48287",0.4312,0.1627,0.3524,0.8918,0.7393
"2663","48289",0.2399,0.7959,0.7046,0.1812,0.366
"2664","48291",0.7549,0.702,0.5928,0.5412,0.4914
"2665","48293",0.7689,0.4457,0.6345,0.653,0.8211
"2666","48295",0.3558,0.1047,0.1117,0.5053,0.9344
"2667","48297",0.4232,0.4031,0.1859,0.0735,0.4134
"2668","48299",0.0642,0.0618,0.0665,0.0398,0.0716
"2669","48301",0.8141,0.1455,0.1054,0,0
"2670","48303",0.7762,0.78,0.8201,0.8077,0.6537
"2671","48305",0.6228,0.8822,0.9054,0.6972,0.7161
"2672","48307",0.583,0.1875,0.8653,0.8548,0.4516
"2673","48309",0.8364,0.8494,0.8628,0.8682,0.8765
"2674","48311",0.0362,0.0213,0.1525,0.7584,0.9793
"2675","48313",0.78,0.7962,0.6269,0.6832,0.366
"2676","48315",0.4678,0.0688,0.0283,0.0232,0.155
"2677","48317",0.7947,0.6218,0.6644,0.7771,0.5535
"2678","48319",0.2896,0.3461,0.3088,0.2069,0.5124
"2679","48321",0.8036,0.8832,0.8688,0.4518,0.5726
"2680","48323",0.9309,0.8972,0.9694,0.9723,0.9793
"2681","48325",0.7316,0.4276,0.2674,0.4712,0.5535
"2682","48327",0.3803,0.4343,0.852,0.0853,0.0099
"2683","48329",0.7644,0.8446,0.7848,0.7771,0.767
"2684","48331",0.7234,0.7498,0.49,0.3961,0.6862
"2685","48333",0.2966,0.277,0.4218,0.6065,0.7393
"2686","48335",0.6142,0.2267,0.1143,0.2069,0.0395
"2687","48337",0.3189,0.2607,0.3133,0.3435,0.6862
"2688","48339",0.5315,0.568,0.5705,0.5234,0.4714
"2689","48341",0.845,0.9236,0.8007,0.2665,0.6537
"2690","48343",0.7972,0.4594,0.4597,0.2385,0.7276
"2691","48345",0.1648,0.022,0.0506,0.9433,0.9637
"2692","48347",0.7234,0.7689,0.7167,0.7994,0.8765
"2693","48349",0.8208,0.9274,0.9535,0.8752,0.8542
"2694","48351",0.738,0.2299,0.5368,0.6065,0.8676
"2695","48353",0.8491,0.7112,0.894,0.2537,0.832
"2696","48355",0.9077,0.9376,0.9007,0.8548,0.8676
"2697","48357",0.738,0.9475,0.6262,0.1936,0.9717
"2698","48359",0.1206,0.4782,0.1133,0.0525,0.0395
"2699","48361",0.7877,0.6813,0.8141,0.7584,0.767
"2700","48363",0.6718,0.7151,0.7335,0.6234,0.4914
"2701","48365",0.6772,0.382,0.2305,0.5597,0.4516
"2702","48367",0.3695,0.2617,0.2961,0.2305,0.1235
"2703","48369",0.5436,0.8233,0.9417,0.7679,0.0913
"2704","48371",0.8348,0.3298,0.0936,0.3961,0.8116
"2705","48373",0.6142,0.7698,0.7784,0.7198,0.8765
"2706","48375",0.9373,0.8933,0.9179,0.8628,0.8943
"2707","48377",0.7698,0.3101,0.4358,0.5938,0.802
"2708","48379",0.4382,0.4161,0.2763,0.1936,0.1235
"2709","48381",0.4232,0.4874,0.5721,0.4518,0.6862
"2710","48383",0.5458,0.6692,0.8236,0.7679,0.0913
"2711","48385",0.3128,0.795,0.56,0.3123,0.1235
"2712","48387",0.6336,0.5428,0.1098,0.1251,0.1324
"2713","48389",0.8965,0.596,0.0996,0.1573,0.8631
"2714","48391",0.7046,0.8625,0.8558,0.7994,0.9195
"2715","48393",0.0305,0.0111,0.852,0.5938,0.0134
"2716","48395",0.8392,0.8771,0.7791,0.4126,0.832
"2717","48397",0.3895,0.34,0.2474,0.2385,0.5535
"2718","48399",0.7173,0.9548,0.5826,0.7316,0.325
"2719","48401",0.6887,0.6278,0.7106,0.653,0.6862
"2720","48403",0.3421,0.5174,0.4998,0.1487,0.2651
"2721","48405",0.5572,0.1264,0.1897,0.2216,0.3485
"2722","48407",0.6257,0.7011,0.5858,0.0777,0.077
"2723","48409",0.8752,0.9124,0.9293,0.9019,0.9284
"2724","48411",0.3195,0.1445,0.2197,0.2537,0.0547
"2725","48413",0.535,0.8287,0.1394,0.0102,0.0057
"2726","48415",0.7189,0.6915,0.6259,0.3247,0.3905
"2727","48417",0.372,0.6482,0.6329,0.3792,0.9106
"2728","48419",0.6909,0.752,0.8415,0.9548,0.9519
"2729","48421",0.2788,0.5205,0.2894,0.2385,0.1423
"2730","48423",0.6947,0.6571,0.546,0.49,0.6257
"2731","48425",0.3373,0.7755,0.8742,0.9758,0.8676
"2732","48427",0.9458,0.9736,0.992,0.9863,0.9968
"2733","48429",0.5607,0.3429,0.2795,0.7112,0.9392
"2734","48431",0.2291,0.1028,0.7615,0.9994,0.9841
"2735","48433",0.2196,0.0891,0.0076,0.0366,0.0321
"2736","48435",0.5509,0.5298,0.6316,0.9357,0.9468
"2737","48437",0.7119,0.6428,0.9338,0.8918,0.591
"2738","48439",0.8208,0.8523,0.8707,0.8752,0.8415
"2739","48441",0.7316,0.7609,0.7685,0.7994,0.7161
"2740","48443",0.0677,0.1827,0.0955,0.0478,0.1324
"2741","48445",0.8131,0.8707,0.8013,0.8383,0.8211
"2742","48447",0.1995,0.4613,0.2248,0.2961,0.7161
"2743","48449",0.8545,0.7892,0.6813,0.8383,0.8978
"2744","48451",0.7488,0.6288,0.5135,0.5775,0.767
"2745","48453",0.5044,0.5899,0.476,0.3961,0.4714
"2746","48455",0.5216,0.0271,0.1391,0.2069,0.7015
"2747","48457",0.359,0.1382,0.1337,0.1573,0.2116
"2748","48459",0.5814,0.2442,0.1703,0.1487,0.591
"2749","48461",0.7189,0.3862,0.3556,0.6832,0.641
"2750","48463",0.9102,0.6995,0.7249,0.8682,0.9656
"2751","48465",0.8946,0.7896,0.6437,0.8185,0.9392
"2752","48467",0.3847,0.255,0.2152,0.2385,0.4914
"2753","48469",0.8682,0.9436,0.8475,0.6832,0.7015
"2754","48471",0.6117,0.6396,0.3493,0.2792,0.7393
"2755","48473",0.7406,0.5642,0.7472,0.5597,0.6862
"2756","48475",0.7998,0.8641,0.3607,0.1162,0.7393
"2757","48477",0.4891,0.666,0.4314,0.2305,0.2116
"2758","48479",0.978,0.9879,0.9847,0.9844,0.9771
"2759","48481",0.8185,0.7428,0.7338,0.8809,0.8826
"2760","48483",0.3803,0.0828,0.5584,0.8185,0.8542
"2761","48485",0.7978,0.8379,0.8777,0.8077,0.8211
"2762","48487",0.8243,0.9386,0.9045,0.922,0.3049
"2763","48489",0.9331,0.9822,0.9892,0.9694,0.9698
"2764","48491",0.59,0.6157,0.4776,0.5412,0.641
"2765","48493",0.4169,0.5508,0.4247,0.3247,0.3049
"2766","48495",0.8434,0.8542,0.8621,0.433,0.6257
"2767","48497",0.3707,0.3184,0.3996,0.5412,0.5535
"2768","48499",0.168,0.1379,0.2044,0.433,0.325
"2769","48501",0.526,0.7705,0.6845,0.028,0.0487
"2770","48503",0.5687,0.4941,0.6625,0.7771,0.7813
"2771","48505",0.9325,0.9933,0.9933,0.993,0.9895
"2772","48507",0.9834,0.9774,0.9911,0.9885,0.994
"2773","49001",0.2027,0.1283,0.3779,0.2665,0.1423
"2774","49003",0.33,0.354,0.2929,0.1706,0.4316
"2775","49005",0.1394,0.1,0.0917,0.1706,0.366
"2776","49007",0.512,0.1907,0.5072,0.5053,0.591
"2777","49009",0.0337,0.0372,0.001,0.0041,0
"2778","49011",0.33,0.3836,0.376,0.2792,0.4714
"2779","49013",0.4271,0.5116,0.3505,0.4518,0.6108
"2780","49015",0.126,0.1659,0.064,0.2069,0.3905
"2781","49017",0.0267,0.0662,0.0583,0.2961,0.1423
"2782","49019",0.5203,0.8338,0.8309,0.8383,0.8676
"2783","49021",0.2746,0.2308,0.3098,0.3247,0.5124
"2784","49023",0.2399,0.7561,0.7252,0.6399,0.6108
"2785","49025",0.028,0.0232,0.0083,0.0102,0.3905
"2786","49027",0.1018,0.3578,0.2222,0.2385,0.5535
"2787","49029",0.0175,0.0503,0.0264,0.035,0.2651
"2788","49031",0.021,0.0191,0.022,0.0035,0
"2789","49033",0.0238,0.0608,0.107,0.1251,0.4316
"2790","49035",0.5292,0.4887,0.5126,0.4712,0.4134
"2791","49037",0.8987,0.6431,0.7307,0.8682,0.5535
"2792","49039",0.1718,0.1012,0.135,0.0611,0.155
"2793","49041",0.2205,0.2474,0.0898,0.2792,0.2285
"2794","49043",0.1699,0.1665,0.2716,0.2216,0.5124
"2795","49045",0.6037,0.6657,0.6008,0.6832,0.7015
"2796","49047",0.6359,0.3868,0.3875,0.433,0.4914
"2797","49049",0.1288,0.1557,0.1235,0.1337,0.2285
"2798","49051",0.1731,0.3403,0.2124,0.0853,0.077
"2799","49053",0.1842,0.2916,0.3422,0.2665,0.366
"2800","49055",0.0407,0.0557,0.007,0.0076,0.1871
"2801","49057",0.6553,0.631,0.5963,0.6972,0.6537
"2802","50001",0.2527,0.5215,0.4148,0.2537,0.1015
"2803","50003",0.4882,0.7179,0.6899,0.7112,0.4914
"2804","50005",0.5687,0.6071,0.3139,0.2305,0.4516
"2805","50007",0.2536,0.2703,0.2878,0.2665,0.2476
"2806","50009",0.2625,0.4976,0.5314,0.3435,0.5344
"2807","50011",0.6966,0.6348,0.5498,0.5412,0.366
"2808","50013",0.33,0.4772,0.2394,0.1251,0.0843
"2809","50015",0.5582,0.384,0.567,0.5775,0.4134
"2810","50017",0.4261,0.5135,0.4024,0.3792,0.2285
"2811","50019",0.5311,0.659,0.7259,0.7112,0.2826
"2812","50021",0.3631,0.4333,0.2439,0.1251,0.2116
"2813","50023",0.4621,0.5651,0.6632,0.6702,0.7276
"2814","50025",0.5203,0.3518,0.4514,0.4712,0.5535
"2815","50027",0.2867,0.3693,0.2837,0.3247,0.2116
"2816","51001",0.6518,0.5368,0.6358,0.5938,0.4516
"2817","51003",0.2488,0.1165,0.1608,0.1812,0.366
"2818","51005",0.3386,0.0872,0.1309,0.2069,0.4316
"2819","51007",0.4942,0.1302,0.4871,0.3792,0.1738
"2820","51009",0.6928,0.5747,0.3626,0.2792,0.1871
"2821","51011",0.5703,0.6415,0.638,0.6065,0.3485
"2822","51013",0.0111,0.0328,0.0411,0.0433,0.1015
"2823","51015",0.2412,0.2022,0.1948,0.1337,0.155
"2824","51017",0.0833,0.242,0.1617,0.0665,0.0232
"2825","51019",0.47305,0.2525,0.0856,0.1162,0.2116
"2826","51021",0.1206,0.099,0.0879,0.1706,0.1235
"2827","51023",0.105,0.0309,0.0815,0.0777,0.113
"2828","51025",0.9159,0.5883,0.8637,0.8918,0.8479
"2829","51027",0.2234,0.4957,0.1875,0.2961,0.3049
"2830","51029",0.8262,0.8087,0.8185,0.6972,0.7161
"2831","51031",0.526,0.4658,0.3836,0.4126,0.4516
"2832","51033",0.7813,0.773,0.8714,0.6832,0.7161
"2833","51035",0.3128,0.368,0.4387,0.3247,0.155
"2834","51036",0.5509,0.2693,0.2738,0.0478,0.0255
"2835","51037",0.7348,0.5476,0.6956,0.5053,0.7393
"2836","51041",0.703,0.5944,0.6173,0.6702,0.7813
"2837","51043",0.153,0.185,0.4645,0.4126,0.1015
"2838","51045",0.2243,0.3948,0.0322,0.0175,0.155
"2839","51047",0.6464,0.7985,0.7934,0.5775,0.366
"2840","51049",0.7428,0.6695,0.8539,0.5775,0.7393
"2841","51051",0.2842,0.1862,0.4152,0.3123,0.7161
"2842","51053",0.8169,0.8469,0.8106,0.4126,0.3905
"2843","51057",0.8402,0.2547,0.4473,0.8682,0.8211
"2844","51059",0.1584,0.1878,0.198,0.2069,0.3905
"2845","51061",0.2027,0.157,0.1369,0.2792,0.5344
"2846","51063",0.1699,0.0159,0.1111,0.0939,0.155
"2847","51065",0.3154,0.1353,0.1821,0.1706,0.3049
"2848","51067",0.4092,0.2471,0.304,0.2537,0.2476
"2849","51069",0.4503,0.3034,0.3165,0.3792,0.4316
"2850","51071",0.3485,0.3324,0.6597,0.7994,0.1324
"2851","51073",0.3469,0.2111,0.1302,0.1337,0.1235
"2852","51075",0.0553,0.0468,0.0229,0.0398,0.0255
"2853","51077",0.2399,0.3626,0.3381,0.1487,0.4316
"2854","51079",0.5407,0.4483,0.2292,0.1706,0.325
"2855","51081",0.9143,0.9258,0.6453,0.5938,0.5726
"2856","51083",0.7574,0.6498,0.4378,0.3792,0.7922
"2857","51085",0.3058,0.142,0.1452,0.1337,0.2651
"2858","51087",0.7584,0.8007,0.6921,0.6399,0.7393
"2859","51089",0.6483,0.5403,0.6848,0.3961,0.3905
"2860","51091",0.0143,0.0181,0.0159,0.0366,0.0076
"2861","51093",0.5022,0.348,0.3037,0.5597,0.6108
"2862","51095",0.2059,0.2321,0.1675,0.1812,0.3485
"2863","51097",0.4436,0.1993,0.0675,0.2961,0.0105
"2864","51099",0.5407,0.517,0.2397,0.2961,0.366
"2865","51101",0.5607,0.4909,0.3572,0.5412,0.155
"2866","51103",0.26,0.2798,0.0458,0.0665,0.2285
"2867","51105",0.3924,0.2289,0.2509,0.2792,0.6728
"2868","51107",0.1909,0.291,0.2655,0.2069,0.325
"2869","51109",0.3987,0.3009,0.3158,0.2216,0.077
"2870","51111",0.6193,0.5419,0.6488,0.4712,0.6108
"2871","51113",0.2616,0.1082,0.2728,0.0611,0.2826
"2872","51115",0.0837,0.1859,0.1079,0.0118,0.0095
"2873","51117",0.7501,0.4623,0.3598,0.653,0.6257
"2874","51119",0.1429,0.0532,0.0831,0.0611,0.0172
"2875","51121",0.1018,0.1394,0.1659,0.1573,0.2476
"2876","51125",0.2542,0.455,0.8494,0.5053,0.0191
"2877","51127",0.21,0.17,0.086,0.0853,0.0395
"2878","51131",0.752,0.219,0.687,0.6234,0.5124
"2879","51133",0.1648,0.2439,0.0481,0.2961,0.4316
"2880","51135",0.8068,0.8071,0.7119,0.9019,0.7276
"2881","51137",0.4328,0.6613,0.8762,0.8185,0.2826
"2882","51139",0.5381,0.5597,0.6705,0.2961,0.2476
"2883","51141",0.1664,0.2862,0.2327,0.3123,0.155
"2884","51143",0.5591,0.4011,0.4581,0.5412,0.591
"2885","51145",0.1584,0.1484,0.1429,0.0544,0.0843
"2886","51147",0.7893,0.8408,0.6829,0.3961,0.591
"2887","51149",0.7584,0.7167,0.6428,0.4126,0.767
"2888","51153",0.6909,0.7249,0.6441,0.6065,0.641
"2889","51155",0.4704,0.3531,0.3219,0.2069,0.1324
"2890","51157",0.2632,0.0207,0.056,0.1022,0.0321
"2891","51159",0.5381,0.4308,0.2092,0.0366,0.0191
"2892","51161",0.2148,0.2066,0.3295,0.3435,0.3905
"2893","51163",0.2196,0.0713,0.0786,0.1102,0.1871
"2894","51165",0.2663,0.1888,0.1538,0.2537,0.155
"2895","51167",0.2479,0.1359,0.078,0.1251,0.1738
"2896","51169",0.1753,0.0783,0.0745,0.0611,0.2826
