fips,year,income_adjusted_to_2000
08123,2000,25421
08125,2000,26563
09000,2000,43070
09001,2000,62335
09003,2000,38412
09005,2000,39135
09007,2000,38975
09009,2000,35331
09011,2000,33922
09013,2000,33923
09015,2000,27781
10000,2000,33884
10001,2000,27135
10003,2000,37827
10005,2000,26761
11000,2000,43524
11001,2000,43524
12000,2000,29466
12001,2000,25076
12003,2000,19955
12005,2000,24621
12007,2000,19443
12009,2000,27765
12011,2000,31327
12013,2000,16480
12015,2000,26311
12017,2000,22509
12019,2000,27465
12021,2000,42953
12023,2000,19327
12027,2000,17147
12029,2000,15896
12031,2000,29848
12033,2000,24379
12035,2000,24091
12037,2000,21491
12039,2000,20363
12041,2000,20326
12043,2000,17088
12045,2000,16993
12047,2000,14622
12049,2000,17816
12051,2000,20289
12053,2000,24065
12055,2000,20519
12057,2000,29240
12059,2000,18196
12061,2000,39005
12063,2000,19054
12065,2000,24910
12067,2000,15444
12069,2000,26017
12071,2000,28764
12073,2000,27634
12075,2000,18850
12077,2000,17794
12079,2000,17388
12081,2000,31455
12083,2000,23337
12085,2000,43895
12086,2000,26678
12087,2000,40445
12089,2000,30823
12091,2000,29210
12093,2000,17693
12095,2000,27770
12097,2000,20729
12099,2000,45663
12101,2000,22804
12103,2000,32381
12105,2000,24115
12107,2000,18965
12109,2000,39089
12111,2000,22545
12113,2000,24951
12115,2000,40213
12117,2000,31805
12119,2000,15458
12121,2000,19593
12123,2000,19468
12125,2000,14183
12127,2000,23842
12129,2000,23083
12131,2000,20327
12133,2000,18279
13000,2000,28851
13001,2000,19657
13003,2000,17965
13005,2000,19589
13007,2000,20236
13009,2000,23109
13011,2000,22149
13013,2000,23842
13015,2000,26937
13017,2000,21059
13019,2000,21891
13021,2000,27747
13023,2000,22426
13025,2000,17972
13027,2000,21122
13029,2000,25424
13031,2000,20545
13033,2000,17838
13035,2000,22210
13037,2000,17028
13039,2000,21970
13043,2000,19959
13045,2000,22425
13047,2000,23045
13049,2000,15554
13051,2000,28498
13053,2000,19747
13055,2000,18641
13057,2000,32133
13059,2000,21982
13061,2000,20381
13063,2000,22232
13065,2000,17430
13067,2000,37564
13069,2000,21248
13071,2000,20192
13073,2000,30743
13075,2000,18731
13077,2000,27407
13079,2000,20875
13081,2000,20208
13083,2000,21471
13085,2000,27421
13087,2000,21219
13089,2000,32659
13091,2000,19085
13093,2000,19573
13095,2000,22680
13097,2000,26825
13099,2000,21064
13101,2000,18050
13103,2000,22991
13105,2000,21281
13107,2000,19583
13109,2000,20053
13111,2000,21636
13113,2000,37635
13115,2000,23902
13117,2000,36576
13119,2000,23024
13121,2000,47733
13123,2000,20562
13125,2000,19998
13127,2000,30012
13129,2000,22384
13131,2000,19801
13133,2000,23842
13135,2000,32421
13137,2000,22678
13139,2000,25460
13141,2000,13857
13143,2000,21381
13145,2000,30913
13147,2000,21183
13149,2000,18861
13151,2000,27838
13153,2000,25524
13155,2000,20135
13157,2000,23608
13159,2000,22634
13161,2000,20619
13163,2000,18867
13165,2000,18330
13167,2000,18529
13169,2000,23916
13171,2000,21502
13173,2000,18969
13175,2000,22468
13177,2000,23669
13179,2000,18292
13181,2000,19969
13183,2000,16155
13185,2000,22269
13187,2000,22371
13189,2000,23083
13191,2000,18212
13193,2000,18422
13195,2000,23473
13197,2000,19813
13199,2000,21456
13201,2000,22885
13205,2000,18636
13207,2000,24617
13209,2000,18591
13211,2000,26673
13213,2000,20127
13215,2000,26590
13217,2000,23993
13219,2000,30712
13221,2000,22452
13223,2000,24343
13225,2000,22679
13227,2000,26861
13229,2000,20778
13231,2000,23177
13233,2000,19415
13235,2000,23761
13237,2000,24203
13239,2000,18836
13241,2000,23690
13243,2000,18311
13245,2000,23133
13247,2000,28321
13249,2000,20372
13251,2000,18445
13253,2000,22667
13255,2000,23196
13257,2000,22707
13259,2000,19695
13261,2000,20933
13263,2000,18116
13265,2000,15891
13267,2000,18758
13269,2000,18911
13271,2000,17475
13273,2000,19534
13275,2000,23782
13277,2000,22787
13279,2000,20798
13281,2000,23740
13283,2000,15862
13285,2000,24859
13287,2000,18491
13289,2000,17838
13291,2000,21957
13293,2000,20529
13295,2000,22230
13297,2000,23868
13299,2000,20118
13301,2000,17960
13303,2000,20785
13305,2000,20436
13307,2000,20489
13309,2000,15262
13311,2000,23260
13313,2000,25566
13315,2000,19187
13317,2000,20867
13319,2000,20480
13321,2000,20922
15000,2000,29319
15001,2000,22136
15003,2000,31388
15007,2000,24951
15901,2000,25552
16000,2000,25183
16001,2000,34775
16003,2000,22008
16005,2000,21705
16007,2000,17095
16009,2000,20422
16011,2000,19971
16013,2000,48121
16015,2000,21885
16017,2000,21212
16019,2000,25146
16021,2000,17997
16023,2000,21625
16025,2000,22939
16027,2000,20414
16029,2000,20760
16031,2000,22463
16033,2000,22511
16035,2000,20403
16037,2000,21781
16039,2000,21909
16041,2000,18639
16043,2000,19094
16045,2000,19912
16047,2000,23712
16049,2000,19925
16051,2000,20095
16053,2000,23042
16055,2000,24037
16057,2000,23240
16059,2000,20627
16061,2000,24428
16063,2000,20622
16065,2000,14860
16067,2000,18952
16069,2000,26081
16071,2000,17480
16073,2000,18088
16075,2000,19853
16077,2000,22527
16079,2000,20382
16081,2000,19033
16083,2000,22683
16085,2000,29207
16087,2000,18829
17000,2000,33212
17001,2000,25226
17003,2000,17260
17005,2000,23688
17007,2000,28373
17009,2000,16521
17011,2000,26048
17013,2000,23226
17015,2000,25640
17017,2000,24323
17019,2000,26896
17021,2000,24521
17023,2000,22765
17025,2000,22152
17027,2000,26685
17029,2000,23466
17031,2000,35239
17033,2000,22338
17035,2000,23902
17037,2000,26599
17039,2000,26260
17041,2000,25397
17043,2000,47791
17045,2000,25385
17047,2000,21301
17049,2000,25184
17051,2000,19364
17053,2000,28466
17055,2000,20352
17057,2000,22343
17059,2000,20843
17061,2000,19677
17063,2000,29021
17065,2000,19915
17067,2000,24382
17069,2000,18834
17071,2000,23587
17073,2000,25912
17075,2000,24545
17077,2000,22535
17079,2000,22392
17081,2000,21751
17083,2000,25732
17085,2000,28339
17087,2000,17421
17089,2000,31124
17091,2000,25222
17093,2000,31436
17095,2000,24005
17097,2000,47926
17099,2000,26097
17101,2000,24167
17103,2000,23696
17105,2000,26137
17107,2000,23013
17109,2000,22099
17111,2000,34091
17113,2000,30059
17115,2000,27849
17117,2000,24057
17119,2000,26637
17121,2000,22888
17123,2000,26415
17125,2000,24735
17127,2000,21158
17129,2000,28342
17131,2000,24525
17133,2000,30562
17135,2000,22488
17137,2000,23756
17139,2000,24228
17141,2000,26360
17143,2000,28593
17145,2000,18161
17147,2000,31044
17149,2000,21002
17151,2000,18614
17153,2000,17962
17155,2000,24021
17157,2000,19793
17159,2000,22965
17161,2000,27376
17163,2000,25688
17165,2000,21050
17167,2000,31148
17169,2000,23599
17171,2000,21491
17173,2000,22632
17175,2000,25447
17177,2000,27065
17179,2000,28514
17181,2000,20723
17183,2000,22374
17185,2000,22315
17187,2000,21887
17189,2000,25810
17191,2000,21611
17193,2000,23566
17195,2000,25094
17197,2000,30557
17199,2000,23001
17201,2000,27525
17203,2000,26937
18000,2000,28153
18001,2000,23876
18003,2000,29968
18005,2000,31135
18007,2000,25764
18009,2000,22091
18011,2000,38531
18013,2000,30001
18015,2000,28119
18017,2000,25251
18019,2000,26792
18021,2000,23700
18023,2000,22759
18025,2000,20462
18027,2000,23812
18029,2000,27752
18031,2000,26517
18033,2000,26012
18035,2000,25194
18037,2000,31385
18039,2000,27461
18041,2000,25224
18043,2000,31093
18045,2000,24139
18047,2000,26472
18049,2000,23686
18051,2000,24394
18053,2000,22995
18055,2000,22135
18057,2000,46015
18059,2000,34681
18061,2000,26430
18063,2000,32132
18065,2000,25685
18067,2000,28317
18069,2000,26015
18071,2000,23879
18073,2000,26059
18075,2000,21439
18077,2000,22300
18079,2000,22291
18081,2000,30855
18083,2000,24481
18085,2000,27208
18087,2000,19985
18089,2000,27143
18091,2000,25268
18093,2000,24331
18095,2000,25491
18097,2000,32255
18099,2000,24763
18101,2000,23728
18103,2000,22314
18105,2000,24687
18107,2000,24935
18109,2000,27429
18111,2000,22800
18113,2000,23711
18115,2000,24657
18117,2000,22024
18119,2000,21970
18121,2000,21442
18123,2000,23084
18125,2000,21865
18127,2000,31884
18129,2000,28311
18131,2000,23548
18133,2000,22731
18135,2000,23637
18137,2000,24052
18139,2000,25825
18141,2000,27563
18143,2000,21966
18145,2000,27773
18147,2000,24662
18149,2000,19646
18151,2000,26475
18153,2000,20384
18155,2000,21464
18157,2000,25222
18159,2000,28883
18161,2000,23621
18163,2000,29129
18165,2000,24196
18167,2000,23100
18169,2000,25684
18171,2000,23762
18173,2000,29514
18175,2000,22880
18177,2000,25093
18179,2000,26771
18181,2000,24681
18183,2000,26998
19000,2000,27390
19001,2000,25608
19003,2000,26709
19005,2000,22490
19007,2000,20883
19009,2000,25220
19011,2000,26878
19013,2000,24981
19015,2000,27982
19017,2000,26285
19019,2000,24054
19021,2000,24819
19023,2000,24095
19025,2000,23441
19027,2000,26710
19029,2000,25517
19031,2000,28634
19033,2000,26855
19035,2000,25332
19037,2000,24746
19039,2000,21076
19041,2000,27447
19043,2000,24045
19045,2000,24538
19047,2000,23071
19049,2000,30463
19051,2000,19739
19053,2000,18239
19055,2000,23817
19057,2000,26578
19059,2000,31106
19061,2000,26383
19063,2000,24823
19065,2000,21617
19067,2000,23041
19069,2000,26549
19071,2000,27408
19073,2000,23893
19075,2000,26826
19077,2000,24812
19079,2000,26711
19081,2000,27047
19083,2000,25297
19085,2000,26197
19087,2000,24246
19089,2000,24724
19091,2000,26758
19093,2000,25687
19095,2000,30212
19097,2000,22743
19099,2000,26600
19101,2000,27744
19103,2000,30805
19105,2000,22655
19107,2000,23780
19109,2000,26046
19111,2000,23936
19113,2000,31810
19115,2000,23981
19117,2000,21955
19119,2000,24380
19121,2000,25499
19123,2000,25287
19125,2000,26891
19127,2000,26081
19129,2000,30901
19131,2000,24744
19133,2000,24800
19135,2000,24724
19137,2000,26455
19139,2000,26762
19141,2000,26090
19143,2000,25452
19145,2000,24259
19147,2000,24935
19149,2000,27396
19151,2000,24906
19153,2000,33475
19155,2000,26692
19157,2000,27448
19159,2000,21278
19161,2000,24642
19163,2000,29120
19165,2000,25543
19167,2000,24718
19169,2000,26553
19171,2000,23293
19173,2000,21303
19175,2000,22550
19177,2000,20597
19179,2000,22064
19181,2000,26329
19183,2000,28313
19185,2000,21321
19187,2000,24944
19189,2000,22676
19191,2000,24952
19193,2000,26109
19195,2000,22982
19197,2000,28873
20000,2000,28253
20001,2000,20975
20003,2000,21284
20005,2000,20972
20007,2000,21419
20009,2000,23980
20011,2000,20474
20013,2000,23723
20015,2000,27150
20017,2000,27149
20019,2000,20439
20021,2000,20059
20023,2000,22704
20025,2000,23644
20027,2000,24754
20029,2000,20855
20031,2000,25375
20033,2000,24561
20035,2000,22977
20037,2000,21560
20039,2000,24785
20041,2000,23714
20043,2000,19930
20045,2000,24902
20047,2000,25843
20049,2000,20022
20051,2000,24486
20053,2000,21869
20055,2000,20797
20057,2000,21521
20059,2000,23372
20061,2000,25387
20063,2000,24961
20065,2000,26931
20067,2000,22697
20069,2000,25853
20071,2000,30251
20073,2000,20758
20075,2000,24092
20077,2000,23461
20079,2000,25181
20081,2000,29842
20083,2000,24741
20085,2000,24972
20087,2000,23296
20089,2000,21094
20091,2000,44227
20093,2000,20061
20095,2000,22909
20097,2000,24638
20099,2000,21762
20101,2000,25023
20103,2000,25338
20105,2000,21206
20107,2000,21072
20109,2000,22436
20111,2000,21066
20113,2000,25891
20115,2000,19861
20117,2000,24737
20119,2000,24549
20121,2000,26402
20123,2000,24018
20125,2000,21347
20127,2000,21876
20129,2000,25621
20131,2000,24932
20133,2000,21234
20135,2000,28463
20137,2000,25149
20139,2000,22020
20141,2000,22054
20143,2000,22736
20145,2000,23518
20147,2000,25171
20149,2000,24117
20151,2000,25645
20153,2000,24379
20155,2000,24086
20157,2000,20913
20159,2000,21948
20161,2000,23048
20163,2000,22065
20165,2000,24826
20167,2000,22721
20169,2000,27776
20171,2000,31062
20173,2000,29684
20175,2000,22079
20177,2000,28482
20179,2000,24157
20181,2000,25527
20183,2000,22471
20185,2000,23393
20187,2000,25850
20189,2000,28113
20191,2000,24002
20193,2000,24073
20195,2000,21230
20197,2000,27086
20199,2000,24437
20201,2000,21894
20203,2000,27232
20205,2000,21014
20207,2000,18154
20209,2000,20110
21000,2000,24868
21001,2000,17841
21003,2000,20682
21005,2000,24719
21007,2000,25208
21009,2000,22199
21011,2000,19637
21013,2000,17066
21015,2000,30519
21017,2000,29931
21019,2000,24562
21021,2000,24416
21023,2000,22179
21025,2000,16527
21027,2000,19832
21029,2000,24170
21031,2000,18889
21033,2000,21742
21035,2000,24130
21037,2000,26918
21039,2000,22788
21041,2000,21718
21043,2000,17127
21045,2000,17920
21047,2000,22281
21049,2000,26527
21051,2000,14456
21053,2000,17031
21055,2000,19388
21057,2000,17155
21059,2000,24961
21061,2000,15973
21063,2000,14088
21065,2000,17050
21067,2000,31808
21069,2000,19532
21071,2000,17956
21073,2000,28784
21075,2000,20744
21077,2000,20772
21079,2000,20933
21081,2000,21586
21083,2000,21828
21085,2000,18499
21087,2000,17390
21089,2000,21561
21091,2000,20251
21093,2000,25700
21095,2000,16670
21097,2000,22447
21099,2000,17079
21101,2000,24281
21103,2000,23668
21105,2000,22552
21107,2000,22123
21109,2000,15095
21111,2000,31983
21113,2000,26325
21115,2000,18836
21117,2000,31024
21119,2000,16575
21121,2000,16708
21123,2000,23581
21125,2000,20395
21127,2000,15539
21129,2000,16269
21131,2000,17054
21133,2000,17809
21135,2000,14529
21137,2000,18396
21139,2000,21267
21141,2000,21152
21143,2000,18852
21145,2000,28109
21147,2000,13827
21149,2000,22499
21151,2000,20570
21153,2000,16313
21155,2000,19654
21157,2000,24544
21159,2000,16592
21161,2000,22566
21163,2000,20700
21165,2000,14816
21167,2000,23546
21169,2000,15881
21171,2000,17320
21173,2000,20988
21175,2000,14673
21177,2000,20007
21179,2000,24720
21181,2000,21379
21183,2000,19166
21185,2000,33310
21187,2000,19641
21189,2000,17086
21191,2000,20780
21193,2000,19566
21195,2000,20061
21197,2000,17628
21199,2000,21003
21201,2000,18728
21203,2000,16087
21205,2000,17804
21207,2000,17925
21209,2000,30076
21211,2000,29093
21213,2000,22982
21215,2000,22733
21217,2000,19778
21219,2000,20843
21221,2000,23306
21223,2000,17818
21225,2000,22711
21227,2000,24570
21229,2000,20568
21231,2000,16106
21233,2000,21140
21235,2000,18696
21237,2000,15850
21239,2000,37250
22000,2000,23997
22001,2000,19663
22003,2000,16719
22005,2000,24245
22007,2000,19736
22009,2000,17805
22011,2000,19780
22013,2000,18255
22015,2000,23720
22017,2000,25955
22019,2000,23386
22021,2000,18154
22023,2000,19400
22025,2000,18472
22027,2000,18577
22029,2000,16961
22031,2000,19533
22033,2000,27698
22035,2000,15387
22037,2000,20346
22039,2000,16513
22041,2000,17796
22043,2000,18541
22045,2000,20601
22047,2000,18870
22049,2000,23080
22051,2000,28785
22053,2000,18173
22055,2000,28165
22057,2000,23741
22059,2000,17440
22061,2000,20678
22063,2000,21724
22065,2000,15142
22067,2000,19554
22069,2000,19119
22071,2000,26830
22073,2000,23823
22075,2000,21794
22077,2000,21944
22079,2000,24143
22081,2000,16902
22083,2000,18604
22085,2000,18203
22087,2000,22548
22089,2000,24885
22091,2000,17031
22093,2000,18933
22095,2000,20175
22097,2000,17845
22099,2000,17958
22101,2000,21818
22103,2000,30421
22105,2000,19790
22107,2000,18760
22109,2000,20987
22111,2000,20181
22113,2000,19438
22115,2000,21208
22117,2000,18365
22119,2000,21006
22121,2000,23317
22123,2000,17233
22125,2000,16982
22127,2000,15554
23000,2000,27491
23001,2000,25412
23003,2000,22025
23005,2000,33663
23007,2000,22708
23009,2000,29771
23011,2000,27236
23013,2000,28839
23015,2000,28719
23017,2000,22396
23019,2000,24877
23021,2000,21952
23023,2000,27735
23025,2000,22153
23027,2000,23490
23029,2000,22342
23031,2000,28933
24000,2000,35591
24001,2000,21224
24003,2000,38377
24005,2000,37113
24009,2000,32008
24011,2000,22888
24013,2000,33234
24015,2000,28744
24017,2000,31672
24019,2000,24439
24021,2000,33022
24023,2000,23264
24025,2000,32123
24027,2000,45378
24029,2000,31442
24031,2000,51868
24033,2000,30219
24035,2000,35745
24037,2000,30468
24039,2000,19773
24041,2000,39982
24043,2000,25194
24045,2000,25043
24047,2000,29295
24510,2000,25595
25000,2000,38594
25001,2000,36466
25003,2000,30503
25005,2000,28793
25007,2000,36447
25009,2000,38146
25011,2000,28904
25013,2000,27982
25015,2000,28121
25017,2000,47270
25019,2000,47197
25021,2000,48606
25023,2000,34916
25025,2000,39929
25027,2000,33012
26000,2000,30344
26001,2000,21228
26003,2000,19472
26005,2000,27570
26007,2000,24813
26009,2000,25289
26011,2000,21330
26013,2000,20013
26015,2000,29135
26017,2000,26465
26019,2000,24716
26021,2000,27010
26023,2000,21650
26025,2000,25136
26027,2000,25553
26029,2000,27411
26031,2000,22302
26033,2000,20105
26035,2000,19692
26037,2000,29661
26039,2000,20537
26041,2000,23924
26043,2000,26019
26045,2000,27789
26047,2000,28961
26049,2000,26797
26051,2000,20260
26053,2000,21256
26055,2000,30123
26057,2000,20944
26059,2000,23349
26061,2000,20773
26063,2000,25418
26065,2000,27622
26067,2000,21701
26069,2000,20686
26071,2000,21593
26073,2000,21682
26075,2000,25461
26077,2000,28644
26079,2000,18707
26081,2000,31803
26083,2000,22314
26085,2000,19158
26087,2000,28384
26089,2000,29079
26091,2000,26210
26093,2000,36098
26095,2000,18422
26097,2000,26381
26099,2000,33139
26101,2000,23061
26103,2000,24095
26105,2000,23686
26107,2000,19358
26109,2000,23393
26111,2000,31795
26113,2000,20148
26115,2000,29650
26117,2000,19697
26119,2000,18876
26121,2000,23960
26123,2000,21896
26125,2000,48483
26127,2000,19838
26129,2000,18879
26131,2000,21714
26133,2000,20079
26135,2000,16416
26137,2000,25118
26139,2000,28868
26141,2000,20950
26143,2000,20402
26145,2000,25803
26147,2000,28192
26149,2000,23624
26151,2000,23505
26153,2000,21022
26155,2000,23814
26157,2000,21755
26159,2000,23009
26161,2000,36305
26163,2000,27934
26165,2000,22743
27000,2000,32448
27001,2000,21948
27003,2000,30842
27005,2000,24343
27007,2000,21800
27009,2000,25751
27011,2000,23274
27013,2000,26332
27015,2000,25952
27017,2000,24391
27019,2000,39388
27021,2000,25119
27023,2000,26428
27025,2000,28500
27027,2000,22935
27029,2000,21157
27031,2000,27631
27033,2000,24284
27035,2000,23941
27037,2000,36634
27039,2000,26393
27041,2000,25840
27043,2000,24245
27045,2000,23449
27047,2000,24268
27049,2000,27812
27051,2000,25725
27053,2000,44008
27055,2000,26701
27057,2000,21433
27059,2000,26791
27061,2000,22802
27063,2000,23758
27065,2000,22049
27067,2000,26960
27069,2000,25468
27071,2000,24592
27073,2000,23545
27075,2000,25537
27077,2000,20476
27079,2000,27935
27081,2000,22832
27083,2000,26355
27085,2000,26890
27087,2000,20889
27089,2000,26298
27091,2000,26623
27093,2000,23613
27095,2000,22112
27097,2000,21871
27099,2000,25439
27101,2000,25352
27103,2000,26851
27105,2000,24191
27107,2000,25929
27109,2000,32337
27111,2000,23254
27113,2000,26782
27115,2000,21186
27117,2000,24708
27119,2000,23663
27121,2000,23788
27123,2000,33535
27125,2000,22422
27127,2000,25171
27129,2000,24055
27131,2000,24089
27133,2000,25141
27135,2000,27146
27137,2000,26620
27139,2000,33968
27141,2000,25855
27143,2000,23089
27145,2000,25235
27147,2000,27475
27149,2000,25318
27151,2000,20518
27153,2000,19851
27155,2000,23560
27157,2000,26513
27159,2000,19287
27161,2000,23848
27163,2000,36643
27165,2000,23548
27167,2000,23810
27169,2000,24700
27171,2000,27766
27173,2000,23713
28000,2000,21681
28001,2000,21589
28003,2000,20064
28005,2000,17901
28007,2000,17940
28009,2000,15696
28011,2000,17727
28013,2000,19020
28015,2000,18796
28017,2000,18463
28019,2000,14749
28021,2000,15990
28023,2000,17968
28025,2000,19694
28027,2000,20261
28029,2000,17022
28031,2000,17358
28033,2000,26739
28035,2000,22417
28037,2000,15873
28039,2000,19070
28041,2000,14121
28043,2000,20495
28045,2000,22134
28047,2000,25690
28049,2000,25654
28051,2000,13595
28053,2000,18402
28055,2000,12980
28057,2000,19889
28059,2000,23418
28061,2000,17189
28063,2000,12454
28065,2000,15610
28067,2000,21634
28069,2000,16862
28071,2000,22093
28073,2000,21140
28075,2000,23141
28077,2000,21153
28079,2000,18444
28081,2000,25866
28083,2000,18343
28085,2000,20265
28087,2000,22063
28089,2000,33210
28091,2000,17535
28093,2000,17766
28095,2000,19614
28097,2000,18090
28099,2000,21939
28101,2000,19226
28103,2000,16902
28105,2000,19781
28107,2000,17581
28109,2000,18828
28111,2000,15039
28113,2000,18901
28115,2000,18840
28117,2000,16900
28119,2000,15026
28121,2000,27171
28123,2000,18027
28125,2000,15943
28127,2000,18661
28129,2000,20222
28131,2000,19861
28133,2000,16278
28135,2000,15633
28137,2000,21487
28139,2000,19577
28141,2000,18631
28143,2000,17166
28145,2000,20091
28147,2000,16332
28149,2000,25690
28151,2000,19040
28153,2000,17088
28155,2000,18827
28157,2000,14737
28159,2000,18639
28161,2000,18821
28163,2000,17906
29000,2000,27941
29001,2000,20382
29003,2000,25983
29005,2000,25753
29007,2000,23097
29009,2000,20779
29011,2000,20042
29013,2000,21681
29015,2000,19547
29017,2000,18532
29019,2000,28092
29021,2000,24652
29023,2000,22744
29025,2000,24936
29027,2000,21395
29029,2000,25370
29031,2000,25859
