fips,year,income_adjusted_to_2000
16061,1999,23656
16063,1999,20812
16065,1999,14762
16067,1999,18522
16069,1999,25892
16071,1999,17570
16073,1999,18357
16075,1999,19418
16077,1999,21871
16079,1999,20575
16081,1999,19136
16083,1999,22545
16085,1999,28510
16087,1999,19313
17000,1999,32205
17001,1999,24579
17003,1999,17438
17005,1999,23253
17007,1999,29607
17009,1999,15938
17011,1999,24390
17013,1999,22725
17015,1999,25670
17017,1999,23974
17019,1999,26045
17021,1999,24256
17023,1999,21953
17025,1999,21632
17027,1999,25946
17029,1999,23159
17031,1999,33933
17033,1999,21478
17035,1999,23682
17037,1999,26610
17039,1999,26412
17041,1999,24228
17043,1999,46667
17045,1999,23247
17047,1999,20494
17049,1999,24799
17051,1999,18991
17053,1999,26885
17055,1999,19936
17057,1999,21957
17059,1999,20315
17061,1999,18809
17063,1999,28898
17065,1999,19037
17067,1999,23698
17069,1999,19225
17071,1999,22224
17073,1999,25345
17075,1999,23584
17077,1999,22234
17079,1999,21069
17081,1999,21179
17083,1999,25160
17085,1999,29194
17087,1999,17177
17089,1999,30562
17091,1999,24523
17093,1999,30644
17095,1999,23928
17097,1999,46002
17099,1999,24885
17101,1999,22489
17103,1999,23112
17105,1999,25396
17107,1999,22377
17109,1999,21635
17111,1999,32580
17113,1999,29646
17115,1999,27975
17117,1999,23520
17119,1999,26424
17121,1999,22993
17123,1999,25798
17125,1999,23825
17127,1999,20753
17129,1999,27687
17131,1999,23936
17133,1999,29522
17135,1999,21914
17137,1999,23538
17139,1999,23771
17141,1999,25374
17143,1999,28303
17145,1999,17853
17147,1999,29310
17149,1999,20306
17151,1999,18517
17153,1999,17572
17155,1999,23538
17157,1999,19893
17159,1999,22650
17161,1999,26928
17163,1999,25400
17165,1999,20545
17167,1999,30342
17169,1999,23000
17171,1999,20546
17173,1999,21965
17175,1999,24639
17177,1999,27399
17179,1999,28499
17181,1999,20508
17183,1999,22212
17185,1999,21041
17187,1999,20762
17189,1999,26625
17191,1999,20998
17193,1999,22949
17195,1999,24690
17197,1999,29658
17199,1999,22591
17201,1999,27421
17203,1999,26005
18000,1999,27574
18001,1999,23203
18003,1999,29895
18005,1999,30668
18007,1999,25337
18009,1999,22071
18011,1999,37922
18013,1999,28750
18015,1999,26670
18017,1999,24819
18019,1999,26356
18021,1999,23015
18023,1999,22714
18025,1999,20171
18027,1999,23219
18029,1999,27325
18031,1999,25887
18033,1999,26275
18035,1999,24682
18037,1999,30676
18039,1999,27456
18041,1999,24756
18043,1999,30026
18045,1999,23458
18047,1999,25777
18049,1999,23008
18051,1999,23690
18053,1999,23065
18055,1999,22035
18057,1999,44743
18059,1999,33459
18061,1999,25552
18063,1999,31077
18065,1999,24868
18067,1999,28271
18069,1999,25899
18071,1999,23479
18073,1999,25582
18075,1999,20933
18077,1999,21901
18079,1999,22098
18081,1999,30418
18083,1999,24024
18085,1999,27026
18087,1999,20277
18089,1999,26993
18091,1999,24727
18093,1999,23612
18095,1999,24829
18097,1999,30896
18099,1999,24925
18101,1999,23377
18103,1999,21750
18105,1999,24250
18107,1999,24186
18109,1999,27136
18111,1999,22519
18113,1999,23792
18115,1999,23307
18117,1999,21552
18119,1999,21127
18121,1999,20302
18123,1999,22329
18125,1999,21210
18127,1999,31621
18129,1999,26701
18131,1999,22939
18133,1999,22679
18135,1999,22556
18137,1999,23877
18139,1999,24466
18141,1999,27523
18143,1999,21956
18145,1999,27277
18147,1999,23615
18149,1999,19064
18151,1999,26723
18153,1999,20152
18155,1999,20497
18157,1999,24573
18159,1999,28077
18161,1999,22893
18163,1999,28788
18165,1999,23826
18167,1999,23034
18169,1999,25129
18171,1999,22821
18173,1999,28971
18175,1999,21756
18177,1999,25320
18179,1999,25680
18181,1999,24218
18183,1999,26292
19000,1999,26682
19001,1999,23627
19003,1999,23941
19005,1999,21882
19007,1999,20379
19009,1999,22641
19011,1999,24948
19013,1999,24397
19015,1999,26806
19017,1999,25050
19019,1999,22795
19021,1999,23673
19023,1999,22886
19025,1999,22606
19027,1999,24907
19029,1999,24891
19031,1999,27154
19033,1999,26170
19035,1999,25207
19037,1999,25170
19039,1999,20146
19041,1999,26106
19043,1999,22883
19045,1999,24072
19047,1999,21529
19049,1999,30103
19051,1999,18975
19053,1999,17436
19055,1999,22591
19057,1999,25796
19059,1999,30715
19061,1999,25904
19063,1999,23664
19065,1999,20845
19067,1999,22193
19069,1999,24717
19071,1999,26364
19073,1999,23053
19075,1999,26130
19077,1999,23630
19079,1999,25932
19081,1999,24990
19083,1999,23864
19085,1999,24224
19087,1999,23260
19089,1999,24044
19091,1999,25331
19093,1999,24814
19095,1999,31030
19097,1999,22368
19099,1999,26477
19101,1999,26464
19103,1999,29687
19105,1999,21530
19107,1999,22565
19109,1999,23731
19111,1999,23581
19113,1999,31479
19115,1999,22859
19117,1999,21283
19119,1999,22251
19121,1999,25252
19123,1999,24507
19125,1999,25871
19127,1999,25979
19129,1999,29821
19131,1999,23843
19133,1999,23873
19135,1999,23157
19137,1999,24630
19139,1999,26258
19141,1999,25254
19143,1999,23795
19145,1999,23281
19147,1999,23193
19149,1999,26584
19151,1999,23589
19153,1999,33218
19155,1999,26025
19157,1999,26831
19159,1999,20082
19161,1999,23381
19163,1999,28714
19165,1999,23591
19167,1999,23829
19169,1999,26570
19171,1999,23476
19173,1999,20103
19175,1999,21639
19177,1999,19296
19179,1999,21490
19181,1999,25903
19183,1999,26379
19185,1999,19763
19187,1999,24510
19189,1999,22484
19191,1999,23956
19193,1999,25951
19195,1999,22454
19197,1999,25793
20000,1999,27913
20001,1999,21123
20003,1999,19936
20005,1999,20703
20007,1999,21152
20009,1999,23359
20011,1999,20597
20013,1999,23407
20015,1999,27245
20017,1999,29664
20019,1999,19263
20021,1999,19733
20023,1999,26351
20025,1999,26422
20027,1999,24895
20029,1999,21540
20031,1999,25034
20033,1999,24387
20035,1999,22410
20037,1999,21509
20039,1999,27446
20041,1999,23861
20043,1999,20304
20045,1999,24045
20047,1999,28417
20049,1999,18546
20051,1999,24214
20053,1999,22250
20055,1999,21367
20057,1999,22953
20059,1999,22690
20061,1999,24326
20063,1999,28108
20065,1999,27177
20067,1999,22941
20069,1999,28813
20071,1999,33855
20073,1999,20835
20075,1999,25612
20077,1999,23839
20079,1999,24394
20081,1999,34805
20083,1999,26244
20085,1999,24214
20087,1999,23095
20089,1999,23880
20091,1999,42931
20093,1999,20327
20095,1999,23484
20097,1999,25374
20099,1999,21797
20101,1999,28058
20103,1999,24630
20105,1999,21689
20107,1999,21916
20109,1999,26278
20111,1999,21538
20113,1999,25649
20115,1999,20493
20117,1999,24676
20119,1999,26684
20121,1999,26646
20123,1999,25563
20125,1999,20624
20127,1999,21446
20129,1999,25485
20131,1999,24034
20133,1999,21221
20135,1999,27144
20137,1999,23728
20139,1999,21798
20141,1999,22472
20143,1999,23312
20145,1999,23386
20147,1999,25367
20149,1999,23146
20151,1999,25614
20153,1999,28551
20155,1999,24171
20157,1999,23094
20159,1999,21208
20161,1999,22497
20163,1999,22606
20165,1999,22612
20167,1999,22604
20169,1999,27364
20171,1999,33822
20173,1999,29550
20175,1999,21776
20177,1999,27980
20179,1999,29895
20181,1999,28007
20183,1999,23741
20185,1999,24770
20187,1999,30097
20189,1999,28387
20191,1999,24448
20193,1999,26481
20195,1999,20425
20197,1999,26546
20199,1999,29763
20201,1999,21119
20203,1999,30264
20205,1999,20058
20207,1999,17749
20209,1999,20193
21000,1999,24074
21001,1999,16743
21003,1999,19717
21005,1999,24051
21007,1999,24223
21009,1999,21680
21011,1999,18416
21013,1999,16662
21015,1999,29589
21017,1999,28028
21019,1999,24354
21021,1999,24034
21023,1999,20535
21025,1999,16240
21027,1999,18551
21029,1999,23313
21031,1999,17371
21033,1999,20851
21035,1999,23393
21037,1999,26137
21039,1999,21474
21041,1999,20897
21043,1999,16183
21045,1999,16975
21047,1999,21235
21049,1999,25191
21051,1999,13886
21053,1999,15505
21055,1999,18314
21057,1999,15918
21059,1999,24167
21061,1999,14925
21063,1999,13827
21065,1999,16709
21067,1999,31312
21069,1999,18192
21071,1999,18072
21073,1999,28673
21075,1999,19102
21077,1999,19193
21079,1999,20093
21081,1999,19987
21083,1999,20818
21085,1999,17869
21087,1999,16479
21089,1999,21005
21091,1999,19867
21093,1999,24028
21095,1999,16294
21097,1999,21650
21099,1999,16834
21101,1999,23497
21103,1999,22166
21105,1999,20913
21107,1999,21768
21109,1999,14521
21111,1999,31185
21113,1999,25216
21115,1999,18347
21117,1999,29673
21119,1999,16371
21121,1999,16059
21123,1999,21637
21125,1999,19466
21127,1999,15044
21129,1999,15610
21131,1999,17079
21133,1999,17233
21135,1999,14591
21137,1999,18153
21139,1999,20907
21141,1999,20692
21143,1999,17899
21145,1999,27500
21147,1999,13328
21149,1999,21670
21151,1999,20029
21153,1999,16140
21155,1999,18399
21157,1999,23938
21159,1999,16304
21161,1999,21467
21163,1999,21173
21165,1999,14271
21167,1999,22221
21169,1999,14967
21171,1999,17525
21173,1999,20340
21175,1999,14101
21177,1999,19327
21179,1999,23482
21181,1999,19452
21183,1999,18451
21185,1999,33419
21187,1999,18871
21189,1999,16587
21191,1999,20013
21193,1999,19287
21195,1999,19898
21197,1999,16637
21199,1999,19791
21201,1999,16837
21203,1999,15659
21205,1999,16725
21207,1999,17033
21209,1999,28850
21211,1999,28263
21213,1999,21955
21215,1999,20990
21217,1999,18157
21219,1999,19636
21221,1999,20794
21223,1999,17137
21225,1999,20987
21227,1999,24047
21229,1999,19224
21231,1999,15559
21233,1999,20311
21235,1999,18371
21237,1999,15416
21239,1999,35522
22000,1999,23579
22001,1999,19069
22003,1999,16547
22005,1999,23980
22007,1999,19438
22009,1999,18095
22011,1999,19960
22013,1999,18288
22015,1999,23671
22017,1999,25292
22019,1999,23371
22021,1999,17992
22023,1999,18375
22025,1999,18504
22027,1999,18516
22029,1999,17614
22031,1999,18904
22033,1999,27380
22035,1999,16144
22037,1999,20289
22039,1999,16743
22041,1999,17371
22043,1999,18599
22045,1999,20418
22047,1999,18928
22049,1999,22269
22051,1999,28010
22053,1999,17899
22055,1999,27189
22057,1999,22472
22059,1999,17344
22061,1999,20695
22063,1999,20898
22065,1999,14610
22067,1999,19366
22069,1999,19486
22071,1999,26539
22073,1999,22710
22075,1999,21414
22077,1999,21081
22079,1999,24042
22081,1999,16956
22083,1999,18188
22085,1999,18011
22087,1999,22486
22089,1999,24703
22091,1999,16986
22093,1999,18988
22095,1999,20025
22097,1999,17612
22099,1999,17586
22101,1999,21350
22103,1999,29405
22105,1999,19487
22107,1999,18958
22109,1999,20165
22111,1999,20987
22113,1999,19265
22115,1999,20864
22117,1999,18784
22119,1999,21219
22121,1999,23057
22123,1999,16939
22125,1999,16461
22127,1999,15748
23000,1999,26723
23001,1999,24922
23003,1999,21403
23005,1999,32943
23007,1999,22065
23009,1999,28709
23011,1999,26589
23013,1999,27754
23015,1999,28027
23017,1999,21829
23019,1999,24077
23021,1999,21387
23023,1999,26995
23025,1999,21506
23027,1999,22321
23029,1999,22057
23031,1999,27921
24000,1999,34245
24001,1999,20839
24003,1999,36568
24005,1999,36011
24009,1999,30903
24011,1999,22420
24013,1999,31578
24015,1999,28182
24017,1999,30352
24019,1999,23198
24021,1999,31455
24023,1999,22292
24025,1999,31183
24027,1999,43495
24029,1999,30501
24031,1999,48946
24033,1999,29346
24035,1999,33852
24037,1999,29560
24039,1999,19351
24041,1999,38258
24043,1999,24275
24045,1999,24787
24047,1999,28974
24510,1999,25807
25000,1999,36247
25001,1999,36525
25003,1999,29527
25005,1999,27799
25007,1999,37057
25009,1999,35411
25011,1999,28221
25013,1999,27297
25015,1999,27284
25017,1999,43519
25019,1999,47042
25021,1999,44827
25023,1999,33270
25025,1999,37744
25027,1999,30908
26000,1999,29677
26001,1999,20949
26003,1999,19192
26005,1999,27094
26007,1999,24255
26009,1999,26052
26011,1999,21040
26013,1999,20921
26015,1999,28797
26017,1999,26018
26019,1999,24945
26021,1999,26839
26023,1999,21474
26025,1999,25538
26027,1999,25305
26029,1999,27342
26031,1999,22701
26033,1999,20159
26035,1999,19971
26037,1999,29335
26039,1999,20484
26041,1999,23785
26043,1999,25596
26045,1999,27599
26047,1999,28434
26049,1999,26617
26051,1999,20271
26053,1999,21328
26055,1999,30378
26057,1999,22923
26059,1999,23595
26061,1999,20685
26063,1999,25684
26065,1999,27373
26067,1999,21638
26069,1999,20462
26071,1999,21697
26073,1999,21414
26075,1999,25303
26077,1999,28718
26079,1999,19145
26081,1999,30798
26083,1999,22298
26085,1999,19124
26087,1999,27756
26089,1999,29791
26091,1999,25836
26093,1999,35246
26095,1999,18667
26097,1999,26029
26099,1999,32187
26101,1999,22493
26103,1999,23998
26105,1999,23787
26107,1999,19553
26109,1999,23525
26111,1999,31603
26113,1999,20753
26115,1999,29456
26117,1999,19672
26119,1999,19255
26121,1999,23761
26123,1999,21779
26125,1999,46362
26127,1999,20037
26129,1999,18926
26131,1999,21571
26133,1999,20433
26135,1999,15794
26137,1999,24089
26139,1999,29075
26141,1999,20517
26143,1999,20464
26145,1999,25491
26147,1999,27716
26149,1999,23628
26151,1999,23543
26153,1999,21533
26155,1999,23739
26157,1999,21922
26159,1999,22840
26161,1999,35652
26163,1999,27051
26165,1999,22595
27000,1999,31412
27001,1999,21395
27003,1999,29655
27005,1999,23045
27007,1999,21131
27009,1999,25028
27011,1999,22774
27013,1999,26742
27015,1999,25386
27017,1999,23867
27019,1999,37457
27021,1999,23811
27023,1999,26404
27025,1999,28390
27027,1999,22433
27029,1999,19257
27031,1999,27746
27033,1999,23798
27035,1999,23457
27037,1999,35717
27039,1999,26115
27041,1999,24527
27043,1999,23324
27045,1999,23189
27047,1999,23478
27049,1999,27586
27051,1999,24264
27053,1999,42197
27055,1999,26279
27057,1999,21668
27059,1999,25409
27061,1999,22373
27063,1999,22835
27065,1999,21471
27067,1999,26606
27069,1999,24048
27071,1999,24164
27073,1999,23478
27075,1999,24389
27077,1999,19116
27079,1999,26915
27081,1999,21581
27083,1999,26618
27085,1999,27591
27087,1999,19630
27089,1999,21397
27091,1999,25031
27093,1999,23658
27095,1999,22264
27097,1999,21358
27099,1999,25454
27101,1999,24730
27103,1999,25943
27105,1999,23476
27107,1999,24940
27109,1999,31955
27111,1999,22991
27113,1999,25716
27115,1999,20898
27117,1999,22199
27119,1999,22576
27121,1999,23495
27123,1999,32396
27125,1999,19786
27127,1999,24587
27129,1999,24034
27131,1999,23883
27133,1999,24080
27135,1999,24323
27137,1999,26048
27139,1999,31974
27141,1999,25580
27143,1999,22408
27145,1999,24811
27147,1999,27250
27149,1999,24516
27151,1999,20230
27153,1999,19120
27155,1999,22777
27157,1999,26558
27159,1999,19658
27161,1999,23415
27163,1999,35351
27165,1999,22878
27167,1999,24524
27169,1999,24474
27171,1999,26878
27173,1999,23019
28000,1999,21467
28001,1999,21433
28003,1999,19799
28005,1999,17212
28007,1999,17888
28009,1999,15457
28011,1999,17806
28013,1999,19873
28015,1999,19465
28017,1999,18191
28019,1999,14484
28021,1999,16459
28023,1999,17792
28025,1999,19902
28027,1999,19881
28029,1999,17175
28031,1999,17745
28033,1999,26013
28035,1999,21933
28037,1999,15693
28039,1999,18994
28041,1999,14192
28043,1999,20222
28045,1999,21551
28047,1999,25209
28049,1999,25304
28051,1999,14087
28053,1999,18522
28055,1999,12516
28057,1999,19765
28059,1999,23485
28061,1999,16970
28063,1999,12314
28065,1999,15625
28067,1999,21729
28069,1999,16700
28071,1999,21048
28073,1999,21966
28075,1999,22717
28077,1999,20052
28079,1999,19001
28081,1999,25564
28083,1999,18423
28085,1999,19782
28087,1999,21973
28089,1999,32004
28091,1999,17331
28093,1999,17542
28095,1999,19328
28097,1999,17889
28099,1999,22758
28101,1999,19909
28103,1999,16827
28105,1999,19522
28107,1999,17274
28109,1999,18140
28111,1999,15418
28113,1999,18695
28115,1999,18918
28117,1999,16776
28119,1999,15352
28121,1999,26915
28123,1999,18545
28125,1999,15874
28127,1999,19155
28129,1999,20879
28131,1999,19508
28133,1999,16211
28135,1999,15517
28137,1999,20646
28139,1999,19451
28141,1999,18414
28143,1999,17955
28145,1999,20213
28147,1999,16387
28149,1999,25597
28151,1999,19221
28153,1999,17307
28155,1999,18563
28157,1999,14359
28159,1999,18429
28161,1999,19022
28163,1999,17989
29000,1999,27306
29001,1999,19878
29003,1999,25606
29005,1999,23747
29007,1999,21734
29009,1999,19996
29011,1999,19748
29013,1999,21087
29015,1999,19019
29017,1999,17345
29019,1999,27648
29021,1999,23865
29023,1999,22346
29025,1999,22692
29027,1999,21224
29029,1999,24085
29031,1999,25239
