fips,year,income_adjusted_to_2000
05143,2001,21949
05145,2001,19455
05147,2001,19078
05149,2001,20669
06000,2001,33144
06001,2001,38381
06003,2001,33181
06005,2001,25942
06007,2001,24162
06009,2001,27327
06011,2001,24125
06013,2001,45647
06015,2001,18457
06017,2001,37526
06019,2001,22939
06021,2001,20951
06023,2001,25179
06025,2001,20219
06027,2001,29300
06029,2001,21828
06031,2001,18060
06033,2001,24230
06035,2001,18661
06037,2001,30100
06039,2001,19650
06041,2001,71768
06043,2001,23710
06045,2001,27197
06047,2001,20322
06049,2001,22021
06051,2001,29252
06053,2001,30891
06055,2001,39960
06057,2001,33051
06059,2001,38204
06061,2001,39561
06063,2001,28191
06065,2001,24920
06067,2001,30803
06069,2001,27044
06071,2001,23070
06073,2001,33415
06075,2001,55371
06077,2001,25615
06079,2001,29654
06081,2001,57098
06083,2001,33112
06085,2001,50121
06087,2001,38672
06089,2001,26839
06091,2001,25034
06093,2001,23864
06095,2001,29476
06097,2001,37222
06099,2001,24261
06101,2001,24910
06103,2001,20209
06105,2001,21657
06107,2001,21084
06109,2001,25072
06111,2001,34754
06113,2001,29093
06115,2001,21061
08000,2001,33972
08001,2001,27088
08003,2001,22276
08005,2001,40442
08007,2001,24100
08009,2001,25390
08011,2001,20466
08013,2001,41120
08014,2001,NA
08015,2001,22928
08017,2001,31658
08019,2001,34985
08021,2001,17203
08023,2001,20117
08025,2001,17061
08027,2001,25248
08029,2001,21371
08031,2001,38754
08033,2001,20629
08035,2001,41805
08037,2001,42546
08039,2001,31984
08041,2001,30346
08043,2001,19992
08045,2001,31018
08047,2001,42469
08049,2001,27162
08051,2001,26059
08053,2001,23450
08055,2001,19100
08057,2001,20747
08059,2001,40618
08061,2001,33636
08063,2001,25649
08065,2001,22039
08067,2001,28343
08069,2001,31281
08071,2001,21587
08073,2001,18905
08075,2001,25629
08077,2001,26622
08079,2001,30936
08081,2001,24442
08083,2001,22917
08085,2001,23597
08087,2001,23402
08089,2001,23135
08091,2001,33379
08093,2001,30023
08095,2001,27069
08097,2001,77828
08099,2001,23294
08101,2001,23639
08103,2001,23268
08105,2001,23035
08107,2001,44190
08109,2001,17265
08111,2001,30584
08113,2001,45651
08115,2001,26965
08117,2001,35924
08119,2001,29362
08121,2001,23319
08123,2001,25367
08125,2001,31345
09000,2001,43956
09001,2001,64641
09003,2001,37873
09005,2001,40814
09007,2001,40209
09009,2001,35862
09011,2001,34261
09013,2001,35516
09015,2001,29839
10000,2001,35944
10001,2001,26223
10003,2001,40922
10005,2001,28073
11000,2001,43682
11001,2001,43682
12000,2001,29612
12001,2001,25488
12003,2001,20570
12005,2001,26027
12007,2001,19229
12009,2001,27754
12011,2001,31520
12013,2001,17725
12015,2001,26044
12017,2001,22725
12019,2001,27607
12021,2001,45198
12023,2001,20867
12027,2001,16924
12029,2001,16606
12031,2001,29085
12033,2001,24848
12035,2001,26061
12037,2001,23151
12039,2001,21286
12041,2001,21722
12043,2001,17519
12045,2001,18368
12047,2001,14303
12049,2001,18168
12051,2001,20016
12053,2001,23952
12055,2001,20921
12057,2001,28829
12059,2001,18938
12061,2001,41257
12063,2001,19764
12065,2001,26183
12067,2001,16028
12069,2001,26125
12071,2001,30416
12073,2001,28516
12075,2001,20500
12077,2001,18774
12079,2001,17779
12081,2001,29824
12083,2001,23625
12085,2001,44871
12086,2001,27602
12087,2001,40098
12089,2001,31829
12091,2001,29549
12093,2001,18617
12095,2001,26210
12097,2001,21088
12099,2001,44502
12101,2001,23636
12103,2001,31949
12105,2001,25027
12107,2001,20205
12109,2001,39045
12111,2001,23398
12113,2001,26529
12115,2001,38509
12117,2001,31789
12119,2001,16988
12121,2001,20087
12123,2001,21803
12125,2001,14273
12127,2001,24922
12129,2001,24128
12131,2001,21493
12133,2001,18718
13000,2001,28973
13001,2001,19294
13003,2001,18333
13005,2001,19840
13007,2001,21724
13009,2001,21833
13011,2001,23013
13013,2001,23085
13015,2001,26194
13017,2001,21042
13019,2001,21329
13021,2001,27604
13023,2001,22996
13025,2001,19165
13027,2001,21094
13029,2001,26796
13031,2001,19667
13033,2001,18025
13035,2001,22551
13037,2001,18050
13039,2001,21466
13043,2001,20623
13045,2001,23060
13047,2001,22905
13049,2001,15497
13051,2001,27931
13053,2001,17879
13055,2001,18515
13057,2001,30459
13059,2001,22205
13061,2001,23515
13063,2001,21714
13065,2001,16699
13067,2001,38077
13069,2001,20493
13071,2001,19842
13073,2001,29891
13075,2001,18937
13077,2001,26979
13079,2001,19861
13081,2001,19844
13083,2001,21356
13085,2001,27676
13087,2001,21732
13089,2001,31564
13091,2001,19204
13093,2001,19230
13095,2001,22440
13097,2001,26179
13099,2001,22126
13101,2001,17632
13103,2001,23098
13105,2001,21301
13107,2001,19390
13109,2001,21815
13111,2001,21543
13113,2001,36826
13115,2001,24523
13117,2001,37294
13119,2001,23527
13121,2001,50375
13123,2001,20902
13125,2001,20602
13127,2001,29479
13129,2001,22333
13131,2001,20336
13133,2001,24684
13135,2001,31712
13137,2001,22987
13139,2001,25220
13141,2001,14447
13143,2001,21345
13145,2001,29291
13147,2001,21955
13149,2001,20223
13151,2001,27652
13153,2001,26413
13155,2001,20574
13157,2001,24291
13159,2001,23499
13161,2001,20533
13163,2001,19163
13165,2001,17988
13167,2001,18639
13169,2001,23217
13171,2001,22002
13173,2001,19292
13175,2001,22905
13177,2001,23964
13179,2001,18785
13181,2001,19950
13183,2001,17282
13185,2001,22715
13187,2001,21837
13189,2001,23508
13191,2001,17780
13193,2001,18917
13195,2001,23930
13197,2001,19627
13199,2001,20037
13201,2001,23399
13205,2001,21644
13207,2001,24880
13209,2001,18297
13211,2001,27087
13213,2001,19983
13215,2001,27262
13217,2001,23798
13219,2001,31453
13221,2001,23008
13223,2001,22055
13225,2001,22525
13227,2001,27571
13229,2001,20970
13231,2001,23486
13233,2001,20225
13235,2001,23342
13237,2001,24981
13239,2001,21518
13241,2001,23698
13243,2001,19040
13245,2001,23399
13247,2001,28058
13249,2001,21157
13251,2001,18255
13253,2001,23395
13255,2001,23245
13257,2001,22464
13259,2001,20022
13261,2001,20949
13263,2001,19709
13265,2001,17390
13267,2001,19048
13269,2001,20153
13271,2001,17830
13273,2001,20730
13275,2001,24977
13277,2001,22591
13279,2001,20448
13281,2001,23155
13283,2001,16296
13285,2001,24599
13287,2001,19058
13289,2001,18089
13291,2001,22176
13293,2001,20689
13295,2001,21683
13297,2001,24281
13299,2001,20401
13301,2001,18490
13303,2001,19215
13305,2001,20210
13307,2001,21524
13309,2001,14461
13311,2001,22765
13313,2001,27511
13315,2001,18985
13317,2001,20886
13319,2001,20506
13321,2001,20716
15000,2001,29428
15001,2001,22342
15003,2001,31475
15007,2001,25146
15901,2001,25801
16000,2001,25115
16001,2001,32843
16003,2001,21102
16005,2001,22059
16007,2001,18415
16009,2001,21393
16011,2001,19653
16013,2001,47335
16015,2001,22817
16017,2001,21693
16019,2001,26127
16021,2001,18103
16023,2001,27854
16025,2001,26487
16027,2001,20339
16029,2001,21233
16031,2001,24434
16033,2001,26706
16035,2001,21050
16037,2001,24383
16039,2001,22650
16041,2001,19468
16043,2001,18526
16045,2001,19599
16047,2001,27104
16049,2001,19931
16051,2001,19750
16053,2001,23681
16055,2001,24570
16057,2001,23400
16059,2001,20404
16061,2001,25342
16063,2001,21352
16065,2001,14162
16067,2001,19165
16069,2001,26381
16071,2001,18091
16073,2001,20428
16075,2001,21130
16077,2001,20629
16079,2001,19487
16081,2001,21518
16083,2001,23551
16085,2001,27726
16087,2001,20112
17000,2001,33390
17001,2001,25678
17003,2001,17273
17005,2001,24622
17007,2001,27532
17009,2001,17902
17011,2001,27322
17013,2001,23236
17015,2001,25710
17017,2001,24408
17019,2001,27773
17021,2001,25300
17023,2001,23299
17025,2001,22225
17027,2001,27378
17029,2001,24005
17031,2001,35374
17033,2001,23601
17035,2001,24748
17037,2001,27177
17039,2001,27188
17041,2001,27630
17043,2001,45706
17045,2001,24740
17047,2001,21959
17049,2001,26152
17051,2001,19510
17053,2001,29652
17055,2001,21587
17057,2001,22873
17059,2001,20350
17061,2001,21503
17063,2001,32776
17065,2001,20692
17067,2001,24101
17069,2001,19445
17071,2001,23294
17073,2001,26461
17075,2001,25189
17077,2001,23451
17079,2001,22191
17081,2001,24129
17083,2001,25978
17085,2001,28342
17087,2001,17755
17089,2001,31830
17091,2001,25571
17093,2001,31049
17095,2001,24852
17097,2001,48191
17099,2001,26026
17101,2001,24836
17103,2001,24005
17105,2001,27101
17107,2001,23631
17109,2001,22563
17111,2001,35082
17113,2001,31259
17115,2001,29470
17117,2001,24384
17119,2001,27336
17121,2001,24062
17123,2001,26300
17125,2001,25115
17127,2001,22199
17129,2001,29710
17131,2001,25190
17133,2001,30698
17135,2001,23021
17137,2001,24776
17139,2001,29389
17141,2001,26353
17143,2001,28728
17145,2001,19869
17147,2001,30492
17149,2001,21584
17151,2001,18942
17153,2001,18648
17155,2001,25665
17157,2001,20924
17159,2001,23279
17161,2001,27451
17163,2001,26338
17165,2001,22603
17167,2001,31334
17169,2001,24495
17171,2001,20319
17173,2001,22705
17175,2001,27101
17177,2001,27348
17179,2001,28320
17181,2001,22171
17183,2001,22923
17185,2001,23051
17187,2001,22476
17189,2001,28953
17191,2001,21764
17193,2001,23709
17195,2001,24774
17197,2001,30794
17199,2001,24523
17201,2001,27089
17203,2001,27573
18000,2001,27880
18001,2001,24028
18003,2001,28883
18005,2001,29094
18007,2001,26953
18009,2001,23332
18011,2001,38627
18013,2001,28959
18015,2001,26697
18017,2001,24386
18019,2001,27215
18021,2001,22012
18023,2001,23254
18025,2001,20111
18027,2001,23774
18029,2001,31782
18031,2001,26677
18033,2001,25439
18035,2001,24763
18037,2001,31198
18039,2001,26040
18041,2001,25383
18043,2001,30450
18045,2001,23834
18047,2001,27642
18049,2001,23419
18051,2001,25442
18053,2001,23416
18055,2001,22104
18057,2001,45512
18059,2001,33063
18061,2001,26673
18063,2001,31244
18065,2001,25155
18067,2001,26977
18069,2001,25960
18071,2001,24613
18073,2001,25732
18075,2001,21646
18077,2001,23309
18079,2001,21957
18081,2001,30613
18083,2001,24742
18085,2001,26651
18087,2001,20269
18089,2001,26495
18091,2001,25203
18093,2001,23709
18095,2001,25297
18097,2001,32057
18099,2001,24005
18101,2001,24704
18103,2001,22056
18105,2001,24249
18107,2001,25206
18109,2001,27442
18111,2001,22976
18113,2001,23105
18115,2001,42468
18117,2001,21501
18119,2001,22126
18121,2001,21543
18123,2001,23354
18125,2001,22390
18127,2001,30970
18129,2001,31160
18131,2001,23172
18133,2001,22221
18135,2001,23627
18137,2001,25791
18139,2001,25979
18141,2001,27641
18143,2001,21870
18145,2001,27319
18147,2001,24233
18149,2001,19938
18151,2001,24506
18153,2001,20833
18155,2001,22532
18157,2001,24418
18159,2001,28338
18161,2001,22948
18163,2001,28940
18165,2001,23754
18167,2001,24144
18169,2001,24561
18171,2001,24319
18173,2001,30154
18175,2001,22458
18177,2001,24560
18179,2001,25615
18181,2001,23925
18183,2001,26606
19000,2001,27416
19001,2001,25357
19003,2001,25158
19005,2001,23042
19007,2001,20642
19009,2001,24758
19011,2001,26643
19013,2001,24892
19015,2001,27888
19017,2001,26233
19019,2001,24333
19021,2001,25069
19023,2001,24742
19025,2001,23845
19027,2001,27259
19029,2001,24621
19031,2001,28351
19033,2001,26962
19035,2001,26686
19037,2001,23156
19039,2001,20710
19041,2001,26846
19043,2001,24189
19045,2001,24952
19047,2001,22980
19049,2001,30095
19051,2001,18283
19053,2001,17520
19055,2001,23858
19057,2001,26956
19059,2001,31318
19061,2001,26240
19063,2001,24242
19065,2001,21735
19067,2001,23549
19069,2001,26142
19071,2001,27012
19073,2001,24194
19075,2001,27513
19077,2001,25419
19079,2001,26701
19081,2001,26267
19083,2001,26711
19085,2001,25685
19087,2001,24234
19089,2001,23383
19091,2001,25850
19093,2001,26851
19095,2001,29640
19097,2001,22758
19099,2001,27582
19101,2001,25882
19103,2001,30600
19105,2001,22937
19107,2001,23384
19109,2001,24470
19111,2001,23983
19113,2001,31218
19115,2001,24332
19117,2001,21905
19119,2001,24897
19121,2001,26031
19123,2001,24324
19125,2001,25514
19127,2001,26579
19129,2001,31342
19131,2001,24927
19133,2001,24991
19135,2001,23609
19137,2001,26124
19139,2001,27152
19141,2001,25965
19143,2001,25055
19145,2001,22901
19147,2001,24301
19149,2001,27324
19151,2001,24261
19153,2001,33732
19155,2001,26749
19157,2001,27279
19159,2001,19979
19161,2001,25914
19163,2001,29525
19165,2001,26253
19167,2001,25270
19169,2001,26444
19171,2001,23181
19173,2001,20636
19175,2001,22526
19177,2001,20345
19179,2001,22653
19181,2001,26827
19183,2001,27875
19185,2001,20696
19187,2001,25223
19189,2001,22382
19191,2001,24925
19193,2001,26353
19195,2001,22069
19197,2001,29620
20000,2001,28341
20001,2001,24013
20003,2001,22358
20005,2001,21587
20007,2001,23679
20009,2001,24733
20011,2001,24026
20013,2001,25366
20015,2001,27460
20017,2001,25136
20019,2001,22138
20021,2001,20268
20023,2001,24161
20025,2001,25560
20027,2001,24270
20029,2001,22668
20031,2001,26745
20033,2001,25419
20035,2001,24154
20037,2001,22834
20039,2001,27971
20041,2001,25333
20043,2001,20344
20045,2001,25919
20047,2001,28751
20049,2001,21665
20051,2001,25704
20053,2001,23047
20055,2001,20375
20057,2001,22317
20059,2001,24445
20061,2001,25967
20063,2001,35800
20065,2001,27658
20067,2001,24249
20069,2001,28070
20071,2001,33005
20073,2001,21931
20075,2001,31830
20077,2001,23701
20079,2001,25350
20081,2001,30786
20083,2001,23764
20085,2001,25748
20087,2001,24888
20089,2001,24607
20091,2001,40685
20093,2001,22864
20095,2001,23337
20097,2001,25682
20099,2001,22926
20101,2001,26131
20103,2001,25059
20105,2001,21868
20107,2001,22453
20109,2001,26231
20111,2001,21997
20113,2001,26811
20115,2001,21294
20117,2001,25233
20119,2001,22823
20121,2001,26791
20123,2001,25220
20125,2001,21862
20127,2001,23929
20129,2001,24664
20131,2001,24476
20133,2001,22388
20135,2001,27547
20137,2001,23808
20139,2001,23644
20141,2001,23406
20143,2001,23927
20145,2001,24456
20147,2001,26417
20149,2001,24518
20151,2001,24959
20153,2001,28880
20155,2001,24184
20157,2001,24185
20159,2001,20759
20161,2001,23878
20163,2001,23883
20165,2001,26005
20167,2001,23111
20169,2001,27115
20171,2001,31183
20173,2001,30820
20175,2001,21329
20177,2001,29091
20179,2001,27682
20181,2001,23904
20183,2001,25721
20185,2001,23570
20187,2001,25921
20189,2001,24550
20191,2001,23662
20193,2001,25546
20195,2001,22269
20197,2001,30221
20199,2001,25347
20201,2001,22371
20203,2001,30603
20205,2001,21297
20207,2001,19738
20209,2001,20236
21000,2001,24918
21001,2001,17661
21003,2001,19975
21005,2001,24836
21007,2001,24767
21009,2001,22915
21011,2001,19101
21013,2001,17894
21015,2001,30884
21017,2001,27183
21019,2001,25078
21021,2001,24700
21023,2001,22153
21025,2001,17688
21027,2001,20121
21029,2001,23920
21031,2001,18936
21033,2001,21471
21035,2001,23262
21037,2001,26893
21039,2001,22660
21041,2001,27456
21043,2001,17578
21045,2001,17641
21047,2001,21877
21049,2001,26305
21051,2001,14613
21053,2001,18321
21055,2001,19819
21057,2001,17523
21059,2001,24795
21061,2001,16229
21063,2001,14038
21065,2001,17668
21067,2001,30984
21069,2001,19240
21071,2001,20403
21073,2001,28642
21075,2001,20548
21077,2001,20974
21079,2001,20441
21081,2001,21526
21083,2001,22211
21085,2001,18606
21087,2001,18186
21089,2001,21995
21091,2001,20536
21093,2001,26030
21095,2001,17145
21097,2001,22083
21099,2001,17571
21101,2001,25016
21103,2001,23562
21105,2001,21312
21107,2001,22096
21109,2001,15198
21111,2001,31856
21113,2001,26431
21115,2001,19821
21117,2001,31587
21119,2001,18265
21121,2001,16508
21123,2001,22525
21125,2001,20512
21127,2001,16791
21129,2001,16458
21131,2001,17032
21133,2001,19250
21135,2001,15588
21137,2001,18529
21139,2001,21668
21141,2001,21075
21143,2001,19183
21145,2001,28193
21147,2001,14807
21149,2001,23294
21151,2001,20522
21153,2001,16872
21155,2001,20145
21157,2001,23798
21159,2001,17935
21161,2001,22464
21163,2001,20504
21165,2001,14984
21167,2001,23027
21169,2001,16079
21171,2001,17537
21173,2001,20706
21175,2001,15252
21177,2001,19696
21179,2001,24935
21181,2001,20852
21183,2001,19301
21185,2001,32420
21187,2001,19244
21189,2001,17055
21191,2001,21000
21193,2001,20958
21195,2001,20438
21197,2001,17311
21199,2001,21641
21201,2001,18734
21203,2001,16623
21205,2001,18127
21207,2001,17667
21209,2001,27932
21211,2001,28219
21213,2001,21846
21215,2001,22241
21217,2001,20103
21219,2001,20418
21221,2001,23507
21223,2001,17813
21225,2001,22104
21227,2001,24717
21229,2001,20631
21231,2001,16658
21233,2001,21757
21235,2001,19447
21237,2001,15859
21239,2001,34807
22000,2001,24983
22001,2001,20581
22003,2001,16784
22005,2001,23986
22007,2001,21297
22009,2001,18955
22011,2001,20526
22013,2001,19115
22015,2001,24149
22017,2001,28658
22019,2001,24046
22021,2001,18909
22023,2001,18514
22025,2001,18391
22027,2001,19874
22029,2001,18454
22031,2001,18950
22033,2001,28325
22035,2001,16228
22037,2001,20813
22039,2001,18343
22041,2001,18035
22043,2001,19619
22045,2001,21769
22047,2001,19356
22049,2001,22608
22051,2001,32819
22053,2001,19758
22055,2001,29653
22057,2001,24291
22059,2001,18202
22061,2001,22212
22063,2001,21473
22065,2001,16959
22067,2001,19735
22069,2001,19493
22071,2001,25107
22073,2001,23777
22075,2001,23189
22077,2001,21867
22079,2001,25701
22081,2001,17293
22083,2001,19429
22085,2001,19183
22087,2001,23324
22089,2001,26087
22091,2001,18276
22093,2001,19367
22095,2001,20614
22097,2001,19399
22099,2001,19563
22101,2001,22984
22103,2001,31281
22105,2001,20738
22107,2001,17981
22109,2001,23265
22111,2001,20872
22113,2001,20829
22115,2001,21597
22117,2001,19201
22119,2001,21799
22121,2001,23601
22123,2001,18620
22125,2001,16915
22127,2001,17176
23000,2001,28060
23001,2001,25524
23003,2001,22769
23005,2001,34272
23007,2001,22743
23009,2001,30998
23011,2001,27240
23013,2001,31521
23015,2001,29503
23017,2001,22818
23019,2001,25029
23021,2001,22291
23023,2001,28082
23025,2001,22648
23027,2001,24307
23029,2001,23427
23031,2001,29613
24000,2001,36093
24001,2001,24878
24003,2001,39426
24005,2001,37662
24009,2001,33213
24011,2001,23553
24013,2001,34177
24015,2001,28672
24017,2001,32765
24019,2001,25256
24021,2001,34423
24023,2001,22895
24025,2001,32627
24027,2001,46025
24029,2001,34217
24031,2001,52639
24033,2001,30032
24035,2001,37325
24037,2001,29876
24039,2001,20064
24041,2001,42009
24043,2001,26832
24045,2001,25906
24047,2001,30279
24510,2001,24473
25000,2001,38815
25001,2001,38732
25003,2001,30665
25005,2001,29822
25007,2001,45699
25009,2001,38213
25011,2001,30321
25013,2001,28662
25015,2001,29274
25017,2001,46240
25019,2001,60897
25021,2001,48795
25023,2001,34572
25025,2001,41719
25027,2001,32666
26000,2001,29934
26001,2001,20808
26003,2001,20843
26005,2001,26507
26007,2001,24390
26009,2001,25204
26011,2001,20468
26013,2001,19748
26015,2001,28152
26017,2001,26374
26019,2001,24563
26021,2001,27463
26023,2001,21415
26025,2001,25038
26027,2001,25220
26029,2001,27666
26031,2001,22472
26033,2001,20513
26035,2001,19655
26037,2001,29218
26039,2001,19857
26041,2001,23725
26043,2001,27030
26045,2001,28701
26047,2001,28755
26049,2001,25903
26051,2001,20835
26053,2001,21084
26055,2001,28186
26057,2001,21086
26059,2001,22912
26061,2001,22212
26063,2001,24914
26065,2001,27304
26067,2001,22229
26069,2001,20756
26071,2001,22673
26073,2001,21613
26075,2001,25143
26077,2001,29506
26079,2001,18757
26081,2001,30937
26083,2001,24660
26085,2001,19144
26087,2001,27245
26089,2001,30774
26091,2001,25861
26093,2001,35926
26095,2001,18916
26097,2001,25995
26099,2001,31760
26101,2001,23338
26103,2001,23647
26105,2001,23685
26107,2001,19655
26109,2001,22981
26111,2001,32627
26113,2001,19531
26115,2001,29517
26117,2001,20410
26119,2001,19100
26121,2001,23640
26123,2001,21241
26125,2001,48297
26127,2001,20339
26129,2001,19160
26131,2001,21963
26133,2001,20324
26135,2001,17037
26137,2001,24167
26139,2001,29210
26141,2001,21427
26143,2001,20890
26145,2001,25038
26147,2001,27779
26149,2001,22705
26151,2001,22898
26153,2001,21674
26155,2001,23919
26157,2001,21165
26159,2001,23227
26161,2001,36390
26163,2001,27168
26165,2001,22393
27000,2001,32603
27001,2001,22113
27003,2001,31068
27005,2001,24337
27007,2001,22234
27009,2001,26906
27011,2001,23216
27013,2001,27914
27015,2001,26775
27017,2001,24513
27019,2001,39643
27021,2001,24580
27023,2001,26893
27025,2001,29091
27027,2001,23688
27029,2001,20856
27031,2001,29026
27033,2001,23804
27035,2001,25519
27037,2001,37334
27039,2001,26964
27041,2001,26114
27043,2001,25166
27045,2001,25106
27047,2001,24253
27049,2001,28909
27051,2001,24620
27053,2001,42832
27055,2001,27315
27057,2001,24069
27059,2001,25830
27061,2001,23255
27063,2001,24241
27065,2001,22540
27067,2001,27307
27069,2001,21551
27071,2001,25585
27073,2001,23458
27075,2001,25062
27077,2001,20300
27079,2001,27456
27081,2001,22737
27083,2001,26383
27085,2001,26998
27087,2001,20997
27089,2001,23220
27091,2001,26537
27093,2001,24028
27095,2001,23509
27097,2001,21809
27099,2001,26410
27101,2001,25708
27103,2001,27739
27105,2001,24555
27107,2001,24687
27109,2001,33475
27111,2001,23847
27113,2001,26874
27115,2001,21937
27117,2001,24990
27119,2001,23300
27121,2001,25027
27123,2001,34144
27125,2001,21099
27127,2001,25416
27129,2001,24818
27131,2001,25229
27133,2001,26730
27135,2001,26634
27137,2001,26320
27139,2001,33570
27141,2001,26906
27143,2001,24171
27145,2001,26038
27147,2001,27719
27149,2001,27206
27151,2001,24197
27153,2001,19610
27155,2001,23166
27157,2001,28424
27159,2001,20480
27161,2001,24599
27163,2001,37736
27165,2001,24014
27167,2001,27868
27169,2001,24905
27171,2001,28475
27173,2001,23692
28000,2001,22240
28001,2001,21532
28003,2001,20385
28005,2001,18498
28007,2001,18398
28009,2001,17025
28011,2001,20106
28013,2001,19724
28015,2001,20137
28017,2001,19525
28019,2001,15325
28021,2001,16854
28023,2001,18533
28025,2001,20020
28027,2001,21399
28029,2001,18311
28031,2001,18573
28033,2001,26246
28035,2001,22869
28037,2001,16891
28039,2001,19504
28041,2001,14192
28043,2001,21480
28045,2001,21931
28047,2001,24823
28049,2001,25989
28051,2001,14904
28053,2001,19526
28055,2001,18332
28057,2001,20347
28059,2001,23319
28061,2001,18409
28063,2001,14238
28065,2001,16600
28067,2001,22293
28069,2001,17717
28071,2001,22273
28073,2001,22186
28075,2001,23382
28077,2001,20919
28079,2001,19115
28081,2001,26211
28083,2001,19749
28085,2001,22482
28087,2001,22255
28089,2001,33748
28091,2001,19220
28093,2001,18439
28095,2001,20198
28097,2001,18522
28099,2001,23752
28101,2001,19985
28103,2001,18311
28105,2001,20053
28107,2001,18925
28109,2001,19463
28111,2001,16666
28113,2001,19694
28115,2001,19340
28117,2001,17772
28119,2001,19305
28121,2001,27244
28123,2001,18765
28125,2001,19385
28127,2001,20594
28129,2001,22030
28131,2001,19310
28133,2001,16761
28135,2001,18006
28137,2001,21641
28139,2001,19921
28141,2001,18950
28143,2001,21095
28145,2001,21590
28147,2001,16861
28149,2001,26343
28151,2001,19488
28153,2001,18028
28155,2001,19933
28157,2001,16366
28159,2001,18328
28161,2001,19924
28163,2001,19812
29000,2001,27930
29001,2001,20418
29003,2001,25150
29005,2001,25284
29007,2001,22992
29009,2001,20875
29011,2001,21171
29013,2001,21646
29015,2001,19577
29017,2001,18361
29019,2001,28352
29021,2001,24449
29023,2001,22956
29025,2001,23731
29027,2001,21417
29029,2001,24365
29031,2001,26023
