fips,year,income_adjusted_to_2000
08087,1996,22049
08089,1996,20827
08091,1996,24635
08093,1996,26638
08095,1996,23360
08097,1996,57083
08099,1996,20117
08101,1996,21887
08103,1996,21034
08105,1996,23314
08107,1996,30208
08109,1996,16818
08111,1996,21194
08113,1996,31165
08115,1996,27240
08117,1996,31619
08119,1996,28109
08121,1996,26313
08123,1996,22614
08125,1996,24277
09000,1996,36530
09001,1996,50245
09003,1996,33225
09005,1996,33435
09007,1996,33528
09009,1996,31249
09011,1996,30316
09013,1996,29913
09015,1996,25659
10000,1996,28865
10001,1996,23963
10003,1996,31670
10005,1996,23487
11000,1996,37280
11001,1996,37280
12000,1996,26965
12001,1996,23575
12003,1996,18253
12005,1996,23386
12007,1996,18296
12009,1996,24672
12011,1996,29918
12013,1996,15774
12015,1996,23926
12017,1996,20211
12019,1996,25843
12021,1996,39461
12023,1996,19263
12027,1996,18168
12029,1996,15634
12031,1996,26858
12033,1996,22869
12035,1996,23077
12037,1996,18376
12039,1996,18466
12041,1996,17896
12043,1996,15596
12045,1996,19782
12047,1996,15509
12049,1996,17232
12051,1996,19486
12053,1996,21661
12055,1996,20350
12057,1996,26255
12059,1996,17135
12061,1996,35921
12063,1996,18339
12065,1996,20503
12067,1996,16495
12069,1996,24010
12071,1996,26190
12073,1996,25896
12075,1996,18274
12077,1996,16857
12079,1996,16463
12081,1996,28206
12083,1996,21474
12085,1996,39475
12086,1996,24415
12087,1996,33172
12089,1996,27084
12091,1996,26485
12093,1996,17847
12095,1996,25043
12097,1996,19039
12099,1996,41246
12101,1996,21248
12103,1996,29349
12105,1996,22753
12107,1996,17878
12109,1996,33080
12111,1996,20948
12113,1996,23333
12115,1996,35998
12117,1996,28432
12119,1996,15700
12121,1996,20285
12123,1996,18701
12125,1996,13149
12127,1996,22286
12129,1996,21188
12131,1996,18754
12133,1996,17512
13000,1996,25837
13001,1996,19103
13003,1996,19443
13005,1996,18959
13007,1996,20100
13009,1996,22616
13011,1996,21936
13013,1996,21485
13015,1996,23398
13017,1996,20307
13019,1996,21074
13021,1996,26362
13023,1996,21027
13025,1996,17011
13027,1996,18875
13029,1996,22415
13031,1996,18955
13033,1996,17086
13035,1996,20128
13037,1996,19039
13039,1996,20445
13043,1996,20565
13045,1996,20871
13047,1996,20439
13049,1996,15126
13051,1996,26318
13053,1996,16757
13055,1996,18347
13057,1996,27544
13059,1996,21476
13061,1996,19616
13063,1996,21216
13065,1996,18348
13067,1996,33440
13069,1996,20579
13071,1996,19986
13073,1996,27923
13075,1996,17911
13077,1996,24711
13079,1996,18055
13081,1996,19938
13083,1996,18248
13085,1996,24634
13087,1996,20358
13089,1996,28871
13091,1996,18028
13093,1996,20123
13095,1996,22051
13097,1996,24156
13099,1996,20828
13101,1996,17056
13103,1996,21881
13105,1996,19517
13107,1996,18651
13109,1996,20167
13111,1996,19134
13113,1996,32835
13115,1996,23269
13117,1996,33705
13119,1996,21887
13121,1996,37485
13123,1996,20618
13125,1996,21749
13127,1996,27923
13129,1996,21006
13131,1996,17739
13133,1996,21087
13135,1996,29832
13137,1996,21378
13139,1996,23486
13141,1996,15346
13143,1996,20285
13145,1996,26043
13147,1996,19244
13149,1996,18476
13151,1996,24875
13153,1996,23776
13155,1996,20252
13157,1996,22897
13159,1996,21161
13161,1996,20040
13163,1996,18323
13165,1996,17811
13167,1996,18147
13169,1996,22622
13171,1996,19757
13173,1996,18020
13175,1996,21310
13177,1996,23290
13179,1996,17413
13181,1996,18477
13183,1996,14519
13185,1996,21187
13187,1996,20513
13189,1996,20905
13191,1996,17745
13193,1996,18794
13195,1996,22734
13197,1996,18131
13199,1996,19013
13201,1996,22777
13205,1996,19026
13207,1996,22175
13209,1996,17509
13211,1996,24130
13213,1996,19202
13215,1996,23755
13217,1996,21982
13219,1996,28332
13221,1996,20786
13223,1996,21611
13225,1996,22396
13227,1996,25621
13229,1996,19387
13231,1996,21663
13233,1996,18138
13235,1996,23485
13237,1996,22402
13239,1996,17337
13241,1996,20828
13243,1996,18302
13245,1996,22301
13247,1996,26791
13249,1996,20848
13251,1996,18871
13253,1996,20797
13255,1996,21739
13257,1996,21589
13259,1996,17578
13261,1996,21540
13263,1996,16669
13265,1996,16430
13267,1996,19377
13269,1996,18438
13271,1996,17866
13273,1996,18611
13275,1996,23021
13277,1996,21671
13279,1996,19667
13281,1996,21154
13283,1996,16355
13285,1996,22790
13287,1996,18119
13289,1996,17923
13291,1996,19743
13293,1996,19812
13295,1996,20483
13297,1996,22328
13299,1996,19452
13301,1996,16472
13303,1996,20832
13305,1996,19587
13307,1996,20771
13309,1996,15667
13311,1996,22895
13313,1996,24845
13315,1996,19546
13317,1996,20655
13319,1996,19740
13321,1996,21144
15000,1996,28247
15001,1996,20928
15003,1996,30251
15007,1996,24061
15901,1996,24190
16000,1996,23176
16001,1996,30515
16003,1996,18284
16005,1996,20740
16007,1996,16205
16009,1996,20883
16011,1996,19528
16013,1996,40040
16015,1996,21211
16017,1996,19334
16019,1996,23369
16021,1996,16901
16023,1996,18665
16025,1996,19415
16027,1996,19377
16029,1996,20892
16031,1996,21871
16033,1996,32298
16035,1996,19695
16037,1996,20566
16039,1996,20503
16041,1996,17323
16043,1996,18489
16045,1996,19502
16047,1996,24153
16049,1996,18239
16051,1996,17902
16053,1996,23238
16055,1996,22908
16057,1996,22022
16059,1996,19145
16061,1996,21638
16063,1996,20389
16065,1996,13780
16067,1996,18371
16069,1996,24522
16071,1996,17833
16073,1996,17768
16075,1996,18295
16077,1996,23338
16079,1996,19596
16081,1996,17097
16083,1996,22320
16085,1996,26449
16087,1996,18763
17000,1996,29789
17001,1996,23751
17003,1996,17254
17005,1996,20991
17007,1996,26845
17009,1996,16652
17011,1996,24083
17013,1996,21923
17015,1996,24371
17017,1996,23014
17019,1996,24414
17021,1996,24391
17023,1996,21946
17025,1996,20840
17027,1996,23586
17029,1996,22003
17031,1996,31130
17033,1996,21255
17035,1996,22759
17037,1996,24950
17039,1996,25273
17041,1996,23627
17043,1996,41227
17045,1996,21265
17047,1996,22439
17049,1996,23859
17051,1996,19323
17053,1996,26235
17055,1996,19050
17057,1996,20937
17059,1996,20771
17061,1996,18371
17063,1996,27785
17065,1996,20320
17067,1996,23561
17069,1996,18736
17071,1996,22220
17073,1996,23755
17075,1996,23559
17077,1996,20502
17079,1996,22274
17081,1996,21003
17083,1996,23157
17085,1996,26867
17087,1996,15667
17089,1996,29212
17091,1996,23975
17093,1996,28500
17095,1996,22879
17097,1996,42068
17099,1996,23852
17101,1996,22792
17103,1996,22885
17105,1996,24976
17107,1996,22298
17109,1996,21021
17111,1996,30322
17113,1996,27273
17115,1996,25673
17117,1996,23389
17119,1996,25027
17121,1996,22504
17123,1996,25388
17125,1996,22737
17127,1996,20389
17129,1996,27177
17131,1996,23927
17133,1996,27251
17135,1996,21876
17137,1996,22721
17139,1996,23197
17141,1996,24280
17143,1996,26526
17145,1996,18836
17147,1996,28052
17149,1996,20752
17151,1996,17236
17153,1996,18408
17155,1996,25735
17157,1996,18966
17159,1996,23286
17161,1996,26032
17163,1996,23778
17165,1996,20325
17167,1996,28788
17169,1996,20671
17171,1996,21045
17173,1996,21732
17175,1996,25173
17177,1996,26716
17179,1996,25862
17181,1996,19785
17183,1996,22015
17185,1996,22726
17187,1996,21018
17189,1996,24671
17191,1996,21652
17193,1996,23546
17195,1996,24145
17197,1996,28300
17199,1996,21614
17201,1996,26455
17203,1996,25195
18000,1996,25412
18001,1996,21367
18003,1996,27854
18005,1996,28248
18007,1996,25418
18009,1996,20526
18011,1996,33314
18013,1996,24967
18015,1996,24234
18017,1996,23359
18019,1996,23831
18021,1996,20664
18023,1996,22653
18025,1996,17509
18027,1996,21712
18029,1996,24399
18031,1996,23539
18033,1996,24404
18035,1996,23151
18037,1996,27778
18039,1996,25364
18041,1996,22730
18043,1996,27014
18045,1996,22442
18047,1996,22401
18049,1996,22662
18051,1996,22670
18053,1996,22509
18055,1996,20783
18057,1996,40631
18059,1996,30261
18061,1996,22880
18063,1996,28163
18065,1996,23146
18067,1996,26559
18069,1996,24213
18071,1996,21595
18073,1996,23228
18075,1996,19911
18077,1996,21191
18079,1996,22115
18081,1996,27574
18083,1996,22952
18085,1996,25347
18087,1996,19081
18089,1996,24769
18091,1996,23383
18093,1996,22474
18095,1996,23541
18097,1996,27998
18099,1996,23212
18101,1996,21662
18103,1996,21418
18105,1996,22418
18107,1996,24383
18109,1996,24897
18111,1996,22683
18113,1996,22583
18115,1996,22197
18117,1996,20041
18119,1996,18970
18121,1996,20090
18123,1996,19726
18125,1996,21860
18127,1996,29563
18129,1996,25130
18131,1996,22629
18133,1996,21423
18135,1996,21625
18137,1996,22398
18139,1996,23365
18141,1996,25204
18143,1996,20210
18145,1996,24995
18147,1996,21869
18149,1996,17861
18151,1996,24124
18153,1996,20225
18155,1996,19462
18157,1996,22841
18159,1996,26921
18161,1996,22157
18163,1996,26690
18165,1996,22365
18167,1996,21655
18169,1996,23554
18171,1996,21916
18173,1996,26313
18175,1996,20050
18177,1996,23405
18179,1996,24779
18181,1996,23350
18183,1996,25023
19000,1996,25544
19001,1996,22979
19003,1996,23832
19005,1996,21349
19007,1996,19640
19009,1996,25257
19011,1996,24154
19013,1996,23345
19015,1996,26385
19017,1996,25184
19019,1996,22593
19021,1996,24180
19023,1996,23948
19025,1996,25124
19027,1996,25553
19029,1996,23707
19031,1996,26731
19033,1996,24864
19035,1996,25023
19037,1996,24415
19039,1996,18151
19041,1996,26194
19043,1996,23157
19045,1996,23727
19047,1996,22644
19049,1996,28716
19051,1996,19859
19053,1996,17054
19055,1996,23613
19057,1996,24442
19059,1996,29416
19061,1996,24793
19063,1996,23709
19065,1996,22018
19067,1996,22769
19069,1996,26227
19071,1996,25291
19073,1996,25574
19075,1996,27734
19077,1996,23545
19079,1996,27673
19081,1996,24844
19083,1996,25503
19085,1996,24403
19087,1996,22961
19089,1996,23006
19091,1996,27454
19093,1996,25166
19095,1996,27069
19097,1996,21444
19099,1996,25707
19101,1996,24752
19103,1996,27139
19105,1996,20358
19107,1996,22228
19109,1996,25142
19111,1996,23606
19113,1996,28087
19115,1996,22618
19117,1996,20285
19119,1996,24270
19121,1996,23634
19123,1996,22665
19125,1996,23744
19127,1996,25035
19129,1996,28933
19131,1996,25895
19133,1996,23654
19135,1996,22544
19137,1996,25151
19139,1996,25292
19141,1996,25467
19143,1996,25374
19145,1996,23619
19147,1996,25479
19149,1996,25776
19151,1996,26959
19153,1996,30316
19155,1996,24001
19157,1996,24815
19159,1996,20065
19161,1996,25229
19163,1996,26870
19165,1996,24340
19167,1996,24628
19169,1996,24990
19171,1996,22940
19173,1996,20419
19175,1996,21266
19177,1996,20500
19179,1996,21858
19181,1996,24270
19183,1996,26579
19185,1996,19792
19187,1996,24459
19189,1996,24146
19191,1996,22743
19193,1996,25316
19195,1996,23338
19197,1996,26300
20000,1996,26071
20001,1996,20682
20003,1996,20185
20005,1996,19973
20007,1996,20221
20009,1996,22872
20011,1996,20887
20013,1996,23103
20015,1996,25249
20017,1996,24154
20019,1996,17874
20021,1996,19264
20023,1996,26016
20025,1996,22120
20027,1996,25229
20029,1996,22388
20031,1996,23906
20033,1996,21080
20035,1996,21318
20037,1996,20951
20039,1996,21720
20041,1996,22452
20043,1996,22454
20045,1996,21923
20047,1996,26584
20049,1996,19409
20051,1996,22931
20053,1996,20913
20055,1996,21540
20057,1996,21583
20059,1996,21670
20061,1996,22438
20063,1996,23389
20065,1996,22721
20067,1996,22830
20069,1996,27601
20071,1996,23683
20073,1996,19751
20075,1996,22102
20077,1996,22163
20079,1996,23835
20081,1996,28020
20083,1996,22920
20085,1996,22824
20087,1996,23203
20089,1996,26344
20091,1996,38503
20093,1996,20892
20095,1996,22684
20097,1996,23729
20099,1996,20027
20101,1996,23472
20103,1996,22664
20105,1996,20205
20107,1996,21264
20109,1996,20553
20111,1996,20951
20113,1996,24620
20115,1996,20614
20117,1996,26047
20119,1996,23295
20121,1996,24438
20123,1996,25308
20125,1996,20706
20127,1996,20132
20129,1996,25139
20131,1996,25344
20133,1996,21410
20135,1996,25796
20137,1996,21981
20139,1996,21773
20141,1996,22117
20143,1996,22961
20145,1996,23573
20147,1996,24210
20149,1996,22188
20151,1996,24454
20153,1996,22675
20155,1996,23848
20157,1996,25638
20159,1996,19748
20161,1996,20722
20163,1996,21906
20165,1996,20175
20167,1996,22262
20169,1996,26633
20171,1996,24276
20173,1996,28101
20175,1996,21988
20177,1996,26452
20179,1996,27757
20181,1996,24761
20183,1996,25268
20185,1996,24374
20187,1996,28324
20189,1996,26702
20191,1996,22766
20193,1996,23113
20195,1996,20108
20197,1996,26309
20199,1996,24150
20201,1996,23595
20203,1996,31964
20205,1996,20408
20207,1996,17811
20209,1996,19416
21000,1996,22358
21001,1996,17263
21003,1996,18283
21005,1996,22142
21007,1996,24542
21009,1996,20401
21011,1996,16964
21013,1996,15579
21015,1996,26554
21017,1996,24432
21019,1996,23362
21021,1996,21966
21023,1996,18816
21025,1996,15205
21027,1996,18052
21029,1996,20771
21031,1996,16502
21033,1996,20481
21035,1996,23048
21037,1996,23715
21039,1996,22183
21041,1996,18805
21043,1996,15152
21045,1996,15831
21047,1996,19727
21049,1996,21938
21051,1996,13485
21053,1996,14410
21055,1996,18577
21057,1996,13919
21059,1996,22682
21061,1996,14768
21063,1996,12406
21065,1996,15459
21067,1996,29254
21069,1996,17303
21071,1996,16743
21073,1996,25988
21075,1996,21305
21077,1996,18207
21079,1996,18504
21081,1996,18633
21083,1996,21025
21085,1996,17117
21087,1996,16085
21089,1996,20257
21091,1996,20797
21093,1996,22595
21095,1996,15101
21097,1996,19508
21099,1996,16047
21101,1996,22708
21103,1996,20653
21105,1996,20928
21107,1996,20939
21109,1996,13526
21111,1996,28627
21113,1996,22226
21115,1996,17376
21117,1996,26916
21119,1996,15152
21121,1996,14265
21123,1996,20484
21125,1996,18279
21127,1996,14271
21129,1996,14564
21131,1996,16849
21133,1996,15633
21135,1996,14090
21137,1996,16432
21139,1996,20812
21141,1996,20033
21143,1996,17517
21145,1996,25430
21147,1996,12767
21149,1996,19724
21151,1996,19136
21153,1996,14518
21155,1996,17512
21157,1996,23000
21159,1996,15680
21161,1996,20209
21163,1996,19544
21165,1996,13444
21167,1996,20725
21169,1996,16196
21171,1996,17837
21173,1996,18838
21175,1996,12923
21177,1996,17956
21179,1996,22233
21181,1996,18308
21183,1996,17599
21185,1996,30129
21187,1996,17650
21189,1996,14051
21191,1996,18496
21193,1996,17179
21195,1996,18375
21197,1996,16709
21199,1996,18300
21201,1996,16201
21203,1996,14933
21205,1996,15599
21207,1996,17067
21209,1996,25481
21211,1996,24984
21213,1996,19996
21215,1996,20209
21217,1996,19421
21219,1996,19874
21221,1996,20388
21223,1996,17084
21225,1996,21808
21227,1996,22629
21229,1996,19039
21231,1996,14737
21233,1996,20784
21235,1996,16680
21237,1996,14570
21239,1996,30263
22000,1996,22462
22001,1996,17765
22003,1996,15415
22005,1996,22721
22007,1996,18760
22009,1996,17024
22011,1996,19324
22013,1996,17556
22015,1996,22471
22017,1996,24228
22019,1996,22912
22021,1996,17785
22023,1996,17704
22025,1996,19419
22027,1996,17724
22029,1996,18113
22031,1996,18173
22033,1996,26106
22035,1996,17233
22037,1996,19630
22039,1996,16402
22041,1996,17779
22043,1996,16803
22045,1996,19592
22047,1996,18923
22049,1996,20479
22051,1996,25852
22053,1996,17114
22055,1996,25148
22057,1996,20373
22059,1996,17130
22061,1996,19353
22063,1996,20044
22065,1996,16825
22067,1996,18822
22069,1996,18354
22071,1996,25570
22073,1996,21992
22075,1996,21226
22077,1996,19857
22079,1996,22677
22081,1996,17244
22083,1996,18846
22085,1996,17906
22087,1996,20736
22089,1996,23584
22091,1996,15644
22093,1996,18634
22095,1996,19182
22097,1996,17739
22099,1996,16698
22101,1996,20050
22103,1996,27326
22105,1996,18916
22107,1996,19659
22109,1996,19646
22111,1996,20386
22113,1996,19244
22115,1996,19623
22117,1996,18318
22119,1996,19697
22121,1996,21843
22123,1996,16206
22125,1996,14816
22127,1996,15637
23000,1996,24366
23001,1996,23148
23003,1996,19641
23005,1996,29932
23007,1996,20559
23009,1996,25367
23011,1996,24886
23013,1996,25643
23015,1996,26255
23017,1996,20480
23019,1996,22212
23021,1996,19284
23023,1996,25688
23025,1996,19023
23027,1996,20215
23029,1996,19539
23031,1996,25033
24000,1996,30948
24001,1996,20188
24003,1996,32550
24005,1996,32151
24009,1996,29073
24011,1996,20133
24013,1996,27929
24015,1996,25753
24017,1996,28737
24019,1996,22101
24021,1996,27898
24023,1996,19992
24025,1996,28219
24027,1996,38318
24029,1996,27297
24031,1996,44307
24033,1996,27669
24035,1996,30711
24037,1996,25152
24039,1996,17461
24041,1996,34547
24043,1996,22557
24045,1996,23116
24047,1996,27132
24510,1996,23711
25000,1996,32517
25001,1996,32742
25003,1996,26990
25005,1996,25582
25007,1996,34606
25009,1996,32092
25011,1996,25885
25013,1996,25885
25015,1996,25741
25017,1996,38194
25019,1996,44007
25021,1996,39669
25023,1996,29792
25025,1996,33685
25027,1996,28016
26000,1996,27318
26001,1996,19794
26003,1996,18402
26005,1996,24461
26007,1996,22133
26009,1996,23174
26011,1996,19287
26013,1996,19402
26015,1996,25827
26017,1996,24558
26019,1996,22698
26021,1996,24374
26023,1996,19683
26025,1996,24483
26027,1996,22461
26029,1996,25456
26031,1996,21116
26033,1996,18859
26035,1996,18314
26037,1996,26340
26039,1996,18292
26041,1996,22605
26043,1996,24385
26045,1996,26451
26047,1996,26222
26049,1996,26322
26051,1996,18264
26053,1996,20175
26055,1996,26316
26057,1996,21181
26059,1996,21676
26061,1996,19777
26063,1996,23569
26065,1996,25564
26067,1996,19597
26069,1996,20257
26071,1996,20187
26073,1996,19712
26075,1996,23515
26077,1996,27726
26079,1996,19081
26081,1996,28203
26083,1996,20797
26085,1996,18128
26087,1996,25192
26089,1996,27715
26091,1996,23887
26093,1996,31713
26095,1996,21183
26097,1996,25166
26099,1996,28651
26101,1996,20271
26103,1996,22209
26105,1996,21272
26107,1996,19044
26109,1996,22191
26111,1996,30627
26113,1996,18477
26115,1996,26635
26117,1996,18656
26119,1996,17767
26121,1996,21559
26123,1996,20381
26125,1996,41368
26127,1996,19718
26129,1996,17422
26131,1996,19834
26133,1996,18983
26135,1996,15253
26137,1996,22631
26139,1996,27798
26141,1996,19097
26143,1996,20080
26145,1996,23957
26147,1996,25333
26149,1996,22582
26151,1996,22113
26153,1996,21138
26155,1996,22417
26157,1996,21402
26159,1996,21789
26161,1996,33183
26163,1996,25172
26165,1996,20819
27000,1996,28541
27001,1996,19987
27003,1996,26539
27005,1996,20919
27007,1996,19582
27009,1996,22347
27011,1996,21176
27013,1996,24394
27015,1996,25007
27017,1996,21583
27019,1996,32555
27021,1996,21307
27023,1996,24668
27025,1996,25370
27027,1996,20950
27029,1996,17654
27031,1996,25383
27033,1996,23667
27035,1996,22288
27037,1996,31898
27039,1996,23421
27041,1996,22306
27043,1996,23886
27045,1996,21491
27047,1996,22098
27049,1996,26323
27051,1996,24550
27053,1996,36880
27055,1996,24098
27057,1996,20232
27059,1996,23048
27061,1996,20729
27063,1996,23948
27065,1996,19667
27067,1996,24518
27069,1996,23842
27071,1996,22429
27073,1996,23689
27075,1996,21615
27077,1996,19537
27079,1996,24272
27081,1996,20083
27083,1996,25389
27085,1996,26141
27087,1996,20824
27089,1996,23329
27091,1996,25183
27093,1996,21585
27095,1996,20916
27097,1996,19540
27099,1996,23917
27101,1996,23714
27103,1996,24439
27105,1996,23498
27107,1996,24678
27109,1996,28635
27111,1996,22018
27113,1996,23176
27115,1996,19949
27117,1996,23627
27119,1996,22593
27121,1996,21349
27123,1996,30819
27125,1996,19391
27127,1996,25197
27129,1996,24832
27131,1996,22637
27133,1996,24612
27135,1996,23747
27137,1996,24253
27139,1996,28482
27141,1996,23770
27143,1996,21446
27145,1996,22463
27147,1996,26301
27149,1996,23291
27151,1996,21234
27153,1996,18143
27155,1996,25908
27157,1996,24559
27159,1996,18543
27161,1996,23809
27163,1996,31573
27165,1996,23803
27167,1996,26170
27169,1996,22632
27171,1996,24311
27173,1996,23127
28000,1996,20236
28001,1996,20115
28003,1996,19095
28005,1996,15915
28007,1996,17203
28009,1996,14930
28011,1996,17504
28013,1996,18993
28015,1996,18605
28017,1996,17624
28019,1996,13749
28021,1996,15429
28023,1996,17131
28025,1996,18313
28027,1996,19257
28029,1996,16636
28031,1996,17125
28033,1996,24469
28035,1996,19905
28037,1996,14865
28039,1996,16850
28041,1996,14367
28043,1996,19343
28045,1996,19460
28047,1996,22547
28049,1996,24109
28051,1996,15051
28053,1996,18767
28055,1996,16272
28057,1996,17960
28059,1996,21320
28061,1996,17096
28063,1996,11881
28065,1996,14734
28067,1996,20305
28069,1996,16852
28071,1996,18898
28073,1996,21768
28075,1996,22048
28077,1996,18960
28079,1996,18476
28081,1996,24029
28083,1996,18811
28085,1996,18200
28087,1996,21047
28089,1996,27942
28091,1996,16708
28093,1996,16962
28095,1996,18300
28097,1996,17397
28099,1996,21760
28101,1996,19148
28103,1996,15855
28105,1996,17760
28107,1996,17065
28109,1996,17557
28111,1996,14211
28113,1996,18186
28115,1996,17642
28117,1996,16533
28119,1996,16324
28121,1996,24734
28123,1996,18471
28125,1996,16916
28127,1996,19104
28129,1996,20109
28131,1996,18470
28133,1996,15236
28135,1996,16141
28137,1996,18817
28139,1996,18043
28141,1996,17771
28143,1996,20544
28145,1996,19372
28147,1996,15930
28149,1996,24400
28151,1996,18957
28153,1996,17403
28155,1996,17891
28157,1996,14669
28159,1996,17647
28161,1996,18628
28163,1996,18260
29000,1996,25667
29001,1996,19275
29003,1996,22649
29005,1996,24200
29007,1996,21889
29009,1996,18639
29011,1996,20069
29013,1996,20082
29015,1996,17843
29017,1996,16103
29019,1996,26212
29021,1996,22298
29023,1996,20612
29025,1996,21028
29027,1996,20621
29029,1996,22364
29031,1996,23349
