"","exposure_year","acee_2010","acee_2014","acee_2016","acee_2018","acee_2020","wtd_pop_size","iter"
"2010",2005,0.00485283436678563,0.00280107712412081,0.0375294430753748,0.0122053442147705,0.0115742692665442,69943.7800355481,1
"20101",2005,-0.0103353293722892,-0.0105377655752014,0.0143312235952877,0.0154622822121137,0.0148810965983068,110152.118496773,2
"20102",2005,0.00739486764674169,0.0127191945126747,0.0182822601855673,0.000170933714967791,-0.00660386859997791,81253.4474994897,3
"20103",2005,-0.00956891015339834,-0.016924965246282,-0.01271178684476,-0.0175273833039411,-0.0129751672376182,40710.965670025,4
"20104",2005,-0.00336200269258996,-0.0203687478528614,-0.00952058095438629,-0.00411187747439717,0.00824979862015884,113011.728471895,5
"20105",2005,0.00270812111960383,0.00991440923091597,0.0205059703419468,0.02899987300719,0.0136059192883072,68836.3186122399,6
"20106",2005,0.0131365274179558,0.0154033468445071,0.00160614495021305,0.0193848427184569,0.0246791981488674,93395.6687171662,7
"20107",2005,-0.00156879014115252,-0.0104664456955522,-0.0100755728296926,0.00194763751433252,0.0136764839442111,107552.849497656,8
"20108",2005,0.0173114445060742,0.0182310409905324,0.0257143771856989,0.0570320278165439,0.0392203010294294,78975.5653428685,9
"20109",2005,-0.00791969527016889,0.00603944323131367,0.0154781544425288,0.0150903251184937,0.008286681836499,76089.5660749511,10
"201010",2005,0.0026986475866056,0.00893178484820245,0.00278181042002418,-8.2213806051723e-05,-0.00401638377801644,62796.0999690033,11
"201011",2005,0.00896949894347288,0.0207939851579763,0.00421124315452959,-0.0100164770885919,-0.00219468973843934,94265.4102475619,12
"201012",2005,0.0119694625203429,0.0246001902258994,0.0124386233228735,0.0156880059487198,-0.0168356258840957,79845.929781127,13
"201013",2005,0.0177461192928106,0.0250183552914698,0.0405407786186885,0.0455264485033283,0.0314339873681273,75347.2362471622,14
"201014",2005,-0.0132981529842029,-0.0182173144251087,-0.00506929141850448,-0.00517308452187559,0.0122654342510009,83719.2286473324,15
"201015",2005,0.0142913593487921,0.00771034144214761,0.00763822681321213,0.0123759837317339,-0.00682294282210144,78492.0828902523,16
"201016",2005,0.0026394132841201,-0.00673858923178022,0.00431136847622127,-0.0149250129834093,-0.0153086508905614,93444.0650992116,17
"201017",2005,0.00289679652387204,-0.00248336659765136,0.00374252077754822,-0.000858646242472283,0.014672041017913,63072.5845698932,18
"201018",2005,-0.0131782697795798,-0.0308914725064003,-0.0113486093144488,-0.0107562511102635,-0.0386314683848196,62779.4263358287,19
"201019",2005,-0.000470962766124627,-0.0247375351043206,-0.0225856934536067,-0.00744301149500048,-0.0228844219710772,47796.6566852872,20
"201020",2005,-0.00673542218030643,-0.0245093089234576,-0.0271185444093488,-0.0295635553022299,-0.0189317977978337,102155.090491895,21
"201021",2005,0.00270058529972933,-0.000332742083332116,-0.00116689210449,-0.00349031427856139,-0.0453671531818688,74720.2903054249,22
"201022",2005,0.0106413557699014,0.0150983357160871,0.0102982382780116,0.0140653519196337,0.0337185900991516,71397.8809186614,23
"201023",2005,0.00977778106273575,0.00413873184119823,0.00616844702295349,0.0039402288655237,-0.00755123337586311,68323.8338682714,24
"201024",2005,0.00358352374619664,0.0203406973673237,0.0258321462826103,0.0197052604074774,0.0177466636691528,108843.509392668,25
"201025",2005,0.00169354226907897,0.0139426097411685,0.0110058864659436,0.00293610414986878,0.0125167747861886,90808.5810000662,26
"201026",2005,-0.0168301219546976,-0.0213671479435736,-0.0207691537973675,-0.00180659652609239,-0.00162742479863109,57864.5330079807,27
"201027",2005,-0.00873919837663728,-0.0238233901875059,-0.0188698236400158,-0.0121176355473168,-0.0100477495801355,79292.2184635686,28
"201028",2005,-0.00392903413810658,-0.0155042799786249,-0.0107698174534504,0.0123165765756258,0.021568407716142,112307.385695488,29
"201029",2005,-0.00523726445295941,-0.00415426478938163,0.004726611231744,-0.00059596351017327,0.0045413566004241,64823.3202868373,30
"201030",2005,0.0110124077933789,-0.000375132441265913,0.00855607188063684,0.00459191907851564,0.0249951467757769,99143.2972292674,31
"201031",2005,-0.00619237530185385,-0.00941988077261546,-0.00375336218831368,0.0164856572676146,0.0245273723535289,71326.5377821477,32
"201032",2005,-0.00756852239655625,0.00485068508018854,-0.00034008421545112,-0.00536097851878803,-0.029282992408026,80904.8310446716,33
"201033",2005,-0.00552464524016899,-0.00522820626695347,-0.0246863755636174,-0.0132719486725116,-0.0233232756412252,37344.7176204623,34
"201034",2005,-0.00683433137308376,-0.0137103016458375,-0.0123611497370569,-0.00984061681070564,-0.0199545626542826,74532.4028034587,35
"201035",2005,-0.00436837394765854,-0.00666381082971768,-0.0295053963386048,-0.00890173051660403,0.0101458338431047,109992.315159008,36
"201036",2005,-0.0229847623805279,-0.019822764892882,-0.028141654824721,-0.0234311806372096,-0.00606002153752144,60453.0588181811,37
"201037",2005,-0.000988183055910141,-0.0110738741318759,-0.0160264138983505,-0.00501406602277005,0.024120455247782,84360.4487508892,38
"201038",2005,0.00913760048736834,0.00511497424176016,0.0117375514353367,0.0035335442149253,0.0226084478224433,64330.2716036411,39
"201039",2005,0.00130607364696272,0.0150125083333181,0.00800719896989965,-0.00922106796880218,-0.00836560065959369,83922.103181416,40
"201040",2005,-0.000602535472565668,-0.0117762012867746,0.000794839489405563,-0.00298940493066202,-0.00210334871441864,112880.579398933,41
"201041",2005,0.00300294247417199,-0.0128920475179112,0.00775218116667203,-0.00464274964534273,-0.0169704686870609,54729.1307031344,42
"201042",2005,0.00771994111686336,0.00725022236542339,0.0123351383974636,0.0318105193479298,0.0175153167459446,82504.40299362,43
"201043",2005,0.0140211535558428,0.00985089850340815,0.0200821198352731,0.00557157403812064,0.0173662594566704,51156.3886951076,44
"201044",2005,-0.0176687646511318,-0.0144910382783084,-0.00355102789832845,-0.00569704883863215,-0.0121029364888705,64118.3063654216,45
"201045",2005,0.0156770224919293,0.0241165157639288,0.005199351843368,0.000298700142841224,-0.00761595367250822,109437.145049248,46
"201046",2005,-0.00208321911029186,-0.0135937858431523,-0.0214584668400042,-0.021990764445944,-0.0271523719536831,87575.7660057396,47
"201047",2005,0.00364601024220373,-0.0157309268611626,-0.000646320655227239,-0.00105251000949913,0.000342906435360169,77049.4582155836,48
"201048",2005,0.0184984581802466,0.0239824345077935,0.0328837184931327,0.0238359383486005,0.0279020109992749,66604.9538102189,49
"201049",2005,-0.0168481634676377,-0.00214183725084599,-0.0108079190338502,-0.0173979734139993,-0.0178705084382806,74803.7759781558,50
"201050",2006,0.00830960358565935,0.0244071612647864,0.0477856831022015,0.0323749256552872,0.0320408769732122,60174.6078048778,1
"201051",2006,-0.00886360394790359,-0.0329216990652591,-0.00302800296239175,0.0166716242954698,0.0289255960697978,68183.8265289492,2
"201052",2006,0.0116198862135783,0.0164255224607944,0.0378736287724877,0.00572548516077681,-0.0216104418978742,98240.8852514582,3
"201053",2006,-0.00580109995320477,-0.0116677431558632,-0.0180689697401942,-0.0106270899936013,-0.0144711525496086,35865.1316163523,4
"201054",2006,0.019773210447574,-0.00458968956309058,0.0143144914941465,0.0133890940857399,0.0557302941835027,114978.486695176,5
"201055",2006,-0.0183669026106044,-0.01772595070454,0.00130724714759323,0.0152632016699227,-0.0219848169830945,71073.6654585811,6
"201056",2006,0.0172621082500474,-0.0034974757497378,-0.0102177700123755,0.0245183756029714,0.0527466418499863,118819.262799537,7
"201057",2006,-0.00942396064830503,-0.0002886453376168,-0.0186809873202984,0.0112624613066508,0.00681812960906097,34655.876441036,8
"201058",2006,0.0186877878719537,0.0322152844023835,0.0358135985439376,0.0577328984932734,0.0389941014927281,85997.5954488417,9
"201059",2006,-0.014142029079003,0.00289471795155316,0.0167619921609596,0.00804425042929785,0.00570444157744282,89008.9740521184,10
"201060",2006,-0.00651573268540478,0.0203601665047882,0.0331174574333922,0.0203480461936897,-0.00933047957231964,48903.5962543882,11
"201061",2006,-0.00418029446253276,0.00560815501130524,-0.00380075174792582,-0.00341218981296071,-0.00578113353072418,101699.026349833,12
"201062",2006,0.0124687293536968,0.0279418112114569,0.0079148500473476,0.0285733208875498,-0.0248866653667189,62996.8699168682,13
"201063",2006,0.0186054768568841,0.0362012719543522,0.0344315465097241,0.026707516808625,0.0132558562644572,59848.4732057532,14
"201064",2006,-0.00312278937926308,-0.0185860889044329,0.00476093766683805,0.0140769141695537,0.0313698816173093,68284.6267951402,15
"201065",2006,0.0227390094299893,0.00705267106727048,0.0144948575833722,0.0179734665994759,0.000549657561447203,95196.9892566913,16
"201066",2006,-0.00586413121573637,-0.0251960212869384,0.0111526371211224,-0.0109625670972619,-0.00747134599207644,125714.71930882,17
"201067",2006,-0.00280859192442479,-0.0307112151994872,-0.0104536810426543,0.00904833938389138,0.0197107470406201,58736.3623731739,18
"201068",2006,-0.014771910171952,-0.00927241250511629,0.0152206835432644,-0.00299502088165204,-0.0442149508219531,76216.2765386296,19
"201069",2006,-0.00354723442230115,-0.00128401310520904,-0.0230874362625318,-0.0152132366402863,-0.00487897665548598,61854.0813138775,20
"201070",2006,-0.0016610751808227,-0.0212847559572767,-0.0249569432134071,-0.00608270756947882,-0.0450538767654626,70893.6804910349,21
"201071",2006,-0.0145284335823017,-0.022187284195423,-0.0305051580016489,-0.0129853073115389,-0.0464559694429894,68026.3335560186,22
"201072",2006,0.0192988628119692,0.00960874505490028,0.0103377240197242,0.0175460636902522,0.02325165095608,54935.6010191505,23
"201073",2006,-0.0108806206570317,-0.00350700979485452,0.005528210024981,0.0103632595092052,-0.0172466420896205,77145.2182194205,24
"201074",2006,-0.0135744139269769,-0.017669804373629,-0.0027685671383037,-0.00142291970846664,0.0101514358260746,50938.1994283629,25
"201075",2006,0.00510472877963919,0.00405208745950936,-0.00114508705586008,-0.00661742795146464,-0.0309680995433763,54966.6440577204,26
"201076",2006,-0.0187126116862559,-0.032571788040622,-0.0391162469909495,-0.0262977651590814,-0.0175411183002476,45874.6045874697,27
"201077",2006,-0.0140068517520244,-0.0293149349270656,0.000524880193250754,-0.0128329082112239,-0.0181017817741743,68900.3644674559,28
"201078",2006,-0.00762959285138404,-0.00326573788322815,0.00214001853550372,0.0194175912818988,0.0385521533876746,76714.768364983,29
"201079",2006,0.0037252264901147,-0.00546958502283129,-0.0196720574645187,-0.0211261010138865,-0.0112477125066204,71634.0785425608,30
"201080",2006,0.00845146187685841,-0.00912045096040182,-0.00809889791825225,-0.000749049656469214,0.0258597893956309,88863.2388636422,31
"201081",2006,-0.0024709325823416,-0.0161790449353671,-0.0108276447313931,0.014730349367133,0.0419922044254261,66368.0326590186,32
"201082",2006,0.00622487167801139,0.0188160781382006,-0.014411967984688,0.00626666912556789,-0.0166451853850102,99722.9952354488,33
"201083",2006,-0.00605677191994675,0.00292382679049874,-0.0136251980267698,-0.0144341557520932,0.00858376517309678,41807.1290670739,34
"201084",2006,-0.00803504717303288,0.00262968022768678,-0.0207586596641199,-0.0403432382058538,-0.0268248452199025,71529.2384756533,35
"201085",2006,-0.0151993632542666,0.00174894281254034,-0.0262421839364374,-0.0156599508862652,0.019993621798947,87537.376634321,36
"201086",2006,-0.00327055775570523,-0.0108433283930356,-0.0220415631372409,-0.0359384987083246,-0.016254064095862,42090.2299067877,37
"201087",2006,-0.00735745054839598,-0.0133928638304619,-0.0208627713031342,-0.00277609104092402,0.0264342767844982,96335.821348671,38
"201088",2006,0.00660282147448299,-0.00153539204843645,-0.00307748812217551,-0.018665507714437,-0.00522284636492204,74085.99676815,39
"201089",2006,0.0018357985019174,0.0246494988520995,0.0247333920800865,-0.0037188496609315,-0.010828533856797,98040.720230103,40
"201090",2006,-0.00984953379804487,-0.0149512078714321,0.00251450424390898,0.00176972598384695,0.00317981772982029,72974.0036149638,41
"201091",2006,-0.00578074625141151,-0.0251882879938241,-0.00292471265429778,-0.00721925663927336,-0.00604994740087739,60172.2379294825,42
"201092",2006,-0.00185440940380588,-0.00365501411624097,0.000288988119112432,0.0162331071494821,-0.0107084548112867,76079.7916060924,43
"201093",2006,0.0331063683469777,0.0323577644214074,0.0445805349536854,0.0308312701620848,0.0551677326392002,53261.8390999848,44
"201094",2006,0.00701919592378264,0.00497645036693023,0.021430679942853,0.00936137409799304,0.0149735221322546,54177.561387838,45
"201095",2006,0.0189092046938858,0.0169245659653878,-0.00593213647532242,-0.0243271549523904,-0.00739012046155946,72823.6595976345,46
"201096",2006,0.0047853716882984,0.00193313086593927,0.000958667383247347,-0.00929915780599266,-0.0135819002610285,93568.633835676,47
"201097",2006,0.0147376195086736,-0.00726471351204189,0.00183524905624338,0.00640425218336604,0.0157949573641067,51372.7417631702,48
"201098",2006,0.0392832698241385,0.0229979423866729,0.0215983277204685,0.0347052103682842,0.0665722774049728,67838.1428055071,49
"201099",2006,-0.00114117846588802,0.0129518527243146,-0.000809529173242451,0.000920764410175745,-0.0165409268853437,104089.558594122,50
"2010100",2007,0.0121984301159704,0.0529047556571243,0.0660875558021302,0.0436051448589329,0.0465218817244886,61729.3797512709,1
"2010101",2007,-0.00388386072619057,-0.0279507214329543,-0.00469431897900446,0.00669832423033229,0.0275972973601727,59526.378466953,2
"2010102",2007,0.0118584824958135,0.00772535928224988,0.0327105898765948,0.00585756290466871,-0.0336264303432042,105861.173693571,3
"2010103",2007,0.000721730483307315,-0.00416446400390236,0.00109143266485834,0.00392191581396301,-0.0260605753554265,35998.2663236441,4
"2010104",2007,0.0248922044147246,-0.015145837689355,0.020588511731577,0.0174806496072612,0.0657286173758769,128598.762874319,5
"2010105",2007,-0.00879156394340741,-0.00313515445150137,0.00386224424535786,0.0153903956748093,0.000570516601233528,82521.4114852601,6
"2010106",2007,0.0159851984234338,-0.0119217600528366,-0.018536524075959,0.0241900643067776,0.0607132649391693,118466.007276142,7
"2010107",2007,-0.00659238640184762,-0.00652907111092232,-0.0216715746542916,0.0255506040463824,0.0257302987245011,36235.9259071631,8
"2010108",2007,0.0197247639488551,0.0338342956768654,0.031275182627913,0.0508678535199535,0.0462045369270604,87664.5529470737,9
"2010109",2007,-0.00938177190361406,0.0128639021296787,0.036505513454338,0.029815687501247,0.00617155006528164,66320.7124727708,10
