"","fips","2000","2010","2014","2016","2018","2020"
"394","13025",0.7286,0.8118,0.921,0.8918,0.8697,0.9357
"395","13027",0.8414,0.7329,0.9475,0.9411,0.8933,0.9618
"396","13029",0.2337,0.1547,0.2948,0.3833,0.399,0.4414
"397","13031",0.8394,0.7943,0.8055,0.8548,0.8707,0.9411
"398","13033",0.9707,0.9147,0.9134,0.8892,0.8159,0.7368
"399","13035",0.4474,0.6476,0.8443,0.865,0.8201,0.8444
"400","13037",0.8343,0.9774,0.9013,0.9854,0.9943,0.9691
"401","13039",0.3949,0.517,0.4075,0.4798,0.415,0.6891
"402","13043",0.95,0.9016,0.9102,0.9004,0.929,0.9647
"403","13045",0.5611,0.7743,0.8185,0.8204,0.7869,0.7985
"404","13047",0.2872,0.4374,0.5619,0.49,0.3194,0.3297
"405","13049",0.8124,0.9182,0.908,0.9029,0.9764,0.9806
"406","13051",0.4821,0.3922,0.5068,0.5349,0.514,0.831
"407","13053",0.2671,0.4779,0.496,0.6711,0.6341,0.6916
"408","13055",0.7745,0.9303,0.9452,0.9472,0.9417,0.9166
"409","13057",0.0359,0.1337,0.2034,0.17,0.1102,0.2721
"410","13059",0.7678,0.6953,0.8083,0.8265,0.7898,0.9026
"411","13061",0.8168,0.9739,0.9777,0.965,0.9818,0.9819
"412","13063",0.4429,0.7905,0.9195,0.9061,0.8653,0.9729
"413","13065",0.8187,0.7679,0.9039,0.9736,0.958,0.9109
"414","13067",0.0496,0.1563,0.2439,0.2127,0.1583,0.4182
"415","13069",0.8522,0.8749,0.921,0.8698,0.814,0.8902
"416","13071",0.8834,0.894,0.9249,0.9134,0.936,0.9809
"417","13073",0.0366,0.086,0.135,0.184,0.1608,0.154
"418","13075",0.8691,0.9567,0.8784,0.8259,0.8357,0.9465
"419","13077",0.1331,0.2264,0.3005,0.2859,0.2656,0.296
"420","13079",0.6859,0.6991,0.7883,0.7962,0.8796,0.7521
"421","13081",0.9216,0.9484,0.9481,0.9449,0.9545,0.9962
"422","13083",0.6149,0.7112,0.6014,0.6297,0.6083,0.64
"423","13085",0.1283,0.3897,0.4785,0.3986,0.2382,0.3514
"424","13087",0.8544,0.7924,0.8711,0.8351,0.829,0.9593
"425","13089",0.2719,0.4801,0.5466,0.5342,0.4889,0.8052
"426","13091",0.7802,0.8201,0.8176,0.8988,0.8885,0.7549
"427","13093",0.855,0.9487,0.9268,0.9484,0.9701,0.8647
"428","13095",0.8487,0.8873,0.9487,0.9268,0.9427,0.9905
"429","13097",0.1512,0.4448,0.5823,0.5546,0.5331,0.76
"430","13099",0.9178,0.8937,0.815,0.9019,0.9449,0.9943
"431","13101",0.7691,0.9239,0.8857,0.9093,0.8303,0.6582
"432","13103",0.2789,0.3871,0.3139,0.3604,0.2392,0.4812
"433","13105",0.8184,0.9312,0.8644,0.8157,0.8487,0.9796
"434","13107",0.834,0.9475,0.9707,0.9663,0.9475,0.979
"435","13109",0.9611,0.7666,0.9338,0.8688,0.9516,0.9685
"436","13111",0.4968,0.7262,0.8953,0.7453,0.5322,0.8033
"437","13113",0.0025,0.0207,0.1044,0.0656,0.0602,0.1292
"438","13115",0.6732,0.7654,0.8494,0.8055,0.7484,0.8857
"439","13117",0.0165,0.0541,0.0888,0.0408,0.0293,0.0745
"440","13119",0.6254,0.7208,0.8408,0.8968,0.8118,0.7518
"441","13121",0.4777,0.3308,0.3881,0.3747,0.3245,0.5761
"442","13123",0.5286,0.7631,0.8313,0.7402,0.6427,0.6165
"443","13125",0.927,0.8395,0.7055,0.7252,0.7105,0.4828
"444","13127",0.4092,0.3668,0.5903,0.5294,0.4777,0.7056
"445","13129",0.4315,0.7988,0.8373,0.8443,0.7561,0.8425
"446","13131",0.9082,0.9427,0.9678,0.9424,0.8567,0.8584
"447","13133",0.6493,0.7857,0.6982,0.5673,0.5328,0.7874
"448","13135",0.0356,0.311,0.4218,0.3922,0.3299,0.6477
"449","13137",0.4719,0.7978,0.7631,0.7902,0.6443,0.6244
"450","13139",0.4006,0.5215,0.6829,0.6218,0.5045,0.7444
"451","13141",0.9878,0.9812,0.9952,0.9777,0.8322,0.8985
"452","13143",0.6729,0.9274,0.8774,0.8545,0.6325,0.6719
"453","13145",0.1506,0.1598,0.192,0.2579,0.2573,0.1798
"454","13147",0.6464,0.8481,0.7609,0.7138,0.7194,0.8644
"455","13149",0.749,0.8959,0.9242,0.8185,0.8146,0.923
"456","13151",0.0401,0.2496,0.4295,0.4346,0.3768,0.529
"457","13153",0.2149,0.3935,0.4925,0.5511,0.4869,0.4933
"458","13155",0.8168,0.964,0.8481,0.787,0.9481,0.9631
"459","13157",0.4375,0.5352,0.5683,0.5489,0.4436,0.3953
"460","13159",0.5194,0.8195,0.8325,0.8516,0.8538,0.8116
"461","13161",0.8627,0.8214,0.8752,0.7628,0.8717,0.8931
"462","13163",0.9757,0.9768,0.993,0.9831,0.9366,0.9574
"463","13165",0.9824,0.9284,0.9376,0.845,0.8207,0.9418
"464","13167",0.8496,0.8883,0.8787,0.9497,0.9417,0.9262
"465","13169",0.32,0.4209,0.4728,0.4607,0.6248,0.2782
"466","13171",0.5875,0.9153,0.8456,0.887,0.8583,0.8364
"467","13173",0.8719,0.7714,0.957,0.9682,0.9471,0.8845
"468","13175",0.6907,0.66,0.7593,0.7641,0.7659,0.8762
"469","13177",0.1347,0.2919,0.3378,0.3184,0.4586,0.2638
"470","13179",0.6162,0.7011,0.667,0.717,0.7283,0.7858
"471","13181",0.7235,0.8851,0.8023,0.7832,0.6296,0.7597
"472","13183",0.9038,0.7899,0.8348,0.772,0.871,0.9812
"473","13185",0.6633,0.7711,0.8691,0.8695,0.8312,0.9004
"474","13187",0.4694,0.6982,0.7163,0.7087,0.6067,0.7699
"475","13189",0.7837,0.8774,0.907,0.8873,0.9025,0.9395
"476","13191",0.7952,0.7205,0.7144,0.765,0.7073,0.7346
"477","13193",0.9668,0.936,0.994,0.9962,0.9892,0.9997
"478","13195",0.4127,0.7628,0.6839,0.6899,0.785,0.8485
"479","13197",0.7662,0.8809,0.8574,0.9605,0.9201,0.7285
"480","13199",0.8401,0.8672,0.9561,0.9335,0.857,0.9443
"481","13201",0.7162,0.694,0.8434,0.8418,0.7726,0.9379
"482","13205",0.8971,0.9074,0.9688,0.9866,0.9777,0.9978
"483","13207",0.2264,0.3808,0.6151,0.4947,0.5162,0.4984
"484","13209",0.7095,0.6316,0.7386,0.7545,0.8443,0.9048
"485","13211",0.4614,0.5358,0.518,0.4763,0.3688,0.2088
"486","13213",0.6328,0.8905,0.9363,0.8984,0.8662,0.8167
"487","13215",0.5996,0.6457,0.6905,0.7281,0.7599,0.9328
"488","13217",0.4181,0.6192,0.7112,0.7329,0.7379,0.8498
"489","13219",0.0531,0.0694,0.043,0.021,0.0182,0.0369
"490","13221",0.4525,0.7682,0.5018,0.6765,0.6596,0.6836
"491","13223",0.0859,0.3849,0.3983,0.3139,0.2538,0.3444
"492","13225",0.8621,0.8832,0.8338,0.8153,0.8602,0.9519
"493","13227",0.2391,0.4887,0.4868,0.39,0.4038,0.4679
"494","13229",0.7257,0.595,0.7256,0.7335,0.7771,0.7817
"495","13231",0.3085,0.5018,0.5167,0.5447,0.5283,0.3781
"496","13233",0.7866,0.9,0.9061,0.8405,0.7682,0.9134
"497","13235",0.6439,0.7845,0.7978,0.7937,0.8252,0.9341
"498","13237",0.364,0.4635,0.4288,0.623,0.4761,0.7177
"499","13239",0.8334,0.9869,0.9834,0.9643,0.9723,0.9402
"500","13241",0.3382,0.6931,0.6418,0.6278,0.5389,0.8616
"501","13243",0.9535,0.9742,0.8781,0.8341,0.9637,0.9936
"502","13245",0.7592,0.8023,0.845,0.873,0.8955,0.9736
"503","13247",0.1315,0.524,0.6339,0.6848,0.6006,0.8507
"504","13249",0.8156,0.7514,0.8246,0.8809,0.901,0.8867
"505","13251",0.9372,0.9481,0.8516,0.8644,0.8166,0.7954
"506","13253",0.8863,0.8991,0.7969,0.7784,0.7611,0.9313
"507","13255",0.7468,0.8863,0.9035,0.9058,0.842,0.8759
"508","13257",0.6382,0.8621,0.8039,0.8621,0.8108,0.8686
"509","13259",0.9098,0.908,0.9997,0.9987,0.9844,0.9749
"510","13261",0.8745,0.951,0.9682,0.9653,0.9484,0.95
"511","13263",0.9394,0.9204,0.8879,0.8669,0.8783,0.9274
"512","13265",0.9369,0.9968,0.9949,0.9895,0.9745,0.9204
"513","13267",0.884,0.8844,0.9223,0.8411,0.8022,0.8335
"514","13269",0.9401,0.8571,0.979,0.9799,0.9707,0.9669
"515","13271",0.8391,0.8134,0.7857,0.829,0.8086,0.6846
"516","13273",0.9566,0.9936,0.9927,0.9857,0.9672,0.994
"517","13275",0.75,0.7822,0.8848,0.816,0.7975,0.895
"518","13277",0.8219,0.8596,0.8208,0.7332,0.6981,0.8587
"519","13279",0.8754,0.7217,0.8303,0.9185,0.8975,0.978
"520","13281",0.3238,0.3219,0.6479,0.5893,0.5538,0.5232
"521","13283",0.9636,0.8491,0.6896,0.7291,0.801,0.9984
"522","13285",0.5984,0.8173,0.809,0.8169,0.8494,0.8908
"523","13287",0.9522,0.9612,0.9643,0.9472,0.8815,0.9815
"524","13289",0.9305,0.9717,0.9325,0.9261,0.943,0.6133
"525","13291",0.3171,0.5314,0.7125,0.531,0.3596,0.6388
"526","13293",0.7471,0.9185,0.9277,0.9284,0.9099,0.8339
"527","13295",0.6038,0.7883,0.7612,0.7284,0.7608,0.8892
"528","13297",0.2856,0.5441,0.54,0.5193,0.5003,0.627
"529","13299",0.8273,0.7759,0.8067,0.7892,0.7242,0.916
"530","13301",0.9691,0.9433,0.9898,0.9701,0.9236,0.6747
"531","13303",0.9047,0.9175,0.9526,0.9392,0.9239,0.8791
"532","13305",0.67,0.8039,0.8707,0.8975,0.8621,0.8234
"533","13307",0.9114,0.9411,0.8446,0.7354,0.7299,0.9831
"534","13309",0.7894,0.7918,0.8204,0.9172,0.9783,0.9265
"535","13311",0.3251,0.5037,0.5616,0.5855,0.4793,0.4013
"536","13313",0.4531,0.8475,0.8844,0.8793,0.8124,0.9163
"537","13315",0.7474,0.9456,0.8927,0.8854,0.8927,0.8437
"538","13317",0.7242,0.9688,0.9137,0.9102,0.7354,0.8479
"539","13319",0.8324,0.7313,0.7135,0.7902,0.8596,0.8781
"540","13321",0.8464,0.928,0.8883,0.8211,0.8003,0.8921
"541","15001",0.528,0.3085,0.4801,0.4585,0.4029,0.4386
"542","15003",0.242,0.0713,0.1035,0.1226,0.1137,0.1976
"543","15005",0.7926,0.0968,0.29,0.0911,0.1347,0
"544","15007",0.2691,0.1359,0.1684,0.1353,0.1229,0.2018
"545","15009",0.2375,0.1455,0.2302,0.1566,0.1376,0.2868
"546","16001",0.0614,0.1076,0.1633,0.1369,0.0939,0.1891
"547","16003",0.7136,0.4569,0.51,0.5887,0.5694,0.5646
"548","16005",0.5082,0.3594,0.4027,0.5059,0.5395,0.4707
"549","16007",0.5541,0.3461,0.2359,0.255,0.3385,0.2021
"550","16009",0.7601,0.5591,0.6326,0.7081,0.721,0.6763
"551","16011",0.649,0.5422,0.5501,0.5686,0.5115,0.4949
"552","16013",0.0703,0.0589,0.0863,0.149,0.2306,0.4449
"553","16015",0.4312,0.575,0.4744,0.3031,0.3061,0.197
"554","16017",0.5439,0.2276,0.3531,0.3674,0.3188,0.4519
"555","16019",0.2464,0.1815,0.2684,0.2592,0.2586,0.3208
"556","16021",0.7894,0.6291,0.4658,0.4015,0.3978,0.4755
"557","16023",0.6687,0.3741,0.4384,0.4094,0.4178,0.549
"558","16025",0.0914,0.7348,0.7272,0.4167,0.2981,0.7457
"559","16027",0.6875,0.781,0.8128,0.7848,0.736,0.7231
"560","16029",0.334,0.2127,0.1722,0.1484,0.1373,0.2498
"561","16031",0.6789,0.7049,0.6651,0.6027,0.5745,0.4987
"562","16033",0.9334,0.5005,0.7924,0.8357,0.9459,0.8539
"563","16035",0.7248,0.5645,0.581,0.5081,0.5242,0.7222
"564","16037",0.5783,0.3069,0.4247,0.3677,0.5685,0.5436
"565","16039",0.314,0.5282,0.6539,0.6587,0.5866,0.8689
"566","16041",0.4095,0.4358,0.4193,0.3642,0.3083,0.2056
"567","16043",0.6576,0.3534,0.426,0.4327,0.6172,0.6954
"568","16045",0.5595,0.6221,0.7373,0.8001,0.6424,0.5649
"569","16047",0.5856,0.6539,0.7472,0.6253,0.6669,0.8288
"570","16049",0.7563,0.7252,0.539,0.5807,0.5146,0.5484
"571","16051",0.4519,0.3916,0.4015,0.4161,0.3752,0.1563
"572","16053",0.7082,0.6609,0.8004,0.7205,0.7325,0.8806
"573","16055",0.3863,0.2531,0.3203,0.2923,0.2688,0.3848
"574","16057",0.5713,0.531,0.4597,0.5377,0.4414,0.508
"575","16059",0.6735,0.5533,0.4276,0.4457,0.3411,0.522
"576","16061",0.5783,0.5288,0.4575,0.482,0.5452,0.7272
"577","16063",0.5684,0.6218,0.7358,0.5941,0.6048,0.795
"578","16065",0.7754,0.6772,0.7179,0.7408,0.7115,0.7015
"579","16067",0.8165,0.7116,0.6164,0.6329,0.6752,0.7931
"580","16069",0.2585,0.2483,0.2365,0.3005,0.3268,0.4173
"581","16071",0.3955,0.3133,0.3145,0.4604,0.4796,0.2686
"582","16073",0.8923,0.9214,0.9717,0.9249,0.7847,0.6451
"583","16075",0.7267,0.7144,0.7377,0.6918,0.5611,0.5264
"584","16077",0.7277,0.5813,0.6498,0.6195,0.5127,0.6381
"585","16079",0.7869,0.6269,0.7198,0.7463,0.7532,0.8982
"586","16081",0.2219,0.1095,0.4537,0.219,0.1968,0.3055
"587","16083",0.556,0.497,0.5365,0.4795,0.4535,0.5936
"588","16085",0.2251,0.269,0.1799,0.1735,0.1226,0.3526
"589","16087",0.7378,0.6905,0.765,0.7479,0.6608,0.915
"590","17001",0.3066,0.2334,0.326,0.29,0.2411,0.1696
"591","17003",0.9057,0.9118,0.992,0.9838,0.9188,0.8896
"592","17005",0.4149,0.3989,0.4951,0.4881,0.3761,0.2218
"593","17007",0.177,0.4024,0.4661,0.4241,0.4398,0.5185
"594","17009",0.4996,0.6266,0.4244,0.4355,0.4933,0.2718
"595","17011",0.1423,0.2798,0.2907,0.3088,0.3032,0.2518
"596","17013",0.3684,0.4849,0.2502,0.2633,0.3541,0.042
"597","17015",0.385,0.2805,0.2939,0.249,0.3653,0.2543
"598","17017",0.5506,0.6224,0.5457,0.561,0.5869,0.4911
"599","17019",0.3691,0.3588,0.3585,0.3228,0.3522,0.3854
"600","17021",0.3025,0.5266,0.3553,0.3827,0.3446,0.2374
"601","17023",0.3302,0.306,0.3391,0.5135,0.3573,0.0652
"602","17025",0.6028,0.6087,0.4457,0.4171,0.501,0.3616
"603","17027",0.1681,0.1805,0.1363,0.1691,0.157,0.0799
"604","17029",0.5426,0.6578,0.6593,0.5762,0.5519,0.6757
"605","17031",0.5277,0.5116,0.5307,0.5304,0.5057,0.754
"606","17033",0.4426,0.673,0.3738,0.3467,0.4462,0.3313
"607","17035",0.4477,0.4909,0.4935,0.4998,0.3643,0.0624
"608","17037",0.3308,0.4015,0.4989,0.5177,0.4876,0.5045
"609","17039",0.2305,0.1933,0.1894,0.2652,0.2917,0.1601
"610","17041",0.1398,0.3846,0.3438,0.3559,0.4169,0.598
"611","17043",0.0146,0.064,0.092,0.0863,0.0678,0.1668
"612","17045",0.3159,0.4559,0.5833,0.5804,0.4217,0.2031
"613","17047",0.3117,0.3878,0.5002,0.3843,0.3468,0.2696
"614","17049",0.2363,0.1356,0.1484,0.1847,0.1768,0.057
"615","17051",0.6579,0.5492,0.6734,0.6972,0.7962,0.4421
"616","17053",0.0697,0.3161,0.3852,0.4397,0.435,0.2342
"617","17055",0.7331,0.8163,0.7351,0.7316,0.7643,0.6871
"618","17057",0.4869,0.6043,0.5075,0.5724,0.6232,0.4067
"619","17059",0.7939,0.7644,0.6441,0.6507,0.5557,0.542
"620","17061",0.5878,0.433,0.5247,0.6654,0.4742,0.1299
"621","17063",0.0802,0.1748,0.1786,0.2038,0.1392,0.0856
"622","17065",0.5248,0.596,0.4779,0.3286,0.2494,0.3358
"623","17067",0.2356,0.2881,0.2499,0.2741,0.3462,0.1362
"624","17069",0.7152,0.7418,0.8539,0.8281,0.792,0.3491
"625","17071",0.3484,0.3623,0.2566,0.348,0.2911,0.1391
"626","17073",0.1751,0.1812,0.1888,0.2627,0.315,0.0898
"627","17075",0.2066,0.3327,0.4505,0.4451,0.4516,0.5089
"628","17077",0.7318,0.7233,0.6956,0.6749,0.7159,0.7791
"629","17079",0.27,0.2894,0.1347,0.1783,0.3857,0.1941
"630","17081",0.5484,0.6514,0.6195,0.6944,0.7096,0.5032
"631","17083",0.2773,0.1729,0.2315,0.2929,0.1818,0.0917
"632","17085",0.0996,0.099,0.0704,0.1143,0.1331,0.1031
"633","17087",0.5531,0.7198,0.6937,0.6632,0.6299,0.2295
"634","17089",0.1987,0.304,0.361,0.3563,0.3398,0.5099
"635","17091",0.4796,0.5766,0.547,0.5536,0.5175,0.5458
"636","17093",0.0108,0.0576,0.0844,0.0509,0.1118,0.1108
"637","17095",0.448,0.5896,0.567,0.5626,0.5987,0.5544
"638","17097",0.0608,0.1452,0.206,0.1948,0.1815,0.316
"639","17099",0.291,0.3703,0.4301,0.5062,0.4675,0.3304
"640","17101",0.5515,0.7189,0.6138,0.7176,0.7347,0.4087
"641","17103",0.2812,0.3604,0.3107,0.3231,0.2854,0.1871
"642","17105",0.3547,0.3766,0.3063,0.3343,0.407,0.3119
"643","17107",0.3722,0.3117,0.4126,0.475,0.3427,0.2145
"644","17109",0.7041,0.6829,0.6409,0.638,0.6532,0.6066
"645","17111",0.0299,0.0996,0.1582,0.121,0.071,0.1547
"646","17113",0.227,0.1401,0.1337,0.1315,0.142,0.1069
"647","17115",0.4439,0.4575,0.533,0.5657,0.5344,0.4211
"648","17117",0.3423,0.3865,0.3556,0.4292,0.4446,0.2763
"649","17119",0.2442,0.2748,0.2811,0.297,0.3646,0.2801
"650","17121",0.5621,0.7004,0.6351,0.6393,0.7124,0.5748
"651","17123",0.0834,0.1999,0.2044,0.1827,0.2803,0.1155
"652","17125",0.4515,0.5396,0.5228,0.5906,0.5822,0.3908
"653","17127",0.621,0.4842,0.6966,0.6603,0.6627,0.5796
"654","17129",0.0745,0.0481,0.0793,0.1853,0.1271,0.0366
"655","17131",0.2582,0.1675,0.1621,0.2069,0.2978,0.1066
"656","17133",0.0159,0.022,0.0191,0.0143,0.007,0.0038
"657","17135",0.5735,0.5164,0.5205,0.5517,0.5548,0.2903
"658","17137",0.4264,0.4852,0.3865,0.412,0.4373,0.4087
"659","17139",0.1933,0.3289,0.4034,0.3416,0.286,0.3294
"660","17141",0.1665,0.3231,0.3104,0.2948,0.3016,0.2782
"661","17143",0.3719,0.313,0.3792,0.4158,0.4959,0.557
"662","17145",0.7321,0.7265,0.6816,0.5785,0.7032,0.4596
"663","17147",0.0277,0.0554,0.0302,0.0684,0.0589,0.0216
"664","17149",0.6015,0.5272,0.4626,0.5158,0.515,0.4122
"665","17151",0.8063,0.4565,0.6004,0.6275,0.7408,0.4328
"666","17153",0.9452,0.9004,0.8252,0.8593,0.8522,0.4443
"667","17155",0.1429,0.2305,0.3225,0.1496,0.0844,0.0111
"668","17157",0.4735,0.5167,0.4234,0.4088,0.5411,0.3246
"669","17159",0.5576,0.3633,0.3403,0.4403,0.5385,0.1369
"670","17161",0.3713,0.3591,0.3696,0.4435,0.4873,0.4564
"671","17163",0.527,0.4585,0.4215,0.4613,0.4844,0.4799
"672","17165",0.7296,0.6985,0.781,0.8112,0.8191,0.6665
"673","17167",0.0869,0.2248,0.2308,0.2907,0.3328,0.2559
"674","17169",0.4121,0.3992,0.3878,0.5272,0.6433,0.4039
"675","17171",0.3378,0.1063,0.4011,0.4489,0.4019,0.0379
"676","17173",0.2054,0.3002,0.2865,0.2818,0.3118,0.0627
"677","17175",0.4146,0.2502,0.2633,0.3671,0.2895,0.1404
"678","17177",0.3009,0.4957,0.5049,0.497,0.4354,0.4659
"679","17179",0.0732,0.1022,0.1025,0.0742,0.1092,0.0834
"680","17181",0.792,0.794,0.6415,0.5113,0.6557,0.4246
"681","17183",0.6528,0.731,0.7074,0.7179,0.7197,0.4927
"682","17185",0.599,0.3349,0.3661,0.4444,0.3965,0.2336
"683","17187",0.4681,0.5135,0.5304,0.5794,0.5306,0.3927
"684","17189",0.1464,0.1894,0.1608,0.191,0.1153,0.0955
"685","17191",0.6796,0.5199,0.3817,0.4323,0.3809,0.3819
"686","17193",0.5796,0.5326,0.3728,0.5189,0.5025,0.4029
"687","17195",0.2697,0.3575,0.3827,0.3429,0.2962,0.141
"688","17197",0.0694,0.1414,0.1862,0.1738,0.1557,0.2011
"689","17199",0.5847,0.5667,0.3887,0.4365,0.4459,0.3421
"690","17201",0.3369,0.5833,0.61,0.5734,0.6115,0.6964
"691","17203",0.0184,0.0229,0.0605,0.0519,0.0452,0.0328
"692","18001",0.2668,0.7068,0.6097,0.6141,0.6032,0.6712
"693","18003",0.1703,0.3566,0.4062,0.4209,0.4303,0.4153
"694","18005",0.0885,0.1952,0.1913,0.2235,0.2828,0.2594
"695","18007",0.105,0.2642,0.3381,0.3235,0.4971,0.408
"696","18009",0.3315,0.6383,0.6495,0.5565,0.515,0.5751
"697","18011",0.0213,0.007,0.0096,0.0086,0.0073,0.0255
"698","18013",0.1117,0.3722,0.3365,0.2359,0.165,0.2842
"699","18015",0.128,0.2531,0.3454,0.3661,0.2745,0.2027
"700","18017",0.1592,0.603,0.674,0.6345,0.6484,0.4704
"701","18019",0.248,0.4005,0.3543,0.3126,0.3175,0.2798
"702","18021",0.3735,0.4381,0.5708,0.4912,0.4188,0.1595
"703","18023",0.3646,0.5562,0.4874,0.4534,0.4949,0.4468
"704","18025",0.7105,0.8055,0.6823,0.7243,0.6395,0.4637
"705","18027",0.5945,0.5415,0.4973,0.6103,0.622,0.663
"706","18029",0.0945,0.1843,0.2171,0.2413,0.2516,0.1302
"707","18031",0.2665,0.4212,0.4565,0.3451,0.3306,0.134
"708","18033",0.1312,0.4148,0.3957,0.3435,0.3096,0.1359
"709","18035",0.5366,0.7695,0.7208,0.7167,0.6866,0.7088
"710","18037",0.0866,0.1983,0.199,0.1729,0.1863,0.0687
"711","18039",0.2184,0.6393,0.6425,0.6087,0.5567,0.656
"712","18041",0.4633,0.8714,0.8682,0.7934,0.6933,0.6884
"713","18043",0.1414,0.2939,0.3015,0.2674,0.2022,0.1248
"714","18045",0.2942,0.6173,0.4753,0.4635,0.4341,0.4647
"715","18047",0.2611,0.384,0.4072,0.3719,0.2682,0.1162
"716","18049",0.2949,0.4486,0.5454,0.4944,0.4787,0.6178
"717","18051",0.3012,0.3238,0.2229,0.2117,0.2178,0.07
"718","18053",0.549,0.7542,0.6909,0.7319,0.7774,0.7113
"719","18055",0.4875,0.6558,0.5294,0.5215,0.543,0.4701
"720","18057",9e-04,0.0038,0.0038,0.0025,0.0032,0.007
"721","18059",0.0187,0.0802,0.0742,0.0535,0.0312,0.064
"722","18061",0.1757,0.2878,0.3671,0.3967,0.4121,0.1849
"723","18063",0.0073,0.0194,0.0392,0.0439,0.0414,0.0506
"724","18065",0.2407,0.6644,0.7068,0.6164,0.5729,0.3227
"725","18067",0.1853,0.5683,0.5352,0.5138,0.5086,0.3084
"726","18069",0.092,0.4648,0.3903,0.312,0.265,0.1572
"727","18071",0.1968,0.5377,0.489,0.4706,0.5484,0.344
"728","18073",0.2904,0.298,0.2693,0.3356,0.3162,0.2355
"729","18075",0.3812,0.6294,0.6453,0.688,0.6844,0.4109
"730","18077",0.4213,0.5457,0.603,0.5463,0.493,0.3565
"731","18079",0.5859,0.724,0.7049,0.5826,0.5404,0.2689
"732","18081",0.0493,0.0828,0.1522,0.1465,0.1232,0.1168
"733","18083",0.7092,0.5501,0.447,0.4136,0.5672,0.4176
"734","18085",0.1108,0.4053,0.3747,0.3193,0.3255,0.33
"735","18087",0.4085,0.8157,0.6855,0.5533,0.4541,0.4376
"736","18089",0.4885,0.5727,0.6043,0.6049,0.6162,0.6241
"737","18091",0.2124,0.5466,0.6262,0.6055,0.649,0.4771
"738","18093",0.4751,0.6902,0.4976,0.3887,0.4182,0.2849
"739","18095",0.3171,0.5775,0.624,0.5957,0.6264,0.6104
"740","18097",0.3477,0.6068,0.681,0.6775,0.6793,0.8253
"741","18099",0.2318,0.4928,0.5444,0.5301,0.5197,0.5433
"742","18101",0.5678,0.4725,0.4947,0.4282,0.3997,0.1566
"743","18103",0.1828,0.7854,0.7103,0.6861,0.7146,0.5407
"744","18105",0.3181,0.5002,0.4686,0.4836,0.5573,0.6353
"745","18107",0.1219,0.3792,0.4928,0.361,0.3054,0.2568
"746","18109",0.0971,0.4043,0.3311,0.3403,0.4076,0.2591
"747","18111",0.2891,0.3149,0.4623,0.5116,0.5994,0.4055
"748","18113",0.2433,0.6329,0.5524,0.4858,0.3959,0.3542
"749","18115",0.2777,0.3352,0.3948,0.2662,0.1678,0.119
"750","18117",0.5614,0.8609,0.7338,0.5928,0.6226,0.3985
"751","18119",0.4328,0.5568,0.5842,0.5718,0.636,0.6875
"752","18121",0.3388,0.6632,0.5138,0.5801,0.601,0.6222
"753","18123",0.4554,0.4183,0.4709,0.4483,0.3717,0.0999
"754","18125",0.4843,0.5476,0.3327,0.2967,0.3732,0.0964
"755","18127",0.049,0.15,0.1891,0.1862,0.1462,0.147
"756","18129",0.1248,0.1251,0.0961,0.064,0.1417,0.0633
"757","18131",0.32,0.5947,0.5578,0.483,0.529,0.4367
"758","18133",0.285,0.4276,0.4066,0.3919,0.3968,0.1432
"759","18135",0.4904,0.6307,0.5702,0.5712,0.586,0.3622
"760","18137",0.2245,0.4225,0.3333,0.4043,0.3815,0.2947
"761","18139",0.2095,0.5753,0.5097,0.5457,0.6194,0.4777
"762","18141",0.3372,0.5285,0.5384,0.5473,0.4825,0.479
"763","18143",0.5936,0.7969,0.8013,0.5384,0.6653,0.7301
"764","18145",0.1687,0.2989,0.4346,0.4416,0.3146,0.2276
"765","18147",0.2547,0.3368,0.3461,0.2614,0.2041,0.1028
"766","18149",0.6213,0.8115,0.7988,0.7338,0.6959,0.5503
"767","18151",0.1522,0.3451,0.3435,0.3002,0.2519,0.2553
"768","18153",0.5207,0.4476,0.6288,0.5944,0.5669,0.4523
"769","18155",0.7146,0.6371,0.8217,0.7529,0.7455,0.8428
"770","18157",0.4468,0.5126,0.4862,0.5068,0.4815,0.4917
"771","18159",0.0429,0.2108,0.2251,0.2254,0.1904,0.1451
"772","18161",0.3487,0.4862,0.4253,0.3359,0.2994,0.2288
"773","18163",0.3305,0.3779,0.3588,0.3957,0.4471,0.5815
"774","18165",0.3111,0.4616,0.3496,0.4263,0.4672,0.338
"775","18167",0.5761,0.6839,0.6017,0.6883,0.7207,0.7027
"776","18169",0.2152,0.525,0.4562,0.4066,0.4143,0.3008
"777","18171",0.0824,0.4037,0.1761,0.135,0.1895,0.0353
"778","18173",0.0598,0.05,0.0694,0.0694,0.0382,0.0172
"779","18175",0.4748,0.7545,0.7167,0.6488,0.6092,0.4691
"780","18177",0.5509,0.687,0.751,0.6956,0.5936,0.6544
"781","18179",0.0525,0.3018,0.2222,0.2378,0.1806,0.0837
"782","18181",0.1436,0.3645,0.2789,0.2477,0.2752,0.309
"783","18183",0.0343,0.2369,0.1531,0.1808,0.0971,0.1719
"784","19001",0.1114,0.1286,0.0876,0.0755,0.0936,0.14
"785","19003",0.3901,0.1722,0.1563,0.1089,0.1513,0.1174
"786","19005",0.313,0.3273,0.2639,0.2385,0.2449,0.2435
"787","19007",0.6331,0.6549,0.4397,0.4594,0.4347,0.7374
