"","fips","2000","2010","2014","2016","2018","2020"
"385","13007",0.7996,0.4404,0.4212,0.7994,0.6759,0.8756
"386","13009",0.7493,0.7463,0.7552,0.6724,0.7084,0.8641
"387","13011",0.5923,0.5843,0.5775,0.6224,0.6081,0.3908
"388","13013",0.7143,0.7708,0.7768,0.7845,0.7962,0.6862
"389","13015",0.6984,0.7218,0.6909,0.7096,0.7151,0.6127
"390","13017",0.878,0.7425,0.737,0.6581,0.7186,0.8399
"391","13019",0.5242,0.6486,0.6533,0.5788,0.5094,0.5242
"392","13021",0.7554,0.836,0.7749,0.7755,0.8131,0.9379
"393","13023",0.7404,0.5305,0.3779,0.4852,0.5486,0.7043
"394","13025",0.1678,0.2218,0.2015,0.1847,0.2232,0.2508
"395","13027",0.8242,0.8816,0.8236,0.809,0.8586,0.8358
"396","13029",0.5656,0.5095,0.4791,0.6441,0.6603,0.6544
"397","13031",0.7783,0.7523,0.7574,0.6396,0.5457,0.7575
"398","13033",0.7694,0.6476,0.6527,0.7418,0.7227,0.8873
"399","13035",0.5904,0.6648,0.6383,0.6081,0.4868,0.7276
"400","13037",0.6203,0.9283,0.9048,0.716,0.8704,0.9545
"401","13039",0.6257,0.4697,0.5995,0.5842,0.5425,0.6862
"402","13043",0.9347,0.6285,0.788,0.7759,0.7542,0.7934
"403","13045",0.7643,0.7733,0.7272,0.7135,0.7256,0.6891
"404","13047",0.3452,0.3017,0.3422,0.3403,0.3136,0.3046
"405","13049",0.5012,0.5515,0.8644,0.8768,0.9086,0.7782
"406","13051",0.8554,0.8539,0.8768,0.8526,0.836,0.8842
"407","13053",0.7229,0.6989,0.7854,0.8268,0.6479,0.8246
"408","13055",0.6238,0.619,0.6447,0.6227,0.6313,0.5083
"409","13057",0.6939,0.7208,0.7412,0.7428,0.7494,0.5742
"410","13059",0.9085,0.9029,0.8997,0.9039,0.8914,0.8444
"411","13061",0.5321,0.5105,0.4741,0.4801,0.4922,0.9141
"412","13063",0.971,0.985,0.9812,0.979,0.9739,0.9943
"413","13065",0.634,0.6113,0.6402,0.7383,0.7017,0.7358
"414","13067",0.8926,0.9261,0.9156,0.9204,0.9217,0.8717
"415","13069",0.8691,0.8526,0.8198,0.8462,0.8615,0.8141
"416","13071",0.9184,0.9338,0.9347,0.937,0.937,0.8399
"417","13073",0.6538,0.7087,0.7373,0.7549,0.7475,0.7066
"418","13075",0.828,0.8163,0.8004,0.7093,0.7217,0.7447
"419","13077",0.784,0.7406,0.7596,0.7603,0.758,0.6747
"420","13079",0.6302,0.3125,0.3384,0.327,0.3056,0.6432
"421","13081",0.884,0.6371,0.6266,0.7813,0.716,0.8787
"422","13083",0.3019,0.1559,0.1617,0.2006,0.1897,0.2202
"423","13085",0.2515,0.2663,0.2869,0.2986,0.3419,0.2928
"424","13087",0.8251,0.6432,0.6797,0.6402,0.6125,0.8768
"425","13089",0.9818,0.9716,0.9707,0.971,0.9688,0.9666
"426","13091",0.5866,0.5362,0.638,0.6947,0.6291,0.747
"427","13093",0.8079,0.7667,0.7326,0.8666,0.872,0.9131
"428","13095",0.8429,0.7288,0.703,0.7237,0.7096,0.9758
"429","13097",0.7273,0.9035,0.8832,0.8844,0.873,0.9297
"430","13099",0.6799,0.478,0.4343,0.4381,0.4486,0.901
"431","13101",0.8971,0.9299,0.9118,0.9204,0.8418,0.8017
"432","13103",0.3878,0.4105,0.3926,0.4814,0.5377,0.5923
"433","13105",0.7831,0.7953,0.7918,0.7902,0.7982,0.7575
"434","13107",0.8869,0.8736,0.8335,0.8243,0.7889,0.8017
"435","13109",0.9175,0.9306,0.9102,0.8898,0.9102,0.8285
"436","13111",0.2882,0.3943,0.3356,0.3368,0.2977,0.1327
"437","13113",0.678,0.7686,0.7453,0.7491,0.765,0.789
"438","13115",0.8085,0.8074,0.8099,0.8131,0.8064,0.6785
"439","13117",0.6649,0.7803,0.7775,0.7771,0.7845,0.6849
"440","13119",0.4299,0.6257,0.5622,0.6087,0.6227,0.4981
"441","13121",0.949,0.9373,0.9261,0.9144,0.8968,0.9268
"442","13123",0.7292,0.6874,0.6746,0.6953,0.7049,0.4395
"443","13125",0.1977,0.2584,0.1735,0.3314,0.3814,0.4023
"444","13127",0.7636,0.85,0.8488,0.8147,0.7908,0.7559
"445","13129",0.7748,0.8029,0.8112,0.8042,0.815,0.5907
"446","13131",0.8894,0.9013,0.9,0.8946,0.8984,0.8094
"447","13133",0.8627,0.5413,0.7848,0.8914,0.7552,0.8119
"448","13135",0.9207,0.9684,0.9675,0.9698,0.9717,0.9427
"449","13137",0.8035,0.7826,0.7797,0.7978,0.8112,0.606
"450","13139",0.9194,0.9258,0.9223,0.9236,0.9236,0.7903
"451","13141",0.5041,0.5741,0.688,0.7319,0.5864,0.9774
"452","13143",0.3643,0.1747,0.2977,0.2502,0.2856,0.3084
"453","13145",0.6668,0.5003,0.4967,0.4492,0.3225,0.6034
"454","13147",0.4401,0.6629,0.5673,0.645,0.6164,0.627
"455","13149",0.5044,0.2975,0.2502,0.2706,0.5021,0.4605
"456","13151",0.5878,0.8325,0.8252,0.852,0.8364,0.9201
"457","13153",0.7643,0.8131,0.8077,0.8032,0.788,0.8358
"458","13155",0.5738,0.802,0.5482,0.5524,0.6154,0.7222
"459","13157",0.6694,0.633,0.6855,0.6944,0.6784,0.5382
"460","13159",0.5579,0.7689,0.7195,0.632,0.5759,0.6308
"461","13161",0.7649,0.7221,0.8153,0.8147,0.7892,0.669
"462","13163",0.7162,0.5821,0.6543,0.6148,0.7415,0.915
"463","13165",0.8547,0.8001,0.8163,0.7685,0.8953,0.8399
"464","13167",0.4375,0.4923,0.3996,0.4037,0.4183,0.7708
"465","13169",0.6471,0.3831,0.3671,0.3477,0.3206,0.6731
"466","13171",0.6585,0.6088,0.4113,0.4263,0.4034,0.7342
"467","13173",0.6515,0.8077,0.6081,0.5801,0.3817,0.7043
"468","13175",0.5359,0.6674,0.709,0.6374,0.4935,0.8224
"469","13177",0.3802,0.6782,0.5992,0.6294,0.4015,0.669
"470","13179",0.8878,0.8459,0.7781,0.8599,0.8647,0.9338
"471","13181",0.4417,0.4045,0.3547,0.5161,0.4912,0.7212
"472","13183",0.905,0.9007,0.8672,0.8188,0.8612,0.8208
"473","13185",0.7261,0.8119,0.7806,0.802,0.7529,0.8584
"474","13187",0.5694,0.5397,0.5301,0.5043,0.489,0.3084
"475","13189",0.4729,0.6276,0.7011,0.7265,0.7036,0.8577
"476","13191",0.7636,0.471,0.5247,0.5005,0.4728,0.7708
"477","13193",0.8582,0.9083,0.8774,0.8462,0.737,0.9593
"478","13195",0.6168,0.57,0.6014,0.6316,0.6259,0.5465
"479","13197",0.9315,0.8217,0.893,0.829,0.8914,0.8039
"480","13199",0.5831,0.5445,0.5587,0.5062,0.454,0.8256
"481","13201",0.4229,0.6565,0.4782,0.3257,0.3387,0.7107
"482","13205",0.8719,0.8185,0.7619,0.8593,0.8497,0.8937
"483","13207",0.577,0.5945,0.4801,0.5301,0.5632,0.6512
"484","13209",0.591,0.7457,0.7813,0.8443,0.8551,0.7342
"485","13211",0.4073,0.6836,0.6488,0.6466,0.6797,0.6528
"486","13213",0.6057,0.7536,0.7198,0.7049,0.7281,0.5226
"487","13215",0.8544,0.8424,0.8688,0.8628,0.8335,0.9239
"488","13217",0.7028,0.7905,0.8408,0.7924,0.7514,0.8972
"489","13219",0.6398,0.5817,0.5575,0.611,0.5785,0.4854
"490","13221",0.5404,0.4525,0.6568,0.6899,0.7354,0.6168
"491","13223",0.4888,0.6409,0.6199,0.6215,0.5899,0.6938
"492","13225",0.9028,0.8695,0.8545,0.8672,0.8774,0.895
"493","13227",0.4245,0.372,0.3181,0.2703,0.304,0.4395
"494","13229",0.6939,0.6148,0.6819,0.6266,0.5145,0.4777
"495","13231",0.5882,0.2297,0.256,0.2534,0.2324,0.4112
"496","13233",0.8515,0.8434,0.8354,0.836,0.8249,0.6582
"497","13235",0.8363,0.3774,0.6393,0.5829,0.3948,0.8151
"498","13237",0.8541,0.8357,0.8478,0.8691,0.7574,0.7301
"499","13239",0.5834,0.4315,0.4425,0.4323,0.7794,0.915
"500","13241",0.6146,0.6518,0.6145,0.5928,0.567,0.3794
"501","13243",0.8442,0.6015,0.467,0.469,0.4849,0.9567
"502","13245",0.8404,0.8166,0.7536,0.7482,0.7584,0.9484
"503","13247",0.8656,0.943,0.9316,0.9316,0.9185,0.9637
"504","13249",0.8398,0.5213,0.5839,0.6466,0.5355,0.7358
"505","13251",0.7296,0.6034,0.5909,0.5753,0.6329,0.8485
"506","13253",0.8229,0.5276,0.5571,0.4674,0.6291,0.7782
"507","13255",0.7863,0.7695,0.7711,0.6507,0.5731,0.8141
"508","13257",0.4656,0.535,0.5167,0.5256,0.5291,0.521
"509","13259",0.7958,0.4828,0.9917,0.9911,0.9908,0.9799
"510","13261",0.8837,0.8854,0.8093,0.8255,0.8571,0.9284
"511","13263",0.485,0.463,0.7526,0.7571,0.6399,0.9227
"512","13265",0.4866,0.4659,0.4473,0.4766,0.4884,0.9411
"513","13267",0.9171,0.8882,0.8399,0.8475,0.8475,0.8195
"514","13269",0.6286,0.4038,0.4238,0.5094,0.4957,0.8167
"515","13271",0.4636,0.9462,0.9462,0.9481,0.9567,0.8819
"516","13273",0.7761,0.6225,0.5345,0.5072,0.5199,0.9433
"517","13275",0.8171,0.7612,0.7294,0.738,0.7338,0.816
"518","13277",0.9006,0.9194,0.8567,0.6972,0.7459,0.8421
"519","13279",0.9012,0.872,0.8828,0.8777,0.851,0.7973
"520","13281",0.3477,0.3239,0.2967,0.2916,0.0449,0.1655
"521","13283",0.8235,0.521,0.6772,0.6641,0.8262,0.6951
"522","13285",0.7869,0.8014,0.7746,0.7816,0.7577,0.8329
"523","13287",0.8898,0.8249,0.8338,0.8676,0.73,0.8568
"524","13289",0.613,0.7186,0.4078,0.4397,0.4199,0.8444
"525","13291",0.055,0.2998,0.2983,0.2967,0.3578,0.1655
"526","13293",0.7598,0.5264,0.5874,0.5836,0.5912,0.7151
"527","13295",0.4331,0.2912,0.2225,0.2604,0.2856,0.3046
"528","13297",0.6044,0.6699,0.6492,0.5116,0.5651,0.6375
"529","13299",0.7745,0.7737,0.7921,0.781,0.4565,0.7632
"530","13301",0.6675,0.4656,0.461,0.7609,0.6905,0.9376
"531","13303",0.5197,0.676,0.7373,0.7017,0.738,0.9144
"532","13305",0.6917,0.724,0.7679,0.7287,0.745,0.6674
"533","13307",0.8143,0.83,0.8157,0.7819,0.8621,0.8587
"534","13309",0.8127,0.3911,0.5466,0.6017,0.5065,0.8329
"535","13311",0.4423,0.1721,0.2238,0.404,0.3782,0.2336
"536","13313",0.9111,0.9299,0.9284,0.9303,0.9341,0.8094
"537","13315",0.614,0.4802,0.6667,0.7017,0.8233,0.8039
"538","13317",0.7003,0.7807,0.7762,0.843,0.8822,0.8698
"539","13319",0.6958,0.5442,0.5817,0.5759,0.6192,0.8224
"540","13321",0.5331,0.4796,0.5642,0.6036,0.5536,0.7151
"541","15001",0.9442,0.9188,0.9217,0.9198,0.9389,0.9644
"542","15003",0.9847,0.9745,0.9752,0.9758,0.9752,0.9844
"543","15005",0.4974,0.9567,0.9698,0.9682,0.9421,0.9901
"544","15007",0.9519,0.9315,0.9421,0.9484,0.9503,0.9663
"545","15009",0.9697,0.9474,0.9421,0.9421,0.9472,0.965
"546","16001",0.605,0.5967,0.5871,0.5807,0.5874,0.4758
"547","16003",0.3028,0.0646,0.0751,0.1929,0.1328,0.2613
"548","16005",0.4429,0.4624,0.4234,0.419,0.462,0.5006
"549","16007",0.2073,0.1161,0.249,0.29,0.1971,0.2148
"550","16009",0.3904,0.2994,0.2585,0.2601,0.3365,0.4656
"551","16011",0.821,0.801,0.8134,0.8064,0.7918,0.6375
"552","16013",0.7678,0.8399,0.8138,0.8214,0.845,0.6337
"553","16015",0.5366,0.2437,0.1862,0.1442,0.1203,0.3218
"554","16017",0.2277,0.1915,0.1627,0.1063,0.1576,0.2276
"555","16019",0.6445,0.6556,0.6428,0.6428,0.645,0.5083
"556","16021",0.1863,0.2705,0.2945,0.3601,0.3903,0.3355
"557","16023",0.6554,0.3882,0.3642,0.2018,0.0092,0.0589
"558","16025",0.298,0.5964,0.7612,0.5205,0.276,0.1127
"559","16027",0.864,0.8561,0.8421,0.8313,0.8462,0.6827
"560","16029",0.4292,0.4678,0.4728,0.4448,0.4425,0.2778
"561","16031",0.8439,0.8618,0.8723,0.8742,0.8714,0.7008
"562","16033",0.95,0.9519,0.9519,0.964,0.9748,0.8399
"563","16035",0.4891,0.3446,0.2757,0.1404,0.1309,0.3218
"564","16037",0.5003,0.3596,0.3308,0.348,0.455,0.451
"565","16039",0.8286,0.788,0.8106,0.8128,0.8007,0.656
"566","16041",0.5449,0.4446,0.5053,0.461,0.3136,0.3119
"567","16043",0.7621,0.7574,0.7217,0.6794,0.6845,0.451
"568","16045",0.642,0.5394,0.5422,0.5027,0.5294,0.4023
"569","16047",0.8617,0.866,0.8784,0.8911,0.8835,0.7126
"570","16049",0.2264,0.1906,0.1894,0.4136,0.4276,0.2966
"571","16051",0.7484,0.681,0.6441,0.6237,0.6422,0.4179
"572","16053",0.8598,0.8946,0.9172,0.9191,0.9261,0.7855
"573","16055",0.2579,0.3087,0.2951,0.2063,0.2585,0.3488
"574","16057",0.4707,0.3949,0.3734,0.3684,0.2445,0.3908
"575","16059",0.1541,0.1088,0.2321,0.1474,0.2079,0.1852
"576","16061",0.3757,0.5881,0.4559,0.3938,0.4559,0.521
"577","16063",0.8114,0.8774,0.8933,0.8943,0.8927,0.7292
"578","16065",0.4856,0.4159,0.4648,0.3725,0.3263,0.3736
"579","16067",0.9003,0.9051,0.9147,0.9169,0.9188,0.7728
"580","16069",0.4,0.2953,0.2394,0.2894,0.347,0.4179
"581","16071",0.3165,0.0598,0.3728,0.4648,0.5072,0.2148
"582","16073",0.9076,0.8943,0.886,0.8879,0.8857,0.6986
"583","16075",0.7697,0.6801,0.7434,0.7361,0.7596,0.5891
"584","16077",0.8863,0.9118,0.9051,0.907,0.8984,0.7782
"585","16079",0.2716,0.1769,0.2461,0.1522,0.4371,0.2855
"586","16081",0.7687,0.7632,0.7899,0.7628,0.6504,0.5341
"587","16083",0.7194,0.7339,0.7685,0.7507,0.7456,0.5815
"588","16085",0.307,0.4073,0.3009,0.006,0.0092,0.1515
"589","16087",0.8108,0.8157,0.773,0.7635,0.7829,0.564
"590","17001",0.2888,0.1779,0.2557,0.2225,0.1936,0.2778
"591","17003",0.4066,0.5025,0.453,0.4858,0.4209,0.7642
"592","17005",0.4611,0.2428,0.3422,0.2725,0.2607,0.3908
"593","17007",0.7764,0.8217,0.8243,0.8163,0.8176,0.6502
"594","17009",0.355,0.5356,0.4871,0.5193,0.5759,0.6353
"595","17011",0.5229,0.4519,0.4702,0.5078,0.5454,0.4023
"596","17013",0.0378,0.19,0.0162,0.0057,0.0105,0.0344
"597","17015",0.2933,0.3115,0.3699,0.3543,0.2436,0.2094
"598","17017",0.7617,0.8198,0.816,0.8287,0.8392,0.6232
"599","17019",0.7458,0.7753,0.7781,0.7736,0.7902,0.7212
"600","17021",0.1799,0.1839,0.0684,0.0821,0.1016,0.0907
"601","17023",0.0767,0.0108,0.0226,0.0818,0.0627,0.0223
"602","17025",0.0745,0.0922,0.0376,0.2248,0.3286,0.0426
"603","17027",0.3366,0.3176,0.2719,0.2754,0.2426,0.2855
"604","17029",0.3162,0.3201,0.2512,0.3559,0.3187,0.3001
"605","17031",0.9703,0.9678,0.964,0.9631,0.9618,0.916
"606","17033",0.5054,0.4834,0.3617,0.4183,0.4839,0.2928
"607","17035",0.0324,0.0305,0.2515,0.0089,0.0306,0.0239
"608","17037",0.7235,0.738,0.7418,0.6972,0.6864,0.6085
"609","17039",0.099,0.1537,0.1993,0.2362,0.2327,0.126
"610","17041",0.5031,0.514,0.5562,0.533,0.4919,0.3218
"611","17043",0.8464,0.8564,0.8551,0.8548,0.8526,0.7237
"612","17045",0.0528,0.0776,0.1038,0.1165,0.1652,0.0169
"613","17047",0.0101,0.042,0.042,0.0675,0.1366,0.0239
"614","17049",0.1659,0.1489,0.1324,0.1767,0.2757,0.0589
"615","17051",0.1764,0.2768,0.2149,0.3123,0.2677,0.2409
"616","17053",0.0872,0.0732,0.1273,0.1636,0.1897,0.2094
"617","17055",0.0652,0.0642,0.1385,0.0996,0.0408,0.0589
"618","17057",0.2382,0.4102,0.39,0.4419,0.4085,0.2658
"619","17059",0.155,0.0149,0.0379,0.1127,0.1229,0.0643
"620","17061",0.0449,0.063,0.0493,0.0267,0.0146,0.0302
"621","17063",0.477,0.5213,0.5215,0.4537,0.5037,0.4395
"622","17065",0.0423,0.0429,0.1436,0.0127,0.07,0.0506
"623","17067",0.0292,0.1047,0.072,0.0761,0.07,0.0547
"624","17069",0.1216,0.0245,0.0853,0.0872,0.0449,0.0385
"625","17071",0.042,0.0964,0.0465,0.0624,0.0382,0.0643
"626","17073",0.4019,0.3921,0.3894,0.4403,0.4132,0.3189
"627","17075",0.4939,0.4611,0.4661,0.5014,0.4963,0.3355
"628","17077",0.7312,0.5913,0.6342,0.5864,0.6008,0.6353
"629","17079",0.1181,0.005,0.226,0.0156,0.1983,0.0086
"630","17081",0.3547,0.359,0.3588,0.3238,0.3254,0.4605
"631","17083",0.0748,0.1635,0.0649,0.1509,0.2264,0.0643
"632","17085",0.2299,0.442,0.1324,0.1878,0.2633,0.1181
"633","17087",0.5264,0.3001,0.2327,0.2451,0.2248,0.4443
"634","17089",0.9289,0.9385,0.9328,0.9335,0.9309,0.8224
"635","17091",0.7515,0.7651,0.7351,0.7227,0.7039,0.663
"636","17093",0.6643,0.767,0.773,0.8144,0.8239,0.7027
"637","17095",0.4519,0.4191,0.4916,0.4807,0.4358,0.5115
"638","17097",0.8882,0.8984,0.8946,0.8972,0.8949,0.7855
"639","17099",0.5181,0.569,0.5212,0.5473,0.5479,0.4574
"640","17101",0.2369,0.4538,0.6893,0.6695,0.4823,0.4656
"641","17103",0.3964,0.3469,0.4311,0.503,0.4524,0.4341
"642","17105",0.4082,0.3504,0.3251,0.3626,0.2795,0.3552
"643","17107",0.4799,0.3494,0.3747,0.3604,0.2763,0.43
"644","17109",0.4837,0.4283,0.3117,0.3607,0.3664,0.3934
"645","17111",0.6945,0.7278,0.7173,0.703,0.7202,0.5439
"646","17113",0.5528,0.5798,0.56,0.5969,0.582,0.5621
"647","17115",0.4474,0.4188,0.4963,0.4238,0.4164,0.6146
"648","17117",0.0818,0.0964,0.1019,0.1003,0.0729,0.0547
"649","17119",0.3611,0.4213,0.347,0.3397,0.3712,0.4682
"650","17121",0.2168,0.2256,0.2531,0.3168,0.2821,0.3046
"651","17123",0.0802,0.2135,0.2703,0.1726,0.1111,0.1445
"652","17125",0.1009,0.132,0.0532,0.0331,0.0131,0.0286
"653","17127",0.1617,0.1992,0.3174,0.3047,0.2509,0.3934
"654","17129",0.2235,0.0496,0.0175,0.0191,0.0201,0.0703
"655","17131",0.1019,0.1164,0.1105,0.0458,0.0544,0.0907
"656","17133",0.0904,0.1031,0.0322,0.0436,0.1764,0.0302
"657","17135",0.1471,0.2151,0.2092,0.192,0.2343,0.2148
"658","17137",0.2691,0.2157,0.3461,0.3566,0.3263,0.3845
"659","17139",0.1121,0.2167,0.0474,0.121,0.1299,0.0239
"660","17141",0.5993,0.5601,0.5759,0.6186,0.6441,0.4341
"661","17143",0.6452,0.6164,0.6794,0.6765,0.7287,0.6929
"662","17145",0.2936,0.456,0.404,0.2509,0.2423,0.4367
"663","17147",0.0742,0.0992,0.0216,0.0302,0.0357,0.0458
"664","17149",0.1646,0.2641,0.1293,0.0605,0.0812,0.0643
"665","17151",0.1522,0.1368,0.0942,0.1203,0.1242,0.3421
"666","17153",0.4863,0.7587,0.468,0.4982,0.4546,0.753
"667","17155",0.4885,0.2215,0.2197,0.4206,0.4374,0.2613
"668","17157",0.264,0.366,0.3365,0.3053,0.3741,0.4656
"669","17159",0.071,0.1269,0.0777,0.0471,0.2101,0.1066
"670","17161",0.7525,0.7788,0.7832,0.8001,0.7972,0.6655
"671","17163",0.691,0.632,0.6106,0.6218,0.6539,0.7826
"672","17165",0.1936,0.1753,0.3145,0.4056,0.3687,0.2702
"673","17167",0.3691,0.4061,0.4346,0.439,0.4234,0.5519
"674","17169",0.0869,0.3462,0.2436,0.2321,0.5014,0.2148
"675","17171",0.0168,0.0439,0.0837,0.0802,0.0586,0.0239
"676","17173",0.0684,0.0916,0.0347,0.0287,0.0232,0.0105
"677","17175",0.0385,0.0413,0.064,0.0436,0.043,0.1181
"678","17177",0.5159,0.5649,0.4002,0.3875,0.3617,0.521
"679","17179",0.1363,0.1355,0.1538,0.1477,0.1789,0.1655
"680","17181",0.3847,0.4353,0.4027,0.3311,0.3187,0.2928
"681","17183",0.5608,0.498,0.5221,0.5298,0.539,0.5786
"682","17185",0.0783,0.1203,0.1563,0.2356,0.2773,0.1445
"683","17187",0.4471,0.6304,0.6756,0.6896,0.6415,0.5006
"684","17189",0.0605,0.1826,0.1687,0.1407,0.1474,0.0426
"685","17191",0.0614,0.0327,0.0876,0.2073,0.2658,0.0344
"686","17193",0.0191,0.0289,0.0684,0.1945,0.1398,0.0344
"687","17195",0.6031,0.5537,0.4992,0.4973,0.5457,0.4777
"688","17197",0.8025,0.8523,0.8593,0.859,0.8609,0.7623
"689","17199",0.2022,0.2775,0.3664,0.313,0.4002,0.3421
"690","17201",0.7955,0.795,0.8083,0.7975,0.7982,0.7043
"691","17203",0.1971,0.1597,0.0748,0.0525,0.049,0.0703
"692","18001",0.3764,0.4516,0.4846,0.4441,0.3865,0.1903
"693","18003",0.7366,0.7329,0.7488,0.767,0.7603,0.6445
"694","18005",0.5601,0.6492,0.6361,0.6584,0.6632,0.5395
"695","18007",0.2735,0.3443,0.3961,0.3572,0.2572,0.2381
"696","18009",0.1028,0.0143,0.1337,0.1961,0.043,0.0703
"697","18011",0.0455,0.2542,0.263,0.3712,0.4046,0.3253
"698","18013",0.0598,0.0432,0.0812,0.1108,0.1611,0.0703
"699","18015",0.4035,0.3806,0.4183,0.3613,0.2814,0.1779
"700","18017",0.6799,0.7555,0.7791,0.7835,0.7943,0.564
"701","18019",0.4713,0.5983,0.5298,0.5046,0.5202,0.5115
"702","18021",0.0302,0.0397,0.0433,0.1213,0.1802,0.0589
"703","18023",0.6579,0.7361,0.7345,0.737,0.752,0.521
"704","18025",0.0484,0.0604,0.05,0.0554,0.07,0.0506
"705","18027",0.4592,0.5006,0.3836,0.3836,0.4846,0.3396
"706","18029",0.12,0.0451,0.0452,0.0471,0.0357,0.0344
"707","18031",0.2292,0.2348,0.1156,0.1897,0.1493,0.1127
"708","18033",0.1579,0.273,0.1831,0.1611,0.1414,0.0863
"709","18035",0.3697,0.3335,0.3563,0.3518,0.347,0.4211
"710","18037",0.4407,0.4732,0.5584,0.5339,0.4982,0.3218
"711","18039",0.8009,0.8055,0.8125,0.8106,0.8077,0.6308
"712","18041",0.1038,0.1979,0.114,0.0856,0.1229,0.1445
"713","18043",0.3277,0.3243,0.4877,0.4747,0.333,0.3934
"714","18045",0.1054,0.2702,0.2178,0.2401,0.2101,0.0812
"715","18047",0.0961,0.1174,0.0395,0.021,0.12,0.0201
"716","18049",0.4681,0.3332,0.4059,0.4196,0.4082,0.2658
"717","18051",0.2904,0.197,0.2063,0.1862,0.1318,0.2094
"718","18053",0.4378,0.435,0.4489,0.3165,0.2541,0.4656
"719","18055",0.077,0.0241,0.0446,0.078,0.2066,0.0385
"720","18057",0.4522,0.5426,0.545,0.5536,0.5511,0.5006
"721","18059",0.0882,0.2129,0.2566,0.1872,0.2544,0.2508
"722","18061",0.1509,0.0525,0.0949,0.071,0.0933,0.0863
"723","18063",0.2468,0.4481,0.4451,0.4696,0.5403,0.4949
"724","18065",0.1703,0.1565,0.1952,0.1573,0.1057,0.1852
"725","18067",0.4703,0.4414,0.4616,0.4218,0.4046,0.4682
"726","18069",0.2611,0.0671,0.1305,0.1223,0.1455,0.126
"727","18071",0.5076,0.5483,0.5708,0.5677,0.5514,0.4023
"728","18073",0.3417,0.3284,0.2576,0.3372,0.3658,0.3218
"729","18075",0.3566,0.1091,0.1904,0.1987,0.2232,0.1066
"730","18077",0.1843,0.3475,0.2693,0.227,0.2165,0.2276
"731","18079",0.0799,0.2517,0.1267,0.0958,0.1375,0.0977
"732","18081",0.3009,0.3634,0.3394,0.3493,0.3773,0.3736
"733","18083",0.27,0.2584,0.2404,0.1582,0.1684,0.2613
"734","18085",0.5824,0.5407,0.5358,0.5597,0.596,0.3934
"735","18087",0.5773,0.5305,0.5167,0.5103,0.5256,0.1515
"736","18089",0.8818,0.8831,0.8777,0.8771,0.8742,0.8561
"737","18091",0.649,0.6053,0.6043,0.5692,0.5285,0.5697
"738","18093",0.1296,0.0824,0.1913,0.1318,0.0834,0.0863
"739","18095",0.5114,0.4115,0.4594,0.4572,0.4744,0.4736
"740","18097",0.8372,0.8914,0.8908,0.8975,0.908,0.8501
"741","18099",0.6433,0.6323,0.5788,0.5915,0.6358,0.4055
"742","18101",0.0121,0.006,0.0503,0.008,0.0092,0.1445
"743","18103",0.2598,0.2511,0.2025,0.2407,0.283,0.3682
"744","18105",0.5385,0.5464,0.5938,0.5724,0.5756,0.493
"745","18107",0.4028,0.5175,0.4737,0.4817,0.4826,0.2658
"746","18109",0.0582,0.049,0.1032,0.0825,0.1105,0.0703
"747","18111",0.456,0.3851,0.3282,0.462,0.4741,0.3001
"748","18113",0.6732,0.6591,0.6132,0.611,0.6278,0.4125
"749","18115",0.0044,0.012,0.0115,0.0108,0.0118,0.0735
"750","18117",0.1563,0.0614,0.1668,0.0611,0.0933,0.0977
"751","18119",0.0541,0.1502,0.1305,0.1652,0.1082,0.0426
"752","18121",0.278,0.3119,0.1665,0.1605,0.291,0.1181
"753","18123",0.114,0.091,0.0876,0.0844,0.0926,0.1569
"754","18125",0.028,0.0085,3e-04,0.0092,0.0334,0.0344
"755","18127",0.4044,0.5076,0.4788,0.4734,0.4677,0.5115
"756","18129",0.098,0.167,0.0971,0.0583,0.0175,0.0643
"757","18131",0.2554,0.1126,0.1054,0.1,0.0471,0.1569
"758","18133",0.3136,0.245,0.348,0.3021,0.3362,0.2702
"759","18135",0.192,0.3542,0.263,0.3352,0.3521,0.2336
"760","18137",0.1041,0.3341,0.1792,0.0723,0.2044,0.0773
"761","18139",0.0681,0.0703,0.014,0.0372,0.1579,0.0589
"762","18141",0.7385,0.7075,0.7138,0.7147,0.7071,0.6582
"763","18143",0.135,0.147,0.1544,0.1439,0.049,0.1066
"764","18145",0.3433,0.4357,0.454,0.3989,0.3782,0.2508
"765","18147",0.2347,0.2791,0.3079,0.1952,0.1888,0.126
"766","18149",0.3124,0.33,0.1601,0.1904,0.2954,0.1655
"767","18151",0.3359,0.3259,0.3674,0.3515,0.3728,0.1779
"768","18153",0.1716,0.1985,0.3967,0.1818,0.1913,0.2753
"769","18155",0.006,0.2358,0.2875,0.1133,0.1643,0.0773
"770","18157",0.7194,0.717,0.7167,0.7173,0.7106,0.6197
"771","18159",0.0445,0.2612,0.263,0.2429,0.2194,0.1127
"772","18161",0.1222,0.2527,0.0901,0.0169,0.2009,0.0907
"773","18163",0.4213,0.507,0.4518,0.46,0.4626,0.4981
"774","18165",0.0547,0.0448,0.022,0.0777,0.0627,0.0239
"775","18167",0.3863,0.4471,0.4419,0.4174,0.4021,0.451
"776","18169",0.1477,0.2154,0.1955,0.199,0.1633,0.1445
"777","18171",0.1407,0.1686,0.0099,0.0869,0.0729,0.0643
"778","18173",0.1592,0.1814,0.234,0.2837,0.2601,0.2829
"779","18175",0.0649,0.1168,0.043,0.0318,0.0293,0.0201
