year,fips,income_adjusted_to_2000
2009,00000,31579
2009,01000,26294
2009,01001,26472
2009,01003,28468
2009,01005,21014
2009,01007,19046
2009,01009,22173
2009,01011,19112
2009,01013,22056
2009,01015,24257
2009,01017,21031
2009,01019,21863
2009,01021,21820
2009,01023,20434
2009,01025,21925
2009,01027,22226
2009,01029,21488
2009,01031,27242
2009,01033,24452
2009,01035,20127
2009,01037,20980
2009,01039,22618
2009,01041,22600
2009,01043,24050
2009,01045,25591
2009,01047,21557
2009,01049,20801
2009,01051,26922
2009,01053,20382
2009,01055,23426
2009,01057,20245
2009,01059,21504
2009,01061,22620
2009,01063,21592
2009,01065,22862
2009,01067,24263
2009,01069,27226
2009,01071,23043
2009,01073,32357
2009,01075,20208
2009,01077,23762
2009,01079,21906
2009,01081,23437
2009,01083,26399
2009,01085,23713
2009,01087,20349
2009,01089,32545
2009,01091,23365
2009,01093,20058
2009,01095,23305
2009,01097,24622
2009,01099,21131
2009,01101,28256
2009,01103,25332
2009,01105,19667
2009,01107,22712
2009,01109,24176
2009,01111,21756
2009,01113,21305
2009,01115,23749
2009,01117,33389
2009,01119,20054
2009,01121,21384
2009,01123,25040
2009,01125,25458
2009,01127,25552
2009,01129,23124
2009,01131,19343
2009,01133,21714
2009,02000,37920
2009,02010,NA
2009,02013,27302
2009,02016,30926
2009,02020,43291
2009,02050,25887
2009,02060,50418
2009,02063,NA
2009,02066,NA
2009,02068,45562
2009,02070,31869
2009,02090,36478
2009,02100,30830
2009,02105,29209
2009,02110,42025
2009,02122,33585
2009,02130,42730
2009,02150,35563
2009,02158,19146
2009,02164,31010
2009,02170,32032
2009,02180,29857
2009,02185,32094
2009,02188,29483
2009,02195,35977
2009,02198,25151
2009,02201,NA
2009,02220,38368
2009,02230,54105
2009,02231,NA
2009,02232,NA
2009,02240,30912
2009,02261,38629
2009,02275,27357
2009,02280,NA
2009,02282,36155
2009,02290,31298
2009,02901,NA
2009,02903,NA
2009,02904,NA
2009,02905,NA
2009,02907,NA
2009,02908,NA
2009,02910,NA
2009,02912,NA
2009,02916,NA
2009,02919,NA
2009,02920,NA
2009,02921,NA
2009,02922,NA
2009,02923,NA
2009,02924,NA
2009,02925,NA
2009,02926,NA
2009,02928,NA
2009,02929,NA
2009,04000,26900
2009,04001,20858
2009,04003,27363
2009,04005,27306
2009,04007,24920
2009,04009,19068
2009,04011,23596
2009,04012,20798
2009,04013,28746
2009,04015,20610
2009,04017,19798
2009,04019,27225
2009,04021,19679
2009,04023,22761
2009,04025,23628
2009,04027,21520
2009,05000,25253
2009,05001,27538
2009,05003,22296
2009,05005,23274
2009,05007,38776
2009,05009,22181
2009,05011,20570
2009,05013,20250
2009,05015,19493
2009,05017,21764
2009,05019,21599
2009,05021,22846
2009,05023,22870
2009,05025,22507
2009,05027,23152
2009,05029,23255
2009,05031,23225
2009,05033,21035
2009,05035,22602
2009,05037,23070
2009,05039,21934
2009,05041,24002
2009,05043,22726
2009,05045,24561
2009,05047,19851
2009,05049,17992
2009,05051,25392
2009,05053,23641
2009,05055,21658
2009,05057,19464
2009,05059,20231
2009,05061,20011
2009,05063,22714
2009,05065,19132
2009,05067,20522
2009,05069,22836
2009,05071,18039
2009,05073,20740
2009,05075,20334
2009,05077,17956
2009,05079,16497
2009,05081,22352
2009,05083,21081
2009,05085,25643
2009,05087,18977
2009,05089,19173
2009,05091,22001
2009,05093,21264
2009,05095,20611
2009,05097,18594
2009,05099,20673
2009,05101,17634
2009,05103,23290
2009,05105,22203
2009,05107,20866
2009,05109,20427
2009,05111,21747
2009,05113,18516
2009,05115,22091
2009,05117,23358
2009,05119,33331
2009,05121,20377
2009,05123,18090
2009,05125,26596
2009,05127,17177
2009,05129,19133
2009,05131,26169
2009,05133,18562
2009,05135,20857
2009,05137,19285
2009,05139,29534
2009,05141,19264
2009,05143,22698
2009,05145,22832
2009,05147,21227
2009,05149,18964
2009,06000,33451
2009,06001,36793
2009,06003,31237
2009,06005,26465
2009,06007,25545
2009,06009,28492
2009,06011,32677
2009,06013,43342
2009,06015,20894
2009,06017,37429
2009,06019,24206
2009,06021,24757
2009,06023,26101
2009,06025,22376
2009,06027,33286
2009,06029,22922
2009,06031,19523
2009,06033,23709
2009,06035,21057
2009,06037,33129
2009,06039,20505
2009,06041,65574
2009,06043,27652
2009,06045,27737
2009,06047,21671
2009,06049,27825
2009,06051,30522
2009,06053,32124
2009,06055,36925
2009,06057,34846
2009,06059,37408
2009,06061,37030
2009,06063,29975
2009,06065,24544
2009,06067,30443
2009,06069,28851
2009,06071,23215
2009,06073,34319
2009,06075,57489
2009,06077,25575
2009,06079,31254
2009,06081,57145
2009,06083,35233
2009,06085,45576
2009,06087,36191
2009,06089,26495
2009,06091,23837
2009,06093,24648
2009,06095,29993
2009,06097,33317
2009,06099,24503
2009,06101,27622
2009,06103,22189
2009,06105,21303
2009,06107,22240
2009,06109,25755
2009,06111,35602
2009,06113,31724
2009,06115,24632
2009,08000,32171
2009,08003,23441
2009,08005,31931
2009,08007,24598
2009,08009,29982
2009,08011,17806
2009,08014,34163.6
2009,08015,24708
2009,08017,37973
2009,08019,36401
2009,08021,19793
2009,08023,20549
2009,08025,13327
2009,08027,26547
2009,08029,22802
2009,08031,37530
2009,08033,20219
2009,08035,44563
2009,08037,39023
2009,08039,33651
2009,08041,30199
2009,08043,20380
2009,08045,33151
2009,08047,29983
2009,08049,25325
2009,08051,28106
2009,08053,27720
2009,08055,23595
2009,08057,28514
2009,08061,31586
2009,08063,24545
2009,08065,21988
2009,08067,33887
2009,08069,29742
2009,08071,22358
2009,08073,21342
2009,08075,27293
2009,08077,28039
2009,08079,34299
2009,08081,28257
2009,08083,25028
2009,08085,24465
2009,08087,22190
2009,08089,22612
2009,08091,33981
2009,08093,26626
2009,08095,27830
2009,08097,73615
2009,08099,24840
2009,08101,22965
2009,08103,30993
2009,08105,25496
2009,08107,39524
2009,08109,19928
2009,08111,33113
2009,08113,41718
2009,08115,29316
2009,08117,34239
2009,08119,31091
2009,08121,25770
2009,08125,27034
2009,09000,47890
2009,09001,78958
2009,09003,39723
2009,09005,38860
2009,09007,41702
2009,09009,35030
2009,09011,36545
2009,09013,35536
2009,09015,29141
2009,10000,32783
2009,10001,27721
2009,10003,35379
2009,10005,29790
2009,11000,48259
2009,11001,48259
2009,12000,29543
2009,12001,27457
2009,12003,20013
2009,12005,28524
2009,12007,18917
2009,12009,28686
2009,12011,30921
2009,12013,17487
2009,12015,25510
2009,12017,24165
2009,12019,27151
2009,12021,46405
2009,12023,21461
2009,12027,16529
2009,12029,16794
2009,12031,28431
2009,12033,26510
2009,12035,25762
2009,12037,21815
2009,12039,22551
2009,12041,19703
2009,12043,14754
2009,12045,19891
2009,12047,16217
2009,12049,17550
2009,12051,19051
2009,12053,23836
2009,12055,22251
2009,12057,30026
2009,12059,19026
2009,12061,41807
2009,12063,21437
2009,12065,25463
2009,12067,15157
2009,12069,26039
2009,12071,32185
2009,12073,27911
2009,12075,21253
2009,12077,17891
2009,12079,18752
2009,12081,28578
2009,12083,23696
2009,12085,42468
2009,12086,27887
2009,12087,46906
2009,12089,33596
2009,12091,31379
2009,12093,19695
2009,12095,26092
2009,12097,20562
2009,12099,42353
2009,12101,25083
2009,12103,31694
2009,12105,23384
2009,12107,20705
2009,12109,40173
2009,12111,24611
2009,12113,28607
2009,12115,36058
2009,12117,28921
2009,12119,22935
2009,12121,21136
2009,12123,19883
2009,12125,13232
2009,12127,25750
2009,12129,22942
2009,12131,29391
2009,12133,19666
2009,13000,27501
2009,13001,19960
2009,13003,18012
2009,13005,19048
2009,13007,21520
2009,13009,20857
2009,13011,20803
2009,13013,21925
2009,13015,23006
2009,13017,18919
2009,13019,20242
2009,13021,26271
2009,13023,22708
2009,13025,17706
2009,13027,22634
2009,13029,33098
2009,13031,20717
2009,13033,21301
2009,13035,20451
2009,13037,17122
2009,13039,23068
2009,13043,20074
2009,13045,23525
2009,13047,22101
2009,13049,16820
2009,13051,29837
2009,13053,22990
2009,13055,19262
2009,13057,29235
2009,13059,20310
2009,13061,20748
2009,13063,19414
2009,13065,19659
2009,13067,33075
2009,13069,19731
2009,13071,21318
2009,13073,31935
2009,13075,20582
2009,13077,28189
2009,13079,23112
2009,13081,18620
2009,13083,20221
2009,13085,25556
2009,13087,23284
2009,13089,29564
2009,13091,19622
2009,13093,16562
2009,13095,22870
2009,13097,23511
2009,13099,23490
2009,13101,16625
2009,13103,26077
2009,13105,22045
2009,13107,20382
2009,13109,21644
2009,13111,20607
2009,13113,36142
2009,13115,23607
2009,13117,36533
2009,13119,21893
2009,13121,47198
2009,13123,20918
