year,fips,income_adjusted_to_2000
2018,00000,37095
2018,01000,29024
2018,01001,29438
2018,01003,32163
2018,01005,23358
2018,01007,20742
2018,01009,24620
2018,01011,18405
2018,01013,24639
2018,01015,25016
2018,01017,23352
2018,01019,24443
2018,01021,23987
2018,01023,26194
2018,01025,24299
2018,01027,22718
2018,01029,24458
2018,01031,28920
2018,01033,25783
2018,01035,22346
2018,01037,21493
2018,01039,24333
2018,01041,24879
2018,01043,27102
2018,01045,25026
2018,01047,23941
2018,01049,22077
2018,01051,29455
2018,01053,22248
2018,01055,25085
2018,01057,23472
2018,01059,23280
2018,01061,23799
2018,01063,21094
2018,01065,24421
2018,01067,28806
2018,01069,29218
2018,01071,25146
2018,01073,37561
2018,01075,22643
2018,01077,25173
2018,01079,23245
2018,01081,26183
2018,01083,29825
2018,01085,27115
2018,01087,22163
2018,01089,35491
2018,01091,26891
2018,01093,22257
2018,01095,24678
2018,01097,26190
2018,01099,22496
2018,01101,29788
2018,01103,27365
2018,01105,21116
2018,01107,22615
2018,01109,25223
2018,01111,22610
2018,01113,22128
2018,01115,27193
2018,01117,38044
2018,01119,20908
2018,01121,23504
2018,01123,27823
2018,01125,26785
2018,01127,27611
2018,01129,24820
2018,01131,22221
2018,01133,23412
2018,02000,41054
2018,02010,NA
2018,02013,38952
2018,02016,37799
2018,02020,45893
2018,02050,30789
2018,02060,96695
2018,02063,NA
2018,02066,NA
2018,02068,58746
2018,02070,40410
2018,02090,39008
2018,02100,48159
2018,02105,43071
2018,02110,48035
2018,02122,35639
2018,02130,46399
2018,02150,41566
2018,02158,20842
2018,02164,45199
2018,02170,32280
2018,02180,35211
2018,02185,59508
2018,02188,33600
2018,02195,47797
2018,02198,30971
2018,02201,NA
2018,02220,47763
2018,02230,54814
2018,02231,NA
2018,02232,NA
2018,02240,34744
2018,02261,41381
2018,02275,33380
2018,02280,NA
2018,02282,40305
2018,02290,38980
2018,02901,NA
2018,02903,NA
2018,02904,NA
2018,02905,NA
2018,02907,NA
2018,02908,NA
2018,02910,NA
2018,02912,NA
2018,02916,NA
2018,02919,NA
2018,02920,NA
2018,02921,NA
2018,02922,NA
