year,fips,income_adjusted_to_2000
2017,00000,36573
2017,01000,28846
2017,01001,29386
2017,01003,32046
2017,01005,23125
2017,01007,20513
2017,01009,24297
2017,01011,18656
2017,01013,24870
2017,01015,25074
2017,01017,23021
2017,01019,24268
2017,01021,23806
2017,01023,25900
2017,01025,24460
2017,01027,22556
2017,01029,24747
2017,01031,28774
2017,01033,26001
2017,01035,21960
2017,01037,21303
2017,01039,24393
2017,01041,25014
2017,01043,27025
2017,01045,24961
2017,01047,23891
2017,01049,21939
2017,01051,29559
2017,01053,22599
2017,01055,25120
2017,01057,23550
2017,01059,22876
2017,01061,23925
2017,01063,21867
2017,01065,24816
2017,01067,28669
2017,01069,28912
2017,01071,25010
2017,01073,37049
2017,01075,22779
2017,01077,25107
2017,01079,22956
2017,01081,26221
2017,01083,29322
2017,01085,27523
2017,01087,22003
2017,01089,35084
2017,01091,26070
2017,01093,22383
2017,01095,24637
2017,01097,26161
2017,01099,22609
2017,01101,30013
2017,01103,27018
2017,01105,21683
2017,01107,22787
2017,01109,25490
2017,01111,22611
2017,01113,22990
2017,01115,26594
2017,01117,37551
2017,01119,21431
2017,01121,23433
2017,01123,27628
2017,01125,26645
2017,01127,27485
2017,01129,24772
2017,01131,22039
2017,01133,23637
2017,02000,40485
2017,02010,NA
2017,02013,41385
2017,02016,36963
2017,02020,45121
2017,02050,29959
2017,02060,88744
2017,02063,NA
2017,02066,NA
2017,02068,56148
2017,02070,40880
2017,02090,38035
2017,02100,44634
2017,02105,42936
2017,02110,47140
2017,02122,35447
2017,02130,46168
2017,02150,42586
2017,02158,20988
2017,02164,42935
2017,02170,31842
2017,02180,34898
2017,02185,62301
2017,02188,31548
2017,02195,46150
2017,02198,29743
2017,02201,NA
2017,02220,47930
2017,02230,52902
2017,02231,NA
2017,02232,NA
2017,02240,34038
2017,02261,41840
2017,02275,32301
2017,02280,NA
2017,02282,39156
2017,02290,38313
2017,02901,NA
2017,02903,NA
2017,02904,NA
2017,02905,NA
2017,02907,NA
2017,02908,NA
2017,02910,NA
2017,02912,NA
2017,02916,NA
2017,02919,NA
2017,02920,NA
2017,02921,NA
2017,02922,NA
2017,02923,NA
2017,02924,NA
2017,02925,NA
2017,02926,NA
2017,02928,NA
2017,02929,NA
2017,04000,29836
2017,04001,22422
2017,04003,27089
2017,04005,33040
2017,04007,26684
2017,04009,20822
2017,04011,25577
2017,04012,22200
2017,04013,32086
2017,04015,22467
2017,04017,21241
2017,04019,29347
2017,04021,21530
2017,04023,25766
2017,04025,27330
2017,04027,23662
2017,05000,29558
2017,05001,30823
2017,05003,24206
2017,05005,25547
2017,05007,60059
2017,05009,24188
2017,05011,26211
2017,05013,23561
2017,05015,23092
2017,05017,25469
2017,05019,24580
2017,05021,24065
2017,05023,26005
2017,05025,26918
2017,05027,26060
2017,05029,25937
2017,05031,25768
2017,05033,22631
2017,05035,25499
2017,05037,24902
2017,05039,23744
2017,05041,26036
2017,05043,25165
2017,05045,25963
2017,05047,22739
2017,05049,19040
2017,05051,27612
2017,05053,26151
2017,05055,23657
2017,05057,21744
2017,05059,21272
2017,05061,24802
2017,05063,24392
2017,05065,20618
2017,05067,25972
2017,05069,23949
2017,05071,19973
2017,05073,24304
2017,05075,23310
2017,05077,19837
2017,05079,18207
2017,05081,23876
2017,05083,23196
2017,05085,26980
2017,05087,25148
2017,05089,21037
2017,05091,23010
2017,05093,21937
2017,05095,22519
2017,05097,20468
2017,05099,23022
2017,05101,19532
2017,05103,24830
2017,05105,24398
2017,05107,22143
2017,05109,22536
2017,05111,22424
2017,05113,20732
2017,05115,23859
2017,05117,25333
2017,05119,35140
2017,05121,23146
2017,05123,18872
2017,05125,29053
2017,05127,21500
2017,05129,19196
2017,05131,28738
2017,05133,22333
2017,05135,23083
2017,05137,21070
2017,05139,30651
2017,05141,20963
2017,05143,27878
2017,05145,24503
2017,05147,26101
2017,05149,23028
2017,06000,41607
2017,06001,49674
2017,06003,49628
2017,06005,29485
2017,06007,29270
2017,06009,32082
2017,06011,29570
2017,06013,53598
2017,06015,24198
2017,06017,44745
2017,06019,28383
2017,06021,29072
2017,06023,30604
2017,06025,25257
2017,06027,41623
2017,06029,26175
2017,06031,25175
2017,06033,28123
2017,06035,24104
2017,06037,40625
2017,06039,26003
2017,06041,86648
2017,06043,34838
2017,06045,32460
2017,06047,25953
2017,06049,30590
2017,06051,33921
2017,06053,37546
2017,06055,49080
2017,06057,40641
2017,06059,45602
2017,06061,44902
2017,06063,33577
2017,06065,27251
2017,06067,34677
2017,06069,34654
2017,06071,26455
2017,06073,40097
2017,06075,84419
2017,06077,29366
2017,06079,38267
2017,06081,81939
2017,06083,41040
2017,06085,70121
2017,06087,44340
2017,06089,30621
2017,06091,29338
2017,06093,29627
2017,06095,33412
2017,06097,41187
2017,06099,28996
2017,06101,29308
2017,06103,27234
2017,06105,25522
2017,06107,27199
2017,06109,30990
2017,06111,40929
2017,06113,35662
2017,06115,27181
2017,08000,38913
2017,08003,24595
2017,08005,39969
2017,08007,28537
2017,08009,30507
2017,08011,17020
2017,08014,39345.8
2017,08015,30762
2017,08017,26914
2017,08019,41657
2017,08021,23392
2017,08023,21954
2017,08025,12951
2017,08027,27804
2017,08029,25641
2017,08031,51802
2017,08033,24313
2017,08035,50172
2017,08037,52395
2017,08039,38633
2017,08041,32918
2017,08043,23101
2017,08045,39638
2017,08047,33255
2017,08049,34780
2017,08051,31313
2017,08053,32608
2017,08055,27148
2017,08057,34106
2017,08061,28596
2017,08063,26454
2017,08065,23682
2017,08067,37082
2017,08069,36290
2017,08071,25088
2017,08073,19036
2017,08075,31290
2017,08077,29927
2017,08079,43848
2017,08081,28249
2017,08083,28388
2017,08085,26677
2017,08087,29119
2017,08089,23840
2017,08091,39420
2017,08093,30410
2017,08095,28430
2017,08097,97355
2017,08099,27025
2017,08101,25572
2017,08103,31209
2017,08105,29449
2017,08107,55381
2017,08109,20816
2017,08111,30944
2017,08113,55667
2017,08115,29783
2017,08117,46031
2017,08119,33822
2017,08121,25374
2017,08125,29950
2017,09000,49976
2017,09001,77967
2017,09003,42888
2017,09005,42535
2017,09007,45504
2017,09009,37083
2017,09011,39209
2017,09013,37704
2017,09015,30941
2017,10000,35791
2017,10001,28752
2017,10003,38253
2017,10005,35231
2017,11000,55142
2017,11001,55142
2017,12000,34430
2017,12001,30066
2017,12003,22719
2017,12005,29471
2017,12007,23303
2017,12009,30993
2017,12011,34183
2017,12013,18692
2017,12015,28837
2017,12017,26244
2017,12019,29911
2017,12021,64089
2017,12023,23782
2017,12027,17114
2017,12029,19507
2017,12031,31647
2017,12033,29457
2017,12035,32114
2017,12037,24061
2017,12039,23683
2017,12041,23276
2017,12043,17055
2017,12045,24010
2017,12047,18108
2017,12049,19711
2017,12051,21550
2017,12053,25482
2017,12055,23272
2017,12057,31787
2017,12059,21256
2017,12061,52996
2017,12063,22201
2017,12065,27457
2017,12067,17398
2017,12069,29613
2017,12071,35645
2017,12073,29956
2017,12075,25361
2017,12077,16855
2017,12079,22108
2017,12081,33200
2017,12083,25724
2017,12085,57421
2017,12086,34416
2017,12087,61693
2017,12089,40588
2017,12091,33437
2017,12093,21907
2017,12095,30368
2017,12097,23399
2017,12099,54738
2017,12101,28015
2017,12103,36287
2017,12105,24873
2017,12107,22280
2017,12109,48034
2017,12111,27623
2017,12113,31545
2017,12115,45043
2017,12117,33285
2017,12119,32586
2017,12121,22929
2017,12123,20461
2017,12125,14803
2017,12127,29000
2017,12129,25021
2017,12131,42162
2017,12133,20672
2017,13000,31797
2017,13001,23464
2017,13003,20427
2017,13005,22194
2017,13007,23682
2017,13009,22529
2017,13011,24843
2017,13013,25276
2017,13015,26138
2017,13017,20895
2017,13019,21757
2017,13021,27889
2017,13023,23304
2017,13025,18403
2017,13027,23828
2017,13029,35630
2017,13031,22124
2017,13033,24316
2017,13035,23120
2017,13037,17022
2017,13039,25055
2017,13043,21932
2017,13045,26207
2017,13047,23950
2017,13049,17067
2017,13051,32160
2017,13053,22238
2017,13055,20967
2017,13057,35493
2017,13059,22844
2017,13061,21747
2017,13063,18862
2017,13065,25111
2017,13067,39141
2017,13069,22095
2017,13071,22803
2017,13073,34136
2017,13075,21806
2017,13077,32018
2017,13079,23554
2017,13081,22296
2017,13083,23809
2017,13085,31206
2017,13087,23801
2017,13089,34528
2017,13091,20813
2017,13093,21116
2017,13095,23704
2017,13097,24141
2017,13099,24834
2017,13101,19121
2017,13103,28604
2017,13105,24798
2017,13107,22552
2017,13109,23537
2017,13111,24832
2017,13113,43654
2017,13115,25759
2017,13117,43745
2017,13119,24672
2017,13121,58127
2017,13123,24242
2017,13125,22976
2017,13127,31247
2017,13129,25293
2017,13131,23497
2017,13133,39560
2017,13135,28474
2017,13137,23324
2017,13139,30172
2017,13141,19913
2017,13143,24733
2017,13145,32266
2017,13147,25580
2017,13149,21481
2017,13151,27044
2017,13153,29312
2017,13155,22558
2017,13157,29231
2017,13159,27644
2017,13161,20024
2017,13163,23120
2017,13165,20125
2017,13167,17053
2017,13169,25673
2017,13171,22623
2017,13173,18598
2017,13175,25302
2017,13177,31850
2017,13179,24325
2017,13181,25170
2017,13183,19022
2017,13185,25236
2017,13187,25595
2017,13189,24757
2017,13191,20840
2017,13193,21951
2017,13195,25671
2017,13197,19665
2017,13199,23336
2017,13201,28009
2017,13205,24182
2017,13207,30477
2017,13209,20477
2017,13211,34431
2017,13213,20786
2017,13215,29613
2017,13217,23162
2017,13219,45498
2017,13221,25942
2017,13223,26058
2017,13225,26271
2017,13227,32848
2017,13229,24870
2017,13231,27148
2017,13233,21891
2017,13235,21248
2017,13237,28994
2017,13239,20266
2017,13241,28808
2017,13243,21821
2017,13245,25552
2017,13247,24002
2017,13249,21327
2017,13251,23113
2017,13253,28710
2017,13255,23495
2017,13257,26002
2017,13259,14796
2017,13261,24667
2017,13263,24128
2017,13265,23216
2017,13267,20185
2017,13269,20645
2017,13271,14457
2017,13273,26458
2017,13275,29941
2017,13277,25271
2017,13279,23912
2017,13281,26136
2017,13283,20255
2017,13285,24572
2017,13287,23501
2017,13289,26296
2017,13291,25647
2017,13293,23742
2017,13295,22482
2017,13297,27836
2017,13299,23031
2017,13301,23100
2017,13303,24119
2017,13305,21084
2017,13307,22454
2017,13309,13068
2017,13311,24639
2017,13313,26116
2017,13315,19101
2017,13317,28188
2017,13319,24146
2017,13321,23166
2017,15000,36864
2017,15001,28230
2017,15003,39633
2017,15007,32514
2017,15901,32717
2017,16000,29581
2017,16001,35710
2017,16003,25072
2017,16005,25895
2017,16007,26408
2017,16009,25045
2017,16011,23528
2017,16013,74467
2017,16015,29096
2017,16017,27427
2017,16019,32692
2017,16021,24046
2017,16023,26754
2017,16025,28465
2017,16027,22259
2017,16029,26821
2017,16031,29787
2017,16033,30114
2017,16035,24239
2017,16037,29109
2017,16039,25538
2017,16041,23986
2017,16043,23078
2017,16045,25469
2017,16047,36274
2017,16049,23313
2017,16051,23550
2017,16053,24784
2017,16055,30585
2017,16057,27453
2017,16059,28160
2017,16061,31171
2017,16063,24954
2017,16065,17417
2017,16067,25245
2017,16069,29980
2017,16071,24234
2017,16073,23373
2017,16075,26749
2017,16077,23941
2017,16079,24004
2017,16081,26540
2017,16083,27147
2017,16085,33796
2017,16087,24026
2017,17000,38296
2017,17001,31285
2017,17003,23405
2017,17005,24666
2017,17007,31991
2017,17009,23078
2017,17011,27747
2017,17013,28742
2017,17015,29749
2017,17017,27414
2017,17019,30678
2017,17021,27591
2017,17023,27692
2017,17025,27208
2017,17027,31523
2017,17029,27392
2017,17031,41849
2017,17033,31039
2017,17035,48966
2017,17037,27628
2017,17039,31427
2017,17041,33918
2017,17043,49395
2017,17045,28032
2017,17047,27410
2017,17049,33689
2017,17051,23886
2017,17053,32947
2017,17055,25207
2017,17057,25429
2017,17059,27526
2017,17061,23908
2017,17063,35231
2017,17065,28661
2017,17067,29281
2017,17069,26293
2017,17071,28230
2017,17073,30778
2017,17075,28782
2017,17077,25004
2017,17079,28369
2017,17081,26789
2017,17083,27824
2017,17085,32156
2017,17087,24642
2017,17089,34972
2017,17091,27874
2017,17093,33662
2017,17095,26359
2017,17097,53303
2017,17099,30143
2017,17101,19954
2017,17103,27880
2017,17105,29762
2017,17107,24738
2017,17109,25995
2017,17111,38046
2017,17113,33421
2017,17115,31933
2017,17117,27492
2017,17119,31396
2017,17121,28318
2017,17123,30397
2017,17125,27234
2017,17127,25514
2017,17129,30963
2017,17131,31532
2017,17133,39015
2017,17135,24067
2017,17137,27025
2017,17139,40278
2017,17141,31293
2017,17143,33911
2017,17145,24932
2017,17147,36569
2017,17149,27323
2017,17151,19728
2017,17153,25447
2017,17155,39089
2017,17157,24807
2017,17159,27887
2017,17161,30370
2017,17163,30234
2017,17165,26712
2017,17167,32593
2017,17169,28174
2017,17171,26922
2017,17173,26354
2017,17175,29296
2017,17177,28389
2017,17179,31639
2017,17181,28365
2017,17183,26348
2017,17185,29291
2017,17187,27185
2017,17189,31515
2017,17191,25488
2017,17193,32674
2017,17195,29615
2017,17197,36338
2017,17199,30040
2017,17201,29278
2017,17203,34755
2017,18000,31962
2017,18001,26726
2017,18003,31359
2017,18005,33932
2017,18007,27026
2017,18009,25280
2017,18011,50279
2017,18013,32022
2017,18015,28569
2017,18017,26328
2017,18019,30085
2017,18021,26156
2017,18023,25916
2017,18025,23289
2017,18027,28801
2017,18029,32100
2017,18031,28868
2017,18033,30109
2017,18035,25180
2017,18037,38280
2017,18039,32078
2017,18041,27291
2017,18043,37532
2017,18045,27020
2017,18047,31809
2017,18049,28231
2017,18051,30299
2017,18053,26855
2017,18055,26728
2017,18057,51497
2017,18059,34429
2017,18061,28818
2017,18063,34281
2017,18065,25906
2017,18067,28144
2017,18069,28219
2017,18071,28663
2017,18073,29538
2017,18075,26523
2017,18077,28481
2017,18079,26629
2017,18081,33199
2017,18083,30107
2017,18085,32358
2017,18087,29095
2017,18089,30429
2017,18091,28626
2017,18093,27487
2017,18095,25741
2017,18097,35258
2017,18099,28574
2017,18101,26208
2017,18103,23765
2017,18105,28578
2017,18107,26963
2017,18109,29914
2017,18111,26346
2017,18113,27313
2017,18115,27442
2017,18117,26164
2017,18119,27013
2017,18121,24606
2017,18123,26026
2017,18125,27684
2017,18127,36070
2017,18129,32883
2017,18131,29081
2017,18133,25536
2017,18135,25905
2017,18137,28529
2017,18139,30736
