year,fips,income_adjusted_to_2000
2016,00000,35770
2016,01000,28383
2016,01001,29027
2016,01003,31628
2016,01005,22810
2016,01007,20676
2016,01009,23775
2016,01011,18565
2016,01013,24455
2016,01015,24938
2016,01017,23445
2016,01019,24147
2016,01021,23397
2016,01023,25606
2016,01025,24665
2016,01027,22446
2016,01029,24499
2016,01031,28685
2016,01033,25946
2016,01035,21517
2016,01037,21223
2016,01039,23758
2016,01041,24682
2016,01043,26327
2016,01045,24895
2016,01047,23778
2016,01049,21501
2016,01051,28990
2016,01053,21982
2016,01055,24897
2016,01057,23258
2016,01059,22338
2016,01061,23637
2016,01063,22001
2016,01065,24900
2016,01067,28111
2016,01069,28590
2016,01071,24835
2016,01073,35736
2016,01075,22841
2016,01077,25291
2016,01079,22359
2016,01081,25892
2016,01083,28507
2016,01085,26665
2016,01087,22028
2016,01089,34745
2016,01091,26093
2016,01093,21873
2016,01095,24408
2016,01097,26078
2016,01099,22540
2016,01101,29856
2016,01103,26574
2016,01105,21017
2016,01107,22351
2016,01109,25184
2016,01111,22374
2016,01113,22308
2016,01115,26077
2016,01117,37037
2016,01119,21620
2016,01121,23433
2016,01123,27681
2016,01125,26175
2016,01127,26722
2016,01129,24701
2016,01131,21823
2016,01133,22876
2016,02000,40458
2016,02010,NA
2016,02013,41460
2016,02016,39381
2016,02020,44961
2016,02050,29619
2016,02060,85279
2016,02063,NA
2016,02066,NA
2016,02068,55655
2016,02070,39585
2016,02090,37899
2016,02100,41663
2016,02105,40228
2016,02110,46277
2016,02122,35769
2016,02130,46051
2016,02150,41231
2016,02158,21465
2016,02164,38499
2016,02170,32454
2016,02180,34358
2016,02185,66824
2016,02188,31318
2016,02195,45343
2016,02198,28537
2016,02201,NA
2016,02220,45331
2016,02230,52479
2016,02231,NA
2016,02232,NA
2016,02240,33964
2016,02261,41121
2016,02275,32536
2016,02280,NA
2016,02282,38499
2016,02290,37898
2016,02901,NA
2016,02903,NA
2016,02904,NA
2016,02905,NA
2016,02907,NA
2016,02908,NA
2016,02910,NA
