year,fips,income_adjusted_to_2000
2010,05017,22240
2010,05019,22400
2010,05021,22523
2010,05023,23695
2010,05025,22836
2010,05027,23809
2010,05029,23967
2010,05031,24241
2010,05033,21732
2010,05035,23023
2010,05037,23280
2010,05039,22171
2010,05041,24226
2010,05043,23786
2010,05045,25104
2010,05047,20595
2010,05049,18482
2010,05051,25664
2010,05053,24571
2010,05055,22213
2010,05057,20012
2010,05059,20261
2010,05061,20398
2010,05063,23075
2010,05065,19463
2010,05067,21294
2010,05069,23031
2010,05071,18487
2010,05073,20146
2010,05075,20298
2010,05077,18340
2010,05079,16959
2010,05081,23101
2010,05083,21557
2010,05085,25935
2010,05087,19342
2010,05089,19238
2010,05091,22773
2010,05093,22361
2010,05095,21254
2010,05097,18632
2010,05099,21724
2010,05101,18304
2010,05103,24205
2010,05105,23282
2010,05107,20895
2010,05109,20214
2010,05111,21859
2010,05113,18837
2010,05115,22778
2010,05117,22505
2010,05119,32928
2010,05121,20948
2010,05123,18172
2010,05125,26905
2010,05127,17440
2010,05129,19407
2010,05131,26232
2010,05133,18632
2010,05135,21315
2010,05137,19477
2010,05139,30082
2010,05141,20058
2010,05143,23210
2010,05145,23585
2010,05147,21929
2010,05149,19692
2010,06000,34279
2010,06001,37709
2010,06003,33813
2010,06005,27117
2010,06007,26062
2010,06009,28989
2010,06011,31851
2010,06013,42666
2010,06015,21601
2010,06017,38084
2010,06019,24725
2010,06021,25336
2010,06023,27826
2010,06025,23082
2010,06027,33636
2010,06029,24294
2010,06031,20746
2010,06033,24502
2010,06035,21808
2010,06037,34033
2010,06039,22240
2010,06041,66184
2010,06043,28616
2010,06045,29626
2010,06047,22248
2010,06049,27598
2010,06051,31687
2010,06053,32478
2010,06055,37058
2010,06057,35933
2010,06059,39318
2010,06061,37794
2010,06063,31023
2010,06065,24512
2010,06067,30423
2010,06069,28414
2010,06071,23298
2010,06073,34717
2010,06075,59998
2010,06077,25710
2010,06079,31737
2010,06081,58119
2010,06083,35815
2010,06085,48368
2010,06087,38187
2010,06089,27274
2010,06091,25263
2010,06093,25074
2010,06095,29722
2010,06097,33862
2010,06099,25217
2010,06101,27326
2010,06103,22671
2010,06105,21996
2010,06107,23818
2010,06109,27361
2010,06111,36345
2010,06113,31734
2010,06115,24740
2010,08000,32326
2010,08003,22935
2010,08005,32489
2010,08007,24471
2010,08009,30434
2010,08011,17251
2010,08014,34031.4
2010,08015,24720
2010,08017,42529
2010,08019,35531
2010,08021,19303
2010,08023,19621
2010,08025,12900
2010,08027,24716
2010,08029,23024
2010,08031,38521
2010,08033,19936
2010,08035,43172
2010,08037,35782
2010,08039,31094
2010,08041,30304
2010,08043,20619
2010,08045,30007
2010,08047,28858
2010,08049,25391
2010,08051,27659
2010,08053,29592
2010,08055,23650
2010,08057,29881
2010,08061,34711
2010,08063,27483
2010,08065,21986
2010,08067,33212
2010,08069,29855
2010,08071,22519
2010,08073,20977
2010,08075,27300
2010,08077,27328
2010,08079,34559
2010,08081,26303
2010,08083,24683
2010,08085,23802
2010,08087,24479
2010,08089,22962
2010,08091,31244
2010,08093,25706
2010,08095,28762
2010,08097,73291
2010,08099,25729
2010,08101,23306
2010,08103,31503
2010,08105,24869
2010,08107,41052
2010,08109,19895
2010,08111,27106
2010,08113,38829
2010,08115,32386
2010,08117,35322
2010,08119,30831
2010,08121,27930
2010,08125,30864
2010,09000,48953
2010,09001,82260
2010,09003,40060
2010,09005,39142
2010,09007,42029
2010,09009,35195
2010,09011,36436
2010,09013,35642
2010,09015,29526
2010,10000,32455
2010,10001,27062
2010,10003,35210
2010,10005,29394
2010,11000,50185
2010,11001,50185
2010,12000,30804
2010,12001,28255
2010,12003,20639
2010,12005,29416
2010,12007,20068
2010,12009,29428
2010,12011,32620
2010,12013,18504
2010,12015,25893
2010,12017,25038
2010,12019,27276
2010,12021,50195
2010,12023,22674
2010,12027,17605
2010,12029,17381
2010,12031,29168
2010,12033,27300
2010,12035,26271
2010,12037,23173
2010,12039,22335
2010,12041,20770
2010,12043,15674
2010,12045,21189
2010,12047,17279
2010,12049,18418
2010,12051,20585
2010,12053,24376
2010,12055,23065
2010,12057,31554
2010,12059,20098
2010,12061,42286
2010,12063,22184
2010,12065,25119
2010,12067,15659
2010,12069,26277
2010,12071,31461
2010,12073,29027
2010,12075,22330
2010,12077,18097
2010,12079,19448
2010,12081,30323
2010,12083,24247
2010,12085,43524
2010,12086,30395
2010,12087,49004
2010,12089,34866
2010,12091,32524
2010,12093,19925
2010,12095,27041
2010,12097,21522
2010,12099,43655
2010,12101,25924
2010,12103,33376
2010,12105,24510
2010,12107,21445
2010,12109,42498
2010,12111,24481
2010,12113,29080
2010,12115,36361
2010,12117,29337
2010,12119,24039
2010,12121,22302
2010,12123,21298
2010,12125,13893
2010,12127,26798
2010,12129,23279
2010,12131,31747
2010,12133,20761
2010,13000,27606
2010,13001,20283
2010,13003,17271
2010,13005,19411
2010,13007,23897
2010,13009,21104
2010,13011,20471
2010,13013,21188
2010,13015,22637
2010,13017,19500
2010,13019,20004
2010,13021,26614
2010,13023,23065
2010,13025,17365
2010,13027,21833
2010,13029,33601
2010,13031,20937
2010,13033,22073
2010,13035,20111
2010,13037,16752
2010,13039,23268
2010,13043,19808
2010,13045,23134
2010,13047,22410
2010,13049,16457
2010,13051,30486
2010,13053,24260
2010,13055,19246
2010,13057,29289
2010,13059,20511
2010,13061,20572
2010,13063,19655
2010,13065,20591
2010,13067,33441
2010,13069,19713
2010,13071,20696
2010,13073,32134
2010,13075,20670
2010,13077,26678
2010,13079,22607
2010,13081,18997
2010,13083,20484
2010,13085,25509
2010,13087,23297
2010,13089,29922
2010,13091,19907
2010,13093,15628
2010,13095,23562
2010,13097,22907
2010,13099,24010
2010,13101,16014
2010,13103,26043
2010,13105,21581
2010,13107,20597
2010,13109,21296
2010,13111,20499
2010,13113,35961
2010,13115,24063
2010,13117,36907
2010,13119,21854
2010,13121,46972
2010,13123,20663
2010,13125,19977
2010,13127,29076
2010,13129,21021
2010,13131,22116
2010,13133,30902
2010,13135,25477
2010,13137,21406
2010,13139,24574
2010,13141,16642
2010,13143,21739
2010,13145,28908
2010,13147,22408
2010,13149,19327
2010,13151,24556
2010,13153,28524
2010,13155,20656
2010,13157,23231
2010,13159,22358
2010,13161,19542
2010,13163,20530
2010,13165,19737
2010,13167,16391
2010,13169,23818
2010,13171,20906
2010,13173,16899
2010,13175,23677
2010,13177,28396
2010,13179,23457
2010,13181,22777
2010,13183,19985
2010,13185,24126
2010,13187,21910
2010,13189,22694
2010,13191,18307
2010,13193,16835
2010,13195,21931
2010,13197,16157
2010,13199,21932
2010,13201,24484
2010,13205,20600
2010,13207,26669
2010,13209,19738
2010,13211,26757
2010,13213,18575
2010,13215,27538
2010,13217,21189
2010,13219,36024
2010,13221,21926
2010,13223,22454
2010,13225,22630
2010,13227,28317
2010,13229,22851
2010,13231,22696
2010,13233,20516
2010,13235,18269
2010,13237,24887
2010,13239,18383
2010,13241,24576
2010,13243,20173
2010,13245,24139
2010,13247,23765
2010,13249,20017
2010,13251,19766
2010,13253,24547
2010,13255,22069
2010,13257,23134
2010,13259,15544
2010,13261,21868
2010,13263,20440
2010,13265,18404
2010,13267,19024
2010,13269,18239
2010,13271,13458
2010,13273,24187
2010,13275,26424
2010,13277,23288
2010,13279,23051
2010,13281,23037
2010,13283,19613
2010,13285,23755
2010,13287,21350
2010,13289,21942
2010,13291,23118
2010,13293,21652
2010,13295,20839
2010,13297,23810
2010,13299,21719
2010,13301,20916
2010,13303,20391
2010,13305,22129
2010,13307,18374
2010,13309,11833
2010,13311,21084
2010,13313,21311
2010,13315,15943
2010,13317,22156
2010,13319,21692
2010,13321,21495
2010,15000,32977
2010,15001,24911
2010,15003,35686
2010,15007,27851
2010,15901,28136
2010,16000,25447
2010,16001,30558
2010,16003,22130
2010,16005,23056
2010,16007,22609
2010,16009,22538
2010,16011,22248
2010,16013,49072
2010,16015,24578
2010,16017,24041
2010,16019,27349
2010,16021,21900
2010,16023,22814
2010,16025,21076
2010,16027,19771
2010,16029,24219
2010,16031,25691
2010,16033,20258
2010,16035,23214
2010,16037,27349
2010,16039,22294
2010,16041,20626
2010,16043,20390
2010,16045,21624
2010,16047,28995
2010,16049,20456
2010,16051,21664
2010,16053,22888
2010,16055,25713
2010,16057,26099
2010,16059,23593
2010,16061,34784
2010,16063,23634
2010,16065,14738
2010,16067,22648
2010,16069,27630
2010,16071,21982
2010,16073,20295
2010,16075,24086
2010,16077,23194
2010,16079,23545
2010,16081,19476
2010,16083,23714
2010,16085,27775
2010,16087,23379
2010,17000,33522
2010,17001,28916
2010,17003,21103
2010,17005,23574
2010,17007,27878
2010,17009,19853
2010,17011,26852
2010,17013,26818
2010,17015,28614
2010,17017,26409
2010,17019,30246
2010,17021,27414
2010,17023,26784
2010,17025,25888
2010,17027,29249
2010,17029,25576
2010,17031,35089
2010,17033,29933
2010,17035,27120
2010,17037,24952
2010,17039,30013
2010,17041,31354
2010,17043,42442
2010,17045,25961
2010,17047,25077
2010,17049,30919
2010,17051,22846
2010,17053,34645
2010,17055,24507
2010,17057,24979
2010,17059,26910
2010,17061,25006
2010,17063,35002
2010,17065,26446
2010,17067,28039
2010,17069,22700
2010,17071,25179
2010,17073,29144
2010,17075,28333
2010,17077,24793
2010,17079,27894
2010,17081,25698
2010,17083,27044
2010,17085,30055
2010,17087,21121
2010,17089,31325
2010,17091,26000
2010,17093,31004
2010,17095,26830
2010,17097,45449
2010,17099,27651
2010,17101,24864
2010,17103,26290
2010,17105,28202
2010,17107,24046
2010,17109,25573
2010,17111,33595
2010,17113,32000
2010,17115,31106
2010,17117,26144
2010,17119,29233
2010,17121,27177
2010,17123,27101
2010,17125,27045
2010,17127,24526
2010,17129,29745
2010,17131,29333
2010,17133,35433
2010,17135,24040
2010,17137,26945
2010,17139,33279
2010,17141,28016
2010,17143,33166
2010,17145,23150
2010,17147,34185
2010,17149,24839
2010,17151,20785
2010,17153,25117
2010,17155,30646
2010,17157,24171
2010,17159,27781
2010,17161,29421
2010,17163,28952
2010,17165,26328
2010,17167,31216
2010,17169,27719
2010,17171,26004
2010,17173,26113
2010,17175,25562
2010,17177,26614
2010,17179,29911
2010,17181,27747
2010,17183,25541
2010,17185,28334
2010,17187,25244
2010,17189,37419
2010,17191,26834
2010,17193,30034
2010,17195,27887
2010,17197,31939
2010,17199,29101
2010,17201,26664
2010,17203,32235
2010,18000,28295
2010,18001,22488
2010,18003,27565
2010,18005,30146
2010,18007,26440
2010,18009,24360
2010,18011,41126
2010,18013,27547
2010,18015,26195
2010,18017,23786
2010,18019,28681
2010,18021,23990
2010,18023,23848
2010,18025,20970
2010,18027,25133
2010,18029,28312
2010,18031,26558
2010,18033,25208
2010,18035,22390
2010,18037,32082
2010,18039,24283
2010,18041,23700
2010,18043,30702
2010,18045,25110
2010,18047,29576
2010,18049,25076
2010,18051,26790
2010,18053,24255
2010,18055,24756
2010,18057,43385
2010,18059,30951
2010,18061,26513
2010,18063,30391
2010,18065,22995
2010,18067,24832
2010,18069,25399
2010,18071,27410
2010,18073,26798
2010,18075,23824
2010,18077,26155
2010,18079,22642
2010,18081,29840
2010,18083,27445
2010,18085,27503
2010,18087,20595
2010,18089,27222
2010,18091,25549
2010,18093,24592
2010,18095,23069
2010,18097,33153
2010,18099,25012
2010,18101,25905
2010,18103,20481
2010,18105,24693
2010,18107,26631
2010,18109,27693
2010,18111,24581
2010,18113,22626
2010,18115,39377
2010,18117,22781
2010,18119,23842
2010,18121,22114
2010,18123,22605
2010,18125,24961
2010,18127,31083
2010,18129,30491
2010,18131,26594
2010,18133,22488
2010,18135,23346
2010,18137,26802
2010,18139,25840
2010,18141,27632
2010,18143,22163
2010,18145,26616
2010,18147,26916
2010,18149,21827
2010,18151,24783
2010,18153,22683
2010,18155,19310
2010,18157,24442
2010,18159,25817
2010,18161,22924
2010,18163,30537
2010,18165,25606
2010,18167,25079
2010,18169,24950
2010,18171,27508
2010,18173,32988
2010,18175,22298
2010,18177,24547
2010,18179,26723
2010,18181,26370
2010,18183,26478
2010,19000,30372
2010,19001,27907
2010,19003,29450
2010,19005,27416
2010,19007,23723
2010,19009,31272
2010,19011,32005
2010,19013,27788
2010,19015,31226
2010,19017,30575
2010,19019,29671
2010,19021,29554
2010,19023,30105
2010,19025,31081
2010,19027,32264
2010,19029,27911
2010,19031,31291
2010,19033,30998
2010,19035,30451
2010,19037,30739
2010,19039,24796
2010,19041,31228
2010,19043,28137
2010,19045,27962
2010,19047,27686
2010,19049,39138
2010,19051,23213
2010,19053,20292
2010,19055,27141
2010,19057,28114
2010,19059,35031
2010,19061,29392
2010,19063,28181
2010,19065,25988
2010,19067,27730
2010,19069,30022
2010,19071,34534
2010,19073,30833
2010,19075,33474
2010,19077,30990
2010,19079,31001
2010,19081,30747
2010,19083,31186
2010,19085,28437
2010,19087,25298
2010,19089,29412
2010,19091,28450
2010,19093,32022
2010,19095,31265
2010,19097,27124
2010,19099,26692
2010,19101,25716
2010,19103,32172
2010,19105,27245
2010,19107,26929
2010,19109,32706
2010,19111,24971
2010,19113,33310
2010,19115,24818
2010,19117,25539
2010,19119,31419
2010,19121,29804
2010,19123,25664
2010,19125,27828
2010,19127,26818
2010,19129,34303
2010,19131,30434
2010,19133,29056
2010,19135,25891
2010,19137,26963
2010,19139,28689
2010,19141,32147
2010,19143,29869
2010,19145,26104
2010,19147,29207
2010,19149,33307
2010,19151,30247
2010,19153,33808
2010,19155,27089
2010,19157,28184
2010,19159,25576
2010,19161,32662
2010,19163,34999
2010,19165,31448
2010,19167,27763
2010,19169,26329
2010,19171,29034
2010,19173,26619
2010,19175,26446
2010,19177,23757
2010,19179,24647
2010,19181,30235
2010,19183,31092
2010,19185,24728
2010,19187,27330
2010,19189,28442
2010,19191,28496
2010,19193,28834
2010,19195,28471
2010,19197,30193
2010,20000,31679
2010,20001,26553
2010,20003,24436
2010,20005,23864
2010,20007,30977
2010,20009,31566
2010,20011,26046
2010,20013,28080
2010,20015,29554
2010,20017,25381
2010,20019,28426
2010,20021,24043
2010,20023,31696
2010,20025,33073
2010,20027,32562
2010,20029,23852
2010,20031,34141
2010,20033,30235
2010,20035,25157
2010,20037,24819
2010,20039,32087
2010,20041,30849
2010,20043,24337
2010,20045,27212
2010,20047,37111
2010,20049,27001
2010,20051,31389
2010,20053,25760
2010,20055,27858
2010,20057,25433
2010,20059,25683
2010,20061,32570
2010,20063,42638
2010,20065,33754
2010,20067,31642
2010,20069,42040
2010,20071,45244
2010,20073,27065
2010,20075,39852
2010,20077,29519
2010,20079,27444
2010,20081,46289
2010,20083,35162
2010,20085,26165
2010,20087,27678
2010,20089,28314
2010,20091,43457
2010,20093,36391
2010,20095,27538
2010,20097,25916
2010,20099,26510
2010,20101,46189
2010,20103,27839
2010,20105,26469
2010,20107,23822
2010,20109,35200
2010,20111,23848
2010,20113,32111
2010,20115,25043
2010,20117,28408
2010,20119,35083
2010,20121,29101
2010,20123,32864
2010,20125,25252
2010,20127,28010
2010,20129,31380
2010,20131,30948
2010,20133,24490
2010,20135,35276
2010,20137,28067
2010,20139,25967
2010,20141,30312
2010,20143,27522
2010,20145,27283
2010,20147,30318
2010,20149,35269
2010,20151,30147
2010,20153,37700
2010,20155,26939
2010,20157,28844
2010,20159,25348
2010,20161,30064
2010,20163,27923
2010,20165,30362
2010,20167,34089
2010,20169,29770
2010,20171,41028
2010,20173,31672
2010,20175,23725
2010,20177,29812
2010,20179,37840
2010,20181,30835
2010,20183,29239
2010,20185,37296
2010,20187,43981
2010,20189,31452
2010,20191,27193
2010,20193,34155
2010,20195,32455
2010,20197,31319
2010,20199,37776
2010,20201,29874
2010,20203,46070
2010,20205,25553
2010,20207,25264
2010,20209,23065
2010,21000,26484
2010,21001,19643
2010,21003,19740
2010,21005,25751
2010,21007,24446
2010,21009,22871
2010,21011,19948
2010,21013,20261
2010,21015,29808
2010,21017,25042
2010,21019,26272
2010,21021,24529
2010,21023,23114
2010,21025,21362
2010,21027,21253
2010,21029,25490
2010,21031,21682
2010,21033,22422
2010,21035,24502
2010,21037,28777
2010,21039,28716
2010,21041,26444
2010,21043,20601
2010,21045,18953
2010,21047,25691
2010,21049,25744
2010,21051,19114
2010,21053,19798
2010,21055,22712
2010,21057,20134
2010,21059,27868
2010,21061,20071
2010,21063,14729
2010,21065,20554
2010,21067,31395
2010,21069,20684
2010,21071,24020
2010,21073,27594
2010,21075,21308
2010,21077,18377
2010,21079,21060
2010,21081,22920
2010,21083,24049
2010,21085,20891
2010,21087,21819
2010,21089,26239
2010,21091,32219
2010,21093,28401
2010,21095,22130
2010,21097,22462
2010,21099,20615
2010,21101,25297
2010,21103,24510
2010,21105,24449
2010,21107,25180
2010,21109,18009
2010,21111,31186
2010,21113,25967
2010,21115,23699
2010,21117,34130
2010,21119,21866
2010,21121,19347
2010,21123,22472
2010,21125,22757
2010,21127,21615
2010,21129,18152
2010,21131,23129
2010,21133,23294
2010,21135,19156
2010,21137,19932
2010,21139,24682
2010,21141,22936
2010,21143,20693
2010,21145,30445
2010,21147,15818
2010,21149,25656
2010,21151,23269
2010,21153,18271
2010,21155,20871
2010,21157,25754
2010,21159,20362
2010,21161,24837
2010,21163,24277
2010,21165,19520
2010,21167,23909
2010,21169,19291
2010,21171,20931
2010,21173,22629
2010,21175,17428
2010,21177,22008
2010,21179,25358
2010,21181,22011
2010,21183,22117
2010,21185,36715
2010,21187,23421
2010,21189,19110
2010,21191,22591
2010,21193,25719
2010,21195,24372
2010,21197,19509
2010,21199,23718
2010,21201,19793
2010,21203,19705
2010,21205,21134
2010,21207,22644
2010,21209,27022
2010,21211,27919
2010,21213,22996
2010,21215,27518
2010,21217,22332
2010,21219,25813
2010,21221,25515
2010,21223,23115
2010,21225,23151
2010,21227,25120
2010,21229,24182
2010,21231,18316
2010,21233,24049
2010,21235,22572
2010,21237,18005
2010,21239,29778
2010,22000,30311
2010,22001,25576
2010,22003,21402
2010,22005,32341
2010,22007,27414
2010,22009,24406
2010,22011,28202
2010,22013,25649
2010,22015,30171
2010,22017,32945
2010,22019,27824
2010,22021,24085
2010,22023,27284
2010,22025,23094
2010,22027,23269
2010,22029,25946
2010,22031,27993
2010,22033,32184
2010,22035,22650
2010,22037,27108
2010,22039,24440
2010,22041,21599
2010,22043,20845
2010,22045,28755
2010,22047,26194
2010,22049,24345
2010,22051,34033
2010,22053,25553
2010,22055,35304
2010,22057,32826
2010,22059,23824
2010,22061,25068
2010,22063,27047
2010,22065,20211
2010,22067,24126
2010,22069,25573
2010,22071,33823
2010,22073,26673
2010,22075,34634
2010,22077,28498
2010,22079,29012
2010,22081,24655
2010,22083,24047
2010,22085,23620
2010,22087,24447
2010,22089,32424
2010,22091,27609
2010,22093,31448
2010,22095,27884
2010,22097,26848
2010,22099,26056
2010,22101,28782
2010,22103,38518
2010,22105,26736
2010,22107,23171
2010,22109,30909
2010,22111,23443
2010,22113,27706
2010,22115,28368
2010,22117,23140
2010,22119,26838
2010,22121,30754
2010,22123,20746
2010,22125,22725
2010,22127,22924
2010,23000,30210
2010,23001,27040
2010,23003,26167
2010,23005,36676
2010,23007,24625
2010,23009,31844
2010,23011,29826
2010,23013,30388
2010,23015,31875
2010,23017,24784
2010,23019,26578
2010,23021,24863
2010,23023,31637
2010,23025,25676
2010,23027,26050
2010,23029,25381
2010,23031,31981
2010,24000,39385
2010,24001,24754
2010,24003,42040
2010,24005,38688
2010,24009,39705
2010,24011,27088
2010,24013,38104
2010,24015,30089
2010,24017,38004
2010,24019,28049
2010,24021,38971
2010,24023,26749
2010,24025,36834
2010,24027,50806
2010,24029,35772
2010,24031,56055
2010,24033,32270
2010,24035,38973
2010,24037,37174
2010,24039,20088
2010,24041,44744
2010,24043,28986
2010,24045,27144
2010,24047,34401
2010,24510,29213
2010,25000,41944
2010,25001,41027
2010,25003,32735
2010,25005,32195
2010,25007,47517
2010,25009,40809
2010,25011,32505
2010,25013,31102
2010,25015,30919
2010,25017,47944
2010,25019,55397
2010,25021,51943
2010,25023,38065
2010,25025,51414
2010,25027,34595
2010,26000,28351
2010,26001,22722
2010,26003,20033
2010,26005,26741
2010,26007,25524
2010,26009,25816
2010,26011,22544
2010,26013,21320
2010,26015,26312
2010,26017,26754
2010,26019,25213
2010,26021,28854
2010,26023,21929
2010,26025,25515
2010,26027,25326
2010,26029,30193
2010,26031,22989
2010,26033,22364
2010,26035,21493
2010,26037,28044
2010,26039,20567
2010,26041,25672
2010,26043,28706
2010,26045,26630
2010,26047,32407
2010,26049,24312
2010,26051,22441
2010,26053,23197
2010,26055,29136
2010,26057,22922
2010,26059,22492
2010,26061,22970
2010,26063,28736
2010,26065,26605
2010,26067,21277
2010,26069,22424
2010,26071,25711
2010,26073,21698
2010,26075,24212
2010,26077,29120
2010,26079,21232
2010,26081,31156
2010,26083,27588
2010,26085,20596
2010,26087,24881
2010,26089,33280
2010,26091,24268
2010,26093,32044
2010,26095,19890
2010,26097,26152
2010,26099,27666
2010,26101,25184
2010,26103,25867
2010,26105,25463
2010,26107,20688
2010,26109,26031
2010,26111,34156
2010,26113,21727
2010,26115,27540
2010,26117,20863
2010,26119,21487
2010,26121,23083
2010,26123,22316
2010,26125,39941
2010,26127,22550
2010,26129,21456
2010,26131,24715
2010,26133,21326
2010,26135,21227
2010,26137,25104
2010,26139,27845
2010,26141,23654
2010,26143,23328
2010,26145,24291
2010,26147,25984
2010,26149,23367
2010,26151,22489
2010,26153,24665
2010,26155,23818
2010,26157,21912
2010,26159,26291
2010,26161,36357
2010,26163,25878
2010,26165,22773
2010,27000,33871
2010,27001,23839
2010,27003,30748
2010,27005,28073
2010,27007,24602
2010,27009,26763
2010,27011,31195
2010,27013,26776
2010,27015,30634
2010,27017,26283
2010,27019,41259
2010,27021,27689
2010,27023,30813
2010,27025,28232
2010,27027,26846
2010,27029,24388
2010,27031,32312
2010,27033,28933
2010,27035,27005
2010,27037,35700
2010,27039,29473
2010,27041,34387
2010,27043,29163
2010,27045,28471
2010,27047,27785
2010,27049,31672
2010,27051,30575
2010,27053,43518
2010,27055,30880
2010,27057,24777
2010,27059,26878
2010,27061,25885
2010,27063,32640
2010,27065,23858
2010,27067,31678
2010,27069,32344
2010,27071,27760
2010,27073,35734
2010,27075,28898
2010,27077,29729
2010,27079,28134
2010,27081,29117
2010,27083,30327
2010,27085,28230
2010,27087,22213
2010,27089,30097
2010,27091,31947
2010,27093,26697
2010,27095,25033
2010,27097,25627
2010,27099,29073
2010,27101,35021
2010,27103,29387
2010,27105,28805
2010,27107,28491
2010,27109,36062
2010,27111,27684
2010,27113,31345
2010,27115,22561
2010,27117,33277
2010,27119,29055
2010,27121,28372
2010,27123,32956
2010,27125,28305
2010,27127,33025
2010,27129,32371
2010,27131,26755
2010,27133,31192
2010,27135,28721
2010,27137,30021
2010,27139,35513
2010,27141,27869
2010,27143,29157
2010,27145,27473
2010,27147,29113
2010,27149,32042
2010,27151,28915
2010,27153,25772
2010,27155,32722
2010,27157,29130
2010,27159,23401
2010,27161,29933
2010,27163,38173
2010,27165,27617
2010,27167,35113
2010,27169,27914
2010,27171,29490
2010,27173,31259
2010,28000,24796
2010,28001,23233
2010,28003,21942
2010,28005,20480
2010,28007,22324
2010,28009,18283
2010,28011,23509
2010,28013,20494
2010,28015,22049
2010,28017,22003
2010,28019,19229
2010,28021,22196
2010,28023,23733
2010,28025,23661
2010,28027,23023
2010,28029,21964
2010,28031,22028
2010,28033,25784
2010,28035,25307
2010,28037,22256
2010,28039,22465
2010,28041,17772
2010,28043,23661
2010,28045,26577
2010,28047,27802
2010,28049,27506
2010,28051,19406
2010,28053,21560
2010,28055,17241
2010,28057,21985
2010,28059,27348
2010,28061,23471
2010,28063,21138
2010,28065,19742
2010,28067,26198
2010,28069,18277
2010,28071,24812
2010,28073,25190
2010,28075,24596
2010,28077,22460
2010,28079,19061
2010,28081,25807
2010,28083,22783
2010,28085,24507
2010,28087,25067
2010,28089,39590
2010,28091,20642
2010,28093,20221
2010,28095,21806
2010,28097,21489
2010,28099,25630
2010,28101,22916
2010,28103,20240
2010,28105,21951
2010,28107,21107
2010,28109,25374
2010,28111,20587
2010,28113,21656
2010,28115,21033
2010,28117,20165
2010,28119,19542
2010,28121,29454
2010,28123,20478
2010,28125,21535
2010,28127,23622
2010,28129,22326
2010,28131,22094
2010,28133,19467
2010,28135,17240
2010,28137,22122
2010,28139,21000
2010,28141,20600
2010,28143,21402
2010,28145,20581
2010,28147,19597
2010,28149,26498
2010,28151,23917
2010,28153,22386
2010,28155,23531
2010,28157,19924
2010,28159,21269
2010,28161,22079
2010,28163,19544
2010,29000,29420
2010,29001,21680
2010,29003,28179
2010,29005,33157
2010,29007,25767
2010,29009,23266
2010,29011,24141
2010,29013,24131
2010,29015,23039
2010,29017,20753
2010,29019,29968
2010,29021,25198
2010,29023,24720
2010,29025,22360
2010,29027,24973
2010,29029,23352
2010,29031,27877
2010,29033,27614
2010,29035,21922
2010,29037,28743
2010,29039,21055
