year,fips,income_adjusted_to_2000
2013,00000,33208
2013,01000,26820
2013,01001,26660
2013,01003,28882
2013,01005,22156
2013,01007,20169
2013,01009,22508
2013,01011,18438
2013,01013,23325
2013,01015,23704
2013,01017,21890
2013,01019,22949
2013,01021,22083
2013,01023,25113
2013,01025,23142
2013,01027,20823
2013,01029,23284
2013,01031,27501
2013,01033,24567
2013,01035,21318
2013,01037,19535
2013,01039,22848
2013,01041,24599
2013,01043,25489
2013,01045,24907
2013,01047,22202
2013,01049,20808
2013,01051,26839
2013,01053,21814
2013,01055,23290
2013,01057,21649
2013,01059,21277
2013,01061,22716
2013,01063,22375
2013,01065,23650
2013,01067,26036
2013,01069,27265
2013,01071,23887
2013,01073,33360
2013,01075,21748
2013,01077,24115
2013,01079,23167
2013,01081,23846
2013,01083,27313
2013,01085,26210
2013,01087,20406
2013,01089,32788
2013,01091,24779
2013,01093,20678
2013,01095,23227
2013,01097,25160
2013,01099,21211
2013,01101,28031
2013,01103,25441
2013,01105,20789
2013,01107,23689
2013,01109,22861
2013,01111,21212
2013,01113,21272
2013,01115,24192
2013,01117,34888
2013,01119,22203
2013,01121,22069
2013,01123,25651
2013,01125,25443
2013,01127,25710
2013,01129,23729
2013,01131,22449
2013,01133,21421
2013,02000,39088
2013,02010,NA
2013,02013,28893
2013,02016,36844
2013,02020,42876
2013,02050,27467
2013,02060,81203
2013,02063,NA
2013,02066,NA
2013,02068,54272
2013,02070,36725
2013,02090,36609
2013,02100,37336
2013,02105,38788
2013,02110,44983
2013,02122,34882
2013,02130,44494
2013,02150,39753
2013,02158,19428
2013,02164,37820
2013,02170,32624
2013,02180,31621
2013,02185,65486
2013,02188,29107
2013,02195,46822
2013,02198,26777
2013,02201,NA
2013,02220,47946
2013,02230,60922
2013,02231,NA
2013,02232,NA
2013,02240,32313
2013,02261,37957
2013,02275,31843
2013,02280,NA
2013,02282,48512
2013,02290,34941
2013,02901,NA
2013,02903,NA
2013,02904,NA
2013,02905,NA
2013,02907,NA
2013,02908,NA
2013,02910,NA
2013,02912,NA
2013,02916,NA
2013,02919,NA
2013,02920,NA
2013,02921,NA
2013,02922,NA
2013,02923,NA
2013,02924,NA
2013,02925,NA
2013,02926,NA
2013,02928,NA
2013,02929,NA
2013,04000,27176
2013,04001,20257
2013,04003,25438
2013,04005,28727
2013,04007,23962
2013,04009,20005
2013,04011,25801
2013,04012,20951
2013,04013,29203
2013,04015,20130
2013,04017,19444
2013,04019,27128
2013,04021,19962
2013,04023,22865
2013,04025,23985
2013,04027,21847
2013,05000,27077
2013,05001,30673
2013,05003,23498
2013,05005,23930
2013,05007,48252
2013,05009,22849
2013,05011,23588
2013,05013,21417
2013,05015,20844
2013,05017,26563
2013,05019,22766
2013,05021,24045
2013,05023,25424
2013,05025,24028
2013,05027,24864
2013,05029,26242
2013,05031,25200
2013,05033,21697
2013,05035,24505
2013,05037,24361
2013,05039,20752
2013,05041,27552
2013,05043,24592
2013,05045,24883
2013,05047,21530
2013,05049,18777
2013,05051,25439
2013,05053,24274
2013,05055,23646
2013,05057,20258
2013,05059,19890
2013,05061,22797
2013,05063,22630
2013,05065,20228
2013,05067,25372
2013,05069,23409
2013,05071,19486
2013,05073,23722
2013,05075,22693
2013,05077,20225
2013,05079,19331
2013,05081,22583
2013,05083,22171
2013,05085,26268
2013,05087,21966
2013,05089,19925
2013,05091,21836
2013,05093,21864
2013,05095,25737
2013,05097,19446
2013,05099,20984
2013,05101,18409
2013,05103,23820
2013,05105,23315
2013,05107,21985
2013,05109,20455
2013,05111,22369
2013,05113,19634
2013,05115,22949
2013,05117,26063
2013,05119,32850
2013,05121,21397
2013,05123,18752
2013,05125,27623
2013,05127,19199
2013,05129,19322
2013,05131,27353
2013,05133,20318
2013,05135,21199
2013,05137,19876
2013,05139,32065
2013,05141,20746
2013,05143,24774
2013,05145,23366
2013,05147,27463
2013,05149,21352
2013,06000,35912
2013,06001,40427
2013,06003,42297
2013,06005,27249
2013,06007,26216
2013,06009,27993
2013,06011,28980
2013,06013,45168
2013,06015,21974
2013,06017,39869
2013,06019,25663
2013,06021,28028
2013,06023,27699
2013,06025,24208
2013,06027,34878
2013,06029,25524
2013,06031,21752
2013,06033,24636
2013,06035,21846
2013,06037,35563
2013,06039,23744
2013,06041,72247
2013,06043,28559
2013,06045,28882
2013,06047,23383
2013,06049,28217
2013,06051,29867
2013,06053,33222
2013,06055,40779
2013,06057,37059
2013,06059,40155
2013,06061,39561
2013,06063,30654
2013,06065,24743
2013,06067,31154
2013,06069,29263
2013,06071,23654
2013,06073,36108
2013,06075,65668
2013,06077,26002
2013,06079,33477
2013,06081,64230
2013,06083,36944
2013,06085,53592
2013,06087,39382
2013,06089,26832
2013,06091,27021
2013,06093,25726
2013,06095,29826
