year,fips,income_adjusted_to_2000
2008,00000,32230
2008,01000,26383
2008,01001,26172
2008,01003,28648
2008,01005,20342
2008,01007,19632
2008,01009,21960
2008,01011,18245
2008,01013,21947
2008,01015,24347
2008,01017,20572
2008,01019,21760
2008,01021,21663
2008,01023,19319
2008,01025,21236
2008,01027,22339
2008,01029,21269
2008,01031,26818
2008,01033,24000
2008,01035,19586
2008,01037,20931
2008,01039,21962
2008,01041,22079
2008,01043,23789
2008,01045,24732
2008,01047,21317
2008,01049,20690
2008,01051,26316
2008,01053,19988
2008,01055,23027
2008,01057,19676
2008,01059,21549
2008,01061,21756
2008,01063,20796
2008,01065,22050
2008,01067,23978
2008,01069,27324
2008,01071,23296
2008,01073,33375
2008,01075,19885
2008,01077,23664
2008,01079,21782
2008,01081,23687
2008,01083,25988
2008,01085,22555
2008,01087,19059
2008,01089,32418
2008,01091,23240
2008,01093,19862
2008,01095,22679
2008,01097,24861
2008,01099,21467
2008,01101,28245
2008,01103,25563
2008,01105,19342
2008,01107,21882
2008,01109,23442
2008,01111,21854
2008,01113,20542
2008,01115,24146
2008,01117,34928
2008,01119,18888
2008,01121,21386
2008,01123,24442
2008,01125,25611
2008,01127,25921
2008,01129,22504
2008,01131,17992
2008,01133,21604
2008,02000,37606
2008,02010,NA
2008,02013,27685
2008,02016,31924
2008,02020,43552
2008,02050,24215
2008,02060,41077
2008,02063,NA
2008,02066,NA
2008,02068,41933
2008,02070,29938
2008,02090,36125
2008,02100,30191
2008,02105,29307
2008,02110,41429
2008,02122,33208
2008,02130,41123
2008,02150,35438
2008,02158,18407
2008,02164,31679
2008,02170,31581
2008,02180,29338
2008,02185,23427
2008,02188,27746
2008,02195,NA
2008,02198,NA
2008,02201,25463
2008,02220,37261
2008,02230,56418
2008,02231,NA
2008,02232,NA
2008,02240,29777
2008,02261,39123
2008,02275,NA
2008,02280,34620
2008,02282,37917
2008,02290,29265
2008,02901,NA
2008,02903,NA
2008,02904,NA
2008,02905,NA
2008,02907,NA
2008,02908,NA
2008,02910,NA
2008,02912,NA
2008,02916,NA
2008,02919,NA
2008,02920,NA
2008,02921,NA
2008,02922,NA
2008,02923,NA
2008,02924,NA
2008,02925,NA
2008,02926,NA
2008,02928,NA
2008,02929,NA
2008,04000,28084
2008,04001,19300
2008,04003,25954
2008,04005,28251
2008,04007,24320
2008,04009,20104
2008,04011,26422
2008,04012,20710
2008,04013,30363
2008,04015,20184
2008,04017,18787
2008,04019,28394
2008,04021,21060
2008,04023,21959
2008,04025,24333
2008,04027,20979
2008,05000,25380
2008,05001,26264
2008,05003,21453
2008,05005,23467
2008,05007,41944
2008,05009,21896
2008,05011,20062
2008,05013,19703
2008,05015,20495
2008,05017,20889
2008,05019,20756
2008,05021,22339
2008,05023,22962
2008,05025,23432
2008,05027,24050
2008,05029,22842
2008,05031,22694
2008,05033,20821
2008,05035,22447
2008,05037,21630
2008,05039,20978
2008,05041,23077
2008,05043,22704
2008,05045,23923
2008,05047,20285
2008,05049,16985
