year,fips,income_adjusted_to_2000
2003,00000,30741
2003,01000,25062
2003,01001,24778
2003,01003,26590
2003,01005,19484
2003,01007,18326
2003,01009,20979
2003,01011,16572
2003,01013,21208
2003,01015,23617
2003,01017,21485
2003,01019,19668
2003,01021,20673
2003,01023,19782
2003,01025,20056
2003,01027,20390
2003,01029,19773
2003,01031,25602
2003,01033,22263
2003,01035,19433
2003,01037,20433
2003,01039,21720
2003,01041,21391
2003,01043,23539
2003,01045,22575
2003,01047,20279
2003,01049,20869
2003,01051,24790
2003,01053,18644
2003,01055,22395
2003,01057,18854
2003,01059,20676
2003,01061,21680
2003,01063,19128
2003,01065,19307
2003,01067,21705
2003,01069,26347
2003,01071,22045
2003,01073,31768
2003,01075,19573
2003,01077,22873
2003,01079,20513
2003,01081,21958
2003,01083,23838
2003,01085,19190
2003,01087,17130
2003,01089,29985
2003,01091,21518
2003,01093,18791
2003,01095,22986
2003,01097,22719
2003,01099,19796
2003,01101,28989
2003,01103,25292
2003,01105,17977
2003,01107,20737
2003,01109,22633
2003,01111,19903
2003,01113,21915
2003,01115,22076
2003,01117,33252
2003,01119,17987
2003,01121,21084
2003,01123,22222
2003,01125,25223
2003,01127,23485
2003,01129,18938
2003,01131,17300
2003,01133,20399
2003,02000,33822
2003,02010,NA
2003,02013,28730
2003,02016,27460
2003,02020,38257
2003,02050,25941
2003,02060,36766
2003,02063,NA
2003,02066,NA
2003,02068,38410
2003,02070,27250
2003,02090,31224
2003,02100,28714
2003,02105,NA
2003,02110,38641
2003,02122,29315
2003,02130,38624
2003,02150,32359
2003,02158,17646
2003,02164,29893
2003,02170,28607
2003,02180,26434
2003,02185,38056
2003,02188,25129
2003,02195,NA
2003,02198,NA
2003,02201,23395
2003,02220,33775
2003,02230,NA
2003,02231,NA
2003,02232,31307
2003,02240,28394
2003,02261,33218
2003,02275,NA
2003,02280,34689
2003,02282,32179
2003,02290,25133
2003,02901,NA
2003,02903,NA
2003,02904,NA
2003,02905,NA
2003,02907,NA
2003,02908,NA
2003,02910,NA
2003,02912,NA
2003,02916,NA
2003,02919,NA
2003,02920,NA
2003,02921,NA
2003,02922,NA
2003,02923,NA
2003,02924,NA
2003,02925,NA
2003,02926,NA
2003,02928,NA
2003,02929,NA
2003,04000,26678
2003,04001,17009
2003,04003,23532
2003,04005,24779
2003,04007,21261
2003,04009,16111
2003,04011,21243
2003,04012,19129
2003,04013,29176
2003,04015,20377
2003,04017,17741
2003,04019,26240
2003,04021,18176
2003,04023,22212
2003,04025,22276
2003,04027,20202
2003,05000,24049
2003,05001,25668
2003,05003,21750
2003,05005,22506
2003,05007,33910
2003,05009,21215
2003,05011,20367
2003,05013,19786
2003,05015,18475
2003,05017,19993
2003,05019,20390
2003,05021,21491
2003,05023,21340
2003,05025,22192
2003,05027,21348
2003,05029,22157
2003,05031,23328
2003,05033,19222
2003,05035,22268
2003,05037,21538
2003,05039,19541
2003,05041,22267
2003,05043,21522
2003,05045,22707
2003,05047,20520
2003,05049,16643
2003,05051,24106
2003,05053,23716
2003,05055,20452
2003,05057,19941
2003,05059,19161
2003,05061,20816
2003,05063,22011
2003,05065,19009
2003,05067,22322
2003,05069,21903
2003,05071,18738
2003,05073,20389
2003,05075,20585
2003,05077,20200
2003,05079,16841
2003,05081,20449
2003,05083,19768
2003,05085,24929
2003,05087,20485
2003,05089,17416
2003,05091,21087
2003,05093,25620
2003,05095,21005
2003,05097,18532
2003,05099,20501
2003,05101,16640
2003,05103,19931
2003,05105,21534
2003,05107,20369
2003,05109,19001
2003,05111,22129
2003,05113,17430
2003,05115,21692
2003,05117,22175
2003,05119,33081
2003,05121,19337
2003,05123,17392
2003,05125,23649
2003,05127,18193
2003,05129,17134
2003,05131,24976
2003,05133,19235
2003,05135,17651
2003,05137,17852
2003,05139,26318
2003,05141,18195
2003,05143,22817
2003,05145,20560
2003,05147,21398
2003,05149,20342
2003,06000,33142
2003,06001,37663
2003,06003,33195
2003,06005,26815
2003,06007,24381
2003,06009,28102
2003,06011,25986
2003,06013,44221
2003,06015,18925
2003,06017,37298
2003,06019,24369
2003,06021,21269
2003,06023,26220
2003,06025,22043
2003,06027,29546
2003,06029,22563
2003,06031,20644
2003,06033,24667
2003,06035,19921
2003,06037,30778
2003,06039,20754
2003,06041,67405
2003,06043,24260
2003,06045,27111
2003,06047,21554
2003,06049,23775
2003,06051,32417
2003,06053,31321
2003,06055,38651
2003,06057,33123
2003,06059,39242
2003,06061,38836
2003,06063,28988
2003,06065,25304
2003,06067,31214
2003,06069,27315
2003,06071,23884
2003,06073,34838
2003,06075,52416
2003,06077,25999
2003,06079,30498
2003,06081,52551
2003,06083,33181
2003,06085,46212
2003,06087,37273
2003,06089,26661
2003,06091,23512
2003,06093,24207
2003,06095,30153
2003,06097,36286
2003,06099,24633
2003,06101,25369
2003,06103,20956
2003,06105,21792
2003,06107,21768
2003,06109,25453
2003,06111,35462
2003,06113,29733
2003,06115,22738
2003,08000,32751
2003,08003,22054
2003,08005,38840
2003,08007,23813
2003,08009,25289
2003,08011,19314
2003,08014,33519.2
2003,08015,22528
2003,08017,32741
2003,08019,39729
2003,08021,18271
2003,08023,19384
2003,08025,14630
2003,08027,25613
2003,08029,21298
2003,08031,38056
2003,08033,20364
2003,08035,35497
2003,08037,41335
2003,08039,29829
2003,08041,30031
2003,08043,19573
2003,08045,29596
2003,08047,38541
2003,08049,27145
2003,08051,26516
2003,08053,25868
2003,08055,19431
2003,08057,24376
2003,08061,30505
2003,08063,26155
2003,08065,22169
2003,08067,29391
2003,08069,29945
2003,08071,21686
2003,08073,19287
2003,08075,24213
2003,08077,26275
2003,08079,31767
2003,08081,26133
2003,08083,23177
2003,08085,23914
2003,08087,23130
2003,08089,23044
2003,08091,35837
2003,08093,28108
2003,08095,24602
2003,08097,77841
2003,08099,23132
2003,08101,23812
2003,08103,24653
2003,08105,22378
2003,08107,42619
2003,08109,15843
2003,08111,30850
2003,08113,44182
2003,08115,25590
2003,08117,33749
2003,08119,28800
2003,08121,22919
2003,08125,29471
2003,09000,42279
2003,09001,60744
2003,09003,37050
2003,09005,39324
2003,09007,38987
2003,09009,34846
2003,09011,34971
2003,09013,33756
2003,09015,29341
2003,10000,35766
2003,10001,27630
2003,10003,40072
2003,10005,29114
2003,11000,43232
2003,11001,43232
2003,12000,29865
2003,12001,25677
2003,12003,21428
2003,12005,27576
2003,12007,19293
2003,12009,28392
2003,12011,31782
2003,12013,17664
2003,12015,25489
2003,12017,23091
2003,12019,28712
2003,12021,44900
2003,12023,20961
2003,12027,16297
2003,12029,16591
2003,12031,29995
2003,12033,25660
2003,12035,25875
2003,12037,24564
2003,12039,22342
2003,12041,20741
2003,12043,16599
2003,12045,18959
2003,12047,15019
2003,12049,17677
2003,12051,19242
2003,12053,24452
2003,12055,21535
2003,12057,29470
2003,12059,18415
2003,12061,41512
2003,12063,21535
2003,12065,25330
2003,12067,14959
2003,12069,26746
2003,12071,30549
2003,12073,28639
2003,12075,20573
2003,12077,19290
2003,12079,18100
2003,12081,29771
2003,12083,23527
2003,12085,44116
2003,12086,27815
2003,12087,40474
2003,12089,32569
2003,12091,32272
2003,12093,18917
2003,12095,26488
2003,12097,21416
2003,12099,43099
2003,12101,24608
2003,12103,32374
2003,12105,24991
2003,12107,21093
2003,12109,38092
2003,12111,23890
2003,12113,26686
2003,12115,38447
2003,12117,31540
2003,12119,18663
2003,12121,20043
2003,12123,21164
2003,12125,14580
2003,12127,25940
2003,12129,23599
2003,12131,24190
2003,12133,19811
2003,13000,29030
2003,13001,19260
2003,13003,18312
2003,13005,19301
2003,13007,22026
2003,13009,22296
2003,13011,22144
2003,13013,22155
2003,13015,26415
2003,13017,21088
2003,13019,22260
2003,13021,28193
2003,13023,24516
2003,13025,18891
2003,13027,21805
2003,13029,29162
2003,13031,20317
2003,13033,19531
2003,13035,22479
2003,13037,18376
2003,13039,22846
2003,13043,20516
2003,13045,23679
2003,13047,23064
2003,13049,16134
2003,13051,29073
2003,13053,19778
2003,13055,18834
2003,13057,29020
2003,13059,23733
2003,13061,27080
2003,13063,21482
2003,13065,17148
2003,13067,37960
2003,13069,20696
2003,13071,20325
2003,13073,30807
2003,13075,19649
2003,13077,27140
2003,13079,21809
2003,13081,20381
2003,13083,21419
2003,13085,27384
2003,13087,22484
2003,13089,31472
2003,13091,19833
2003,13093,18960
2003,13095,23949
2003,13097,25792
2003,13099,23169
2003,13101,17635
2003,13103,23992
2003,13105,21291
2003,13107,20437
2003,13109,21123
2003,13111,21234
2003,13113,37317
2003,13115,24867
2003,13117,33281
2003,13119,22910
2003,13121,50726
2003,13123,20540
2003,13125,20992
2003,13127,30555
2003,13129,22476
2003,13131,19484
2003,13133,25799
2003,13135,30621
2003,13137,22839
2003,13139,26186
2003,13141,16233
2003,13143,21298
2003,13145,28954
2003,13147,21415
2003,13149,19733
2003,13151,26584
2003,13153,28008
2003,13155,21462
2003,13157,24618
2003,13159,22039
2003,13161,20472
2003,13163,19664
2003,13165,18569
2003,13167,18219
2003,13169,22458
2003,13171,22369
2003,13173,19197
2003,13175,22907
2003,13177,23892
2003,13179,21800
2003,13181,21142
2003,13183,18515
2003,13185,23979
2003,13187,21151
2003,13189,24417
2003,13191,18842
2003,13193,18241
2003,13195,23193
2003,13197,19314
2003,13199,20789
2003,13201,25086
2003,13205,21809
2003,13207,23899
2003,13209,18991
2003,13211,27123
2003,13213,19740
2003,13215,28921
2003,13217,23155
2003,13219,30539
2003,13221,21873
2003,13223,20449
2003,13225,22838
2003,13227,27110
2003,13229,21600
2003,13231,22544
2003,13233,20741
2003,13235,23807
2003,13237,24670
2003,13239,23631
2003,13241,23359
2003,13243,20584
2003,13245,24904
2003,13247,27578
2003,13249,21364
2003,13251,19040
2003,13253,23420
2003,13255,23293
2003,13257,21895
2003,13259,19158
2003,13261,21754
2003,13263,20958
2003,13265,17499
2003,13267,19609
2003,13269,20139
2003,13271,16189
2003,13273,21952
2003,13275,26203
2003,13277,23331
2003,13279,21127
2003,13281,23091
2003,13283,17151
2003,13285,24729
2003,13287,19783
2003,13289,18261
2003,13291,22501
2003,13293,21397
2003,13295,21690
2003,13297,23702
2003,13299,21001
2003,13301,19104
2003,13303,19667
2003,13305,21111
2003,13307,21784
2003,13309,15192
2003,13311,21655
2003,13313,27659
2003,13315,18817
2003,13317,20063
