year,fips,poverty_rate
2012,00000,15.9
2012,01000,19
2012,01001,12.7
2012,01003,13.9
2012,01005,29
2012,01007,21.5
2012,01009,16.2
2012,01011,32.3
2012,01013,26.3
2012,01015,21.4
2012,01017,21.5
2012,01019,19.6
2012,01021,20.1
2012,01023,20.8
2012,01025,21.5
2012,01027,19.1
2012,01029,18.6
2012,01031,15.1
2012,01033,16.2
2012,01035,31.3
2012,01037,21
2012,01039,20.9
2012,01041,20.1
2012,01043,18.7
2012,01045,19.1
2012,01047,36.8
2012,01049,18.1
2012,01051,13.8
2012,01053,27.9
2012,01055,21
2012,01057,17.6
2012,01059,19.5
2012,01061,22.8
2012,01063,34.1
2012,01065,27.9
2012,01067,19.2
2012,01069,19
2012,01071,16.4
2012,01073,18.6
2012,01075,22.5
2012,01077,20.2
2012,01079,20
2012,01081,23
2012,01083,12.8
2012,01085,26.6
2012,01087,33.1
2012,01089,12.6
2012,01091,26.5
2012,01093,22.2
2012,01095,21.5
2012,01097,21
2012,01099,21.1
2012,01101,21.7
2012,01103,16.2
2012,01105,36.6
2012,01107,23.4
2012,01109,26.7
2012,01111,22.8
2012,01113,23.6
2012,01115,15.8
2012,01117,8.7
2012,01119,36.5
2012,01121,23.3
2012,01123,23.5
2012,01125,19.5
2012,01127,21
2012,01129,21
2012,01131,36.5
2012,01133,26.4
2012,02000,10.8
2012,02013,15.7
2012,02016,9.3
2012,02020,9
2012,02050,27.6
2012,02060,9.3
2012,02068,6.2
2012,02070,20.7
2012,02090,9.2
2012,02100,11.8
2012,02105,17.5
2012,02110,7.9
2012,02122,10.8
2012,02130,10.7
2012,02150,8.6
2012,02164,17.5
2012,02170,10.1
2012,02180,28.6
2012,02185,15.4
2012,02188,22.1
2012,02195,10.8
2012,02198,17.2
2012,02220,8.6
2012,02230,4.2
2012,02240,12.8
2012,02261,9.5
2012,02270,28.9
2012,02275,11.5
2012,02282,14.1
2012,02290,22.6
2012,04000,18.7
2012,04001,33.2
2012,04003,18.8
2012,04005,24.6
2012,04007,21.3
2012,04009,25.4
2012,04011,12
2012,04012,24.5
2012,04013,17.4
2012,04015,21.1
2012,04017,30.3
2012,04019,19.9
2012,04021,17.7
2012,04023,24.8
2012,04025,15.7
2012,04027,21.9
2012,05000,19.6
2012,05001,18.4
2012,05003,20.3
2012,05005,17.7
2012,05007,13.5
