year,fips,poverty_rate
1999,00000,11.9
1999,01000,15.3
1999,01001,11.4
1999,01003,10.5
1999,01005,22.3
1999,01007,17.1
1999,01009,12.3
1999,01011,26.6
1999,01013,21.9
1999,01015,16.3
1999,01017,16.6
1999,01019,15.4
1999,01021,15.4
1999,01023,20
1999,01025,20.7
1999,01027,14.7
1999,01029,14.4
1999,01031,14.6
1999,01033,13.6
1999,01035,24.2
1999,01037,15
1999,01039,18.5
1999,01041,20.2
1999,01043,12.9
1999,01045,16.4
1999,01047,26.3
1999,01049,15.3
1999,01051,11.8
1999,01053,18.7
1999,01055,15.9
1999,01057,16.2
1999,01059,16.9
1999,01061,18.5
1999,01063,28.5
1999,01065,23
1999,01067,16.9
1999,01069,15.8
1999,01071,14
1999,01073,13.7
1999,01075,16.5
1999,01077,13.1
1999,01079,14.7
1999,01081,14.2
1999,01083,13.1
1999,01085,25.8
1999,01087,27.1
1999,01089,11.1
1999,01091,21.8
1999,01093,15.6
1999,01095,15
1999,01097,18.3
1999,01099,20
1999,01101,16.9
1999,01103,11.7
1999,01105,30.8
1999,01107,21.3
1999,01109,21
1999,01111,16.8
1999,01113,17.9
1999,01115,13.2
1999,01117,6.8
1999,01119,28.5
1999,01121,17.6
1999,01123,16.2
1999,01125,15.6
1999,01127,14.5
1999,01129,18.1
1999,01131,31.6
1999,01133,16.1
1999,02000,8.8
1999,02013,8.9
1999,02016,5.3
1999,02020,7.2
1999,02050,22.3
1999,02060,5.5
1999,02068,4
1999,02070,18.1
1999,02090,7.4
1999,02100,9.8
1999,02110,5.8
1999,02122,9.5
1999,02130,7.3
1999,02150,6.7
1999,02164,16.5
1999,02170,9.4
1999,02180,16.9
1999,02185,6.9
1999,02188,15.4
1999,02201,12.1
1999,02220,6.9
1999,02232,6.4
1999,02240,16.6
1999,02261,8
1999,02270,27.6
1999,02280,8.1
1999,02282,5.1
1999,02290,17.5
1999,04000,12.8
1999,04001,30.5
1999,04003,17
1999,04005,15.9
1999,04007,17.9
1999,04009,19.6
1999,04011,10.1
1999,04012,17.3
1999,04013,10.7
1999,04015,15.1
1999,04017,23.6
1999,04019,13.5
1999,04021,14.8
1999,04023,23.1
1999,04025,11.6
1999,04027,21.9
1999,05000,15.1
1999,05001,17.1
1999,05003,17.2
1999,05005,12.5
1999,05007,9.4
1999,05009,15.3
1999,05011,20.2
1999,05013,14.8
1999,05015,14.8
1999,05017,26.6
1999,05019,16.1
1999,05021,15.5
1999,05023,14.6
1999,05025,14.2
1999,05027,19.3
1999,05029,15.8
1999,05031,14.3
1999,05033,14.4
1999,05035,22
1999,05037,19.2
1999,05039,17.4
1999,05041,22.7
1999,05043,15.7
1999,05045,10.5
1999,05047,14.7
1999,05049,18.2
1999,05051,14.8
