year,fips,poverty_rate
2007,00000,13
2007,01000,16.6
2007,01001,10.4
2007,01003,10.3
2007,01005,26.1
2007,01007,18.2
2007,01009,13.1
2007,01011,34
2007,01013,23.2
2007,01015,17.1
2007,01017,15.6
2007,01019,18.9
2007,01021,16.7
2007,01023,21.8
2007,01025,21.8
2007,01027,15.5
2007,01029,15.4
2007,01031,16.5
2007,01033,16.5
2007,01035,24.7
2007,01037,15.1
2007,01039,19.4
2007,01041,18.3
2007,01043,14.2
2007,01045,16.7
2007,01047,30.2
2007,01049,18.4
2007,01051,11.3
2007,01053,22.4
2007,01055,17.4
2007,01057,17.2
2007,01059,20.1
2007,01061,19.5
2007,01063,31.3
2007,01065,24
2007,01067,17.9
2007,01069,15.7
2007,01071,17.6
2007,01073,15.1
2007,01075,18.5
2007,01077,18.1
2007,01079,15
2007,01081,17.3
2007,01083,12.6
2007,01085,30
2007,01087,29.6
2007,01089,11.3
2007,01091,20
2007,01093,19.7
2007,01095,19.6
2007,01097,20.8
2007,01099,23.6
2007,01101,18.1
2007,01103,14.2
2007,01105,32.7
2007,01107,22.2
2007,01109,27
2007,01111,20.9
2007,01113,21.2
2007,01115,11.6
2007,01117,6.9
2007,01119,35
2007,01121,18
2007,01123,17.1
2007,01125,18.6
2007,01127,19.1
2007,01129,18.7
2007,01131,35.7
2007,01133,16
2007,02000,9.8
2007,02013,16.9
2007,02016,10.2
2007,02020,8
2007,02050,21.4
2007,02060,8.5
2007,02068,6.4
2007,02070,21.5
2007,02090,7.8
2007,02100,11.4
2007,02110,7.1
2007,02122,10.3
2007,02130,8.8
2007,02150,7.5
2007,02164,18.9
2007,02170,9.5
2007,02180,23.1
2007,02185,13.8
2007,02188,21.2
2007,02201,17.9
2007,02220,8.4
2007,02232,13.9
2007,02240,13.5
2007,02261,9.5
2007,02270,27.3
2007,02280,9.9
2007,02282,15.1
2007,02290,23.7
2007,04000,14.1
2007,04001,33.4
2007,04003,16.3
2007,04005,16.2
2007,04007,18.2
2007,04009,22.4
2007,04011,11.2
2007,04012,23.8
2007,04013,12.9
2007,04015,13.5
2007,04017,23.4
2007,04019,14.9
2007,04021,12.5
2007,04023,20.1
2007,04025,12.6
2007,04027,17.8
2007,05000,17.6
2007,05001,17.9
2007,05003,20.7
2007,05005,12.4
2007,05007,11.3
2007,05009,16.9
2007,05011,24.4
2007,05013,17.7
2007,05015,17.6
2007,05017,32.4
2007,05019,22.3
2007,05021,18.4
2007,05023,16.4
2007,05025,16.4
2007,05027,23.5
2007,05029,18.7
2007,05031,16.3
2007,05033,18.4
2007,05035,25.7
2007,05037,20.7
2007,05039,21.2
2007,05041,26.6
2007,05043,22.6
2007,05045,14.9
2007,05047,20
2007,05049,20.3
2007,05051,18.1
2007,05053,10.6
2007,05055,16.2
2007,05057,21.5
2007,05059,14.8
2007,05061,18.4
2007,05063,15.1
2007,05065,21.3
2007,05067,23.8
2007,05069,25
2007,05071,16.5
2007,05073,24.6
2007,05075,22.5
2007,05077,31.8
2007,05079,26.8
2007,05081,19.3
2007,05083,17.6
2007,05085,11.2
2007,05087,17.1
2007,05089,17.1
2007,05091,18.7
2007,05093,28.2
2007,05095,27.2
2007,05097,18
2007,05099,21
2007,05101,21.7
2007,05103,22.9
2007,05105,16.2
2007,05107,37.2
2007,05109,17.6
2007,05111,25.3
2007,05113,19.4
2007,05115,16.3
2007,05117,16.4
2007,05119,15.5
2007,05121,17.4
2007,05123,32.6
2007,05125,10.7
2007,05127,22.5
2007,05129,23.9
2007,05131,16.1
2007,05133,18.4
2007,05135,23.1
2007,05137,21.1
2007,05139,19
2007,05141,17.1
2007,05143,15.4
2007,05145,15.5
2007,05147,26.5
2007,05149,18.1
2007,06000,12.4
2007,06001,11
2007,06003,15.9
2007,06005,10.1
2007,06007,17.1
2007,06009,10.3
