year,fips,poverty_rate
2011,00000,15.9
2011,01000,19.1
2011,01001,14.9
2011,01003,13.4
2011,01005,29.5
2011,01007,22.2
2011,01009,14.9
2011,01011,32.8
2011,01013,24.1
2011,01015,20.9
2011,01017,23.7
2011,01019,23.8
2011,01021,18.3
2011,01023,27.3
2011,01025,26.3
2011,01027,18.7
2011,01029,17.2
2011,01031,16.9
2011,01033,18.7
2011,01035,27.9
2011,01037,25.5
2011,01039,24.2
2011,01041,18.2
2011,01043,18.2
2011,01045,18.8
2011,01047,35.7
2011,01049,20.3
2011,01051,13.8
2011,01053,25.5
2011,01055,21
2011,01057,22.5
2011,01059,19.9
2011,01061,24.4
2011,01063,35.1
2011,01065,28.5
2011,01067,18.7
2011,01069,17.5
2011,01071,17.9
2011,01073,18.7
2011,01075,22.1
2011,01077,16.4
2011,01079,18
2011,01081,21.4
2011,01083,13.9
2011,01085,27.1
2011,01087,30.9
2011,01089,13.8
2011,01091,24.6
2011,01093,25.6
2011,01095,19.1
2011,01097,19.7
2011,01099,28.7
2011,01101,23.2
2011,01103,16.8
2011,01105,33
2011,01107,26.5
2011,01109,25.6
2011,01111,22.1
2011,01113,20.1
2011,01115,17.3
2011,01117,8.1
2011,01119,39.1
2011,01121,26.2
2011,01123,18.8
2011,01125,20.2
2011,01127,22.1
2011,01129,18.9
2011,01131,39.9
2011,01133,19.8
2011,02000,10.8
2011,02013,17.8
2011,02016,10.1
2011,02020,8.5
2011,02050,23.5
2011,02060,9.1
2011,02068,5.8
2011,02070,21.3
2011,02090,9.5
2011,02100,11.2
2011,02105,18.5
2011,02110,7.5
2011,02122,10.6
2011,02130,11.6
2011,02150,9.6
2011,02164,16.4
2011,02170,11.6
2011,02180,26.4
2011,02185,11.5
2011,02188,23.9
2011,02195,10.6
2011,02198,17.1
2011,02220,8.4
2011,02230,4.6
2011,02240,13.9
2011,02261,9.3
2011,02270,33.6
2011,02275,12.3
2011,02282,12.8
2011,02290,22.1
2011,04000,19
2011,04001,36.5
2011,04003,19.6
2011,04005,21.6
2011,04007,25.7
2011,04009,26
2011,04011,13.9
2011,04012,24.2
2011,04013,17.4
2011,04015,21.7
2011,04017,32.4
2011,04019,20.4
2011,04021,17.4
2011,04023,26.2
2011,04025,18.4
2011,04027,22.3
2011,05000,19.3
2011,05001,18.5
2011,05003,19.8
2011,05005,16.8
2011,05007,12.1
2011,05009,16.9
2011,05011,24.4
2011,05013,16.5
2011,05015,18.7
2011,05017,33.4
2011,05019,23.1
2011,05021,20.1
2011,05023,16.2
2011,05025,16.7
2011,05027,26.4
2011,05029,23
2011,05031,20.6
2011,05033,18
2011,05035,26.6
2011,05037,19.2
2011,05039,21.5
2011,05041,27.6
2011,05043,22.6
2011,05045,14.7
2011,05047,20.9
2011,05049,21.4
2011,05051,20.9
2011,05053,11.5
2011,05055,17.4
2011,05057,24.7
2011,05059,20.3
2011,05061,20.9
2011,05063,21.4
2011,05065,20.5
2011,05067,23.9
2011,05069,24.3
2011,05071,20.8
2011,05073,24.2
2011,05075,23
2011,05077,35.2
2011,05079,25.4
2011,05081,17.6
2011,05083,20
2011,05085,13.7
2011,05087,22.6
2011,05089,20.5
2011,05091,21.5
2011,05093,25.4
2011,05095,31.6
2011,05097,21.9
2011,05099,23.5
2011,05101,21.3
2011,05103,24.1
2011,05105,16.4
2011,05107,34
2011,05109,20.5
2011,05111,25
2011,05113,22.1
2011,05115,22.1
2011,05117,21.7
2011,05119,16.6
2011,05121,23.4
2011,05123,32.9
2011,05125,10
2011,05127,22.3
2011,05129,28.6
2011,05131,21.2
2011,05133,21.7
2011,05135,24.5
2011,05137,22.9
2011,05139,21.5
2011,05141,22.1
2011,05143,20.1
2011,05145,18
2011,05147,27.3
2011,05149,19.5
2011,06000,16.6
2011,06001,13.2
2011,06003,17.4
2011,06005,14
2011,06007,22.6
2011,06009,12.5
2011,06011,13.2
2011,06013,11.9
2011,06015,25.4
2011,06017,10.3
2011,06019,25.8
2011,06021,19.2
2011,06023,21.1
2011,06025,26
2011,06027,12.7
2011,06029,24.6
2011,06031,21.2
2011,06033,23
2011,06035,19.3
2011,06037,18.4
2011,06039,23.6
2011,06041,9.4
2011,06043,15.7
2011,06045,20.2
2011,06047,26.8
2011,06049,21.5
2011,06051,10.8
2011,06053,17.1
2011,06055,12
2011,06057,12.1
2011,06059,13
2011,06061,8.5
2011,06063,14.8
2011,06065,16.9
2011,06067,17.7
2011,06069,12.4
2011,06071,19.4
2011,06073,15.2
2011,06075,13.8
2011,06077,18.2
2011,06079,15.1
2011,06081,7.9
2011,06083,15.4
2011,06085,10.7
2011,06087,14.9
2011,06089,19.4
2011,06091,13.6
2011,06093,24.4
2011,06095,13.6
2011,06097,12.2
2011,06099,23.3
2011,06101,15.8
2011,06103,19.5
2011,06105,21.4
2011,06107,25.6
2011,06109,16.6
2011,06111,11.5
2011,06113,21.3
2011,06115,19.6
2011,08000,13.4
2011,08003,22.7
2011,08005,12
2011,08007,14.9
2011,08009,20.5
2011,08011,32.4
2011,08014,11.96
2011,08015,12.9
2011,08017,12.9
2011,08019,8.9
2011,08021,19.8
2011,08023,26
2011,08025,48.1
2011,08027,15.6
2011,08029,16.6
2011,08031,18.7
2011,08033,13.3
2011,08035,4.3
2011,08037,9.8
2011,08039,7.9
2011,08041,13.2
2011,08043,18
2011,08045,10.7
2011,08047,7.8
2011,08049,10.4
2011,08051,17.9
2011,08053,10.7
2011,08055,22
2011,08057,16.1
2011,08061,12.6
2011,08063,16.2
2011,08065,16.4
2011,08067,11.1
2011,08069,13.8
2011,08071,19.5
2011,08073,17.7
2011,08075,18
2011,08077,12.2
2011,08079,11.2
2011,08081,11.9
2011,08083,16.4
2011,08085,16.6
2011,08087,15.3
2011,08089,23.9
2011,08091,9.8
2011,08093,9.9
2011,08095,12.4
2011,08097,7.5
2011,08099,21
2011,08101,19
2011,08103,10.1
2011,08105,18.5
2011,08107,8.7
2011,08109,29.7
2011,08111,18
2011,08113,11.1
2011,08115,13.8
2011,08117,10.5
2011,08119,9.3
2011,08121,12.6
2011,08125,13.6
2011,09000,10.8
2011,09001,9.4
2011,09003,12.4
2011,09005,7.8
2011,09007,6.7
2011,09009,12.9
2011,09011,9
2011,09013,8
2011,09015,10.6
2011,10000,12.6
2011,10001,14.9
2011,10003,12
2011,10005,12.4
2011,11000,19.1
2011,11001,19.1
2011,12000,17
2011,12001,23.5
2011,12003,18.6
2011,12005,14.4
2011,12007,23.1
2011,12009,14.2
2011,12011,14.9
2011,12013,25.9
2011,12015,13.2
2011,12017,17.3
2011,12019,10.9
2011,12021,16.2
2011,12023,21.7
2011,12027,31
2011,12029,25.2
2011,12031,17.7
2011,12033,18.5
2011,12035,14.7
2011,12037,22.3
2011,12039,25.2
2011,12041,19.5
2011,12043,22.2
2011,12045,23.2
2011,12047,31.9
2011,12049,31.8
2011,12051,29.6
2011,12053,16.6
2011,12055,18.8
2011,12057,17.6
2011,12059,26.1
2011,12061,13.9
2011,12063,20.5
2011,12065,18.7
2011,12067,23.8
2011,12069,13.9
2011,12071,15.3
2011,12073,22.7
2011,12075,22
2011,12077,23.5
2011,12079,25.9
2011,12081,15.9
2011,12083,17.6
2011,12085,12.7
2011,12086,20.9
2011,12087,13.8
2011,12089,11.4
2011,12091,13.7
2011,12093,26.1
2011,12095,18.5
2011,12097,16
2011,12099,15.8
2011,12101,15.7
2011,12103,15
2011,12105,19.2
2011,12107,27.9
2011,12109,9.4
2011,12111,20.3
2011,12113,11.3
2011,12115,11.7
2011,12117,11.5
2011,12119,14.5
2011,12121,24.7
2011,12123,22.7
2011,12125,25.3
2011,12127,17.4
2011,12129,14.6
2011,12131,14.3
2011,12133,24.3
2011,13000,19.2
2011,13001,21.1
2011,13003,31.4
2011,13005,24.5
2011,13007,28.4
2011,13009,29.2
2011,13011,19
2011,13013,15.6
2011,13015,19.1
2011,13017,29.4
2011,13019,24
2011,13021,25.4
2011,13023,21.7
2011,13025,22.3
2011,13027,29.8
2011,13029,12.2
2011,13031,31
2011,13033,31
2011,13035,20.2
2011,13037,40.5
2011,13039,14.7
2011,13043,27.3
2011,13045,19.5
2011,13047,14.4
2011,13049,32.6
2011,13051,22.5
2011,13053,20.2
2011,13055,22.5
2011,13057,9.6
2011,13059,39.2
2011,13061,36.3
2011,13063,25.2
2011,13065,26.8
2011,13067,13.2
2011,13069,27.9
2011,13071,28.9
2011,13073,8.2
2011,13075,27.8
2011,13077,13.9
2011,13079,19.5
2011,13081,32.5
2011,13083,17.5
2011,13085,12.2
2011,13087,31.9
2011,13089,19.8
2011,13091,27.4
2011,13093,32.4
2011,13095,31
2011,13097,16.2
2011,13099,28.2
2011,13101,26
2011,13103,12.3
2011,13105,23.3
2011,13107,28.8
2011,13109,28.4
2011,13111,21.5
2011,13113,8.7
2011,13115,20.6
2011,13117,8
2011,13119,22.5
2011,13121,20
2011,13123,26.3
2011,13125,18.8
2011,13127,19.6
2011,13129,18.6
2011,13131,28.4
2011,13133,25
2011,13135,15.7
2011,13137,18.8
2011,13139,17.8
2011,13141,34.4
2011,13143,20.4
2011,13145,10.6
2011,13147,21.3
2011,13149,28
2011,13151,13
2011,13153,14.3
2011,13155,24.6
2011,13157,15.6
2011,13159,20.4
2011,13161,25
2011,13163,30.7
2011,13165,35.8
2011,13167,31.4
2011,13169,16.2
2011,13171,19.6
2011,13173,24.8
2011,13175,24.9
2011,13177,12.7
2011,13179,16.8
2011,13181,24.1
2011,13183,24.7
2011,13185,27.1
2011,13187,18
2011,13189,23.1
2011,13191,21.7
2011,13193,28.5
2011,13195,20
2011,13197,24.1
2011,13199,21.6
2011,13201,25.2
2011,13205,30.6
2011,13207,14.7
2011,13209,25.7
2011,13211,16.5
2011,13213,24.8
2011,13215,19.8
2011,13217,18.5
2011,13219,8.8
2011,13221,17.4
2011,13223,11.8
2011,13225,25.8
2011,13227,14.6
2011,13229,21.2
2011,13231,14
2011,13233,23.9
2011,13235,22.8
2011,13237,18.7
2011,13239,27.5
2011,13241,20.5
2011,13243,30.8
2011,13245,25.2
2011,13247,15.5
2011,13249,19.7
2011,13251,27.1
2011,13253,28.6
2011,13255,23.4
2011,13257,22.7
2011,13259,39.1
2011,13261,28.9
2011,13263,24.3
2011,13265,29.8
2011,13267,35.3
2011,13269,26.9
2011,13271,36.4
2011,13273,36.3
2011,13275,26.3
2011,13277,26.4
2011,13279,26.1
2011,13281,19.4
2011,13283,28
2011,13285,22.4
2011,13287,28.2
2011,13289,23.1
2011,13291,18.4
2011,13293,22
2011,13295,18.6
2011,13297,15.3
2011,13299,27.2
2011,13301,27
2011,13303,26.1
2011,13305,23.9
2011,13307,23.1
2011,13309,42.2
2011,13311,15.8
2011,13313,17.8
2011,13315,32.8
2011,13317,23.3
2011,13319,18.3
2011,13321,26.7
2011,15000,12.1
2011,15001,20.4
2011,15003,10.3
2011,15005,NA
2011,15007,12.9
2011,15009,12.8
2011,16000,16.5
2011,16001,13.4
2011,16003,17.1
2011,16005,18.7
2011,16007,14
2011,16009,16.3
2011,16011,15.5
2011,16013,10.4
2011,16015,15.7
2011,16017,17.2
2011,16019,13.9
2011,16021,18.5
2011,16023,16.2
2011,16025,12.4
2011,16027,20.1
2011,16029,12.2
2011,16031,16.7
2011,16033,18.1
2011,16035,17
2011,16037,13.8
2011,16039,12.9
2011,16041,11.1
2011,16043,16.8
2011,16045,17.7
2011,16047,18.5
2011,16049,16.9
2011,16051,14.3
2011,16053,18
2011,16055,16.1
2011,16057,18.7
2011,16059,18.9
2011,16061,20.2
2011,16063,16.1
2011,16065,38.5
2011,16067,17.4
2011,16069,12.9
2011,16071,14.7
2011,16073,25.1
2011,16075,19.2
2011,16077,17.2
2011,16079,19.7
2011,16081,12.5
2011,16083,17.7
2011,16085,12
2011,16087,18.8
2011,17000,14.9
2011,17001,15.9
2011,17003,31.3
2011,17005,14.3
2011,17007,10.3
2011,17009,15.3
2011,17011,10.7
2011,17013,12.5
2011,17015,15
2011,17017,14.8
2011,17019,23.4
2011,17021,13.4
2011,17023,12.4
2011,17025,14.9
2011,17027,9.1
2011,17029,21.8
2011,17031,17.8
2011,17033,15.1
2011,17035,12.4
2011,17037,15.9
2011,17039,11.6
2011,17041,10
2011,17043,7.8
2011,17045,14.4
2011,17047,12
2011,17049,10.7
2011,17051,18.7
2011,17053,11.1
2011,17055,18.6
2011,17057,13.1
2011,17059,18.3
2011,17061,14.9
2011,17063,7.1
2011,17065,15.5
2011,17067,12.1
2011,17069,20.4
2011,17071,12
2011,17073,10.2
2011,17075,13.3
2011,17077,33.7
2011,17079,10.7
2011,17081,17.6
2011,17083,9.9
2011,17085,9.7
2011,17087,15.4
2011,17089,12.6
2011,17091,16.4
2011,17093,5.1
2011,17095,20.2
2011,17097,11.1
2011,17099,11.7
2011,17101,14.4
2011,17103,11.3
2011,17105,12
2011,17107,13.6
2011,17109,20.3
2011,17111,8
2011,17113,15.1
2011,17115,14.8
2011,17117,12.5
2011,17119,14
2011,17121,17.1
2011,17123,10.7
2011,17125,13.8
2011,17127,18.8
2011,17129,9.2
2011,17131,9.3
2011,17133,5.2
2011,17135,14.5
2011,17137,14.3
2011,17139,11.4
2011,17141,10.4
2011,17143,18.3
2011,17145,18.5
2011,17147,7.3
2011,17149,16.1
