year,fips,poverty_rate
2005,00000,13.3
2005,01000,16.9
2005,01001,10.4
2005,01003,11.4
2005,01005,22.4
2005,01007,16.6
2005,01009,11.4
2005,01011,38.2
2005,01013,23.1
2005,01015,16.9
2005,01017,16.2
2005,01019,16.2
2005,01021,16.1
2005,01023,24.4
2005,01025,20.9
2005,01027,15.8
2005,01029,15.5
2005,01031,15.1
2005,01033,15.7
2005,01035,27.7
2005,01037,18.7
2005,01039,18.4
2005,01041,23.5
2005,01043,14.7
2005,01045,16
2005,01047,34.9
2005,01049,19.4
2005,01051,13.1
2005,01053,22.2
2005,01055,15.8
2005,01057,17.9
2005,01059,19.5
2005,01061,20.3
2005,01063,33.9
2005,01065,30.4
2005,01067,17.6
2005,01069,14.9
2005,01071,18.8
2005,01073,15.7
2005,01075,17
2005,01077,18.5
2005,01079,16
2005,01081,20.6
2005,01083,13
2005,01085,29.5
2005,01087,32
2005,01089,10.3
2005,01091,25.2
2005,01093,18.4
2005,01095,18.7
2005,01097,20
2005,01099,22.3
2005,01101,17.4
2005,01103,14
2005,01105,34.9
2005,01107,23.3
2005,01109,28.6
2005,01111,19.2
2005,01113,20
2005,01115,13.2
2005,01117,6.3
2005,01119,36.6
2005,01121,19.3
2005,01123,18.2
2005,01125,20.4
2005,01127,15.6
2005,01129,20.2
2005,01131,37.8
2005,01133,21.8
2005,02000,10.8
2005,02013,16.8
2005,02016,9.2
2005,02020,9.2
2005,02050,20
2005,02060,9.1
2005,02068,6.6
2005,02070,22.7
2005,02090,8.9
2005,02100,11.9
2005,02110,7.3
2005,02122,11.2
2005,02130,9.3
2005,02150,8.6
2005,02164,20.6
2005,02170,11.3
2005,02180,21.7
2005,02185,12.7
2005,02188,20.6
2005,02201,15.6
2005,02220,8.2
2005,02232,12.9
2005,02240,15.5
2005,02261,10.6
2005,02270,34
2005,02280,9.9
2005,02282,15.2
2005,02290,26.1
2005,04000,14.4
2005,04001,41.7
2005,04003,16.9
2005,04005,18
2005,04007,19.9
2005,04009,23.7
