year,fips,poverty_rate
2010,00000,15.3
2010,01000,18.9
2010,01001,11.9
2010,01003,13.3
2010,01005,25.3
2010,01007,20.9
2010,01009,16.5
2010,01011,31.1
2010,01013,28.1
2010,01015,23.5
2010,01017,28.5
2010,01019,21.2
2010,01021,20.4
2010,01023,20.7
2010,01025,24.9
2010,01027,20.6
2010,01029,17.8
2010,01031,20.1
2010,01033,19.2
2010,01035,25.7
2010,01037,18.6
2010,01039,20.9
2010,01041,20.3
2010,01043,19.2
2010,01045,17.8
2010,01047,35.6
2010,01049,20.8
2010,01051,12.5
2010,01053,26.1
2010,01055,19
2010,01057,27.3
2010,01059,21.6
2010,01061,20.3
2010,01063,31
2010,01065,24.8
2010,01067,18.1
2010,01069,17.9
2010,01071,19.9
2010,01073,18.6
2010,01075,21.5
2010,01077,17.6
2010,01079,18.1
2010,01081,21.3
2010,01083,14.1
2010,01085,30.7
2010,01087,31.2
2010,01089,12.7
2010,01091,23.6
2010,01093,20.9
2010,01095,19.4
2010,01097,20.5
2010,01099,28.4
2010,01101,21.3
2010,01103,14.1
2010,01105,39.5
2010,01107,24.4
2010,01109,30
2010,01111,24.8
2010,01113,24.1
2010,01115,13
2010,01117,9.8
2010,01119,31.3
2010,01121,22.7
2010,01123,18.3
2010,01125,18
2010,01127,23.2
2010,01129,19.6
2010,01131,39.6
2010,01133,20.3
2010,02000,11
2010,02013,16.8
2010,02016,9
2010,02020,9.6
2010,02050,22.6
2010,02060,8.8
2010,02068,5.6
2010,02070,20.6
2010,02090,9.4
2010,02100,12.1
2010,02105,19.4
2010,02110,8.2
2010,02122,10.7
2010,02130,10
2010,02150,8.3
2010,02164,17.7
2010,02170,10.9
2010,02180,24.6
2010,02185,11.4
2010,02188,20
2010,02195,10.6
2010,02198,17.2
2010,02220,9.1
2010,02230,4.2
2010,02240,13.4
2010,02261,9
2010,02270,34.1
2010,02275,13.1
2010,02282,14.7
2010,02290,27.1
2010,04000,17.6
2010,04001,34.5
2010,04003,17.7
2010,04005,23.8
2010,04007,19.8
2010,04009,21.6
2010,04011,12.7
2010,04012,23.7
2010,04013,16.6
2010,04015,18.7
2010,04017,27.8
2010,04019,17.8
2010,04021,14.4
2010,04023,28
2010,04025,18.3
2010,04027,21.1
2010,05000,18.7
2010,05001,18.6
2010,05003,19.4
2010,05005,15.7
2010,05007,10.2
2010,05009,16
2010,05011,28.5
2010,05013,15.6
2010,05015,16.4
2010,05017,30.7
2010,05019,22.2
2010,05021,18.3
2010,05023,18.6
2010,05025,15.5
2010,05027,25.6
2010,05029,18.2
2010,05031,21.1
2010,05033,15.8
2010,05035,30.3
2010,05037,19.6
2010,05039,19.4
2010,05041,28
2010,05043,20.9
2010,05045,14.8
2010,05047,17.2
2010,05049,18.9
2010,05051,21.7
2010,05053,11.9
2010,05055,17
2010,05057,21.8
2010,05059,15.3
2010,05061,21
2010,05063,18.2
2010,05065,18.6
2010,05067,25.8
2010,05069,22.7
2010,05071,21.9
2010,05073,23.2
2010,05075,22.4
2010,05077,37.5
2010,05079,28.5
2010,05081,17.8
2010,05083,17.1
2010,05085,12.4
2010,05087,19.3
2010,05089,19.5
2010,05091,20.1
2010,05093,25
2010,05095,26.6
2010,05097,22.2
2010,05099,25.2
2010,05101,23.3
2010,05103,20.3
2010,05105,16.8
2010,05107,36
2010,05109,21.2
2010,05111,27.1
2010,05113,22.8
