year,fips,poverty_rate
2000,00000,11.3
2000,01000,14.6
2000,01001,10.5
2000,01003,9.7
2000,01005,22.2
2000,01007,17.8
2000,01009,12
2000,01011,28.6
2000,01013,20.7
2000,01015,15.1
2000,01017,15.4
2000,01019,15.6
2000,01021,15.3
2000,01023,18.8
2000,01025,19.1
2000,01027,14.3
2000,01029,14.4
2000,01031,14.4
2000,01033,13.1
2000,01035,22.8
2000,01037,14.5
2000,01039,17.6
2000,01041,19.1
2000,01043,12.8
2000,01045,15.3
2000,01047,24.4
2000,01049,14.8
2000,01051,12.1
2000,01053,18.6
2000,01055,15.5
2000,01057,15.5
2000,01059,16.9
2000,01061,18.4
2000,01063,26.8
2000,01065,21.7
2000,01067,16.3
2000,01069,15
2000,01071,13.3
2000,01073,12.8
2000,01075,16.1
2000,01077,12.7
2000,01079,14
2000,01081,14.2
2000,01083,12.2
2000,01085,24.3
2000,01087,27.6
2000,01089,10.1
2000,01091,20.5
2000,01093,16.9
2000,01095,14.3
2000,01097,17.1
2000,01099,18.8
2000,01101,16
2000,01103,11.1
2000,01105,31
2000,01107,20.1
2000,01109,21.8
2000,01111,16.7
2000,01113,17.1
2000,01115,12.8
2000,01117,6.4
2000,01119,28.6
2000,01121,16.9
2000,01123,15.7
2000,01125,15.1
2000,01127,14.9
2000,01129,17
2000,01131,30.6
2000,01133,17.6
2000,02000,8.5
2000,02013,12.6
2000,02016,6.1
2000,02020,6.7
2000,02050,22.2
2000,02060,5.9
2000,02068,4.8
2000,02070,17.9
2000,02090,7
2000,02100,10.2
2000,02110,5.8
2000,02122,8.9
2000,02130,7.2
2000,02150,7.2
2000,02164,17.3
2000,02170,8.8
2000,02180,17.3
2000,02185,7.8
2000,02188,15.5
2000,02201,14.5
2000,02220,6.8
2000,02232,7.8
2000,02240,17.3
2000,02261,7.8
2000,02270,28.8
2000,02280,8.3
2000,02282,8.5
2000,02290,18.1
2000,04000,12.5
2000,04001,30.8
2000,04003,16.7
2000,04005,15.6
2000,04007,17.8
2000,04009,21.3
2000,04011,9.7
2000,04012,20.7
2000,04013,10.2
2000,04015,15.4
2000,04017,24.3
2000,04019,13
2000,04021,15.8
2000,04023,21.7
2000,04025,12
2000,04027,21.4
2000,05000,15
2000,05001,16.2
2000,05003,16.5
2000,05005,12.7
2000,05007,9.3
2000,05009,14.8
2000,05011,20.6
2000,05013,14.5
2000,05015,15.4
2000,05017,27.8
2000,05019,16.6
2000,05021,16
2000,05023,14.2
2000,05025,14.1
2000,05027,18.7
2000,05029,15.7
2000,05031,14
2000,05033,13.8
2000,05035,21.1
2000,05037,18.2
2000,05039,19.4
2000,05041,22.1
2000,05043,17.3
2000,05045,10.7
2000,05047,15.6
2000,05049,19.6
2000,05051,14.7
2000,05053,10.1
2000,05055,13.4
2000,05057,18.7
2000,05059,13.9
2000,05061,15.5
2000,05063,14.2
2000,05065,18.3
2000,05067,20.3
2000,05069,18.9
2000,05071,16.4
2000,05073,22.4
2000,05075,18
2000,05077,30
2000,05079,24.1
2000,05081,15.9
2000,05083,15.7
2000,05085,10.3
2000,05087,16.7
2000,05089,17.2
2000,05091,18
2000,05093,20
2000,05095,24.4
2000,05097,17.2
2000,05099,18.5
2000,05101,21.4
2000,05103,18
2000,05105,14.2
2000,05107,28.3
2000,05109,16
2000,05111,19.1
2000,05113,18.4
2000,05115,14.8
2000,05117,15.2
2000,05119,12.4
2000,05121,17.1
2000,05123,25.7
2000,05125,8.4
2000,05127,19.4
2000,05129,23.7
2000,05131,13.4
2000,05133,17.5
2000,05135,19.9
2000,05137,18.9
2000,05139,16.1
2000,05141,17.5
2000,05143,12.7
2000,05145,14.9
2000,05147,23.3
2000,05149,15.5
2000,06000,12.7
2000,06001,8.8
2000,06003,17.7
2000,06005,9.9
2000,06007,17.2
2000,06009,10.8
2000,06011,15.1
2000,06013,6.7
2000,06015,21.8
2000,06017,7.3
2000,06019,20.6
2000,06021,17.8
2000,06023,15.9
2000,06025,24.7
2000,06027,11.9
2000,06029,18.6
2000,06031,20.5
2000,06033,15.8
2000,06035,17.5
2000,06037,15.9
2000,06039,20.9
2000,06041,5.9
2000,06043,13
2000,06045,14.7
2000,06047,20.3
2000,06049,19.7
2000,06051,9
2000,06053,12.9
2000,06055,7.1
2000,06057,8
2000,06059,9.3
2000,06061,5.6
2000,06063,11.1
2000,06065,12.5
2000,06067,12.9
2000,06069,8.9
2000,06071,15
2000,06073,10.9
2000,06075,9.2
2000,06077,15.1
2000,06079,10.7
2000,06081,5.1
2000,06083,12.4
2000,06085,6.7
2000,06087,10.6
2000,06089,14.7
2000,06091,10.6
2000,06093,16.7
2000,06095,8.4
2000,06097,7.1
2000,06099,14.6
2000,06101,14.1
2000,06103,17.2
2000,06105,16.8
2000,06107,23.2
2000,06109,12.7
2000,06111,8.9
2000,06113,12
2000,06115,19.3
2000,08000,8.9
2000,08003,20.3
2000,08005,5.8
2000,08007,13.2
2000,08009,17.5
2000,08011,23.1
2000,08014,7.95
2000,08015,11.5
2000,08017,12.6
2000,08019,6
2000,08021,23.9
2000,08023,28.5
2000,08025,34.1
2000,08027,13.6
2000,08029,14.2
2000,08031,13.1
2000,08033,15.2
2000,08035,1.7
2000,08037,6
2000,08039,5.1
2000,08041,8.7
2000,08043,15.2
2000,08045,7.8
2000,08047,5.5
2000,08049,7.3
2000,08051,11.4
2000,08053,10.6
2000,08055,21.9
2000,08057,14.5
2000,08061,12.8
2000,08063,13.2
2000,08065,11
2000,08067,10.7
2000,08069,7.5
2000,08071,18.4
2000,08073,15.3
2000,08075,12.8
2000,08077,11
2000,08079,12.4
2000,08081,9.9
2000,08083,16.2
2000,08085,12.6
2000,08087,12.9
2000,08089,19.1
2000,08091,8
2000,08093,6.2
2000,08095,11.6
2000,08097,4.4
2000,08099,18.5
2000,08101,14.6
2000,08103,10.1
2000,08105,18.5
2000,08107,6.2
2000,08109,21.7
2000,08111,17.6
2000,08113,8.3
2000,08115,12.9
2000,08117,6.1
2000,08119,6.2
2000,08121,11.9
2000,08125,13.2
2000,09000,7.3
2000,09001,6.2
2000,09003,8.4
2000,09005,4.8
2000,09007,4.7
2000,09009,8.8
2000,09011,6.4
2000,09013,4.6
2000,09015,8.2
2000,10000,8.7
2000,10001,10.8
2000,10003,7.4
2000,10005,10.9
2000,11000,16.3
2000,11001,16.3
2000,12000,11.7
2000,12001,14.7
2000,12003,13.6
2000,12005,12.7
2000,12007,16.5
2000,12009,9.2
2000,12011,9.8
2000,12013,21.1
2000,12015,9
2000,12017,12.3
2000,12019,6.9
2000,12021,8.9
2000,12023,16.2
2000,12027,19.4
2000,12029,21.2
2000,12031,10.5
2000,12033,14.8
2000,12035,8.8
2000,12037,16.3
2000,12039,18.7
2000,12041,16.4
2000,12043,15.5
2000,12045,18.6
2000,12047,24.2
2000,12049,22.2
2000,12051,19.5
2000,12053,10.9
2000,12055,14.2
2000,12057,11.6
2000,12059,20.6
2000,12061,9.4
2000,12063,17.1
2000,12065,17.7
2000,12067,20.6
2000,12069,10.4
2000,12071,9.4
2000,12073,12.1
2000,12075,17.5
2000,12077,20.7
2000,12079,19.7
2000,12081,9.4
2000,12083,13.6
2000,12085,8.7
2000,12086,17.4
2000,12087,9.6
2000,12089,8.4
2000,12091,9.4
2000,12093,16.7
2000,12095,10.9
2000,12097,11.8
2000,12099,9.5
2000,12101,10.8
2000,12103,9.8
2000,12105,13.2
2000,12107,19.1
2000,12109,7.3
2000,12111,12.5
2000,12113,9.9
2000,12115,7.3
2000,12117,7.4
2000,12119,14.9
2000,12121,16.3
2000,12123,17.8
2000,12125,19.9
2000,12127,11.1
2000,12129,12.2
2000,12131,14.9
2000,12133,18.3
2000,13000,12.3
2000,13001,16.4
2000,13003,21.9
2000,13005,18.2
2000,13007,23.5
2000,13009,17
2000,13011,12.2
2000,13013,9.5
2000,13015,9.5
2000,13017,19.1
2000,13019,17.3
2000,13021,17.2
2000,13023,15.3
2000,13025,16.4
2000,13027,22.4
2000,13029,9.8
2000,13031,18.6
2000,13033,21
2000,13035,12.9
2000,13037,27.1
2000,13039,9.8
2000,13043,22.2
2000,13045,12.2
2000,13047,9.6
2000,13049,19.2
2000,13051,14.8
2000,13053,12.4
2000,13055,14.3
2000,13057,5.4
2000,13059,17.5
2000,13061,28.6
2000,13063,11.9
2000,13065,21.6
2000,13067,7.1
2000,13069,19.8
2000,13071,19.4
2000,13073,6.4
2000,13075,18.8
2000,13077,8.1
2000,13079,14.7
2000,13081,23.8
2000,13083,11.8
2000,13085,9.5
2000,13087,21.1
2000,13089,11
2000,13091,18.8
2000,13093,22.6
2000,13095,21
2000,13097,8.3
2000,13099,24.3
2000,13101,20.7
2000,13103,9.3
2000,13105,15.3
2000,13107,23.1
2000,13109,22.5
2000,13111,14
2000,13113,3.8
2000,13115,13.3
2000,13117,4.4
2000,13119,13.9
2000,13121,13.8
2000,13123,13.2
2000,13125,14.1
2000,13127,14
2000,13129,11.1
2000,13131,19
2000,13133,17.3
2000,13135,5.6
2000,13137,11.2
2000,13139,10.5
2000,13141,26.1
2000,13143,14.7
2000,13145,8.9
2000,13147,13.1
2000,13149,14.8
2000,13151,5.3
2000,13153,10.1
2000,13155,18.1
2000,13157,11.9
2000,13159,13.8
2000,13161,17.5
2000,13163,20.2
2000,13165,23.2
2000,13167,22.8
2000,13169,9.8
2000,13171,14.9
2000,13173,19.6
2000,13175,17
2000,13177,9.4
2000,13179,15.3
2000,13181,16.2
2000,13183,19.5
2000,13185,16.8
2000,13187,12.5
2000,13189,16.8
2000,13191,19.4
2000,13193,24.9
2000,13195,12.4
2000,13197,19.4
2000,13199,16.7
2000,13201,19.4
2000,13205,23
2000,13207,11.9
2000,13209,20.4
2000,13211,12
2000,13213,11.3
2000,13215,16.1
2000,13217,10.4
2000,13219,6.5
2000,13221,12
2000,13223,5.8
2000,13225,18.8
2000,13227,9.9
2000,13229,17.6
2000,13231,10.2
2000,13233,13.8
2000,13235,17.7
2000,13237,13.6
2000,13239,22.4
2000,13241,11.7
2000,13243,25
2000,13245,18.7
2000,13247,8.5
2000,13249,17.9
2000,13251,18.5
2000,13253,22
2000,13255,14.6
2000,13257,14.5
2000,13259,22.6
2000,13261,20.3
2000,13263,18.3
2000,13265,22.1
2000,13267,24.1
2000,13269,22.5
2000,13271,24.5
2000,13273,23.4
2000,13275,17.2
2000,13277,18.3
2000,13279,21.7
2000,13281,12.3
2000,13283,24.4
2000,13285,13.8
2000,13287,23.6
2000,13289,18.2
2000,13291,13
2000,13293,15.3
2000,13295,12.1
2000,13297,10.3
2000,13299,20
2000,13301,20.3
2000,13303,20.1
2000,13305,18.6
2000,13307,17.3
2000,13309,27.2
2000,13311,11.7
2000,13313,10.3
2000,13315,23.1
2000,13317,15.9
2000,13319,15.4
2000,13321,17.5
2000,15000,9.9
2000,15001,13.8
2000,15003,9.3
2000,15005,0
2000,15007,10.3
2000,15009,9.4
2000,16000,11.2
2000,16001,7.3
2000,16003,14.6
2000,16005,12.9
2000,16007,12
2000,16009,13.8
2000,16011,13.2
2000,16013,6.2
2000,16015,10.8
2000,16017,13.7
2000,16019,10.5
2000,16021,15.4
2000,16023,15.2
2000,16025,7.1
2000,16027,12.7
2000,16029,9.7
2000,16031,14.6
2000,16033,14.6
2000,16035,14.3
2000,16037,11.9
2000,16039,11.5
2000,16041,10.4
2000,16043,14.2
2000,16045,12.4
2000,16047,13
