year,fips,poverty_rate
2008,00000,13.2
2008,01000,15.9
2008,01001,10.7
2008,01003,9.9
2008,01005,24.5
2008,01007,18.5
2008,01009,13.1
2008,01011,33.6
2008,01013,22.3
2008,01015,17.6
2008,01017,18.7
2008,01019,17.7
2008,01021,17.1
2008,01023,22.9
2008,01025,20.6
2008,01027,16.9
2008,01029,14.8
2008,01031,15.2
2008,01033,12.7
2008,01035,24.9
2008,01037,15.7
2008,01039,18.9
2008,01041,18.9
2008,01043,14.8
2008,01045,15
2008,01047,29.9
2008,01049,18.7
2008,01051,11.4
2008,01053,24.1
2008,01055,16.7
2008,01057,19.8
2008,01059,19.5
2008,01061,17.8
2008,01063,30.3
2008,01065,26
2008,01067,18.6
2008,01069,15.1
2008,01071,16.9
2008,01073,13.8
2008,01075,18.2
2008,01077,17
2008,01079,15
2008,01081,15.5
2008,01083,12.1
2008,01085,25.4
2008,01087,30.5
2008,01089,11.3
2008,01091,22.6
2008,01093,19.6
2008,01095,18
2008,01097,18.6
2008,01099,21.8
2008,01101,17.6
2008,01103,12.5
2008,01105,31.7
2008,01107,25.6
2008,01109,22.5
2008,01111,17.3
2008,01113,23.3
2008,01115,12.6
2008,01117,5.8
2008,01119,32.9
2008,01121,18.7
2008,01123,19.5
2008,01125,17.3
2008,01127,17.4
2008,01129,18.2
2008,01131,30.2
2008,01133,18.3
2008,02000,9.2
2008,02013,15.3
2008,02016,9
2008,02020,7.2
2008,02050,21.5
2008,02060,7.8
2008,02068,5.4
2008,02070,19.6
2008,02090,7.5
2008,02100,10.4
2008,02105,15.9
2008,02110,6.7
2008,02122,10.3
2008,02130,8.7
2008,02150,8
2008,02164,17.2
2008,02170,9.3
2008,02180,20.9
2008,02185,11.4
2008,02188,16.5
2008,02201,15.2
2008,02220,7.8
2008,02230,3.5
2008,02240,13.3
2008,02261,8.5
2008,02270,29.2
2008,02280,9.8
2008,02282,13.3
2008,02290,24.9
2008,04000,14.7
2008,04001,33.2
2008,04003,16
2008,04005,16
2008,04007,16.1
2008,04009,21.4
2008,04011,11.3
2008,04012,26.1
2008,04013,13.4
2008,04015,16.8
2008,04017,23.1
2008,04019,15.4
2008,04021,14
2008,04023,18.5
2008,04025,12.9
2008,04027,21.5
2008,05000,17.3
2008,05001,20.1
2008,05003,18.3
2008,05005,16.8
2008,05007,11.1
2008,05009,15
2008,05011,24.1
2008,05013,16.5
2008,05015,15.6
2008,05017,30.4
2008,05019,21.8
2008,05021,18.1
2008,05023,15.2
2008,05025,19.5
2008,05027,20.7
2008,05029,17.1
2008,05031,17.5
2008,05033,15.6
2008,05035,20.5
2008,05037,18.7
2008,05039,21
2008,05041,29
2008,05043,20.4
2008,05045,16.2
2008,05047,17
2008,05049,18.7
2008,05051,16.1
2008,05053,11.5
2008,05055,16.6
2008,05057,20.6
2008,05059,15.7
2008,05061,21.3
2008,05063,15.1
2008,05065,19.7
2008,05067,24.9
2008,05069,20.6
2008,05071,17.4
2008,05073,25.4
2008,05075,20.8
2008,05077,38.6
2008,05079,29
2008,05081,18.4
2008,05083,16.6
2008,05085,11.7
2008,05087,17
2008,05089,17.7
2008,05091,19.8
2008,05093,23.5
2008,05095,26
2008,05097,17.7
2008,05099,22
2008,05101,23.3
2008,05103,22
2008,05105,16.2
2008,05107,34.9
2008,05109,17.5
2008,05111,23.8
2008,05113,19.5
2008,05115,15.7
2008,05117,18.1
2008,05119,16.5
2008,05121,20.4
2008,05123,31.4
2008,05125,9.6
2008,05127,19.9
2008,05129,24.2
2008,05131,17.3
2008,05133,22.3
2008,05135,19.7
2008,05137,19.4
2008,05139,19.8
2008,05141,18.3
2008,05143,15
2008,05145,16.7
2008,05147,27.1
2008,05149,17.6
2008,06000,13.3
2008,06001,10.4
2008,06003,15.7
2008,06005,9.8
2008,06007,20.7
2008,06009,11.5
2008,06011,13.5
2008,06013,9.4
2008,06015,23.6
2008,06017,7.8
2008,06019,22.1
2008,06021,16.9
2008,06023,19.8
2008,06025,21.5
2008,06027,11.6
2008,06029,20.5
2008,06031,17.9
2008,06033,17.9
2008,06035,20.7
2008,06037,15.3
2008,06039,18.2
2008,06041,7.1
2008,06043,13.5
2008,06045,17.7
2008,06047,21.5
2008,06049,17.4
2008,06051,9.6
2008,06053,12.7
2008,06055,9
2008,06057,9.2
2008,06059,9.9
2008,06061,6.7
2008,06063,12
2008,06065,12.6
2008,06067,13.3
2008,06069,10.4
2008,06071,14.7
2008,06073,12.6
2008,06075,11.2
2008,06077,16.5
2008,06079,12.1
2008,06081,6.5
2008,06083,12.7
2008,06085,7.6
2008,06087,13.3
2008,06089,17.7
2008,06091,12.7
2008,06093,16.4
2008,06095,9
2008,06097,10.4
2008,06099,14.4
2008,06101,15.5
2008,06103,16.5
2008,06105,19.9
2008,06107,21.5
2008,06109,12.5
2008,06111,8.7
2008,06113,14.6
2008,06115,16.6
2008,08000,11.2
2008,08003,21.4
2008,08005,9.8
2008,08007,11.3
2008,08009,17.7
2008,08011,29.4
2008,08014,9.38
2008,08015,11.9
2008,08017,12
2008,08019,7.4
2008,08021,21.2
2008,08023,24.8
2008,08025,46.2
2008,08027,11.8
2008,08029,12.1
2008,08031,18
2008,08033,11.8
2008,08035,3.1
2008,08037,6.8
2008,08039,5.5
2008,08041,10.6
2008,08043,14.7
2008,08045,7.4
2008,08047,6.2
2008,08049,6.9
2008,08051,12
2008,08053,7.3
2008,08055,23.8
2008,08057,15.6
2008,08061,12.2
2008,08063,14.5
2008,08065,12.7
2008,08067,10.9
2008,08069,11.6
2008,08071,16.8
2008,08073,16.8
2008,08075,13.4
2008,08077,10.6
2008,08079,10.4
2008,08081,9.5
2008,08083,16.3
2008,08085,11.9
2008,08087,12.7
2008,08089,22.2
2008,08091,7.6
2008,08093,8.2
2008,08095,11.9
2008,08097,5
2008,08099,19.1
2008,08101,16.8
2008,08103,8.1
2008,08105,15.4
2008,08107,5.8
2008,08109,29.9
2008,08111,12.4
2008,08113,8.2
2008,08115,11.8
2008,08117,6.8
2008,08119,7.3
2008,08121,12.4
2008,08125,12.7
2008,09000,9.1
2008,09001,8.2
2008,09003,10.4
2008,09005,5.6
2008,09007,5.5
2008,09009,11
2008,09011,6.9
2008,09013,6.8
2008,09015,11.7
2008,10000,10.3
2008,10001,10.7
2008,10003,9.6
2008,10005,12
2008,11000,16.9
2008,11001,16.9
2008,12000,13.3
2008,12001,20
2008,12003,15.3
2008,12005,11.9
2008,12007,19.3
2008,12009,10.7
2008,12011,12
2008,12013,20.9
2008,12015,10.3
2008,12017,15.8
2008,12019,8.3
2008,12021,10.2
2008,12023,18
2008,12027,22.4
2008,12029,22.8
2008,12031,12.1
2008,12033,16
2008,12035,9.8
2008,12037,23.1
2008,12039,26.6
2008,12041,16.8
2008,12043,21.8
2008,12045,21.2
2008,12047,29.3
2008,12049,23.1
2008,12051,23.8
2008,12053,12.4
2008,12055,16.7
2008,12057,13.9
2008,12059,21
2008,12061,12.4
2008,12063,19
2008,12065,18.5
2008,12067,25.6
2008,12069,10.3
2008,12071,10.6
2008,12073,18.6
2008,12075,17.8
2008,12077,21.5
2008,12079,23.6
2008,12081,12.2
2008,12083,16
2008,12085,10.4
2008,12086,16.5
2008,12087,10.4
2008,12089,8.9
2008,12091,8.7
2008,12093,20.8
2008,12095,13.7
2008,12097,11.9
2008,12099,11.7
2008,12101,13.2
2008,12103,10.9
2008,12105,15.3
2008,12107,23.1
2008,12109,7.9
2008,12111,12.9
2008,12113,10.6
2008,12115,9.9
2008,12117,9.3
2008,12119,13.2
2008,12121,19.9
2008,12123,22.9
2008,12125,23.6
2008,12127,12.9
2008,12129,13
2008,12131,14.9
2008,12133,23.2
2008,13000,14.7
2008,13001,20.3
2008,13003,24.6
2008,13005,19.3
2008,13007,26
2008,13009,23.5
2008,13011,15.3
2008,13013,11.3
2008,13015,12.6
2008,13017,23.2
2008,13019,21.9
2008,13021,22.1
2008,13023,19.5
2008,13025,17.6
2008,13027,22
2008,13029,10.2
2008,13031,23.1
2008,13033,28.1
2008,13035,15.6
2008,13037,33.4
2008,13039,12.3
2008,13043,23.7
2008,13045,15.9
2008,13047,11.4
2008,13049,21.5
2008,13051,17
2008,13053,19.7
2008,13055,17.9
2008,13057,6.7
2008,13059,30.8
2008,13061,31.1
2008,13063,14.7
2008,13065,24.8
2008,13067,9.1
2008,13069,21.4
2008,13071,22.6
2008,13073,6.6
2008,13075,20.8
2008,13077,9.6
2008,13079,17.8
2008,13081,27.7
2008,13083,14.5
2008,13085,10.7
2008,13087,25.1
2008,13089,15.6
2008,13091,22.6
2008,13093,27.2
2008,13095,25.3
2008,13097,9.9
2008,13099,25.9
2008,13101,26.7
2008,13103,10.1
2008,13105,18.6
2008,13107,26.2
2008,13109,24.8
2008,13111,15.2
2008,13113,4.7
2008,13115,18.4
2008,13117,5
2008,13119,18.8
2008,13121,14.9
2008,13123,17.1
2008,13125,16.8
2008,13127,17
2008,13129,13
2008,13131,22.4
2008,13133,19
2008,13135,9.6
2008,13137,13.5
2008,13139,14.2
2008,13141,31.4
2008,13143,19.2
2008,13145,8.7
2008,13147,16.6
2008,13149,16.7
2008,13151,8.1
2008,13153,11.4
2008,13155,22.3
2008,13157,12.1
2008,13159,15.4
2008,13161,19.1
2008,13163,22.9
2008,13165,26.8
2008,13167,28.2
2008,13169,12.1
2008,13171,15.5
2008,13173,21.4
2008,13175,21
